oktmo,name,year,outflow
46633400,Сельские поселения Можайского муниципального района (до 2019 г.),2011,249.0
46633402,Борисовское (до 2019 г.),2011,23.0
46633404,Бородинское (до 2019 г.),2011,28.0
46633410,Горетовское (до 2019 г.),2011,17.0
46633416,Дровнинский (до 2019 г.),2011,17.0
46633419,Замошинское (до 2019 г.),2011,23.0
46633422,Клементьевское (до 2019 г.),2011,40.0
46633425,Спутник (до 2019 г.),2011,26.0
46633437,Порецкое (до 2019 г.),2011,25.0
46633449,Юрловское (до 2019 г.),2011,50.0
46634000,Мытищинский (до 2016 г.),2011,2098.0
46634100,Городские поселения Мытищинского муниципального района (до 2016 г.),2011,1989.0
46634101,Мытищи (до 2016 г.),2011,1895.0
46634162,Пироговский (до 2016 г.),2011,94.0
46634400,Сельские поселения Мытищинского муниципального района (до 2016 г.),2011,109.0
46634422,Федоскинское (до 2016 г.),2011,109.0
46638000,ND,2011,2000.0
46638100,ND,2011,1694.0
46638101,ND,2011,841.0
46638102,Апрелевка (до 2018 г.),2011,177.0
46638105,Верея (до 2018 г.),2011,58.0
46638155,Калининец (до 2018 г.),2011,399.0
46638158,Киевский (до 2018 г.),2011,58.0
46638160,Кокошкино (до 2018 г.),2011,83.0
46638168,Селятино (до 2018 г.),2011,78.0
46638400,ND,2011,306.0
46638404,Атепцевское (до 2018 г.),2011,47.0
46638407,Волченковское (до 2018 г.),2011,28.0
46638410,Веселевское (до 2018 г.),2011,32.0
46638422,Марушкинское (до 2018 г.),2011,56.0
46638428,Новофедоровское (до 2018 г.),2011,34.0
46638431,Первомайское (до 2018 г.),2011,69.0
46638440,Ташировское (до 2018 г.),2011,40.0
46639000,Ногинский,2011,1354.0
46639100,Городские поселения Ногинского муниципального района,2011,1184.0
46639101,Ногинск (до 2019 г.),2011,772.0
46639103,Старая Купавна,2011,170.0
46639105,Электроугли,2011,182.0
46639154,имени Воровского,2011,26.0
46639158,Обухово,2011,34.0
46639400,Сельские поселения Ногинского муниципального района,2011,170.0
46639402,ND,2011,50.0
46639407,Буньковское,2011,32.0
46639416,Мамонтовское,2011,20.0
46639422,Степановское,2011,37.0
46639428,Ямкинское,2011,31.0
46641000,Одинцовский (до 2020 г.),2011,2815.0
46641100,Городские поселения Одинцовского муниципального района (до 2020 г.),2011,2189.0
46641101,Одинцово (до 2020 г.),2011,1353.0
46641104,Голицыно (до 2020 г.),2011,137.0
46641110,Кубинка (до 2020 г.),2011,305.0
46641152,Большие Вяземы (до 2020 г.),2011,98.0
46641157,Заречье (до 2020 г.),2011,42.0
