popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,newaptprice,lat,lon,saldo
0.09719488188976379,0.11685582177385456,0.04871527620428694,0.2891886286351988,0.38074712643678166,0.0001836492890995261,0.2381930184804928,0.24206349206349206,0.2187824282255275,0.04508382129726457,0.7630700778642936,0.013776669913854029,0.5143968300544943,0.01889847091789761,0.016157609414253604,0.027873180533165114,0.06504677096610176,0.027719235272867696,0.40024309872464753,0.7912471338349083,0.2947733624715681,-0.013451220433764075
0.09737942913385828,0.1164354770912148,0.01586078760139575,0.24535602560208578,0.3864942528735632,0.0001836492890995261,0.24982888432580425,0.2476190476190476,0.2274299550328606,0.0326852450676923,0.7908787541713014,0.012845491184841365,0.6745465234044219,0.01994953279974373,0.014742826920534179,0.027546085371837108,0.058672615643178466,0.027052670129675993,0.4140189907006053,0.7912471338349083,0.2947733624715681,0.02614675432630545
0.00861220472440945,0.01933585540142917,0.0008836724520777632,1.0,0.29022988505747127,0.018424170616113743,0.891170431211499,0.7936507936507936,0.3679522656520235,0.21570638276113466,0.6084538375973304,0.0021488739900292248,0.0029098694585661285,0.0003255484579845708,0.02883042501865583,0.07365992164697412,0.006939097875405038,0.0032689705644206937,0.6077577538789384,0.9329370909178053,1.0,0.007556865412227008
0.008796751968503939,0.019756200084068937,0.0005211401640458604,0.9820888373749598,0.2873563218390805,0.018463665086887834,0.6447638603696099,0.7615079365079366,0.38628502248356966,0.15167307829800275,0.5951056729699666,0.002048593203827861,0.06587367919338419,3.717860167320623e-05,0.02883042501865583,0.07365992164697412,0.005696675098475687,0.0021863391756044696,0.5365959902972435,0.9329370909178053,1.0,0.007708002720471548
0.14357775590551183,0.13850357292980245,0.024244346762133502,0.3717225449808462,0.31034482758620696,0.00022511848341232228,0.31690622861054074,0.3944444444444445,0.3216879972327914,0.018436510758768256,0.5450500556173525,0.07001986514621894,0.07733939473142702,0.038791929298834835,0.0034774560359645645,0.008668021775192169,0.019942777030216786,0.009236767691866911,0.5963824950293454,0.7570080034652537,0.5853974818121658,-0.007859140028716089
0.14302411417322836,0.1353509878100042,0.02048307427380251,0.37580372177260457,0.31321839080459773,0.00022511848341232228,0.3258042436687201,0.4511904761904762,0.31208924247665165,0.017209686864300716,0.5773081201334815,0.023102783030580866,0.07705942268052202,0.022931224055201833,0.0036096786989289966,0.011588514287049368,0.02406812173923926,0.01281406255839157,0.6089668571233998,0.7570080034652537,0.5853974818121658,-0.019383359782362275
0.1422859251968504,0.1284153005464481,0.0156795214573798,0.3942619135443016,0.317528735632184,0.00023696682464454977,0.3832991101984942,0.4476190476190476,0.25250778277412655,0.017628562955370238,0.5873192436040043,0.023795197982923615,0.08485861900923602,0.029025668674417443,0.0034377892370752346,0.009836218779935048,0.0323821667206334,0.010295399678612803,0.6238372636572654,0.7570080034652537,0.5853974818121658,-0.03767097407995164
0.14124015748031496,0.1273644388398487,0.011510400145012915,0.40915212245348515,0.3218390804597701,0.0002409162717219589,0.3798767967145791,0.38253968253968257,0.2575233483223798,0.05266392503692042,0.5973303670745272,0.02458311844593433,0.09074069841155231,0.019570091335580644,0.005513685045616819,0.017943505992850634,0.050835251119660974,0.00996809360090686,0.650688902707382,0.7570080034652537,0.5853974818121658,-0.06022821733544925
0.13994832677165356,0.12147961328289196,0.011555716681016903,0.38287685101195307,0.32758620689655177,0.00023894154818325433,0.37645448323066394,0.3646825396825397,0.2941023867173988,0.03491572314743023,0.6696329254727474,0.025094072928007947,0.08287820941132777,0.018917385689964917,0.0063599100885891845,0.015887479264503165,0.05176223118579413,0.0032903322246720735,0.5212920981889007,0.7570080034652537,0.5853974818121658,-0.06940980881130507
0.13951771653543307,0.12547288776796975,0.023405990846059727,0.3335469772127565,0.3290229885057471,0.0002527646129541864,0.3155373032169747,0.33611111111111114,0.24965409892770665,0.026171518062905293,0.6407119021134594,0.026703340782763166,0.07410649574419916,0.007700614599021636,0.0034113447044823485,0.007055909908646994,0.040871162422051174,0.0031163596048681443,0.414921330067855,0.7570080034652537,0.5853974818121658,-0.03071865790070279
0.1392716535433071,0.11916771752837327,0.016404586033443604,0.3175278236178238,0.33189655172413796,0.0002507898894154818,0.3429158110882957,0.33492063492063495,0.2778450363196126,0.013289244138639428,0.6829810901001112,0.02486963497793823,0.05475021592156252,0.009382850353651268,0.007483802723786857,0.01995280484100839,0.03828602801182331,0.004584323031503419,0.3886693179546558,0.7570080034652537,0.5853974818121658,-0.018325398624650494
0.1389025590551181,0.1164354770912148,0.01246204740109666,0.31816953025311673,0.33333333333333337,0.2575039494470774,0.34428473648186175,0.32896825396825397,0.27386717398823934,0.011298754179050857,0.710789766407119,0.022439019731438505,0.05637294233323923,0.013571932620122126,0.0033452333730001325,0.008200742973295016,0.037149678687447264,0.007516387009977952,0.3804453531321964,0.7570080034652537,0.5853974818121658,-0.006423335600392957
0.13871801181102364,0.11328289197141655,0.013368378121176418,0.31837696237720536,0.3347701149425288,0.2571090047393365,0.33059548254620125,0.3043650793650794,0.2796610169491525,0.01973315639720793,0.7419354838709677,0.0213407063587569,0.05242444211855419,0.010924833109059619,0.003424566970778791,0.008037195392631013,0.03998128527968569,0.007510433872715721,0.3557707302798293,0.7570080034652537,0.5853974818121658,0.00937051311116149
0.13816437007874016,0.11076082387557798,0.012915212761136538,0.3142265486253282,0.33620689655172414,0.0002567140600315956,0.3141683778234086,0.29484126984126985,0.28087167070217917,0.009924830914464222,0.7486095661846496,0.019889022596603825,0.0498168840071984,0.021870695497527667,0.0022610075366917893,0.004929791360014953,0.04166439307693334,0.005085064215155027,0.3618716126908516,0.7570080034652537,0.5853974818121658,0.0022292752966069675
0.13711860236220474,0.11034047919293821,0.06011238500928989,0.2894131930467188,0.3405172413793104,0.0002567140600315956,0.3285420944558522,0.28888888888888886,0.2836388792805257,0.012238540625740556,0.793103448275862,0.018212900884381027,0.046428397862385284,0.024290162954032496,0.004046013486711623,0.01119132730543679,0.040685063706494815,0.003059723831234351,0.38662608771539164,0.7570080034652537,0.5853974818121658,-0.007745787047532683
0.13515009842519685,0.1105506515342581,0.017378891557529343,0.23550822608457647,0.346264367816092,0.0002646129541864139,0.31690622861054074,0.3130952380952381,0.3019716361120719,0.006795450509188674,0.8031145717463849,0.017678070024640422,0.03907907513553866,0.02060800018227965,0.0056987967737670234,0.012593163711128244,0.036390833434217076,0.004811345715460219,0.3838670695095568,0.7570080034652537,0.5853974818121658,-0.03260787425375954
0.06532972440944883,0.06452290878520386,0.02347396565006571,0.2085454808694328,0.3419540229885058,8.688783570300159e-05,0.24161533196440793,0.4091269841269841,0.1786579038395019,0.004670677851705737,0.5773081201334815,0.03378507439879281,0.03338858986964362,0.006021475817867033,0.003517122834853894,0.0087614775355716,0.009252350893229674,0.0045965843267685635,0.7173046123329724,0.7984177118097321,0.24699470940244472,-0.00974835638177284
0.06502214566929135,0.06662463219840269,0.017560157701545294,0.21688257884054202,0.346264367816092,8.886255924170616e-05,0.25530458590006844,0.4095238095238095,0.1796091317883085,0.008323772672678373,0.5183537263626251,0.03178900922583233,0.0298890340993021,0.002116457259580972,0.004191458415972497,0.007850283871872152,0.017727176828946804,0.005158376620949961,0.6451883828770034,0.7984177118097321,0.24699470940244472,-0.01783420237285574
0.06477608267716535,0.06620428751576292,0.010105587528889291,0.2382822070552086,0.3505747126436782,9.67614533965245e-05,0.25735797399041754,0.4234126984126984,0.1945693531649948,0.008429005634396658,0.5027808676307007,0.029888449563539816,0.032285476508868406,0.005524250739694061,0.0067036890122967084,0.010957687904488212,0.022013656898234427,0.005242876539980318,0.6387305479784128,0.7984177118097321,0.24699470940244472,-0.011977631678379808
0.06465305118110236,0.06809583858764186,0.006525581184574251,0.2526032404057253,0.339080459770115,9.873617693522907e-05,0.268309377138946,0.4273809523809524,0.19776893808370805,0.0077913398489651625,0.60734149054505,0.02557637575688117,0.03287014550402633,0.008251021873347874,0.005447573714134603,0.008971752996425317,0.023194005306122666,0.006265946659690821,0.656663768411622,0.7984177118097321,0.24699470940244472,-0.00816141464520517
0.06446850393700787,0.06704497688104245,0.008519508768749717,0.24161926673903825,0.3448275862068966,9.873617693522907e-05,0.2600958247775496,0.3599206349206349,0.20399515738498789,0.007670529075548234,0.639599555061179,0.02544266804194602,0.03515617004197165,0.008628044612862667,0.005090572524130636,0.0103034975818322,0.023599161519058484,0.006567676295825703,0.6045175162187805,0.7984177118097321,0.24699470940244472,-0.005516511750925716
0.06446850393700787,0.06704497688104245,0.012507363937100648,0.2141616704547313,0.3505747126436782,0.00011058451816745654,0.25256673511293637,0.3555555555555555,0.20927014873746108,0.008651967126247048,0.6051167964404893,0.0252230053674097,0.03182635292819836,0.01110505211745247,0.0054607959804310454,0.013948272236629986,0.02244335041563654,0.005792057500903124,0.5400274464091005,0.7984177118097321,0.24699470940244472,-0.0034383737625632888
0.06428395669291338,0.06557377049180328,0.013187111977160465,0.20836095695971224,0.353448275862069,0.00011058451816745654,0.2566735112936345,0.36269841269841274,0.22215496368038737,0.008568117192405153,0.6184649610678531,0.02486008442687143,0.031018887497087536,0.006979702532308355,0.005738463572656353,0.014252003457863134,0.022331831240075335,0.004807637305828568,0.47118372813124426,0.7984177118097321,0.24699470940244472,-0.00997506234413965
0.0640378937007874,0.06557377049180328,0.011691666289028867,0.2194182462548068,0.3577586206896552,0.00011255924170616114,0.24845995893223818,0.3543650793650793,0.21618817018332756,0.007360625151545719,0.6362625139043382,0.023083681928447272,0.0339783541548993,0.0104000149018061,0.00815813830490546,0.01556038410317516,0.023285920124790898,0.004716699677367116,0.4494248098376242,0.7984177118097321,0.24699470940244472,-0.014546965918536992
0.06391486220472442,0.06578394283312317,0.009493814292835455,0.21785382133841347,0.3620689655172414,0.00011255924170616114,0.24845995893223818,0.3551587301587302,0.22042545831892077,0.007816127798100779,0.6507230255839822,0.022400817527171317,0.0319999849512241,0.007502380239563724,0.004019568954118736,0.01098105184458307,0.02401994162346347,0.005606536118689039,0.39529389440982626,0.7984177118097321,0.24699470940244472,-0.0020403536613012923
0.0639763779527559,0.06788566624632197,0.008859382788779626,0.21775106871444988,0.3663793103448276,0.00011453396524486572,0.2381930184804928,0.35119047619047616,0.20805949498443443,0.009313588893685387,0.6763070077864293,0.021101942582086985,0.028867924929338016,0.007208301663845604,0.004191458415972497,0.011424966706385365,0.02440988064451751,0.005590220112859226,0.38748201966428525,0.7984177118097321,0.24699470940244472,0.011713141388951864
0.06360728346456694,0.0653635981504834,0.06425884805365478,0.20443160360150128,0.3721264367816092,0.00010860979462875198,0.25119780971937034,0.35873015873015873,0.21523694223452092,0.007335189448811423,0.6918798665183538,0.019354191736863216,0.02826350287115618,0.0064156173025338445,0.004310458812640487,0.012382888250274527,0.025894035585780666,0.004745184174794774,0.3897307174061797,0.7984177118097321,0.24699470940244472,0.003778432706113504
0.06317667322834646,0.06473308112652375,0.009901663116871346,0.1692864163036709,0.3764367816091954,0.00010860979462875198,0.24640657084188913,0.3615079365079365,0.2158422691110342,0.005953003607056918,0.7497219132369299,0.018351383874849577,0.02298262047193386,0.005329132777826724,0.0018114504826127198,0.002967220392046915,0.023698212025665525,0.006161530699951417,0.37874925596955333,0.7984177118097321,0.24699470940244472,0.0010201768306506462
0.1280757874015748,0.07629255989911726,0.028866633434540264,0.21031235275293525,0.26436781609195403,9.281200631911532e-05,0.20670773442847365,0.3142857142857143,0.19750951227948804,0.00783533951753888,0.4149054505005561,0.015519645483544401,0.022704530293871636,0.017020029357094006,0.013605712019040064,0.020770542744328404,0.039400155125771975,0.0059917535533216245,0.6036936042997711,0.6484072566785845,0.23160297942253355,0.010730748885362351
0.12869094488188976,0.07440100882723832,0.0305886618026918,0.22331530134665017,0.2686781609195402,9.873617693522907e-05,0.20054757015742644,0.3146825396825397,0.19846074022829469,0.006333691158970861,0.4905450500556173,0.015390713044142646,0.029544970034098544,0.01307057743073445,0.013804046013486712,0.027242354150603956,0.04187490981825778,0.005444953099891626,0.547735948788409,0.6484072566785845,0.23160297942253355,0.05924582483185974
0.12930610236220472,0.07692307692307693,0.018602438029637014,0.24599239673927903,0.27298850574712646,0.00010268562401263823,0.20465434633812457,0.31626984126984126,0.2034763057765479,0.007893141192834834,0.5005561735261401,0.01584913949534888,0.03802817226701526,0.011845756888721009,0.012257040856802856,0.021635008527838135,0.0465930212469344,0.006635175704124469,0.5386861193087661,0.6484072566785845,0.23160297942253355,0.04439658429683367
0.12949064960629922,0.07776376628835645,0.014025467893234242,0.25405296015110446,0.27729885057471265,0.0001165086887835703,0.21834360027378508,0.32222222222222224,0.2068488412314078,0.006719527832430837,0.45606229143492766,0.016283689568888125,0.032923334826188685,0.011822189806390743,0.012243818590506411,0.021658372467932993,0.04650943697422255,0.006250835855849122,0.4985152564410774,0.6484072566785845,0.23160297942253355,0.013337867452580669
0.12936761811023623,0.07755359394703656,0.01563420492137581,0.22900144783548648,0.2816091954022989,0.00013033175355450235,0.20191649555099248,0.32380952380952377,0.21030785195434104,0.004844253267715989,0.5150166852057841,0.016321891773155312,0.027338934913596718,0.013688247977436944,0.012323152188285072,0.01915843087778323,0.052244489395188894,0.009459705145932211,0.43377302117542527,0.6484072566785845,0.23160297942253355,-0.00997506234413965
0.12893700787401574,0.07545187053383774,0.02036978293379254,0.19717885583476708,0.2887931034482759,0.00014415481832543442,0.20533880903490762,0.31626984126984126,0.21177793151158766,0.004370255085014262,0.5228031145717463,0.017085935858499036,0.024048387533272562,0.006472149079500492,0.012574375247917493,0.02245274643115815,0.0003307818996102337,0.002799083174508266,0.3812170446250396,0.6484072566785845,0.23160297942253355,-0.024370890954432102
0.12881397637795278,0.07292980243799917,0.013889518285222278,0.1908950040387127,0.2945402298850575,0.00014612954186413903,0.20876112251882273,0.3134920634920635,0.21143203043929434,0.0025939823778900247,0.5639599555061179,0.017109812236166026,0.02230703506881187,0.009068037989055347,0.012587597514213936,0.022826569472675872,0.0002993400865377414,0.00313278024838995,0.33358101409248864,0.6484072566785845,0.23160297942253355,-0.008954885513489004
0.12869094488188976,0.06956704497688104,0.011646349753024879,0.1948945786487613,0.3160919540229885,0.00015007898894154817,0.22724161533196444,0.3150793650793651,0.224403320650294,0.003060559549919139,0.5761957730812013,0.017181441369167,0.020050596035648897,0.02333537046075343,0.012746264709771256,0.023363940094857597,0.03680738700829833,0.007185763045455112,0.31402536555947147,0.6484072566785845,0.23160297942253355,-0.0004911962517947556
0.1284448818897638,0.06851618327028164,0.011147867856981013,0.19133088693415096,0.3218390804597701,0.00015600315955766194,0.22176591375770022,0.31587301587301586,0.21480456589415425,0.0020574700520175552,0.6040044493882091,0.015978071934750634,0.017590762826481195,0.029263660538772846,0.008211027370091235,0.015093105301278007,0.03509695539310014,0.00756854703090549,0.29736995467045935,0.6484072566785845,0.23160297942253355,-0.00876596387818333
0.12770669291338582,0.0676754939050021,0.010853310372955092,0.1936544778537101,0.32758620689655177,0.00015600315955766194,0.22518822724161533,0.3126984126984127,0.21999308197855413,0.0028371010641930166,0.6095661846496107,0.01338509732011537,0.013690405646190406,0.026409471523636874,0.009070474679360042,0.014322095278147706,0.03570426434123746,0.00830414440001495,0.31651294889540393,0.6484072566785845,0.23160297942253355,-0.02901836318295171
0.1267839566929134,0.06662463219840269,0.02336067431005574,0.18371581319593686,0.3347701149425288,0.00015600315955766194,0.22245037645448323,0.3206349206349206,0.21739882393635418,0.0034862174309720543,0.6095661846496107,0.012587626306037858,0.01927415384014113,0.025738100053676206,0.009282030940103134,0.016074390785262026,0.038560291742197855,0.00653059095382239,0.30485379205159796,0.6484072566785845,0.23160297942253355,-0.014320259956170181
0.12598425196850396,0.06494325346784363,0.010354828476911226,0.15195865005352308,0.3419540229885058,0.0001579778830963665,0.21765913757700206,0.29285714285714287,0.2202525077827741,0.0027623523090304697,0.5973303670745272,0.01153229041315684,0.018717164707530775,0.01802498467567716,0.01215126272643131,0.02091072638489755,0.03474778211617472,0.007086722224298365,0.34233005463659755,0.6484072566785845,0.23160297942253355,0.005629864732109121
0.0688976377952756,0.038881883144178224,0.0096977387048534,0.3369113773052823,0.27873563218390807,6.911532385466035e-05,0.24709103353867215,0.20436507936507936,0.16767554479418886,0.04273261326401142,0.503893214682981,0.011178920023685366,0.010924751119415902,0.010545324176591821,0.002208118471506016,0.0028036728113829115,0.01005358273471109,0.0012083162051397037,0.7558766857730326,0.6250194150318189,0.744746977395415,0.002758255875462858
0.06908218503937008,0.03972257250945775,0.007114696152626093,0.3623700553125385,0.2801724137931035,9.083728278041074e-05,0.23545516769336072,0.47500000000000003,0.17710134901418195,0.03529950494667832,0.45161290322580644,0.011322178289687315,0.015085007116698797,0.014591395594779727,0.004270792013751156,0.01156515034695451,0.014102737932551922,0.001368548899435704,0.5666877576366858,0.6250194150318189,0.744746977395415,0.019458928436484547
0.0688361220472441,0.04119377889869694,0.006888113472606154,0.37114061473046006,0.28304597701149425,9.873617693522907e-05,0.23203285420944558,0.47380952380952385,0.17545831892078864,0.03593261848005759,0.31034482758620685,0.011675548679158787,0.016761090029770498,0.012565990706607551,0.004085680285600952,0.010467045162496203,0.026391183310416386,0.010300838347222742,0.5567773081190291,0.6250194150318189,0.744746977395415,-0.009257160129978084
0.0687746062992126,0.04308532997057587,0.005211401640458604,0.4079832705775575,0.29022988505747127,9.873617693522907e-05,0.22861054072553047,0.451984126984127,0.18332756831546176,0.008276204672227583,0.24026696329254726,0.011923863006895498,0.016913776651474425,0.008739723987431938,0.008792807087134735,0.026471344127473657,0.026207681996919332,0.03644222193156196,0.6458766627110908,0.6250194150318189,0.744746977395415,0.00449633492027507
0.06982037401574803,0.04413619167717528,0.004758236280418725,0.35529243715696635,0.2974137931034483,0.0001066350710900474,0.2265571526351814,0.31666666666666665,0.17269111034244203,0.0060748098205599815,0.28253615127919907,0.011326953565220713,0.01331733091461643,0.0043812046919109865,0.011595927541980695,0.023223756454288452,0.021211263594182156,0.03266087671437647,0.5796496794446763,0.6250194150318189,0.744746977395415,0.06343988513564573
0.07068159448818899,0.04413619167717528,0.008451533964743735,0.3015411016008799,0.2988505747126437,0.00010860979462875198,0.22313483915126628,0.3226190476190476,0.17087512971290209,0.017964887253592892,0.28253615127919907,0.011790155291960347,0.011936965740573315,0.002688496523915271,0.006267354224514082,0.013737996775776267,0.017960028522691192,0.028699415772886386,0.5340785120827238,0.6250194150318189,0.744746977395415,0.05546739212574624
0.07154281496062992,0.04308532997057587,0.005823174876512439,0.30432504226907325,0.30172413793103453,0.00011453396524486572,0.22518822724161533,0.30833333333333335,0.15427187824282254,0.010078025150228443,0.27919911012235815,0.012071896548430845,0.008988582602134377,0.0026646103043050213,0.007404469126008198,0.016588397467348893,0.010040323965731023,0.029238218916999886,0.5435905721625559,0.6250194150318189,0.744746977395415,0.06317539484621779
0.07148129921259844,0.040563261874737286,0.004644944940408755,0.30503799736850135,0.3074712643678161,0.00011453396524486572,0.22450376454483228,0.30277777777777776,0.15513663092355587,0.006077302812772831,0.3448275862068965,0.011365155769487899,0.007518104048228949,0.002592463509005448,0.006941689805632686,0.014181911637578561,0.004481940771176591,0.0323253173387147,0.5360381932466534,0.6250194150318189,0.744746977395415,0.003665079724930099
0.07135826771653543,0.03972257250945775,0.004894185888430688,0.30738733972536425,0.31034482758620696,0.00011453396524486572,0.22587268993839837,0.30357142857142855,0.15643375994465583,0.0029041026985165645,0.371523915461624,0.011823582220694134,0.007211152767581877,0.005678795289974853,0.00510379479042708,0.008808205415761314,0.0033398970700983834,0.0296598490227587,0.4824822289443001,0.6250194150318189,0.744746977395415,-0.0006423335600392957
0.07080462598425197,0.039932744850777635,0.003715955952327004,0.3168466982983042,0.32040229885057475,0.00011453396524486572,0.2340862422997947,0.3055555555555556,0.1575579384296091,0.004419452580878007,0.40266963292547275,0.011551391515290433,0.006697520275565575,0.00848928567532086,0.009030807880470712,0.01682203686829747,0.007336943915664995,0.03047430272680843,0.5648621018888584,0.6250194150318189,0.744746977395415,-0.019307791128240007
