oktmo,name,year,foodservturnover
oktmo,municipality,year,indicator_value
92636000,Лениногорский муниципальный район,2017,136512.0
92636000,Лениногорский муниципальный район,2018,150195.2
92636000,Лениногорский муниципальный район,2019,241816.1
92636000,Лениногорский муниципальный район,2020,85507.0
92636000,Лениногорский муниципальный район,2021,100537.8
92636000,Лениногорский муниципальный район,2022,150867.8
92638000,Мамадышский муниципальный район,2018,1598.6
92638000,Мамадышский муниципальный район,2019,10437.4
92638000,Мамадышский муниципальный район,2020,8860.3
92638000,Мамадышский муниципальный район,2021,8705.3
92638000,Мамадышский муниципальный район,2022,2659.8
92644000,Нижнекамский муниципальный район,2017,993429.3
92644000,Нижнекамский муниципальный район,2018,1037492.6
92644000,Нижнекамский муниципальный район,2019,1128480.4
92644000,Нижнекамский муниципальный район,2020,984122.9
92644000,Нижнекамский муниципальный район,2021,1175363.6
92644000,Нижнекамский муниципальный район,2022,1092211.3
92646000,Нурлатский муниципальный район,2019,68274.0
92648000,Пестречинский муниципальный район,2017,6435.0
92648000,Пестречинский муниципальный район,2018,4379.0
92648000,Пестречинский муниципальный район,2019,4026.0
92648000,Пестречинский муниципальный район,2020,4877.0
92648000,Пестречинский муниципальный район,2021,6135.0
92648000,Пестречинский муниципальный район,2022,8875.0
92653000,Сармановский муниципальный район,2017,44568.7
92653000,Сармановский муниципальный район,2018,58564.2
92653000,Сармановский муниципальный район,2020,25936.4
92653000,Сармановский муниципальный район,2021,31112.7
92653000,Сармановский муниципальный район,2022,31897.7
92655000,Тетюшский муниципальный район,2018,707.1
92655000,Тетюшский муниципальный район,2019,1208.9
92655000,Тетюшский муниципальный район,2020,1573.5
92655000,Тетюшский муниципальный район,2021,2043.5
92655000,Тетюшский муниципальный район,2022,2052.3
92657000,Тукаевский муниципальный район,2017,95737.3
92657000,Тукаевский муниципальный район,2018,107048.6
92657000,Тукаевский муниципальный район,2019,121670.9
92657000,Тукаевский муниципальный район,2020,95289.1
92657000,Тукаевский муниципальный район,2021,114195.3
92657000,Тукаевский муниципальный район,2022,126587.3
92658000,Черемшанский муниципальный район,2022,1190.0
92659000,Чистопольский муниципальный район,2017,18035.1
92659000,Чистопольский муниципальный район,2018,10989.3
92659000,Чистопольский муниципальный район,2019,8867.3
92659000,Чистопольский муниципальный район,2020,6540.6
92659000,Чистопольский муниципальный район,2021,7923.7
92659000,Чистопольский муниципальный район,2022,8599.0
92701000,город Казань,2017,8699715.8
92701000,город Казань,2018,11195256.1
92701000,город Казань,2019,12093349.0
92701000,город Казань,2020,9633066.2
92701000,город Казань,2021,13181046.4
92701000,город Казань,2022,13731047.0
92730000,город Набережные Челны,2017,2220228.1
92730000,город Набережные Челны,2018,2528808.5
92730000,город Набережные Челны,2019,2963772.2
92730000,город Набережные Челны,2020,2673445.4
92730000,город Набережные Челны,2021,3372674.7
92730000,город Набережные Челны,2022,3625315.9
93605000,Бай-Тайгинский муниципальный район,2017,684.8
93605000,Бай-Тайгинский муниципальный район,2018,791.0
93605000,Бай-Тайгинский муниципальный район,2020,475.7
93605000,Бай-Тайгинский муниципальный район,2021,1082.6
93610000,Барун-Хемчикский муниципальный район,2017,2176.0
93610000,Барун-Хемчикский муниципальный район,2018,2708.3
93610000,Барун-Хемчикский муниципальный район,2020,2506.5
93610000,Барун-Хемчикский муниципальный район,2021,1445.7
93615000,Дзун-Хемчикский муниципальный район,2017,1202.0
93615000,Дзун-Хемчикский муниципальный район,2019,6060.0
93615000,Дзун-Хемчикский муниципальный район,2021,819.0
93620000,Каа-Хемский муниципальный район,2017,1543.9
93620000,Каа-Хемский муниципальный район,2020,46.8
93620000,Каа-Хемский муниципальный район,2021,216.2
93622000,Кызылский муниципальный район,2017,5495.0
93622000,Кызылский муниципальный район,2021,5318.6
93625000,Монгун-Тайгинский муниципальный район,2017,1821.2
93625000,Монгун-Тайгинский муниципальный район,2018,2195.1
93625000,Монгун-Тайгинский муниципальный район,2021,1692.8
93630000,Овюрский муниципальный район,2017,1830.8
93630000,Овюрский муниципальный район,2018,1160.1
93630000,Овюрский муниципальный район,2019,1350.5
93630000,Овюрский муниципальный район,2020,727.6
93630000,Овюрский муниципальный район,2021,385.0
93630000,Овюрский муниципальный район,2022,399.7
93635000,Пий-Хемский муниципальный район,2017,3475.1
93635000,Пий-Хемский муниципальный район,2018,4027.0
93635000,Пий-Хемский муниципальный район,2019,3784.3
93635000,Пий-Хемский муниципальный район,2020,3065.4
93635000,Пий-Хемский муниципальный район,2021,5270.0
93635000,Пий-Хемский муниципальный район,2022,8095.0
93638000,Сут-Хольский муниципальный район,2017,832.0
93638000,Сут-Хольский муниципальный район,2018,841.0
93638000,Сут-Хольский муниципальный район,2019,1028.0
93638000,Сут-Хольский муниципальный район,2020,893.0
93638000,Сут-Хольский муниципальный район,2021,1006.0
93638000,Сут-Хольский муниципальный район,2022,1593.0
93640000,Тандинский муниципальный район,2017,460.3
93640000,Тандинский муниципальный район,2018,852.3
93640000,Тандинский муниципальный район,2019,1650.0
93640000,Тандинский муниципальный район,2021,236.2
93645000,Тес-Хемский муниципальный район,2017,
93650000,Тоджинский муниципальный район,2017,314.0
93650000,Тоджинский муниципальный район,2020,13.0
93650000,Тоджинский муниципальный район,2021,150.7
93654000,Улуг-Хемский муниципальный район,2017,1025.8
93654000,Улуг-Хемский муниципальный район,2021,1753.0
93656000,Чаа-Хольский муниципальный район,2017,881.0
93656000,Чаа-Хольский муниципальный район,2019,817.2
93657000,Чеди-Хольский муниципальный район,2017,
93657000,Чеди-Хольский муниципальный район,2019,57.0
93657000,Чеди-Хольский муниципальный район,2020,59.0
93658000,Эрзинский муниципальный район,2021,24.4
93701000,город Кызыл,2017,77008.9
93701000,город Кызыл,2018,64390.6
93701000,город Кызыл,2019,86844.7
93701000,город Кызыл,2020,163944.0
93701000,город Кызыл,2021,195373.1
93701000,город Кызыл,2022,427751.8
93703000,город Ак-Довурак,2017,134.0
93703000,город Ак-Довурак,2021,132.0
94602000,Алнашский муниципальный район,2017,31451.2
94602000,Алнашский муниципальный район,2018,35736.8
94602000,Алнашский муниципальный район,2019,41090.5
94602000,Алнашский муниципальный район,2020,34018.5
94602000,Алнашский муниципальный район,2021,45817.1
94602000,Алнашский муниципальный район,2022,49288.0
94604000,Балезинский муниципальный район,2017,49140.1
94604000,Балезинский муниципальный район,2018,47988.9
94604000,Балезинский муниципальный район,2019,45924.0
94604000,Балезинский муниципальный район,2020,43060.9
94604000,Балезинский муниципальный район,2021,49878.9
94604000,Балезинский муниципальный район,2022,54554.3
94606000,Вавожский муниципальный район,2017,15206.5
94606000,Вавожский муниципальный район,2018,16977.1
94606000,Вавожский муниципальный район,2019,17667.3
94606000,Вавожский муниципальный район,2020,10897.8
94606000,Вавожский муниципальный район,2021,10631.6
94606000,Вавожский муниципальный район,2022,12373.9
94608000,Воткинский муниципальный район,2017,14321.0
94608000,Воткинский муниципальный район,2018,20078.9
94608000,Воткинский муниципальный район,2019,23389.4
94608000,Воткинский муниципальный район,2020,19181.2
94608000,Воткинский муниципальный район,2021,26413.9
94608000,Воткинский муниципальный район,2022,33303.5
94610000,Глазовский муниципальный район,2017,32375.7
94610000,Глазовский муниципальный район,2018,32160.5
94610000,Глазовский муниципальный район,2019,23579.6
94610000,Глазовский муниципальный район,2020,10365.2
94610000,Глазовский муниципальный район,2021,10580.2
94610000,Глазовский муниципальный район,2022,10114.1
94612000,Граховский муниципальный район,2017,22423.3
94612000,Граховский муниципальный район,2018,20046.1
94612000,Граховский муниципальный район,2019,14431.2
94612000,Граховский муниципальный район,2020,2549.2
94612000,Граховский муниципальный район,2021,2846.2
94612000,Граховский муниципальный район,2022,3376.6
94614000,Дебесский муниципальный район,2017,10908.1
94614000,Дебесский муниципальный район,2018,12116.5
94614000,Дебесский муниципальный район,2019,12996.8
94614000,Дебесский муниципальный район,2020,10129.2
94614000,Дебесский муниципальный район,2021,10788.3
94614000,Дебесский муниципальный район,2022,11357.8
94616000,Завьяловский муниципальный район,2017,49498.1
94616000,Завьяловский муниципальный район,2018,46640.2
94616000,Завьяловский муниципальный район,2019,74104.8
94616000,Завьяловский муниципальный район,2020,59321.2
94616000,Завьяловский муниципальный район,2021,87752.7
94616000,Завьяловский муниципальный район,2022,102539.2
94618000,Игринский муниципальный район,2017,14814.7
94618000,Игринский муниципальный район,2018,20064.8
94618000,Игринский муниципальный район,2019,20289.2
94618000,Игринский муниципальный район,2020,15727.5
94618000,Игринский муниципальный район,2021,18259.8
94618000,Игринский муниципальный район,2022,21777.3
94620000,Камбарский муниципальный район,2017,4219.6
94620000,Камбарский муниципальный район,2018,4484.8
94620000,Камбарский муниципальный район,2019,4723.1
94620000,Камбарский муниципальный район,2020,3411.0
94620000,Камбарский муниципальный район,2021,3412.3
94620000,Камбарский муниципальный район,2022,4302.1
94622000,Каракулинский муниципальный район,2017,2990.4
94622000,Каракулинский муниципальный район,2018,3766.1
94622000,Каракулинский муниципальный район,2019,4256.8
94622000,Каракулинский муниципальный район,2020,2350.9
94622000,Каракулинский муниципальный район,2021,2406.2
94622000,Каракулинский муниципальный район,2022,2515.5
94624000,Кезский муниципальный район,2017,4683.9
94624000,Кезский муниципальный район,2018,10398.0
94624000,Кезский муниципальный район,2019,10976.1
94624000,Кезский муниципальный район,2020,7604.3
94624000,Кезский муниципальный район,2021,10402.0
94624000,Кезский муниципальный район,2022,11722.5
94626000,Кизнерский муниципальный район,2017,6822.6
94626000,Кизнерский муниципальный район,2018,7639.1
94626000,Кизнерский муниципальный район,2019,7784.8
94626000,Кизнерский муниципальный район,2020,5584.6
94626000,Кизнерский муниципальный район,2021,6631.8
94626000,Кизнерский муниципальный район,2022,7318.5
94628000,Киясовский муниципальный район,2017,14116.0
94628000,Киясовский муниципальный район,2018,13381.9
94628000,Киясовский муниципальный район,2019,11769.6
94628000,Киясовский муниципальный район,2020,5106.5
94628000,Киясовский муниципальный район,2021,4706.5
94628000,Киясовский муниципальный район,2022,4986.9
94630000,Красногорский муниципальный район,2017,5174.6
94630000,Красногорский муниципальный район,2018,4910.8
94630000,Красногорский муниципальный район,2019,4582.4
94630000,Красногорский муниципальный район,2020,3422.5
94630000,Красногорский муниципальный район,2021,4712.2
94630000,Красногорский муниципальный район,2022,4708.4
94633000,Малопургинский муниципальный район,2017,47056.9
94633000,Малопургинский муниципальный район,2018,50401.9
94633000,Малопургинский муниципальный район,2019,46150.4
94633000,Малопургинский муниципальный район,2020,27554.1
94633000,Малопургинский муниципальный район,2021,25511.2
94633000,Малопургинский муниципальный район,2022,15517.0
94635000,Можгинский муниципальный район,2017,25785.4
94635000,Можгинский муниципальный район,2018,29124.3
94635000,Можгинский муниципальный район,2019,30292.2
94635000,Можгинский муниципальный район,2020,19906.0
94635000,Можгинский муниципальный район,2021,35846.7
94635000,Можгинский муниципальный район,2022,46828.3
94637000,Сарапульский муниципальный район,2017,17976.1
94637000,Сарапульский муниципальный район,2018,16872.4
94637000,Сарапульский муниципальный район,2019,16069.8
94637000,Сарапульский муниципальный район,2020,9569.9
94637000,Сарапульский муниципальный район,2021,9416.3
94637000,Сарапульский муниципальный район,2022,13434.5
94639000,Селтинский муниципальный район,2017,604.7
94639000,Селтинский муниципальный район,2018,637.5
94639000,Селтинский муниципальный район,2019,677.3
94639000,Селтинский муниципальный район,2020,793.4
94639000,Селтинский муниципальный район,2021,1022.6
94639000,Селтинский муниципальный район,2022,1276.5
94641000,Сюмсинский муниципальный район,2017,570.5
94641000,Сюмсинский муниципальный район,2018,1783.2
94641000,Сюмсинский муниципальный район,2019,1765.8
94641000,Сюмсинский муниципальный район,2020,1678.8
94641000,Сюмсинский муниципальный район,2021,2073.1
94641000,Сюмсинский муниципальный район,2022,2619.3
94644000,Увинский муниципальный район,2017,21853.6
94644000,Увинский муниципальный район,2018,21853.7
94644000,Увинский муниципальный район,2019,25877.4
94644000,Увинский муниципальный район,2020,26561.3
94644000,Увинский муниципальный район,2021,33701.0
94644000,Увинский муниципальный район,2022,28971.5
94646000,Шарканский муниципальный район,2017,22124.6
94646000,Шарканский муниципальный район,2018,22696.1
94646000,Шарканский муниципальный район,2019,25887.9
94646000,Шарканский муниципальный район,2020,20660.9
94646000,Шарканский муниципальный район,2021,30518.4
94646000,Шарканский муниципальный район,2022,36157.6
94650000,ND,2017,1038.2
94650000,ND,2018,10555.2
94650000,ND,2019,19141.5
94650000,ND,2020,14528.3
94650000,ND,2021,14893.6
94650000,ND,2022,23859.3
94652000,Ярский муниципальный район,2017,15603.7
94652000,Ярский муниципальный район,2018,16092.9
94652000,Ярский муниципальный район,2019,17448.7
94652000,Ярский муниципальный район,2020,9759.3
94652000,Ярский муниципальный район,2021,11299.2
94652000,Ярский муниципальный район,2022,13901.0
94701000,город Ижевск,2017,905669.0
94701000,город Ижевск,2018,1323533.3
94701000,город Ижевск,2019,1459524.8
94701000,город Ижевск,2020,1220298.1
94701000,город Ижевск,2021,1506823.1
94701000,город Ижевск,2022,1583112.4
94710000,город Воткинск,2017,117855.0
94710000,город Воткинск,2018,241403.2
94710000,город Воткинск,2019,260295.8
94710000,город Воткинск,2020,202853.8
94710000,город Воткинск,2021,259872.7
94710000,город Воткинск,2022,319350.4
94720000,город Глазов,2017,209197.5
94720000,город Глазов,2018,241738.0
94720000,город Глазов,2019,271222.0
94720000,город Глазов,2020,159451.9
94720000,город Глазов,2021,177239.4
94720000,город Глазов,2022,154253.3
94730000,город Можга,2017,77411.5
94730000,город Можга,2018,49875.5
94730000,город Можга,2019,90202.0
94730000,город Можга,2020,85011.9
94730000,город Можга,2021,125137.6
94730000,город Можга,2022,140564.6
94740000,город Сарапул,2017,33284.3
94740000,город Сарапул,2018,33311.9
94740000,город Сарапул,2019,33770.0
94740000,город Сарапул,2020,26152.5
94740000,город Сарапул,2021,33832.2
94740000,город Сарапул,2022,39776.4
95605000,Алтайский муниципальный район,2017,8217.7
95605000,Алтайский муниципальный район,2018,7895.7
95605000,Алтайский муниципальный район,2019,8363.1
95605000,Алтайский муниципальный район,2020,5214.6
95605000,Алтайский муниципальный район,2021,4336.9
95605000,Алтайский муниципальный район,2022,3409.4
95608000,Аскизский муниципальный район,2017,9655.2
95608000,Аскизский муниципальный район,2018,15206.0
95608000,Аскизский муниципальный район,2019,18342.8
95608000,Аскизский муниципальный район,2020,10962.3
95608000,Аскизский муниципальный район,2021,17772.3
95608000,Аскизский муниципальный район,2022,20095.3
95612000,Бейский муниципальный район,2018,15738.1
95612000,Бейский муниципальный район,2019,17461.1
95612000,Бейский муниципальный район,2020,14858.7
95612000,Бейский муниципальный район,2021,22647.4
95612000,Бейский муниципальный район,2022,29368.1
95615000,Боградский муниципальный район,2018,32.2
95620000,Орджоникидзевский муниципальный район,2018,290.0
95620000,Орджоникидзевский муниципальный район,2020,73.0
95625000,Таштыпский муниципальный район,2017,2440.6
95635000,Ширинский муниципальный район,2017,2784.9
95635000,Ширинский муниципальный район,2020,11992.5
95635000,Ширинский муниципальный район,2021,26314.7
95635000,Ширинский муниципальный район,2022,30398.2
95701000,город Абакан,2017,113037.1
95701000,город Абакан,2018,117617.1
95701000,город Абакан,2019,120849.4
95701000,город Абакан,2020,150549.9
95701000,город Абакан,2021,249987.3
95701000,город Абакан,2022,399775.7
95702000,город Абаза,2018,1406.0
95708000,город Саяногорск,2017,126116.4
95708000,город Саяногорск,2018,125363.8
95708000,город Саяногорск,2019,176939.6
95708000,город Саяногорск,2020,190135.5
95708000,город Саяногорск,2021,225370.6
95708000,город Саяногорск,2022,315320.1
95709000,город Сорск,2017,2661.7
95709000,город Сорск,2018,3378.7
95709000,город Сорск,2019,3712.8
95709000,город Сорск,2020,1907.9
95709000,город Сорск,2021,2135.5
95709000,город Сорск,2022,2562.2
95715000,город Черногорск,2017,12783.6
95715000,город Черногорск,2018,8260.5
95715000,город Черногорск,2019,9933.3
95715000,город Черногорск,2020,7402.2
95715000,город Черногорск,2021,7675.7
95715000,город Черногорск,2022,65433.0
96628000,Шатойский муниципальный район,2018,15961.0
96634000,Урус-Мартановский муниципальный район,2018,1848.0
96634000,Урус-Мартановский муниципальный район,2019,2120.0
96637000,Шалинский муниципальный район,2018,205589.1
96701000,город Грозный,2018,17983.3
96701000,город Грозный,2019,28000.3
97550000,Шумерлинский муниципальный округ,2022,4107.5
97603000,Алатырский муниципальный район,2017,4920.3
97603000,Алатырский муниципальный район,2018,5015.8
97603000,Алатырский муниципальный район,2019,5306.7
97603000,Алатырский муниципальный район,2020,3310.2
97603000,Алатырский муниципальный район,2021,3423.7
97603000,Алатырский муниципальный район,2022,4100.0
97605000,Аликовский муниципальный район,2017,14472.1
97605000,Аликовский муниципальный район,2018,4516.3
97605000,Аликовский муниципальный район,2019,41779.7
97605000,Аликовский муниципальный район,2020,25230.9
97605000,Аликовский муниципальный район,2021,5257.5
97607000,Батыревский муниципальный район,2017,6910.0
97607000,Батыревский муниципальный район,2018,7011.6
97607000,Батыревский муниципальный район,2019,7383.4
97607000,Батыревский муниципальный район,2020,5713.5
97607000,Батыревский муниципальный район,2021,8389.5
97607000,Батыревский муниципальный район,2022,7608.8
97610000,Вурнарский муниципальный район,2017,57759.8
97610000,Вурнарский муниципальный район,2018,54458.4
97610000,Вурнарский муниципальный район,2019,41016.3
97610000,Вурнарский муниципальный район,2020,13560.8
97610000,Вурнарский муниципальный район,2021,14557.2
97610000,Вурнарский муниципальный район,2022,17598.4
97613000,Ибресинский муниципальный район,2017,17936.7
97613000,Ибресинский муниципальный район,2018,3318.6
97613000,Ибресинский муниципальный район,2019,3508.0
97613000,Ибресинский муниципальный район,2020,2391.0
97613000,Ибресинский муниципальный район,2021,2430.0
97613000,Ибресинский муниципальный район,2022,2680.0
97616000,Канашский муниципальный район,2017,12845.5
97616000,Канашский муниципальный район,2018,12895.3
97616000,Канашский муниципальный район,2019,14321.0
97616000,Канашский муниципальный район,2020,13913.2
97616000,Канашский муниципальный район,2021,16317.4
97616000,Канашский муниципальный район,2022,19221.5
97619000,Козловский муниципальный район,2020,532.6
97619000,Козловский муниципальный район,2021,961.1
97619000,Козловский муниципальный район,2022,1365.5
97621000,Комсомольский муниципальный район,2017,29444.6
97621000,Комсомольский муниципальный район,2018,19785.0
97621000,Комсомольский муниципальный район,2019,27198.0
97621000,Комсомольский муниципальный район,2020,12321.0
97621000,Комсомольский муниципальный район,2021,17616.0
97621000,Комсомольский муниципальный район,2022,22953.3
97624000,Красноармейский муниципальный район,2017,8067.2
97624000,Красноармейский муниципальный район,2018,8367.2
97624000,Красноармейский муниципальный район,2019,8578.5
97624000,Красноармейский муниципальный район,2020,11610.6
97624000,Красноармейский муниципальный район,2021,15473.6
97626000,Красночетайский муниципальный район,2017,2497.0
97626000,Красночетайский муниципальный район,2018,2638.5
97626000,Красночетайский муниципальный район,2019,2086.1
97626000,Красночетайский муниципальный район,2020,1829.9
97626000,Красночетайский муниципальный район,2021,2823.4
97626000,Красночетайский муниципальный район,2022,3088.7
97629000,ND,2017,5494.6
97629000,ND,2018,4954.3
97629000,ND,2019,4748.1
97629000,ND,2020,3575.1
97629000,ND,2021,4272.1
97629000,ND,2022,4696.5
97632000,Моргаушский муниципальный район,2017,59492.9
97632000,Моргаушский муниципальный район,2018,64463.8
97632000,Моргаушский муниципальный район,2019,60916.9
97632000,Моргаушский муниципальный район,2020,13337.2
97632000,Моргаушский муниципальный район,2021,15069.6
97632000,Моргаушский муниципальный район,2022,23201.4
97635000,Порецкий муниципальный район,2017,3066.8
97635000,Порецкий муниципальный район,2018,3409.1
97635000,Порецкий муниципальный район,2019,3332.7
97635000,Порецкий муниципальный район,2020,3286.1
97635000,Порецкий муниципальный район,2021,2573.4
97635000,Порецкий муниципальный район,2022,2701.8
97638000,Урмарский муниципальный район,2017,4110.6
97638000,Урмарский муниципальный район,2018,4311.0
97638000,Урмарский муниципальный район,2019,4108.4
97638000,Урмарский муниципальный район,2020,2825.9
97638000,Урмарский муниципальный район,2021,3496.9
97638000,Урмарский муниципальный район,2022,3933.7
97641000,Цивильский муниципальный район,2017,21578.6
97641000,Цивильский муниципальный район,2018,20429.8
97641000,Цивильский муниципальный район,2019,25351.5
97641000,Цивильский муниципальный район,2020,20329.0
97641000,Цивильский муниципальный район,2021,25167.9
97641000,Цивильский муниципальный район,2022,27676.2
97644000,Чебоксарский муниципальный район,2017,50935.1
97644000,Чебоксарский муниципальный район,2018,103696.4
97644000,Чебоксарский муниципальный район,2019,98876.8
97644000,Чебоксарский муниципальный район,2020,60801.6
97644000,Чебоксарский муниципальный район,2021,93610.3
97644000,Чебоксарский муниципальный район,2022,147677.8
97647000,Шемуршинский муниципальный район,2017,2656.6
97647000,Шемуршинский муниципальный район,2018,3181.6
97647000,Шемуршинский муниципальный район,2019,3171.9
97647000,Шемуршинский муниципальный район,2020,3078.5
97647000,Шемуршинский муниципальный район,2021,4450.7
97647000,Шемуршинский муниципальный район,2022,4856.2
97650000,Шумерлинский муниципальный район,2017,4198.6
97650000,Шумерлинский муниципальный район,2018,2614.2
97650000,Шумерлинский муниципальный район,2019,2979.2
97650000,Шумерлинский муниципальный район,2020,2558.5
97650000,Шумерлинский муниципальный район,2021,3836.6
97653000,Ядринский муниципальный район,2017,61862.7
97653000,Ядринский муниципальный район,2018,65957.0
97653000,Ядринский муниципальный район,2019,69423.3
97653000,Ядринский муниципальный район,2020,47975.2
97653000,Ядринский муниципальный район,2021,37922.9
97653000,Ядринский муниципальный район,2022,11700.0
97655000,Яльчикский муниципальный район,2017,7320.6
97655000,Яльчикский муниципальный район,2018,8272.6
97655000,Яльчикский муниципальный район,2019,9043.1
97655000,Яльчикский муниципальный район,2020,9332.0
97655000,Яльчикский муниципальный район,2021,12315.1
97655000,Яльчикский муниципальный район,2022,12513.1
97658000,Янтиковский муниципальный район,2017,4647.5
97658000,Янтиковский муниципальный район,2018,4828.4
97658000,Янтиковский муниципальный район,2019,4600.2
97658000,Янтиковский муниципальный район,2020,3551.1
97658000,Янтиковский муниципальный район,2021,3633.2
97658000,Янтиковский муниципальный район,2022,4822.4
97701000,город Чебоксары,2017,1166860.2
97701000,город Чебоксары,2018,1489963.9
97701000,город Чебоксары,2019,1672254.3
97701000,город Чебоксары,2020,1388987.2
97701000,город Чебоксары,2021,1852126.1
97701000,город Чебоксары,2022,2046552.9
97704000,город Алатырь,2017,8876.1
97704000,город Алатырь,2018,18967.3
97704000,город Алатырь,2019,17635.8
97704000,город Алатырь,2020,11962.3
97704000,город Алатырь,2021,13565.5
97704000,город Алатырь,2022,19392.9
97707000,город Канаш,2017,74201.6
97707000,город Канаш,2018,78156.6
97707000,город Канаш,2019,79676.6
97707000,город Канаш,2020,63547.6
97707000,город Канаш,2021,82233.2
97707000,город Канаш,2022,92128.4
97710000,город Новочебоксарск,2017,134574.4
97710000,город Новочебоксарск,2018,153705.2
97710000,город Новочебоксарск,2019,200482.8
97710000,город Новочебоксарск,2020,236037.0
97710000,город Новочебоксарск,2021,289180.6
97710000,город Новочебоксарск,2022,269062.2
97713000,город Шумерля,2017,12553.3
97713000,город Шумерля,2018,8243.7
97713000,город Шумерля,2019,8391.6
97713000,город Шумерля,2020,5232.7
97713000,город Шумерля,2021,5133.9
97713000,город Шумерля,2022,6053.4
98601000,Абыйский муниципальный район,2018,2358.4
98601000,Абыйский муниципальный район,2019,652.0
98603000,Алданский муниципальный район,2018,281127.2
98603000,Алданский муниципальный район,2019,812028.0
98603000,Алданский муниципальный район,2020,1268971.9
98603000,Алданский муниципальный район,2021,1942816.7
98603000,Алданский муниципальный район,2022,729197.3
98604000,Таттинский муниципальный район,2018,30379.9
98604000,Таттинский муниципальный район,2019,25504.9
98604000,Таттинский муниципальный район,2020,19046.9
98604000,Таттинский муниципальный район,2021,26964.9
98604000,Таттинский муниципальный район,2022,34870.1
98606000,Аллаиховский муниципальный район,2018,3301.7
98606000,Аллаиховский муниципальный район,2019,3478.3
98606000,Аллаиховский муниципальный район,2020,1971.4
98606000,Аллаиховский муниципальный район,2021,7300.8
98606000,Аллаиховский муниципальный район,2022,8376.0
98608000,Амгинский муниципальный район,2020,9910.0
98608000,Амгинский муниципальный район,2021,9361.1
98608000,Амгинский муниципальный район,2022,12609.5
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2021,236.1
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2022,283.7
98615000,Верхнеколымский муниципальный район,2020,388.4
98618000,Вилюйский муниципальный район,2018,49055.8
98618000,Вилюйский муниципальный район,2019,39039.6
98618000,Вилюйский муниципальный район,2020,42190.0
98618000,Вилюйский муниципальный район,2021,52578.9
98618000,Вилюйский муниципальный район,2022,55356.5
98620000,Горный муниципальный район,2018,41641.8
98620000,Горный муниципальный район,2019,35934.9
98620000,Горный муниципальный район,2020,36046.0
98620000,Горный муниципальный район,2021,46737.0
98620000,Горный муниципальный район,2022,51136.9
98624000,Кобяйский муниципальный район,2018,20575.4
98624000,Кобяйский муниципальный район,2019,16742.8
98624000,Кобяйский муниципальный район,2020,13314.8
98624000,Кобяйский муниципальный район,2021,59382.6
98624000,Кобяйский муниципальный район,2022,100949.4
98626000,Нюрбинский муниципальный район,2018,23075.5
98626000,Нюрбинский муниципальный район,2019,105410.5
98626000,Нюрбинский муниципальный район,2020,270354.9
98626000,Нюрбинский муниципальный район,2021,319383.6
98626000,Нюрбинский муниципальный район,2022,395464.1
98627000,Ленский муниципальный район,2018,582157.7
98627000,Ленский муниципальный район,2019,629814.6
98627000,Ленский муниципальный район,2020,701945.3
98627000,Ленский муниципальный район,2021,844602.9
98627000,Ленский муниципальный район,2022,774893.3
98629000,Мегино-Кангаласский муниципальный район,2018,55501.0
98629000,Мегино-Кангаласский муниципальный район,2019,52744.4
98629000,Мегино-Кангаласский муниципальный район,2020,59934.0
98629000,Мегино-Кангаласский муниципальный район,2021,56250.4
98629000,Мегино-Кангаласский муниципальный район,2022,79240.5
98631000,Мирнинский муниципальный район,2018,177614.4
98631000,Мирнинский муниципальный район,2019,537735.7
98631000,Мирнинский муниципальный район,2020,819049.5
98631000,Мирнинский муниципальный район,2021,1560908.6
98631000,Мирнинский муниципальный район,2022,1943358.2
98633000,Момский муниципальный район,2018,7520.1
98633000,Момский муниципальный район,2019,3196.0
98635000,Намский муниципальный район,2018,42616.2
98635000,Намский муниципальный район,2019,38573.2
98635000,Намский муниципальный район,2020,28620.2
98635000,Намский муниципальный район,2021,45432.0
98635000,Намский муниципальный район,2022,54768.6
98637000,Нижнеколымский муниципальный район,2018,180.4
98637000,Нижнеколымский муниципальный район,2020,1987.0
98637000,Нижнеколымский муниципальный район,2021,1205.8
98637000,Нижнеколымский муниципальный район,2022,1350.9
98639000,Оймяконский муниципальный район,2018,10592.5
98639000,Оймяконский муниципальный район,2020,21158.1
98639000,Оймяконский муниципальный район,2021,9310.3
98639000,Оймяконский муниципальный район,2022,9088.6
98641000,Олекминский муниципальный район,2018,323935.6
98641000,Олекминский муниципальный район,2019,849857.4
98641000,Олекминский муниципальный район,2020,1384306.8
98641000,Олекминский муниципальный район,2021,2520812.7
98641000,Олекминский муниципальный район,2022,2760917.4
98642000,Оленекский эвенкийский национальный муниципальный район,2018,18043.3
98642000,Оленекский эвенкийский национальный муниципальный район,2019,30554.9
98644000,Хангаласский муниципальный район,2018,42111.0
98644000,Хангаласский муниципальный район,2019,32473.9
98644000,Хангаласский муниципальный район,2020,34640.6
98644000,Хангаласский муниципальный район,2021,46473.2
98644000,Хангаласский муниципальный район,2022,57837.4
98646000,Среднеколымский муниципальный район,2018,9643.9
98646000,Среднеколымский муниципальный район,2019,10065.9
98646000,Среднеколымский муниципальный район,2020,10525.7
98646000,Среднеколымский муниципальный район,2021,13382.8
98646000,Среднеколымский муниципальный район,2022,17275.7
98648000,Сунтарский муниципальный район,2018,32136.7
