oktmo,name,year,harvest
46648000,Раменский (до 2020 г.),2009,345551.0
46648000,Раменский (до 2020 г.),2010,244194.29
46648000,Раменский (до 2020 г.),2011,330412.99
46648000,Раменский (до 2020 г.),2012,365375.9
46648000,Раменский (до 2020 г.),2013,253112.62
46648000,Раменский (до 2020 г.),2014,247115.9
46648000,Раменский (до 2020 г.),2015,226262.63
46648000,Раменский (до 2020 г.),2016,226913.86
46648000,Раменский (до 2020 г.),2017,215288.1
46648000,Раменский (до 2020 г.),2018,202281.14
46648000,Раменский (до 2020 г.),2019,193193.47
46649000,Рузский (до 2018 г.),2009,43628.0
46649000,Рузский (до 2018 г.),2010,38789.54
46649000,Рузский (до 2018 г.),2011,41809.82
46649000,Рузский (до 2018 г.),2012,60733.38
46649000,Рузский (до 2018 г.),2013,57734.21
46649000,Рузский (до 2018 г.),2014,58564.56
46649000,Рузский (до 2018 г.),2015,56532.89
46649000,Рузский (до 2018 г.),2016,58499.42
46649000,Рузский (до 2018 г.),2017,46928.37
46650000,ND,2009,34930.0
46650000,ND,2010,25052.24
46650000,ND,2011,47926.79
46650000,ND,2014,21300.79
46650000,ND,2015,36035.76
46650000,ND,2017,53273.23
46651000,Серпуховский,2009,225459.0
46651000,Серпуховский,2010,180396.66
46651000,Серпуховский,2011,285803.42
46651000,Серпуховский,2012,230736.79
46651000,Серпуховский,2013,125632.27
46651000,Серпуховский,2014,160245.46
46651000,Серпуховский,2015,297026.86
46651000,Серпуховский,2016,401802.66
46651000,Серпуховский,2017,379990.72
46651000,Серпуховский,2018,322523.76
46651000,Серпуховский,2019,273021.93
46652000,Солнечногорский (до 2020 г.),2009,97242.0
46652000,Солнечногорский (до 2020 г.),2010,89879.6
46652000,Солнечногорский (до 2020 г.),2011,96114.81
46652000,Солнечногорский (до 2020 г.),2012,108960.62
46652000,Солнечногорский (до 2020 г.),2013,99482.13
46652000,Солнечногорский (до 2020 г.),2014,89248.92
46652000,Солнечногорский (до 2020 г.),2015,82111.08
46652000,Солнечногорский (до 2020 г.),2016,72573.68
46652000,Солнечногорский (до 2020 г.),2017,65242.19
46652000,Солнечногорский (до 2020 г.),2018,58926.5
46652000,Солнечногорский (до 2020 г.),2019,61641.88
46653000,Ступинский,2009,232338.0
46653000,Ступинский,2010,216933.04
46653000,Ступинский,2011,253477.06
46653000,Ступинский,2012,249067.54
46653000,Ступинский,2013,210294.25
46653000,Ступинский,2014,240241.09
46653000,Ступинский,2015,244615.24
46653000,Ступинский,2016,225424.58
46653000,Ступинский,2017,207891.1
46654000,Талдомский (до 2019 г.),2009,61899.0
46654000,Талдомский (до 2019 г.),2010,51128.66
46654000,Талдомский (до 2019 г.),2011,50117.01
46654000,Талдомский (до 2019 г.),2012,68533.02
46654000,Талдомский (до 2019 г.),2013,74399.86
46654000,Талдомский (до 2019 г.),2014,74130.65
46654000,Талдомский (до 2019 г.),2015,73546.79
46654000,Талдомский (до 2019 г.),2016,67932.44
46654000,Талдомский (до 2019 г.),2017,47003.83
46654000,Талдомский (до 2019 г.),2018,53781.0
46656000,Чеховский,2009,64388.0
46656000,Чеховский,2010,58813.13
46656000,Чеховский,2011,63574.33
46656000,Чеховский,2012,93293.77
46656000,Чеховский,2013,88151.71
46656000,Чеховский,2014,86211.95
46656000,Чеховский,2015,84650.13
46656000,Чеховский,2016,77154.27
46656000,Чеховский,2017,68748.73
46657000,Шатурский,2009,46117.0
46657000,Шатурский,2010,35148.81
46657000,Шатурский,2011,38931.67
46657000,Шатурский,2012,42737.98
46657000,Шатурский,2013,40266.35
46657000,Шатурский,2014,35045.39
46657000,Шатурский,2015,38105.84
46657000,Шатурский,2016,30401.79
46657000,Шатурский,2017,26441.42
46658000,Шаховской (до 2016 г.),2009,23597.0
46658000,Шаховской (до 2016 г.),2010,21101.15
46658000,Шаховской (до 2016 г.),2011,24306.53
46658000,Шаховской (до 2016 г.),2014,19591.95
46658000,Шаховской (до 2016 г.),2015,17890.01
46658000,Шаховской (до 2016 г.),2017,15515.86
46659000,Щелковский (до 2020 г.),2009,78668.0
46659000,Щелковский (до 2020 г.),2010,68241.83
46659000,Щелковский (до 2020 г.),2011,72096.3
46659000,Щелковский (до 2020 г.),2012,87026.89
46659000,Щелковский (до 2020 г.),2013,79588.07
46659000,Щелковский (до 2020 г.),2014,74899.36
46659000,Щелковский (до 2020 г.),2015,72446.09
46659000,Щелковский (до 2020 г.),2016,65185.89
46659000,Щелковский (до 2020 г.),2017,57785.16
46659000,Щелковский (до 2020 г.),2018,51644.44
46659000,Щелковский (до 2020 г.),2019,45843.18
46704000,Балашиха,2009,25324.8
46704000,Балашиха,2010,22984.21
46704000,Балашиха,2011,25438.74
46704000,Балашиха,2012,27677.04
46704000,Балашиха,2013,24853.9
46704000,Балашиха,2014,19960.06
46704000,Балашиха,2015,17766.94
46704000,Балашиха,2016,15669.66
46704000,Балашиха,2017,14315.32
46704000,Балашиха,2018,13522.08
46704000,Балашиха,2019,13876.78
46704000,Балашиха,2020,10669.73
46704000,Балашиха,2021,12625.17
46704000,Балашиха,2022,11223.6
46705000,Бронницы,2009,1367.0
46705000,Бронницы,2010,1436.56
46705000,Бронницы,2011,1527.12
46705000,Бронницы,2012,1446.68
46705000,Бронницы,2013,1171.94
46705000,Бронницы,2014,922.2
46705000,Бронницы,2015,882.54
46705000,Бронницы,2016,807.67
46705000,Бронницы,2017,725.15
46705000,Бронницы,2018,696.0
46705000,Бронницы,2019,720.13
46705000,Бронницы,2020,582.4
46705000,Бронницы,2021,673.42
46705000,Бронницы,2022,598.68
46707000,Ленинский,2021,93829.87
46707000,Ленинский,2022,101448.34
46708000,Волоколамский,2020,52658.06
46708000,Волоколамский,2021,42490.98
46708000,Волоколамский,2022,37589.72
46709000,Домодедово,2009,59908.0
46709000,Домодедово,2010,54757.95
46709000,Домодедово,2011,59134.45
46709000,Домодедово,2012,76635.07
46709000,Домодедово,2013,74267.24
46709000,Домодедово,2014,70429.11
46709000,Домодедово,2015,68243.08
46709000,Домодедово,2016,61818.98
46709000,Домодедово,2017,55459.7
46709000,Домодедово,2018,50403.5
46709000,Домодедово,2019,53163.89
46709000,Домодедово,2020,42705.58
46709000,Домодедово,2021,48860.24
46709000,Домодедово,2022,47293.58
46710000,Воскресенск,2020,69329.09
46710000,Воскресенск,2021,73618.48
46710000,Воскресенск,2022,102415.87
46711000,Дзержинский,2009,54181.0
46711000,Дзержинский,2010,37189.67
46711000,Дзержинский,2011,26904.66
46711000,Дзержинский,2012,10688.0
46711000,Дзержинский,2013,6600.0
46711000,Дзержинский,2014,13422.0
46711000,Дзержинский,2015,12734.0
46711000,Дзержинский,2016,14526.0
46711000,Дзержинский,2020,999999999.0
46715000,Дмитровский,2019,1597496.79
46715000,Дмитровский,2020,1291834.21
46715000,Дмитровский,2021,1365412.08
46715000,Дмитровский,2022,1566941.34
46716000,Долгопрудный,2009,2538.0
46716000,Долгопрудный,2010,2693.54
46716000,Долгопрудный,2011,2862.62
46716000,Долгопрудный,2012,2921.42
46716000,Долгопрудный,2013,2913.58
46716000,Долгопрудный,2014,2929.9
46716000,Долгопрудный,2015,2871.75
46716000,Долгопрудный,2016,2680.15
46716000,Долгопрудный,2017,2411.34
46716000,Долгопрудный,2018,2274.95
46716000,Долгопрудный,2019,2336.36
46716000,Долгопрудный,2020,1845.96
46716000,Долгопрудный,2021,2155.14
46716000,Долгопрудный,2022,1902.83
46718000,Дубна,2009,10932.0
46718000,Дубна,2010,11492.48
46718000,Дубна,2011,12216.38
46718000,Дубна,2012,11395.85
46718000,Дубна,2013,9895.27
46718000,Дубна,2014,8471.14
46718000,Дубна,2015,6572.27
46718000,Дубна,2016,5413.75
46718000,Дубна,2017,4934.76
46718000,Дубна,2018,4539.62
46718000,Дубна,2019,4752.6
46718000,Дубна,2020,3877.09
46718000,Дубна,2021,4423.58
46718000,Дубна,2022,3991.69
46722000,Егорьевск,2012,75557.98
46722000,Егорьевск,2013,70933.16
46722000,Егорьевск,2016,63121.41
46722000,Егорьевск,2018,56299.25
46722000,Егорьевск,2019,52785.45
46722000,Егорьевск,2020,43116.22
46722000,Егорьевск,2021,51452.93
46722000,Егорьевск,2022,46349.83
46724000,Железнодорожный (до 2016 г.),2009,4003.0
46724000,Железнодорожный (до 2016 г.),2010,4130.1
46724000,Железнодорожный (до 2016 г.),2011,4550.83
46725000,Жуковский,2009,781.0
46725000,Жуковский,2010,897.84
46725000,Жуковский,2011,953.86
46725000,Жуковский,2012,2673.89
46725000,Жуковский,2013,3113.11
46725000,Жуковский,2014,3081.39
46725000,Жуковский,2015,3096.09
46725000,Жуковский,2016,2872.31
46725000,Жуковский,2017,2496.83
46725000,Жуковский,2018,2316.79
46725000,Жуковский,2019,2439.68
46725000,Жуковский,2020,1954.56
46725000,Жуковский,2021,2241.37
46725000,Жуковский,2022,2084.38
46728000,Сергиево-Посадский,2020,62810.61
46728000,Сергиево-Посадский,2021,73111.24
46728000,Сергиево-Посадский,2022,64825.61
46729000,Зарайск,2018,15182.25
46729000,Зарайск,2019,15832.41
46729000,Зарайск,2020,12126.48
46729000,Зарайск,2021,14299.28
46729000,Зарайск,2022,12618.76
46730000,Звенигород,2009,3904.0
46730000,Звенигород,2010,4130.1
46730000,Звенигород,2011,4390.26
46730000,Звенигород,2012,3237.1
46730000,Звенигород,2013,2090.51
46730000,Звенигород,2014,1201.98
46730000,Звенигород,2015,1178.61
46730000,Звенигород,2016,1051.75
46730000,Звенигород,2017,955.7
46730000,Звенигород,2018,891.85
46730000,Звенигород,2019,921.21
46732000,Ивантеевка,2009,3123.0
46732000,Ивантеевка,2010,3232.25
46732000,Ивантеевка,2011,3435.87
46732000,Ивантеевка,2012,5511.3
46732000,Ивантеевка,2013,6356.98
46732000,Ивантеевка,2014,6245.77
46732000,Ивантеевка,2015,6359.22
46732000,Ивантеевка,2016,6014.06
46732000,Ивантеевка,2017,5287.52
46732000,Ивантеевка,2018,4832.37
46732000,Ивантеевка,2019,5021.37
46732000,Ивантеевка,2020,4054.6
46732000,Ивантеевка,2021,4555.75
46733000,Истра,2018,58035.46
46733000,Истра,2019,61055.59
46733000,Истра,2020,49394.8
46733000,Истра,2021,57452.6
46733000,Истра,2022,52424.08
46734000,Королев,2009,3709.0
46734000,Королев,2010,3950.54
46734000,Королев,2011,4199.17
46734000,Королев,2012,5555.49
46734000,Королев,2013,6028.85
46734000,Королев,2014,6180.36
46734000,Королев,2015,6291.16
46734000,Королев,2016,5808.69
46734000,Королев,2017,5116.64
46734000,Королев,2018,4584.65
46734000,Королев,2019,4768.04
46734000,Королев,2020,3844.21
46734000,Королев,2021,4421.49
46734000,Королев,2022,3864.99
46735000,Кашира,2012,100173.55
46735000,Кашира,2013,54348.78
46735000,Кашира,2016,130548.93
46735000,Кашира,2018,369955.75
46735000,Кашира,2019,675310.61
46735000,Кашира,2020,726876.0
46735000,Кашира,2021,688090.84
46735000,Кашира,2022,762392.37
46736000,Климовск (до 2016 г.),2009,4490.0
46736000,Климовск (до 2016 г.),2010,4668.81
46736000,Климовск (до 2016 г.),2011,4962.47
46737000,Клин,2019,86415.81
46737000,Клин,2020,70510.85
46737000,Клин,2021,83806.31
46737000,Клин,2022,77430.91
46738000,Коломна,2009,18590.0
46738000,Коломна,2010,41900.8
46738000,Коломна,2011,18996.86
46738000,Коломна,2012,25015.55
46738000,Коломна,2013,23984.06
46738000,Коломна,2014,23034.32
46738000,Коломна,2015,25899.44
46738000,Коломна,2016,31928.44
46738000,Коломна,2017,321369.2
46738000,Коломна,2018,321282.68
46738000,Коломна,2019,324138.62
46738000,Коломна,2020,357058.16
46738000,Коломна,2021,263205.63
46738000,Коломна,2022,781699.46
46739000,Котельники,2009,1952.0
46739000,Котельники,2010,1975.26
46739000,Котельники,2011,2099.3
46739000,Котельники,2012,2258.11
46739000,Котельники,2013,2112.04
46739000,Котельники,2014,1978.09
46739000,Котельники,2015,1955.86
46739000,Котельники,2016,1794.72
46739000,Котельники,2017,1578.52
46739000,Котельники,2018,3539.53
46739000,Котельники,2019,1498.82
46739000,Котельники,2020,1250.48
46739000,Котельники,2021,1447.44
46739000,Котельники,2022,1320.98
46740000,Лобня,2009,3319.0
46740000,Лобня,2010,3411.83
46740000,Лобня,2011,3626.45
46740000,Лобня,2012,4083.98
46740000,Лобня,2013,3817.09
46740000,Лобня,2014,3482.51
46740000,Лобня,2015,3064.32
46740000,Лобня,2016,2676.09
46740000,Лобня,2017,2445.15
46740000,Лобня,2018,2169.07
46740000,Лобня,2019,2239.92
46740000,Лобня,2020,1850.06
46740000,Лобня,2021,2112.51
46740000,Лобня,2022,1884.62
46741000,Лыткарино,2009,1367.0
46741000,Лыткарино,2010,1201.67
46741000,Лыткарино,2011,1335.49
46741000,Лыткарино,2012,1444.0
46741000,Лыткарино,2013,1261.63
46741000,Лыткарино,2014,1086.7
46741000,Лыткарино,2015,900.99
46741000,Лыткарино,2016,779.77
46741000,Лыткарино,2017,706.01
46741000,Лыткарино,2018,700.64
46741000,Лыткарино,2019,707.81
46741000,Лыткарино,2020,563.27
46741000,Лыткарино,2021,664.27
46741000,Лыткарино,2022,581.99
46742000,Лосино-Петровский,2009,6833.0
46742000,Лосино-Петровский,2010,1436.56
46742000,Лосино-Петровский,2011,1527.12
46742000,Лосино-Петровский,2012,6322.44
46742000,Лосино-Петровский,2013,5193.83
46742000,Лосино-Петровский,2014,3652.1
46742000,Лосино-Петровский,2015,3678.76
46742000,Лосино-Петровский,2016,3363.8
46742000,Лосино-Петровский,2017,2903.95
46742000,Лосино-Петровский,2018,2786.06
46742000,Лосино-Петровский,2019,11743.91
46742000,Лосино-Петровский,2020,9395.45
46742000,Лосино-Петровский,2021,10834.7
46742000,Лосино-Петровский,2022,10043.31
46743000,Красноармейск,2009,4100.0
46743000,Красноармейск,2010,4309.67
46743000,Красноармейск,2011,4581.32
46743000,Красноармейск,2012,4882.5
46743000,Красноармейск,2013,4678.51
46743000,Красноармейск,2014,4064.89
46743000,Красноармейск,2015,4207.68
46743000,Красноармейск,2016,3859.33
46743000,Красноармейск,2017,3363.89
46743000,Красноармейск,2018,2974.27
46743000,Красноармейск,2019,3154.07
46743000,Красноармейск,2020,2619.91
46743000,Красноармейск,2021,2935.78
46744000,Красногорск,2018,17907.93
46744000,Красногорск,2019,18829.69
46744000,Красногорск,2020,14561.36
46744000,Красногорск,2021,17116.03
46744000,Красногорск,2022,14897.48
46745000,Можайский,2019,47134.23
46745000,Можайский,2020,37284.83
46745000,Можайский,2021,44943.58
46745000,Можайский,2022,40313.14
46746000,Мытищи,2012,37119.97
46746000,Мытищи,2013,35537.09
46746000,Мытищи,2016,28132.38
46746000,Мытищи,2018,22697.65
46746000,Мытищи,2019,23953.38
46746000,Мытищи,2020,19508.97
46746000,Мытищи,2021,21914.77
46746000,Мытищи,2022,19842.22
46747000,Луховицы,2018,234780.3
46747000,Луховицы,2019,229394.28
46747000,Луховицы,2020,311786.22
46747000,Луховицы,2021,369830.3
46747000,Луховицы,2022,394675.98
46748000,Люберцы,2018,14836.97
46748000,Люберцы,2019,15555.6
46748000,Люберцы,2020,12799.41
46748000,Люберцы,2021,14657.66
46748000,Люберцы,2022,13237.87
46749000,ND,2019,91337.09
46750000,Наро-Фоминский,2018,41291.15
46750000,Наро-Фоминский,2019,43376.25
46750000,Наро-Фоминский,2020,35936.28
46750000,Наро-Фоминский,2021,41663.22
46750000,Наро-Фоминский,2022,37307.82
46751000,Богородский,2019,46885.7
46751000,Богородский,2020,37287.52
46751000,Богородский,2021,43022.61
46751000,Богородский,2022,38328.31
46752000,Лотошино,2020,6897.72
46752000,Лотошино,2021,8242.3
46752000,Лотошино,2022,7271.96
46755000,Одинцовский,2020,68653.59
46755000,Одинцовский,2021,72097.21
46755000,Одинцовский,2022,70972.93
46756000,Озеры,2012,397076.28
46756000,Озеры,2013,313975.48
46756000,Озеры,2016,407242.46
46756000,Озеры,2018,392144.26
46756000,Озеры,2019,458895.73
46756000,Озеры,2020,419848.06
46756000,Озеры,2021,414929.86
46757000,Орехово-Зуевский,2009,5682.0
46757000,Орехово-Зуевский,2010,5834.32
46757000,Орехово-Зуевский,2011,6459.57
46757000,Орехово-Зуевский,2012,5800.72
46757000,Орехово-Зуевский,2013,5687.36
46757000,Орехово-Зуевский,2014,4812.58
46757000,Орехово-Зуевский,2015,4862.66
46757000,Орехово-Зуевский,2016,4510.82
46757000,Орехово-Зуевский,2017,3991.09
46757000,Орехово-Зуевский,2018,15921.73
46757000,Орехово-Зуевский,2019,16497.27
46757000,Орехово-Зуевский,2020,95148.1
46757000,Орехово-Зуевский,2021,106966.06
46757000,Орехово-Зуевский,2022,100579.48
46758000,Пушкинский,2020,33839.09
46758000,Пушкинский,2021,39197.82
46758000,Пушкинский,2022,42572.22
46759000,Павлово-Посадский,2018,36417.1
46759000,Павлово-Посадский,2019,37337.58
46759000,Павлово-Посадский,2020,33200.0
46759000,Павлово-Посадский,2021,36106.45
46759000,Павлово-Посадский,2022,31954.59
46760000,Подольск,2009,7907.0
46760000,Подольск,2010,8260.22
46760000,Подольск,2011,8963.81
46760000,Подольск,2012,69712.23
46760000,Подольск,2013,48483.09
46760000,Подольск,2014,82357.91
46760000,Подольск,2015,87292.98
46760000,Подольск,2016,36467.32
46760000,Подольск,2017,32822.69
46760000,Подольск,2018,30012.65
46760000,Подольск,2019,31273.34
46760000,Подольск,2020,25033.57
46760000,Подольск,2021,29177.21
46760000,Подольск,2022,26157.13
46762000,Пущино,2009,1757.0
46762000,Пущино,2010,1795.7
46762000,Пущино,2011,1908.77
46762000,Пущино,2012,1664.2
46762000,Пущино,2013,1331.22
46762000,Пущино,2014,14574.89
46762000,Пущино,2015,16021.14
46762000,Пущино,2016,860.0
46762000,Пущино,2017,764.94
46762000,Пущино,2018,20718.78
46762000,Пущино,2019,13341.21
46762000,Пущино,2020,4700.39
46762000,Пущино,2021,1086.77
46762000,Пущино,2022,1807.48
46765000,Рошаль,2009,3123.0
46765000,Рошаль,2010,3232.25
46765000,Рошаль,2011,3435.87
46765000,Рошаль,2012,3957.43
46765000,Рошаль,2013,3707.1
46765000,Рошаль,2014,3303.41
46765000,Рошаль,2015,3327.51
46765000,Рошаль,2016,3054.44
46765000,Рошаль,2017,2534.29
46765000,Рошаль,2018,2408.01
46765000,Рошаль,2019,2532.42
46765000,Рошаль,2020,2059.61
46766000,Рузский,2018,42304.94
46766000,Рузский,2019,42937.2
46766000,Рузский,2020,35545.33
46766000,Рузский,2021,39981.43
46766000,Рузский,2022,36459.14
46767000,Протвино,2009,781.0
46767000,Протвино,2010,897.84
46767000,Протвино,2011,953.86
46767000,Протвино,2012,1677.25
46767000,Протвино,2013,1724.57
46767000,Протвино,2014,1820.63
46767000,Протвино,2015,1641.31
46767000,Протвино,2016,1518.26
46767000,Протвино,2017,1348.01
46767000,Протвино,2018,1321.74
46767000,Протвино,2019,1359.64
46767000,Протвино,2020,1160.46
46767000,Протвино,2021,1303.73
46767000,Протвино,2022,1303.63
46768000,Раменский,2020,128471.19
46768000,Раменский,2021,168840.88
46768000,Раменский,2022,147688.41
46770000,Серпухов,2009,7613.0
46770000,Серпухов,2010,8080.63
46770000,Серпухов,2011,8588.91
46770000,Серпухов,2012,9696.7
46770000,Серпухов,2013,10230.19
46770000,Серпухов,2014,27264.04
46770000,Серпухов,2015,9871.38
46770000,Серпухов,2016,8781.76
46770000,Серпухов,2017,7602.71
46770000,Серпухов,2018,7084.8
46770000,Серпухов,2019,7344.23
46770000,Серпухов,2020,303677.91
46770000,Серпухов,2021,189928.61
46770000,Серпухов,2022,205140.21
46771000,Солнечногорск,2020,49938.7
46771000,Солнечногорск,2021,57337.28
46771000,Солнечногорск,2022,51545.22
46772000,Серебряные Пруды,2012,31772.46
46772000,Серебряные Пруды,2013,26781.97
46772000,Серебряные Пруды,2016,46516.95
46772000,Серебряные Пруды,2018,67312.69
46772000,Серебряные Пруды,2019,72355.69
46772000,Серебряные Пруды,2020,44090.14
46772000,Серебряные Пруды,2021,29025.07
46772000,Серебряные Пруды,2022,34517.26
46775000,Троицк (до 2016 г.),2009,1171.0
46775000,Троицк (до 2016 г.),2010,1256.99
46775000,Троицк (до 2016 г.),2011,1335.49
46776000,Ступино,2018,184975.84
46776000,Ступино,2019,224817.94
46776000,Ступино,2020,131903.82
46776000,Ступино,2021,152670.93
46776000,Ступино,2022,199740.67
46778000,Талдомский,2019,55728.84
46778000,Талдомский,2020,37093.06
46778000,Талдомский,2021,63696.68
46778000,Талдомский,2022,46862.49
46780000,Фрязино,2009,390.0
46780000,Фрязино,2010,359.14
46780000,Фрязино,2011,381.66
46780000,Фрязино,2012,396.83
46780000,Фрязино,2013,358.03
46780000,Фрязино,2014,354.99
46780000,Фрязино,2015,331.79
46780000,Фрязино,2016,315.41
46780000,Фрязино,2017,261.16
46780000,Фрязино,2018,252.44
46780000,Фрязино,2019,262.39
46780000,Фрязино,2020,222.98
46780000,Фрязино,2021,248.28
46780000,Фрязино,2022,235.53
46781000,Черноголовка,2009,3241.0
46781000,Черноголовка,2010,3320.35
46781000,Черноголовка,2011,3597.75
46781000,Черноголовка,2012,4542.82
46781000,Черноголовка,2013,4438.29
46781000,Черноголовка,2014,4184.74
46781000,Черноголовка,2015,4330.82
46781000,Черноголовка,2016,4158.25
46781000,Черноголовка,2017,3403.69
46781000,Черноголовка,2018,3214.28
46781000,Черноголовка,2019,3391.34
46781000,Черноголовка,2020,2725.36
46781000,Черноголовка,2021,3140.85
46781000,Черноголовка,2022,2945.48
46783000,Химки,2009,13009.8
46783000,Химки,2010,2694.42
46783000,Химки,2011,3058.05
46783000,Химки,2012,11812.64
46783000,Химки,2013,9324.63
46783000,Химки,2014,6893.27
46783000,Химки,2015,7097.5
46783000,Химки,2016,6626.58
46783000,Химки,2017,5620.66
46783000,Химки,2018,5313.74
46783000,Химки,2019,5526.89
46783000,Химки,2020,4528.56
46783000,Химки,2021,5185.09
46783000,Химки,2022,4574.7
46784000,Чехов,2018,63053.38
46784000,Чехов,2019,66081.95
46784000,Чехов,2020,53224.61
46784000,Чехов,2021,61422.01
46784000,Чехов,2022,55162.66
46786000,Шатура,2018,23614.51
46786000,Шатура,2019,23856.26
46786000,Шатура,2020,19070.76
46786000,Шатура,2021,24588.38
46786000,Шатура,2022,23098.93
46787000,Шаховская,2012,24698.2
46787000,Шаховская,2013,22081.49
46787000,Шаховская,2016,16229.06
46787000,Шаховская,2018,18877.08
46787000,Шаховская,2019,18439.59
46787000,Шаховская,2020,15991.94
46787000,Шаховская,2021,18359.04
46787000,Шаховская,2022,14354.22
46788000,Щёлково,2020,37357.37
46788000,Щёлково,2021,49433.48
46788000,Щёлково,2022,44858.94
46789000,Щербинка (до 2016 г.),2009,390.0
46789000,Щербинка (до 2016 г.),2010,359.14
46789000,Щербинка (до 2016 г.),2011,381.66
46790000,Электросталь,2009,6442.0
46790000,Электросталь,2010,6822.56
46790000,Электросталь,2011,7253.39
46790000,Электросталь,2012,7423.32
46790000,Электросталь,2013,6866.76
46790000,Электросталь,2014,5876.6
46790000,Электросталь,2015,5805.96
46790000,Электросталь,2016,7326.62
46790000,Электросталь,2017,6636.12
46790000,Электросталь,2018,106858.99
46790000,Электросталь,2019,183135.65
46790000,Электросталь,2020,117995.71
46790000,Электросталь,2021,149779.91
46790000,Электросталь,2022,112521.25
46791000,Электрогорск,2009,5661.0
46791000,Электрогорск,2010,6103.22
46791000,Электрогорск,2011,6299.02
46791000,Электрогорск,2012,5425.02
46791000,Электрогорск,2013,4629.53
46791000,Электрогорск,2014,3796.63
46791000,Электрогорск,2015,3067.64
46791000,Электрогорск,2016,2503.55
46791000,Электрогорск,2017,2252.29
46791000,Электрогорск,2018,1938.31
46791000,Электрогорск,2019,2050.33
46791000,Электрогорск,2020,1693.42
46791000,Электрогорск,2021,1875.04
46791000,Электрогорск,2022,1816.31
47515000,Печенгский муниципальный округ,2021,144.66
47515000,Печенгский муниципальный округ,2022,145.28
47517000,Ковдорский муниципальный округ,2022,575.47
47519000,город Апатиты,2022,1680.29
47522000,город Кировск,2022,526.78
47524000,город Мончегорск,2022,304.46
47526000,город Оленегорск,2022,231.45
47528000,город Полярные Зори,2022,253.78
47605000,Кольский муниципальный район,2008,8949.0
47605000,Кольский муниципальный район,2009,4342.0
47605000,Кольский муниципальный район,2010,3893.0
47605000,Кольский муниципальный район,2011,719.0
47605000,Кольский муниципальный район,2012,400.0
47605000,Кольский муниципальный район,2013,576.0
47605000,Кольский муниципальный район,2014,232.0
47605000,Кольский муниципальный район,2015,360.7
47605000,Кольский муниципальный район,2016,343.52
47605000,Кольский муниципальный район,2017,265.5
47605000,Кольский муниципальный район,2018,391.96
47605000,Кольский муниципальный район,2019,349.21
47605000,Кольский муниципальный район,2020,486.98
47605000,Кольский муниципальный район,2021,529.16
47605000,Кольский муниципальный район,2022,519.01
47608000,Кандалакшский муниципальный район,2009,1650.0
47608000,Кандалакшский муниципальный район,2010,1650.0
47608000,Кандалакшский муниципальный район,2011,1910.0
47608000,Кандалакшский муниципальный район,2012,971.39
47608000,Кандалакшский муниципальный район,2013,1227.83
47608000,Кандалакшский муниципальный район,2014,1160.26
47608000,Кандалакшский муниципальный район,2015,1078.85
47608000,Кандалакшский муниципальный район,2016,1041.81
47608000,Кандалакшский муниципальный район,2017,807.62
47608000,Кандалакшский муниципальный район,2018,1368.78
47608000,Кандалакшский муниципальный район,2019,1334.58
47608000,Кандалакшский муниципальный район,2020,1836.74
47608000,Кандалакшский муниципальный район,2021,1680.84
47608000,Кандалакшский муниципальный район,2022,1671.0
47610000,Ловозерский муниципальный район,2015,63.24
47610000,Ловозерский муниципальный район,2016,55.38
47610000,Ловозерский муниципальный район,2017,48.16
47610000,Ловозерский муниципальный район,2018,86.26
47610000,Ловозерский муниципальный район,2019,92.88
47610000,Ловозерский муниципальный район,2020,119.28
47610000,Ловозерский муниципальный район,2021,106.48
47610000,Ловозерский муниципальный район,2022,106.44
47615000,Печенгский муниципальный район,2008,104.0
47615000,Печенгский муниципальный район,2009,110.0
47615000,Печенгский муниципальный район,2010,110.0
47615000,Печенгский муниципальный район,2011,93.0
47615000,Печенгский муниципальный район,2012,40.0
47615000,Печенгский муниципальный район,2013,84.0
47615000,Печенгский муниципальный район,2014,58.0
47615000,Печенгский муниципальный район,2015,54.67
47615000,Печенгский муниципальный район,2016,52.65
47615000,Печенгский муниципальный район,2017,41.68
47615000,Печенгский муниципальный район,2018,57.9
47615000,Печенгский муниципальный район,2019,110.65
47615000,Печенгский муниципальный район,2020,154.14
47620000,Терский муниципальный район,2008,320.0
47620000,Терский муниципальный район,2009,330.0
47620000,Терский муниципальный район,2010,330.0
47620000,Терский муниципальный район,2011,279.0
47620000,Терский муниципальный район,2012,80.0
47620000,Терский муниципальный район,2013,252.0
47620000,Терский муниципальный район,2014,174.0
47620000,Терский муниципальный район,2015,86.1
47620000,Терский муниципальный район,2016,84.85
47620000,Терский муниципальный район,2017,68.53
47620000,Терский муниципальный район,2018,113.51
47620000,Терский муниципальный район,2019,69.09
47620000,Терский муниципальный район,2020,71.99
47620000,Терский муниципальный район,2021,67.93
47620000,Терский муниципальный район,2022,69.27
47701000,город-герой Мурманск,2008,104.0
47701000,город-герой Мурманск,2009,110.0
47701000,город-герой Мурманск,2010,110.0
47701000,город-герой Мурманск,2011,93.0
47701000,город-герой Мурманск,2012,40.0
47701000,город-герой Мурманск,2013,84.0
47701000,город-герой Мурманск,2014,58.0
47701000,город-герой Мурманск,2015,58.0
47701000,город-герой Мурманск,2016,47.21
47701000,город-герой Мурманск,2017,36.96
47703000,Ковдорский район,2009,620.0
47703000,Ковдорский район,2010,530.0
47703000,Ковдорский район,2011,630.0
47703000,Ковдорский район,2012,169.01
