oktmo,name,year,retailturnover
70606100,Городские поселения Белевского муниципального района/,2009,67936.0
70606100,Городские поселения Белевского муниципального района/,2011,188294.0
70606100,Городские поселения Белевского муниципального района/,2012,255885.0
70606100,Городские поселения Белевского муниципального района/,2013,288733.0
70606101,город Белев,2009,67936.0
70606101,город Белев,2011,188294.0
70606101,город Белев,2012,255885.0
70606101,город Белев,2013,288733.0
70608000,Богородицкий муниципальный район,2009,346923.5
70608000,Богородицкий муниципальный район,2011,797212.1
70608000,Богородицкий муниципальный район,2012,778792.8
70608000,Богородицкий муниципальный район,2013,899714.1
70608000,Богородицкий муниципальный район,2014,1161458.4
70608000,Богородицкий муниципальный район,2015,1417311.6
70608000,Богородицкий муниципальный район,2016,1343362.1
70608100,Городские поселения Богородицкого  муниципального района/,2009,346923.5
70608100,Городские поселения Богородицкого  муниципального района/,2011,797212.1
70608100,Городские поселения Богородицкого  муниципального района/,2012,778792.8
70608100,Городские поселения Богородицкого  муниципального района/,2013,899714.1
70608101,город Богородицк,2009,331695.2
70608101,город Богородицк,2011,797212.1
70608101,город Богородицк,2012,778792.8
70608101,город Богородицк,2013,880838.1
70608170,рабочий поселок Товарковский,2009,15228.3
70608170,рабочий поселок Товарковский,2013,18876.0
70612000,Веневский муниципальный район,2009,221937.0
70612000,Веневский муниципальный район,2011,349733.0
70612000,Веневский муниципальный район,2012,486345.2
70612000,Веневский муниципальный район,2013,617880.0
70612000,Веневский муниципальный район,2014,703319.0
70612000,Веневский муниципальный район,2015,882819.7
70612000,Веневский муниципальный район,2016,1028636.8
70612100,Городские поселения Веневского муниципального района/,2009,221937.0
70612100,Городские поселения Веневского муниципального района/,2011,349733.0
70612100,Городские поселения Веневского муниципального района/,2012,486345.2
70612100,Городские поселения Веневского муниципального района/,2013,617880.0
70612101,город Венев,2009,221937.0
70612101,город Венев,2011,319371.0
70612101,город Венев,2012,414687.2
70612101,город Венев,2013,527624.0
70612153,поселок городского типа Грицовский,2011,30362.0
70612153,поселок городского типа Грицовский,2012,71658.0
70612153,поселок городского типа Грицовский,2013,90256.0
70616000,Воловский муниципальный район,2009,12202.0
70616000,Воловский муниципальный район,2011,19622.0
70616000,Воловский муниципальный район,2012,17628.0
70616000,Воловский муниципальный район,2013,26435.0
70616100,Городские поселения Воловского муниципального района/,2009,12202.0
70616100,Городские поселения Воловского муниципального района/,2011,19622.0
70616100,Городские поселения Воловского муниципального района/,2012,17628.0
70616100,Городские поселения Воловского муниципального района/,2013,26435.0
70616151,рабочий поселок Волово,2009,12202.0
70616151,рабочий поселок Волово,2011,19622.0
70616151,рабочий поселок Волово,2012,17628.0
70616151,рабочий поселок Волово,2013,26435.0
70618000,Дубенский муниципальный район,2009,104689.3
70618000,Дубенский муниципальный район,2011,110714.7
70618000,Дубенский муниципальный район,2012,104205.9
70618000,Дубенский муниципальный район,2013,193447.4
70618000,Дубенский муниципальный район,2014,409215.0
70618000,Дубенский муниципальный район,2015,406484.3
70618000,Дубенский муниципальный район,2016,450565.7
70618100,Городские поселения Дубенского муниципального района/,2009,104689.3
70618100,Городские поселения Дубенского муниципального района/,2011,110714.7
70618100,Городские поселения Дубенского муниципального района/,2012,104205.9
70618100,Городские поселения Дубенского муниципального района/,2013,193447.4
70618151,рабочий поселок Дубна,2009,104689.3
70618151,рабочий поселок Дубна,2011,110714.7
70618151,рабочий поселок Дубна,2012,104205.9
70618151,рабочий поселок Дубна,2013,193447.4
70620000,Ефремовский муниципальный район,2009,687948.6
70620000,Ефремовский муниципальный район,2011,890269.0
70620000,Ефремовский муниципальный район,2012,1335702.0
70620000,Ефремовский муниципальный район,2013,1361015.0
70620000,Ефремовский муниципальный район,2014,1789121.3
70620100,Городские поселения Ефремовского муниципального района,2009,687948.6
70620100,Городские поселения Ефремовского муниципального района,2011,890269.0
70620100,Городские поселения Ефремовского муниципального района,2012,1335702.0
70620100,Городские поселения Ефремовского муниципального района,2013,1361015.0
70620101,город Ефремов,2009,687948.6
70620101,город Ефремов,2011,890269.0
70620101,город Ефремов,2012,1335702.0
70620101,город Ефремов,2013,1361015.0
70622000,Заокский муниципальный район,2009,166618.3
70622000,Заокский муниципальный район,2011,418254.0
70622000,Заокский муниципальный район,2012,440373.0
70622000,Заокский муниципальный район,2013,475225.0
70622000,Заокский муниципальный район,2014,703648.1
70622000,Заокский муниципальный район,2015,931947.2
70622000,Заокский муниципальный район,2016,637539.3
70622100,Городские поселения Заокского муниципального района/,2009,166618.3
70622100,Городские поселения Заокского муниципального района/,2011,418254.0
70622100,Городские поселения Заокского муниципального района/,2012,440373.0
70622100,Городские поселения Заокского муниципального района/,2013,475225.0
70622151,рабочий поселок Заокский,2009,166618.3
70622151,рабочий поселок Заокский,2011,418254.0
70622151,рабочий поселок Заокский,2012,440373.0
70622151,рабочий поселок Заокский,2013,475225.0
70626000,Кимовский муниципальный район,2009,263656.0
70626000,Кимовский муниципальный район,2011,430887.0
70626000,Кимовский муниципальный район,2012,451126.0
70626000,Кимовский муниципальный район,2013,491610.0
70626000,Кимовский муниципальный район,2014,660153.0
70626000,Кимовский муниципальный район,2015,908236.7
70626000,Кимовский муниципальный район,2016,1035783.8
70626100,Городские поселения Кимовского муниципального района/,2009,263656.0
70626100,Городские поселения Кимовского муниципального района/,2011,430887.0
70626100,Городские поселения Кимовского муниципального района/,2012,451126.0
70626100,Городские поселения Кимовского муниципального района/,2013,491610.0
70626101,город Кимовск,2009,263656.0
70626101,город Кимовск,2011,430887.0
70626101,город Кимовск,2012,451126.0
70626101,город Кимовск,2013,491610.0
70628000,Киреевский муниципальный район,2009,277510.0
70628000,Киреевский муниципальный район,2011,643489.0
70628000,Киреевский муниципальный район,2012,814172.0
70628000,Киреевский муниципальный район,2013,762882.0
70628000,Киреевский муниципальный район,2014,1089803.0
70628000,Киреевский муниципальный район,2015,1429928.9
70628000,Киреевский муниципальный район,2016,1541163.0
70628100,Городские поселения Киреевского муниципального района/,2009,277510.0
70628100,Городские поселения Киреевского муниципального района/,2011,643489.0
70628100,Городские поселения Киреевского муниципального района/,2012,814172.0
70628100,Городские поселения Киреевского муниципального района/,2013,762882.0
70628101,город Киреевск,2009,270396.0
70628101,город Киреевск,2011,636133.0
70628101,город Киреевск,2012,752095.0
70628101,город Киреевск,2013,633490.0
70628108,город Болохово,2009,7114.0
70628108,город Болохово,2011,7356.0
70628108,город Болохово,2012,4250.0
70628113,город Липки,2013,46554.0
70628154,Рабочий поселок Бородинский,2012,57827.0
70628154,Рабочий поселок Бородинский,2013,68348.0
70628170,Рабочий поселок Шварцевский,2013,14490.0
70630000,Куркинский муниципальный район,2009,17496.0
70630000,Куркинский муниципальный район,2011,95108.0
70630000,Куркинский муниципальный район,2012,102491.0
70630000,Куркинский муниципальный район,2013,130208.0
70630100,Городские поселения Куркинского муниципального района/,2009,17496.0
70630100,Городские поселения Куркинского муниципального района/,2011,95108.0
70630100,Городские поселения Куркинского муниципального района/,2012,102491.0
70630100,Городские поселения Куркинского муниципального района/,2013,130208.0
70630151,рабочий поселок Куркино,2009,17496.0
70630151,рабочий поселок Куркино,2011,95108.0
70630151,рабочий поселок Куркино,2012,102491.0
70630151,рабочий поселок Куркино,2013,130208.0
70632000,Ленинский муниципальный район,2009,1510723.0
70632000,Ленинский муниципальный район,2011,2304048.0
70632000,Ленинский муниципальный район,2012,2319530.0
70632000,Ленинский муниципальный район,2013,2259782.0
70632100,Городские поселения Ленинского муниципального района,2009,97196.0
70632100,Городские поселения Ленинского муниципального района,2011,170347.0
70632100,Городские поселения Ленинского муниципального района,2012,202034.0
70632100,Городские поселения Ленинского муниципального района,2013,219186.0
70632151,Рабочий поселок Ленинский,2009,87365.0
70632151,Рабочий поселок Ленинский,2011,113159.0
70632151,Рабочий поселок Ленинский,2012,106827.0
70632151,Рабочий поселок Ленинский,2013,100169.0
70632163,Рабочий поселок Плеханово,2009,9831.0
70632163,Рабочий поселок Плеханово,2011,57188.0
70632163,Рабочий поселок Плеханово,2012,95207.0
70632163,Рабочий поселок Плеханово,2013,119017.0
70632400,Сельские поселения Ленинского муниципального района,2009,1413527.0
70632400,Сельские поселения Ленинского муниципального района,2011,2133701.0
70632400,Сельские поселения Ленинского муниципального района,2012,2117496.0
70632400,Сельские поселения Ленинского муниципального района,2013,2040596.0
70632416,Ильинское,2009,1103713.0
70632416,Ильинское,2011,1569528.0
70632416,Ильинское,2012,1443639.0
70632416,Ильинское,2013,1424180.0
70632456,Иншинское,2009,309814.0
70632456,Иншинское,2011,564173.0
70632456,Иншинское,2012,640451.0
70632456,Иншинское,2013,544070.0
70632488,Шатское,2012,33406.0
70632488,Шатское,2013,72346.0
70636000,Одоевский муниципальный район,2009,93453.0
70636000,Одоевский муниципальный район,2011,101690.0
70636000,Одоевский муниципальный район,2012,140512.0
70636000,Одоевский муниципальный район,2013,163696.0
70636000,Одоевский муниципальный район,2014,188863.7
70636000,Одоевский муниципальный район,2015,218596.6
70636000,Одоевский муниципальный район,2016,307206.9
70636100,Городские поселения Одоевского муниципального района/,2009,93453.0
70636100,Городские поселения Одоевского муниципального района/,2011,101690.0
70636100,Городские поселения Одоевского муниципального района/,2012,140512.0
70636100,Городские поселения Одоевского муниципального района/,2013,163696.0
70636151,рабочий поселок Одоев,2009,93453.0
70636151,рабочий поселок Одоев,2011,101690.0
70636151,рабочий поселок Одоев,2012,140512.0
70636151,рабочий поселок Одоев,2013,163696.0
70638000,Плавский муниципальный район,2009,135213.0
70638000,Плавский муниципальный район,2011,130602.0
70638000,Плавский муниципальный район,2012,217109.0
70638000,Плавский муниципальный район,2013,405291.0
70638000,Плавский муниципальный район,2014,561605.0
70638000,Плавский муниципальный район,2015,636381.6
70638000,Плавский муниципальный район,2016,688710.9
70638100,Городские поселения Плавского муниципального района/,2009,135213.0
70638100,Городские поселения Плавского муниципального района/,2011,127339.0
70638100,Городские поселения Плавского муниципального района/,2012,214247.0
70638100,Городские поселения Плавского муниципального района/,2013,402490.0
70638101,город Плавск,2009,135213.0
70638101,город Плавск,2011,127339.0
70638101,город Плавск,2012,214247.0
70638101,город Плавск,2013,402490.0
70638400,Сельские поселения Плавского муниципального района/,2011,3263.0
70638400,Сельские поселения Плавского муниципального района/,2012,2862.0
70638400,Сельские поселения Плавского муниципального района/,2013,2801.0
70638410,Горбачевское,2011,3263.0
70638410,Горбачевское,2012,2862.0
70638410,Горбачевское,2013,2801.0
70640000,Суворовский муниципальный район,2009,223290.5
70640000,Суворовский муниципальный район,2011,389094.0
70640000,Суворовский муниципальный район,2012,471771.0
70640000,Суворовский муниципальный район,2013,561643.0
70640000,Суворовский муниципальный район,2014,741351.0
70640000,Суворовский муниципальный район,2015,865764.8
70640000,Суворовский муниципальный район,2016,945255.0
70640100,Городские поселения Суворовского муниципального района/,2009,223290.5
70640100,Городские поселения Суворовского муниципального района/,2011,389094.0
70640100,Городские поселения Суворовского муниципального района/,2012,471771.0
70640100,Городские поселения Суворовского муниципального района/,2013,561643.0
70640101,город Суворов,2009,223290.5
70640101,город Суворов,2011,389094.0
70640101,город Суворов,2012,471771.0
70640101,город Суворов,2013,561643.0
70642000,Тепло-Огаревский муниципальный район,2009,22472.0
70642000,Тепло-Огаревский муниципальный район,2011,31189.0
70642000,Тепло-Огаревский муниципальный район,2012,78391.0
70642000,Тепло-Огаревский муниципальный район,2013,112344.0
70642000,Тепло-Огаревский муниципальный район,2014,191936.6
70642000,Тепло-Огаревский муниципальный район,2015,230783.6
70642000,Тепло-Огаревский муниципальный район,2016,258189.4
70642100,Городские поселения Тепло-Огаревского муниципального района/,2009,22472.0
70642100,Городские поселения Тепло-Огаревского муниципального района/,2011,31189.0
70642100,Городские поселения Тепло-Огаревского муниципального района/,2012,78391.0
70642100,Городские поселения Тепло-Огаревского муниципального района/,2013,112344.0
70642151,рабочий поселок Теплое,2009,22472.0
70642151,рабочий поселок Теплое,2011,31189.0
70642151,рабочий поселок Теплое,2012,78391.0
70642151,рабочий поселок Теплое,2013,112344.0
70644000,Узловский муниципальный район,2009,801118.0
70644000,Узловский муниципальный район,2011,1189795.0
70644000,Узловский муниципальный район,2012,1380426.0
70644000,Узловский муниципальный район,2013,1629802.0
70644000,Узловский муниципальный район,2014,1879546.4
70644000,Узловский муниципальный район,2015,2138752.0
70644000,Узловский муниципальный район,2016,2368548.5
70644100,Городские поселения Узловского муниципального района/,2009,801118.0
70644100,Городские поселения Узловского муниципального района/,2011,1189795.0
70644100,Городские поселения Узловского муниципального района/,2012,1380426.0
70644100,Городские поселения Узловского муниципального района/,2013,1629802.0
70644101,город Узловая,2009,801118.0
70644101,город Узловая,2011,1189795.0
70644101,город Узловая,2012,1380426.0
70644101,город Узловая,2013,1603695.0
70644154,Рабочий поселок Брусянский,2013,26107.0
70646000,Чернский муниципальный район,2009,69560.0
70646000,Чернский муниципальный район,2011,104379.0
70646000,Чернский муниципальный район,2012,106372.0
70646000,Чернский муниципальный район,2013,117210.0
70646000,Чернский муниципальный район,2014,269318.0
70646000,Чернский муниципальный район,2015,348123.8
70646000,Чернский муниципальный район,2016,345723.0
70646100,Городские поселения Чернского муниципального района/,2009,69560.0
70646100,Городские поселения Чернского муниципального района/,2011,103164.0
70646100,Городские поселения Чернского муниципального района/,2012,105411.0
70646100,Городские поселения Чернского муниципального района/,2013,117100.0
70646151,рабочий поселок Чернь,2009,69560.0
70646151,рабочий поселок Чернь,2011,103164.0
70646151,рабочий поселок Чернь,2012,105411.0
70646151,рабочий поселок Чернь,2013,117100.0
70646400,Сельские поселения Чернского муниципального района/,2011,1215.0
70646400,Сельские поселения Чернского муниципального района/,2012,961.0
70646400,Сельские поселения Чернского муниципального района/,2013,110.0
70646408,Большескуратовское,2011,1215.0
70646408,Большескуратовское,2012,961.0
70646408,Большескуратовское,2013,110.0
70648000,Щекинский муниципальный район,2009,995312.9
70648000,Щекинский муниципальный район,2011,1703548.2
70648000,Щекинский муниципальный район,2012,1787950.2
70648000,Щекинский муниципальный район,2013,2137546.6
70648000,Щекинский муниципальный район,2014,2934548.0
70648000,Щекинский муниципальный район,2015,3736411.5
70648000,Щекинский муниципальный район,2016,3981391.7
70648100,Городские поселения Щекинского муниципального района/,2009,995312.9
70648100,Городские поселения Щекинского муниципального района/,2011,1703548.2
70648100,Городские поселения Щекинского муниципального района/,2012,1787950.2
70648100,Городские поселения Щекинского муниципального района/,2013,2137546.6
70648101,город Щекино,2009,653491.0
70648101,город Щекино,2011,1310192.2
70648101,город Щекино,2012,1499751.0
70648101,город Щекино,2013,1976734.0
70648154,рабочий поселок Первомайский,2009,341821.9
70648154,рабочий поселок Первомайский,2011,393356.0
70648154,рабочий поселок Первомайский,2012,288199.2
70648154,рабочий поселок Первомайский,2013,160812.6
70650000,Ясногорский муниципальный район,2009,172729.9
70650000,Ясногорский муниципальный район,2011,307043.7
70650000,Ясногорский муниципальный район,2012,356863.0
70650000,Ясногорский муниципальный район,2013,539072.0
70650000,Ясногорский муниципальный район,2014,658710.6
70650000,Ясногорский муниципальный район,2015,890390.1
70650000,Ясногорский муниципальный район,2016,1002698.7
70650100,Городские поселения Ясногорского муниципального района/,2009,172729.9
70650100,Городские поселения Ясногорского муниципального района/,2011,307043.7
70650100,Городские поселения Ясногорского муниципального района/,2012,356863.0
70650100,Городские поселения Ясногорского муниципального района/,2013,539072.0
70650101,город Ясногорск,2009,172729.9
70650101,город Ясногорск,2011,307043.7
70650101,город Ясногорск,2012,356863.0
70650101,город Ясногорск,2013,539072.0
70701000,город Тула,2009,13556613.3
70701000,город Тула,2011,17308947.1
70701000,город Тула,2012,20685430.7
70701000,город Тула,2013,25667879.9
70701000,город Тула,2014,35799927.6
70701000,город Тула,2015,42457593.9
70701000,город Тула,2016,48043209.4
70702000,рабочий поселок Новогуровский,2015,114086.7
70702000,рабочий поселок Новогуровский,2016,164021.5
70706000,город Алексин,2015,3632469.0
70706000,город Алексин,2016,3753996.2
70712000,город Донской,2009,333675.0
70712000,город Донской,2011,517137.0
70712000,город Донской,2012,604739.0
70712000,город Донской,2013,830508.0
70712000,город Донской,2014,1221295.5
70712000,город Донской,2015,1312849.6
70712000,город Донской,2016,1534107.0
70714000,город Ефремов,2015,2038821.0
70714000,город Ефремов,2016,1965773.1
70724000,город Новомосковск,2011,3921260.0
70724000,город Новомосковск,2012,5722619.2
70724000,город Новомосковск,2013,6605494.7
70724000,город Новомосковск,2014,8300337.5
70724000,город Новомосковск,2015,8970048.5
70724000,город Новомосковск,2016,9158053.2
71603000,Абатский муниципальный район,2009,15164.0
71603000,Абатский муниципальный район,2010,15308.0
71603000,Абатский муниципальный район,2011,15976.0
71603000,Абатский муниципальный район,2012,15988.0
71603000,Абатский муниципальный район,2015,373103.2
71603000,Абатский муниципальный район,2016,424939.1
71605000,Армизонский муниципальный район,2009,53775.0
71605000,Армизонский муниципальный район,2010,65137.0
71605000,Армизонский муниципальный район,2011,7279.1
71605000,Армизонский муниципальный район,2012,7480.7
71605000,Армизонский муниципальный район,2015,152048.7
71605000,Армизонский муниципальный район,2016,152507.2
71607000,Аромашевский муниципальный район,2009,17103.0
71607000,Аромашевский муниципальный район,2010,18798.6
71607000,Аромашевский муниципальный район,2011,21950.8
71607000,Аромашевский муниципальный район,2012,24236.2
71607000,Аромашевский муниципальный район,2015,148601.9
71607000,Аромашевский муниципальный район,2016,208036.3
71610000,Бердюжский муниципальный район,2010,16197.0
71610000,Бердюжский муниципальный район,2011,14836.0
71610000,Бердюжский муниципальный район,2012,11036.0
71610000,Бердюжский муниципальный район,2015,200268.0
71610000,Бердюжский муниципальный район,2016,230668.6
71613000,Вагайский муниципальный район,2010,16941.0
71613000,Вагайский муниципальный район,2011,15020.8
71613000,Вагайский муниципальный район,2012,19541.9
71613000,Вагайский муниципальный район,2016,197697.4
71615000,Викуловский муниципальный район,2009,269112.0
71615000,Викуловский муниципальный район,2010,278536.0
71615000,Викуловский муниципальный район,2011,277955.0
71615000,Викуловский муниципальный район,2012,286025.0
71615000,Викуловский муниципальный район,2014,293239.4
71615000,Викуловский муниципальный район,2015,496700.1
71615000,Викуловский муниципальный район,2016,515640.0
71618000,Голышмановский муниципальный район,2009,32615.5
71618000,Голышмановский муниципальный район,2010,35617.0
71618000,Голышмановский муниципальный район,2011,104864.0
71618000,Голышмановский муниципальный район,2012,151660.0
71618000,Голышмановский муниципальный район,2013,149403.0
71618000,Голышмановский муниципальный район,2014,190064.9
71618000,Голышмановский муниципальный район,2015,483284.0
71618000,Голышмановский муниципальный район,2016,559035.2
71624000,Исетский муниципальный район,2009,111215.5
71624000,Исетский муниципальный район,2010,136437.1
71624000,Исетский муниципальный район,2011,160771.3
71624000,Исетский муниципальный район,2012,176013.8
71624000,Исетский муниципальный район,2013,189221.2
71624000,Исетский муниципальный район,2014,211386.0
71624000,Исетский муниципальный район,2015,482093.9
71624000,Исетский муниципальный район,2016,539853.8
71626000,Ишимский муниципальный район,2010,4943.0
71626000,Ишимский муниципальный район,2011,4900.0
71626000,Ишимский муниципальный район,2012,4174.0
71626000,Ишимский муниципальный район,2015,167047.5
71626000,Ишимский муниципальный район,2016,180357.7
71630000,Казанский муниципальный район,2010,16514.0
71630000,Казанский муниципальный район,2011,18930.0
71630000,Казанский муниципальный район,2012,95855.4
71630000,Казанский муниципальный район,2013,117300.9
71630000,Казанский муниципальный район,2014,215626.1
71630000,Казанский муниципальный район,2015,349493.7
71630000,Казанский муниципальный район,2016,391189.0
71632000,Нижнетавдинский муниципальный район,2009,79818.0
71632000,Нижнетавдинский муниципальный район,2010,91592.2
71632000,Нижнетавдинский муниципальный район,2011,81513.5
71632000,Нижнетавдинский муниципальный район,2012,83756.3
71632000,Нижнетавдинский муниципальный район,2015,273232.8
71632000,Нижнетавдинский муниципальный район,2016,281182.9
71634000,Омутинский муниципальный район,2009,27783.0
71634000,Омутинский муниципальный район,2010,15017.0
71634000,Омутинский муниципальный район,2011,15465.4
71634000,Омутинский муниципальный район,2012,14408.6
71634000,Омутинский муниципальный район,2015,291500.3
71634000,Омутинский муниципальный район,2016,333163.0
71636000,Сладковский муниципальный район,2009,24557.0
71636000,Сладковский муниципальный район,2010,14415.0
71636000,Сладковский муниципальный район,2011,16186.6
71636000,Сладковский муниципальный район,2012,16126.7
71636000,Сладковский муниципальный район,2016,154054.0
71638000,Сорокинский муниципальный район,2010,11045.0
71638000,Сорокинский муниципальный район,2011,12698.0
71638000,Сорокинский муниципальный район,2012,13289.0
71638000,Сорокинский муниципальный район,2015,110824.6
71638000,Сорокинский муниципальный район,2016,132628.6
71642000,Тобольский муниципальный район,2010,3768.0
71642000,Тобольский муниципальный район,2011,4138.0
71642000,Тобольский муниципальный район,2012,4355.5
71644000,Тюменский муниципальный район,2009,43121.0
71644000,Тюменский муниципальный район,2010,56880.9
71644000,Тюменский муниципальный район,2011,85489.2
71644000,Тюменский муниципальный район,2012,153059.6
71644000,Тюменский муниципальный район,2013,211083.0
71644000,Тюменский муниципальный район,2014,488614.0
71644000,Тюменский муниципальный район,2015,1081128.1
71644000,Тюменский муниципальный район,2016,1374152.6
71648000,Уватский муниципальный район,2009,46256.5
71648000,Уватский муниципальный район,2010,63193.2
71648000,Уватский муниципальный район,2011,44981.0
71648000,Уватский муниципальный район,2012,47194.2
71650000,Упоровский муниципальный район,2009,23584.0
71650000,Упоровский муниципальный район,2010,26339.0
71650000,Упоровский муниципальный район,2011,32319.0
71650000,Упоровский муниципальный район,2012,33654.9
71650000,Упоровский муниципальный район,2014,74846.0
71650000,Упоровский муниципальный район,2015,261726.3
71650000,Упоровский муниципальный район,2016,300639.6
71653000,Юргинский муниципальный район,2009,64864.0
71653000,Юргинский муниципальный район,2010,77097.0
71653000,Юргинский муниципальный район,2011,11058.8
71653000,Юргинский муниципальный район,2012,12989.9
71656000,Ялуторовский муниципальный район,2010,106058.0
71656000,Ялуторовский муниципальный район,2011,105653.0
71656000,Ялуторовский муниципальный район,2012,114911.0
71658000,Ярковский муниципальный район,2010,32039.0
71658000,Ярковский муниципальный район,2011,29872.1
71658000,Ярковский муниципальный район,2012,32545.4
71658000,Ярковский муниципальный район,2015,275594.0
71658000,Ярковский муниципальный район,2016,264374.6
71701000,город Тюмень,2009,20807035.8
71701000,город Тюмень,2010,28231229.8
71701000,город Тюмень,2011,32351264.1
71701000,город Тюмень,2012,40570005.8
71701000,город Тюмень,2013,44578402.3
71701000,город Тюмень,2014,62711602.8
71701000,город Тюмень,2015,63911635.0
71701000,город Тюмень,2016,71467476.3
71703000,Заводоуковский,2009,400108.0
71703000,Заводоуковский,2010,718318.0
71703000,Заводоуковский,2011,600774.0
71703000,Заводоуковский,2012,554976.9
71703000,Заводоуковский,2013,640648.3
71703000,Заводоуковский,2014,700894.3
71703000,Заводоуковский,2015,1396954.2
71703000,Заводоуковский,2016,1607512.6
71705000,город Ишим,2009,344886.0
71705000,город Ишим,2010,214218.0
71705000,город Ишим,2011,80220.0
71705000,город Ишим,2012,330841.3
71705000,город Ишим,2013,843800.0
71705000,город Ишим,2014,938928.8
71705000,город Ишим,2015,2140769.8
71705000,город Ишим,2016,2639714.0
71710000,город Тобольск,2009,611084.5
71710000,город Тобольск,2010,641800.0
71710000,город Тобольск,2011,712931.1
71710000,город Тобольск,2012,1403965.1
71710000,город Тобольск,2013,1845789.4
71710000,город Тобольск,2014,2450554.2
71710000,город Тобольск,2015,6074864.6
71710000,город Тобольск,2016,7471095.7
71715000,город Ялуторовск,2009,97499.4
71715000,город Ялуторовск,2010,140888.6
71715000,город Ялуторовск,2011,105226.0
71715000,город Ялуторовск,2012,203540.2
71715000,город Ялуторовск,2013,562774.6
71715000,город Ялуторовск,2014,663002.0
71715000,город Ялуторовск,2015,1169489.7
71715000,город Ялуторовск,2016,1399811.4
71811000,Белоярский муниципальный район,2009,175234.0
71811000,Белоярский муниципальный район,2010,177724.0
71811000,Белоярский муниципальный район,2011,168192.0
71811000,Белоярский муниципальный район,2012,113157.0
71811000,Белоярский муниципальный район,2013,131031.0
71812000,Березовский муниципальный район,2009,324082.0
71812000,Березовский муниципальный район,2010,244489.4
71812000,Березовский муниципальный район,2011,371010.6
71812000,Березовский муниципальный район,2012,364344.2
71812000,Березовский муниципальный район,2013,293370.5
71812000,Березовский муниципальный район,2014,268237.2
71812000,Березовский муниципальный район,2015,328940.3
71812000,Березовский муниципальный район,2016,173652.3
71816000,Кондинский муниципальный район,2009,151882.0
71816000,Кондинский муниципальный район,2010,54033.2
71816000,Кондинский муниципальный район,2011,51083.7
71816000,Кондинский муниципальный район,2012,50890.6
71816000,Кондинский муниципальный район,2013,107320.6
71816000,Кондинский муниципальный район,2014,291383.4
71816000,Кондинский муниципальный район,2015,249699.0
71816000,Кондинский муниципальный район,2016,379668.9
71818000,Нефтеюганский муниципальный район,2010,69883.0
71818000,Нефтеюганский муниципальный район,2011,136360.0
71818000,Нефтеюганский муниципальный район,2012,155203.4
71818000,Нефтеюганский муниципальный район,2014,473003.0
71818000,Нефтеюганский муниципальный район,2015,622341.0
71818000,Нефтеюганский муниципальный район,2016,732235.0
71819000,Нижневартовский муниципальный район,2009,161086.0
71819000,Нижневартовский муниципальный район,2010,186750.0
71819000,Нижневартовский муниципальный район,2011,170537.0
71819000,Нижневартовский муниципальный район,2012,171255.1
71819000,Нижневартовский муниципальный район,2013,190544.0
71819000,Нижневартовский муниципальный район,2014,498952.5
71819000,Нижневартовский муниципальный район,2015,565414.0
71819000,Нижневартовский муниципальный район,2016,600808.0
71821000,Октябрьский муниципальный район,2010,26603.0
71821000,Октябрьский муниципальный район,2011,25904.0
71821000,Октябрьский муниципальный район,2012,122645.0
71821000,Октябрьский муниципальный район,2013,209674.0
71821000,Октябрьский муниципальный район,2014,249587.0
71821000,Октябрьский муниципальный район,2015,328772.0
71821000,Октябрьский муниципальный район,2016,423562.0
71824000,Советский муниципальный район,2009,254806.0
71824000,Советский муниципальный район,2010,265424.0
71824000,Советский муниципальный район,2011,423957.7
71824000,Советский муниципальный район,2012,527121.8
71824000,Советский муниципальный район,2013,476138.0
71824000,Советский муниципальный район,2014,421217.0
71824000,Советский муниципальный район,2015,1040623.7
71824000,Советский муниципальный район,2016,1680159.0
71826000,Сургутский муниципальный район,2009,39259.0
71826000,Сургутский муниципальный район,2010,92133.0
71826000,Сургутский муниципальный район,2011,254099.0
71826000,Сургутский муниципальный район,2012,759638.6
71826000,Сургутский муниципальный район,2013,693684.0
71826000,Сургутский муниципальный район,2014,743769.0
71826000,Сургутский муниципальный район,2015,3111366.3
71826000,Сургутский муниципальный район,2016,4356375.6
71829000,Ханты-Мансийский муниципальный район,2009,56664.0
71829000,Ханты-Мансийский муниципальный район,2010,51554.0
71829000,Ханты-Мансийский муниципальный район,2011,48720.0
71829000,Ханты-Мансийский муниципальный район,2012,54493.0
