oktmo,name,year,livarea
oktmo,municipality,year,indicator_value
97603000,Алатырский муниципальный район,2019,37.5
97603000,Алатырский муниципальный район,2020,38.8
97603000,Алатырский муниципальный район,2021,40.49
97603000,Алатырский муниципальный район,2022,38.84
97605000,Аликовский муниципальный район,2008,23.58
97605000,Аликовский муниципальный район,2009,24.4
97605000,Аликовский муниципальный район,2010,25.5
97605000,Аликовский муниципальный район,2011,26.3
97605000,Аликовский муниципальный район,2012,27.5
97605000,Аликовский муниципальный район,2013,28.6
97605000,Аликовский муниципальный район,2014,30.2
97605000,Аликовский муниципальный район,2015,31.4
97605000,Аликовский муниципальный район,2016,32.75
97605000,Аликовский муниципальный район,2017,33.8
97605000,Аликовский муниципальный район,2018,34.9
97605000,Аликовский муниципальный район,2019,36.0
97605000,Аликовский муниципальный район,2020,37.1
97605000,Аликовский муниципальный район,2021,38.7
97605000,Аликовский муниципальный район,2022,39.98
97607000,Батыревский муниципальный район,2008,23.25
97607000,Батыревский муниципальный район,2009,23.8
97607000,Батыревский муниципальный район,2010,24.5
97607000,Батыревский муниципальный район,2011,25.2
97607000,Батыревский муниципальный район,2012,26.1
97607000,Батыревский муниципальный район,2013,27.1
97607000,Батыревский муниципальный район,2014,27.8
97607000,Батыревский муниципальный район,2015,28.7
97607000,Батыревский муниципальный район,2016,29.23
97607000,Батыревский муниципальный район,2017,29.9
97607000,Батыревский муниципальный район,2018,30.7
97607000,Батыревский муниципальный район,2019,31.4
97607000,Батыревский муниципальный район,2020,32.2
97607000,Батыревский муниципальный район,2021,33.39
97607000,Батыревский муниципальный район,2022,34.21
97610000,Вурнарский муниципальный район,2008,22.26
97610000,Вурнарский муниципальный район,2009,23.1
97610000,Вурнарский муниципальный район,2010,26.3
97610000,Вурнарский муниципальный район,2011,27.6
97610000,Вурнарский муниципальный район,2012,28.5
97610000,Вурнарский муниципальный район,2013,29.9
97610000,Вурнарский муниципальный район,2014,31.1
97610000,Вурнарский муниципальный район,2015,32.1
97610000,Вурнарский муниципальный район,2016,33.0
97610000,Вурнарский муниципальный район,2017,33.9
97610000,Вурнарский муниципальный район,2018,34.9
97610000,Вурнарский муниципальный район,2019,35.9
97610000,Вурнарский муниципальный район,2020,36.7
97610000,Вурнарский муниципальный район,2021,38.14
97610000,Вурнарский муниципальный район,2022,39.31
97613000,Ибресинский муниципальный район,2008,26.26
97613000,Ибресинский муниципальный район,2009,27.5
97613000,Ибресинский муниципальный район,2010,29.2
97613000,Ибресинский муниципальный район,2011,30.9
97613000,Ибресинский муниципальный район,2012,31.9
97613000,Ибресинский муниципальный район,2013,32.8
97613000,Ибресинский муниципальный район,2014,33.5
97613000,Ибресинский муниципальный район,2015,34.2
97613000,Ибресинский муниципальный район,2016,35.09
97613000,Ибресинский муниципальный район,2017,35.5
97613000,Ибресинский муниципальный район,2018,36.3
97613000,Ибресинский муниципальный район,2019,37.0
97613000,Ибресинский муниципальный район,2020,37.4
97613000,Ибресинский муниципальный район,2021,38.51
97613000,Ибресинский муниципальный район,2022,42.22
97616000,Канашский муниципальный район,2008,25.78
97616000,Канашский муниципальный район,2009,25.1
97616000,Канашский муниципальный район,2010,26.2
97616000,Канашский муниципальный район,2011,27.0
97616000,Канашский муниципальный район,2012,28.4
97616000,Канашский муниципальный район,2013,29.0
97616000,Канашский муниципальный район,2014,29.4
97616000,Канашский муниципальный район,2015,29.9
97616000,Канашский муниципальный район,2016,30.69
97616000,Канашский муниципальный район,2017,31.3
97616000,Канашский муниципальный район,2018,31.9
97616000,Канашский муниципальный район,2019,32.6
97616000,Канашский муниципальный район,2020,33.0
97616000,Канашский муниципальный район,2021,34.29
97616000,Канашский муниципальный район,2022,35.61
97619000,Козловский муниципальный район,2008,25.35
97619000,Козловский муниципальный район,2009,25.9
97619000,Козловский муниципальный район,2010,28.8
97619000,Козловский муниципальный район,2011,30.1
97619000,Козловский муниципальный район,2012,31.3
97619000,Козловский муниципальный район,2013,32.8
97619000,Козловский муниципальный район,2014,34.2
97619000,Козловский муниципальный район,2015,35.6
97619000,Козловский муниципальный район,2016,36.97
97619000,Козловский муниципальный район,2017,37.7
97619000,Козловский муниципальный район,2018,38.8
97619000,Козловский муниципальный район,2019,39.5
97619000,Козловский муниципальный район,2020,40.7
97619000,Козловский муниципальный район,2021,41.81
97619000,Козловский муниципальный район,2022,48.18
97621000,Комсомольский муниципальный район,2008,20.98
97621000,Комсомольский муниципальный район,2009,20.6
97621000,Комсомольский муниципальный район,2010,21.1
97621000,Комсомольский муниципальный район,2011,21.6
97621000,Комсомольский муниципальный район,2012,22.1
97621000,Комсомольский муниципальный район,2013,22.5
97621000,Комсомольский муниципальный район,2014,22.9
97621000,Комсомольский муниципальный район,2015,23.5
97621000,Комсомольский муниципальный район,2016,24.0
97621000,Комсомольский муниципальный район,2017,24.5
97621000,Комсомольский муниципальный район,2018,25.2
97621000,Комсомольский муниципальный район,2019,25.9
97621000,Комсомольский муниципальный район,2020,26.5
97621000,Комсомольский муниципальный район,2021,27.42
97621000,Комсомольский муниципальный район,2022,31.99
97624000,Красноармейский муниципальный район,2008,27.22
97624000,Красноармейский муниципальный район,2009,28.4
97624000,Красноармейский муниципальный район,2010,29.5
97624000,Красноармейский муниципальный район,2011,30.8
97624000,Красноармейский муниципальный район,2012,31.9
97624000,Красноармейский муниципальный район,2013,32.4
97624000,Красноармейский муниципальный район,2014,33.6
97624000,Красноармейский муниципальный район,2015,34.6
97624000,Красноармейский муниципальный район,2016,35.55
97624000,Красноармейский муниципальный район,2017,36.2
97624000,Красноармейский муниципальный район,2018,37.3
97624000,Красноармейский муниципальный район,2019,37.8
97624000,Красноармейский муниципальный район,2020,38.4
97624000,Красноармейский муниципальный район,2021,39.48
97626000,Красночетайский муниципальный район,2008,29.19
97626000,Красночетайский муниципальный район,2009,28.1
97626000,Красночетайский муниципальный район,2010,33.4
97626000,Красночетайский муниципальный район,2011,34.5
97626000,Красночетайский муниципальный район,2012,35.4
97626000,Красночетайский муниципальный район,2013,36.5
97626000,Красночетайский муниципальный район,2014,37.9
97626000,Красночетайский муниципальный район,2015,38.6
97626000,Красночетайский муниципальный район,2016,40.14
97626000,Красночетайский муниципальный район,2017,41.5
97626000,Красночетайский муниципальный район,2018,42.8
97626000,Красночетайский муниципальный район,2019,44.3
97626000,Красночетайский муниципальный район,2020,45.6
97626000,Красночетайский муниципальный район,2021,47.9
97626000,Красночетайский муниципальный район,2022,43.69
97629000,ND,2008,24.66
97629000,ND,2009,24.9
97629000,ND,2010,27.4
97629000,ND,2011,28.1
97629000,ND,2012,28.8
97629000,ND,2013,29.9
97629000,ND,2014,31.0
97629000,ND,2015,31.9
97629000,ND,2016,32.75
97629000,ND,2017,33.5
97629000,ND,2018,34.6
97629000,ND,2019,35.7
97629000,ND,2020,36.5
97629000,ND,2021,37.81
97629000,ND,2022,41.61
97632000,Моргаушский муниципальный район,2008,23.91
97632000,Моргаушский муниципальный район,2009,24.3
97632000,Моргаушский муниципальный район,2010,25.7
97632000,Моргаушский муниципальный район,2011,26.2
97632000,Моргаушский муниципальный район,2012,26.5
97632000,Моргаушский муниципальный район,2013,27.0
97632000,Моргаушский муниципальный район,2014,27.7
97632000,Моргаушский муниципальный район,2015,28.5
97632000,Моргаушский муниципальный район,2016,29.26
97632000,Моргаушский муниципальный район,2017,29.9
97632000,Моргаушский муниципальный район,2018,30.8
97632000,Моргаушский муниципальный район,2019,31.7
97632000,Моргаушский муниципальный район,2020,32.2
97632000,Моргаушский муниципальный район,2021,33.77
97632000,Моргаушский муниципальный район,2022,34.32
97635000,Порецкий муниципальный район,2008,25.33
97635000,Порецкий муниципальный район,2009,25.4
97635000,Порецкий муниципальный район,2010,27.4
97635000,Порецкий муниципальный район,2011,28.3
97635000,Порецкий муниципальный район,2012,29.1
97635000,Порецкий муниципальный район,2013,29.8
97635000,Порецкий муниципальный район,2014,30.9
97635000,Порецкий муниципальный район,2015,30.7
97635000,Порецкий муниципальный район,2016,31.6
97635000,Порецкий муниципальный район,2017,32.5
97635000,Порецкий муниципальный район,2018,33.6
97635000,Порецкий муниципальный район,2019,34.6
97635000,Порецкий муниципальный район,2020,35.3
97635000,Порецкий муниципальный район,2021,36.62
97635000,Порецкий муниципальный район,2022,38.41
97638000,Урмарский муниципальный район,2008,23.39
97638000,Урмарский муниципальный район,2009,23.6
97638000,Урмарский муниципальный район,2010,26.1
97638000,Урмарский муниципальный район,2011,27.6
97638000,Урмарский муниципальный район,2012,28.6
97638000,Урмарский муниципальный район,2013,29.5
97638000,Урмарский муниципальный район,2014,30.5
97638000,Урмарский муниципальный район,2015,31.3
97638000,Урмарский муниципальный район,2016,32.17
97638000,Урмарский муниципальный район,2017,32.8
97638000,Урмарский муниципальный район,2018,33.5
97638000,Урмарский муниципальный район,2019,34.2
97638000,Урмарский муниципальный район,2020,35.4
97638000,Урмарский муниципальный район,2021,36.37
97638000,Урмарский муниципальный район,2022,37.62
97641000,Цивильский муниципальный район,2008,20.08
97641000,Цивильский муниципальный район,2009,20.7
97641000,Цивильский муниципальный район,2010,22.1
97641000,Цивильский муниципальный район,2011,22.7
97641000,Цивильский муниципальный район,2012,23.4
97641000,Цивильский муниципальный район,2013,24.1
97641000,Цивильский муниципальный район,2014,24.9
97641000,Цивильский муниципальный район,2015,25.7
97641000,Цивильский муниципальный район,2016,26.48
97641000,Цивильский муниципальный район,2017,27.1
97641000,Цивильский муниципальный район,2018,27.7
97641000,Цивильский муниципальный район,2019,28.4
97641000,Цивильский муниципальный район,2020,29.0
97641000,Цивильский муниципальный район,2021,30.3
97641000,Цивильский муниципальный район,2022,33.26
97644000,Чебоксарский муниципальный район,2008,21.62
97644000,Чебоксарский муниципальный район,2009,21.8
97644000,Чебоксарский муниципальный район,2010,21.2
97644000,Чебоксарский муниципальный район,2011,21.8
97644000,Чебоксарский муниципальный район,2012,22.1
97644000,Чебоксарский муниципальный район,2013,22.4
97644000,Чебоксарский муниципальный район,2014,23.2
97644000,Чебоксарский муниципальный район,2015,24.0
97644000,Чебоксарский муниципальный район,2016,24.65
97644000,Чебоксарский муниципальный район,2017,25.3
97644000,Чебоксарский муниципальный район,2018,25.6
97644000,Чебоксарский муниципальный район,2019,25.8
97644000,Чебоксарский муниципальный район,2020,26.3
97644000,Чебоксарский муниципальный район,2021,27.96
97644000,Чебоксарский муниципальный район,2022,32.54
97647000,Шемуршинский муниципальный район,2008,27.39
97647000,Шемуршинский муниципальный район,2009,28.7
97647000,Шемуршинский муниципальный район,2010,27.8
97647000,Шемуршинский муниципальный район,2011,29.8
97647000,Шемуршинский муниципальный район,2012,31.5
97647000,Шемуршинский муниципальный район,2013,33.4
97647000,Шемуршинский муниципальный район,2014,34.9
97647000,Шемуршинский муниципальный район,2015,36.4
97647000,Шемуршинский муниципальный район,2016,37.36
97647000,Шемуршинский муниципальный район,2017,38.5
97647000,Шемуршинский муниципальный район,2018,39.4
97647000,Шемуршинский муниципальный район,2019,40.6
97647000,Шемуршинский муниципальный район,2020,41.8
97647000,Шемуршинский муниципальный район,2021,43.0
97647000,Шемуршинский муниципальный район,2022,41.62
97650000,Шумерлинский муниципальный район,2008,26.6
97650000,Шумерлинский муниципальный район,2009,26.7
97650000,Шумерлинский муниципальный район,2010,30.7
97650000,Шумерлинский муниципальный район,2011,30.3
97650000,Шумерлинский муниципальный район,2012,31.6
97650000,Шумерлинский муниципальный район,2013,32.6
97650000,Шумерлинский муниципальный район,2014,33.8
97650000,Шумерлинский муниципальный район,2015,35.6
97650000,Шумерлинский муниципальный район,2016,36.86
97650000,Шумерлинский муниципальный район,2017,38.4
97650000,Шумерлинский муниципальный район,2018,40.2
97650000,Шумерлинский муниципальный район,2019,41.5
97650000,Шумерлинский муниципальный район,2020,43.3
97650000,Шумерлинский муниципальный район,2021,44.85
97653000,Ядринский муниципальный район,2008,26.32
97653000,Ядринский муниципальный район,2009,27.3
97653000,Ядринский муниципальный район,2010,28.6
97653000,Ядринский муниципальный район,2011,29.8
97653000,Ядринский муниципальный район,2012,30.9
97653000,Ядринский муниципальный район,2013,31.8
97653000,Ядринский муниципальный район,2014,32.7
97653000,Ядринский муниципальный район,2015,33.8
97653000,Ядринский муниципальный район,2016,35.27
97653000,Ядринский муниципальный район,2017,36.5
97653000,Ядринский муниципальный район,2018,37.8
97653000,Ядринский муниципальный район,2019,38.9
97653000,Ядринский муниципальный район,2020,39.9
97653000,Ядринский муниципальный район,2021,41.86
97653000,Ядринский муниципальный район,2022,42.48
97655000,Яльчикский муниципальный район,2008,25.77
97655000,Яльчикский муниципальный район,2009,26.7
97655000,Яльчикский муниципальный район,2010,30.2
97655000,Яльчикский муниципальный район,2011,31.6
97655000,Яльчикский муниципальный район,2012,32.3
97655000,Яльчикский муниципальный район,2013,33.1
97655000,Яльчикский муниципальный район,2014,33.9
97655000,Яльчикский муниципальный район,2015,34.6
97655000,Яльчикский муниципальный район,2016,36.17
97655000,Яльчикский муниципальный район,2017,37.3
97655000,Яльчикский муниципальный район,2018,38.5
97655000,Яльчикский муниципальный район,2019,39.9
97655000,Яльчикский муниципальный район,2020,41.0
97655000,Яльчикский муниципальный район,2021,42.38
97655000,Яльчикский муниципальный район,2022,41.29
97658000,Янтиковский муниципальный район,2008,24.37
97658000,Янтиковский муниципальный район,2009,24.5
97658000,Янтиковский муниципальный район,2010,27.1
97658000,Янтиковский муниципальный район,2011,28.0
97658000,Янтиковский муниципальный район,2012,28.6
97658000,Янтиковский муниципальный район,2013,29.4
97658000,Янтиковский муниципальный район,2014,30.3
97658000,Янтиковский муниципальный район,2015,31.3
97658000,Янтиковский муниципальный район,2016,32.39
97658000,Янтиковский муниципальный район,2017,33.4
97658000,Янтиковский муниципальный район,2018,34.3
97658000,Янтиковский муниципальный район,2019,35.5
97658000,Янтиковский муниципальный район,2020,36.4
97658000,Янтиковский муниципальный район,2021,38.22
97658000,Янтиковский муниципальный район,2022,40.63
97701000,город Чебоксары,2008,20.22
97701000,город Чебоксары,2009,20.8
97701000,город Чебоксары,2010,21.0
97701000,город Чебоксары,2011,21.2
97701000,город Чебоксары,2012,21.5
97701000,город Чебоксары,2013,21.9
97701000,город Чебоксары,2014,22.4
97701000,город Чебоксары,2015,22.8
97701000,город Чебоксары,2016,22.92
97701000,город Чебоксары,2017,23.4
97701000,город Чебоксары,2018,24.0
97701000,город Чебоксары,2019,24.7
97701000,город Чебоксары,2020,25.5
97701000,город Чебоксары,2021,26.08
97701000,город Чебоксары,2022,26.91
97704000,город Алатырь,2008,21.82
97704000,город Алатырь,2009,22.0
97704000,город Алатырь,2010,24.3
97704000,город Алатырь,2011,24.6
97704000,город Алатырь,2012,25.2
97704000,город Алатырь,2013,26.2
97704000,город Алатырь,2014,26.8
97704000,город Алатырь,2015,27.4
97704000,город Алатырь,2016,27.84
97704000,город Алатырь,2017,28.5
97704000,город Алатырь,2018,29.1
97704000,город Алатырь,2019,29.5
97704000,город Алатырь,2020,30.3
97704000,город Алатырь,2021,31.1
97704000,город Алатырь,2022,31.96
97707000,город Канаш,2008,20.43
97707000,город Канаш,2009,20.6
97707000,город Канаш,2010,21.3
97707000,город Канаш,2011,21.6
97707000,город Канаш,2012,21.8
97707000,город Канаш,2013,22.1
97707000,город Канаш,2014,23.2
97707000,город Канаш,2015,23.8
97707000,город Канаш,2016,24.11
97707000,город Канаш,2017,24.3
97707000,город Канаш,2018,24.6
97707000,город Канаш,2019,25.0
97707000,город Канаш,2020,25.5
97707000,город Канаш,2021,25.71
97707000,город Канаш,2022,25.8
97710000,город Новочебоксарск,2008,18.38
97710000,город Новочебоксарск,2009,18.6
97710000,город Новочебоксарск,2010,19.3
97710000,город Новочебоксарск,2011,19.6
97710000,город Новочебоксарск,2012,19.9
97710000,город Новочебоксарск,2013,20.3
97710000,город Новочебоксарск,2014,20.5
97710000,город Новочебоксарск,2015,20.7
97710000,город Новочебоксарск,2016,21.02
97710000,город Новочебоксарск,2017,21.4
97710000,город Новочебоксарск,2018,21.7
97710000,город Новочебоксарск,2019,22.0
97710000,город Новочебоксарск,2020,22.2
97710000,город Новочебоксарск,2021,22.38
97710000,город Новочебоксарск,2022,24.0
97713000,город Шумерля,2008,23.4
97713000,город Шумерля,2009,23.7
97713000,город Шумерля,2010,25.3
97713000,город Шумерля,2011,25.8
97713000,город Шумерля,2012,26.0
97713000,город Шумерля,2013,26.6
97713000,город Шумерля,2014,26.8
97713000,город Шумерля,2015,27.4
97713000,город Шумерля,2016,28.26
97713000,город Шумерля,2017,28.9
97713000,город Шумерля,2018,29.6
97713000,город Шумерля,2019,30.1
97713000,город Шумерля,2020,30.2
97713000,город Шумерля,2021,30.78
97713000,город Шумерля,2022,32.67
98601000,Абыйский муниципальный район,2008,22.4
98601000,Абыйский муниципальный район,2009,22.5
98601000,Абыйский муниципальный район,2010,22.7
98601000,Абыйский муниципальный район,2011,23.0
98601000,Абыйский муниципальный район,2012,22.6
98601000,Абыйский муниципальный район,2013,23.4
98601000,Абыйский муниципальный район,2014,24.3
98601000,Абыйский муниципальный район,2015,24.6
98601000,Абыйский муниципальный район,2016,25.1
98601000,Абыйский муниципальный район,2017,25.2
98601000,Абыйский муниципальный район,2018,24.97
98601000,Абыйский муниципальный район,2019,24.9
98601000,Абыйский муниципальный район,2020,25.52
98601000,Абыйский муниципальный район,2021,26.3
98601000,Абыйский муниципальный район,2022,26.6
98601151,поселок Белая Гора,2008,27.37
98601404,Абыйский наслег,2008,19.25
98601409,Майорский национальный наслег,2008,15.25
98601417,Мугурдахский наслег,2008,17.31
98601422,Уолбутский наслег,2008,18.57
98601433,Урасалахский наслег,2008,19.6
98603000,Алданский муниципальный район,2008,21.7
98603000,Алданский муниципальный район,2009,21.9
98603000,Алданский муниципальный район,2010,22.3
98603000,Алданский муниципальный район,2011,22.3
98603000,Алданский муниципальный район,2012,22.7
98603000,Алданский муниципальный район,2013,23.0
98603000,Алданский муниципальный район,2014,23.5
98603000,Алданский муниципальный район,2015,24.5
98603000,Алданский муниципальный район,2016,23.3
98603000,Алданский муниципальный район,2017,23.5
98603000,Алданский муниципальный район,2018,26.45
98603000,Алданский муниципальный район,2019,26.0
98603000,Алданский муниципальный район,2020,29.81
98603000,Алданский муниципальный район,2021,29.5
98603000,Алданский муниципальный район,2022,30.3
98603101,город Алдан,2008,18.91
98603105,город Томмот,2008,23.22
98603161,поселок Ленинский,2008,33.22
98603170,поселок Нижний Куранах,2008,26.6
98603404,Наслег Анамы,2008,17.46
98603407,Беллетский наслег,2008,19.47
98603460,Чагдинский наслег,2008,22.77
98604000,Таттинский муниципальный район,2008,23.2
98604000,Таттинский муниципальный район,2009,23.1
98604000,Таттинский муниципальный район,2010,22.9
98604000,Таттинский муниципальный район,2011,23.7
98604000,Таттинский муниципальный район,2012,24.5
98604000,Таттинский муниципальный район,2013,24.9
98604000,Таттинский муниципальный район,2014,25.3
98604000,Таттинский муниципальный район,2015,25.7
98604000,Таттинский муниципальный район,2016,24.8
98604000,Таттинский муниципальный район,2017,25.0
98604000,Таттинский муниципальный район,2018,25.85
98604000,Таттинский муниципальный район,2019,26.2
98604000,Таттинский муниципальный район,2020,26.61
98604000,Таттинский муниципальный район,2021,27.1
98604000,Таттинский муниципальный район,2022,26.1
98604405,Алданский наслег,2008,27.98
98604410,Амгинский наслег,2008,28.4
98604415,Баягинский наслег,2008,23.08
98604418,Дайа-Амгинский наслег,2008,14.62
98604420,Жохсогонский наслег,2008,22.09
98604425,Жулейский наслег,2008,28.49
98604430,Игидейский наслег,2008,21.17
98604435,Октябрьский наслег,2008,20.2
98604440,Средне-Амгинский наслег,2008,21.46
98604445,Таттинский наслег,2008,20.38
98604450,Тыарасинский наслег,2008,26.64
98604455,Уолбинский наслег,2008,21.97
98604460,Усть-Амгинский наслег,2008,23.86
98604465,Хара-Алданский наслег,2008,29.39
98606000,Аллаиховский муниципальный район,2008,20.0
98606000,Аллаиховский муниципальный район,2009,20.2
98606000,Аллаиховский муниципальный район,2010,20.3
98606000,Аллаиховский муниципальный район,2011,20.7
98606000,Аллаиховский муниципальный район,2012,21.4
98606000,Аллаиховский муниципальный район,2013,22.2
98606000,Аллаиховский муниципальный район,2014,22.4
98606000,Аллаиховский муниципальный район,2015,23.6
98606000,Аллаиховский муниципальный район,2016,23.4
98606000,Аллаиховский муниципальный район,2017,23.4
98606000,Аллаиховский муниципальный район,2018,23.43
98606000,Аллаиховский муниципальный район,2019,23.4
98606000,Аллаиховский муниципальный район,2020,23.14
98606000,Аллаиховский муниципальный район,2021,23.8
98606000,Аллаиховский муниципальный район,2022,26.9
98606151,поселок Чокурдах,2008,22.86
98606424,Бёрёлёхский наслег,2008,16.76
98606437,Быянгнырский наслег,2008,13.85
98606450,Русско-Устьинский наслег,2008,20.4
98606476,Юкагирский наслег,2008,21.12
98608000,Амгинский муниципальный район,2008,20.8
98608000,Амгинский муниципальный район,2009,21.2
98608000,Амгинский муниципальный район,2010,21.5
98608000,Амгинский муниципальный район,2011,22.1
98608000,Амгинский муниципальный район,2012,23.3
98608000,Амгинский муниципальный район,2013,24.1
98608000,Амгинский муниципальный район,2014,24.6
98608000,Амгинский муниципальный район,2015,25.0
98608000,Амгинский муниципальный район,2016,25.3
98608000,Амгинский муниципальный район,2017,25.7
98608000,Амгинский муниципальный район,2018,26.01
98608000,Амгинский муниципальный район,2019,26.3
98608000,Амгинский муниципальный район,2020,26.48
98608000,Амгинский муниципальный район,2021,27.5
98608000,Амгинский муниципальный район,2022,27.8
98608405,Абагинский наслег,2008,26.9
98608414,Алтанский наслег,2008,29.2
98608429,Амгино-Нахаринский наслег,2008,21.84
98608432,Амгинский наслег,2008,17.21
98608440,Бетюнский наслег,2008,21.66
98608446,Болугурский наслег,2008,19.6
98608452,Майский наслег,2008,18.18
98608455,Мяндигинский наслег,2008,16.34
98608458,Сатагайский наслег,2008,19.2
98608460,Соморсунский наслег,2008,27.96
98608465,Сулгаччинский наслег,2008,32.31
98608470,Чакырский наслег,2008,19.91
98608472,Чапчылганский наслег,2008,20.99
98608481,Эмисский наслег,2008,19.97
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2008,14.0
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2009,14.3
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2010,14.7
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2011,15.1
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2012,14.8
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2013,16.3
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2014,16.7
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2015,16.4
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2016,16.1
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2017,16.1
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2018,16.03
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2019,16.3
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2020,16.48
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2021,16.7
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2022,18.1
98610411,Саскылахский национальный наслег,2008,14.78
98610424,Юрюнг-Хаинский национальный наслег,2008,13.09
98612000,Булунский муниципальный район,2008,18.7
98612000,Булунский муниципальный район,2009,18.8
98612000,Булунский муниципальный район,2010,18.5
98612000,Булунский муниципальный район,2011,18.1
98612000,Булунский муниципальный район,2012,15.6
98612000,Булунский муниципальный район,2013,16.4
98612000,Булунский муниципальный район,2014,16.6
98612000,Булунский муниципальный район,2015,16.6
98612000,Булунский муниципальный район,2016,19.8
98612000,Булунский муниципальный район,2017,20.0
98612000,Булунский муниципальный район,2018,20.29
98612000,Булунский муниципальный район,2019,19.9
98612000,Булунский муниципальный район,2020,21.64
98612000,Булунский муниципальный район,2021,21.6
98612000,Булунский муниципальный район,2022,23.1
98612151,поселок Тикси,2008,21.85
98612407,Борогонский наслег,2008,5.91
98612412,Булунский наслег,2008,14.07
98612413,Быковский наслег,2008,15.36
98612427,Сиктяхский наслег,2008,10.36
98612445,Тюметинский наслег,2008,13.26
98612456,Хара-Улахский наслег,2008,13.84
98614000,Верхневилюйский муниципальный район,2008,18.5
98614000,Верхневилюйский муниципальный район,2009,18.4
98614000,Верхневилюйский муниципальный район,2010,18.3
98614000,Верхневилюйский муниципальный район,2011,18.7
98614000,Верхневилюйский муниципальный район,2012,18.7
98614000,Верхневилюйский муниципальный район,2013,19.2
98614000,Верхневилюйский муниципальный район,2014,19.4
98614000,Верхневилюйский муниципальный район,2015,19.9
98614000,Верхневилюйский муниципальный район,2016,20.0
98614000,Верхневилюйский муниципальный район,2017,20.4
98614000,Верхневилюйский муниципальный район,2018,20.26
98614000,Верхневилюйский муниципальный район,2019,20.5
98614000,Верхневилюйский муниципальный район,2020,20.69
98614000,Верхневилюйский муниципальный район,2021,21.0
98614000,Верхневилюйский муниципальный район,2022,24.4
98614402,Балаганнахский наслег,2008,17.4
98614405,Ботулунский наслег,2008,30.75
98614407,Быраканский наслег,2008,18.61
98614412,Верхневилюйский наслег,2008,19.62
98614417,Дюллюкинский наслег,2008,26.47
98614422,Далырский наслег,2008,10.31
98614423,Едюгейский наслег,2008,14.69
98614429,Кентикский наслег,2008,16.75
98614436,Магасский наслег,2008,17.0
98614440,Мейикский наслег,2008,15.51
98614445,Намский наслег,2008,22.57
98614450,Онхойский наслег,2008,16.58
98614455,Оргётский наслег,2008,19.39
98614460,Оросунский наслег,2008,18.29
98614467,Сургулукский наслег,2008,23.23
98614469,Тамалаканский наслег,2008,15.68
98614472,Туобуйинский наслег,2008,16.26
98614478,Харбалахский наслег,2008,16.74
98614482,Хомустахский наслег,2008,11.96
98614486,Хоринский наслег,2008,16.33
98615000,Верхнеколымский муниципальный район,2008,26.1
98615000,Верхнеколымский муниципальный район,2009,25.4
98615000,Верхнеколымский муниципальный район,2010,26.0
98615000,Верхнеколымский муниципальный район,2011,26.6
98615000,Верхнеколымский муниципальный район,2012,27.4
98615000,Верхнеколымский муниципальный район,2013,28.2
98615000,Верхнеколымский муниципальный район,2014,27.9
98615000,Верхнеколымский муниципальный район,2015,27.0
98615000,Верхнеколымский муниципальный район,2016,28.2
98615000,Верхнеколымский муниципальный район,2017,29.0
98615000,Верхнеколымский муниципальный район,2018,29.48
98615000,Верхнеколымский муниципальный район,2019,29.4
98615000,Верхнеколымский муниципальный район,2020,29.48
98615000,Верхнеколымский муниципальный район,2021,29.2
98615000,Верхнеколымский муниципальный район,2022,30.1
98615151,поселок Зырянка,2008,25.85
98615405,Арылахский наслег,2008,19.29
98615409,Верхнеколымский наслег,2008,20.5
98615414,Нелемнский национальный наслег,2008,15.76
98615427,Угольнинский наслег,2008,40.32
98615430,Утаинский наслег,2008,6.86
98616000,Верхоянский муниципальный район,2008,22.3
98616000,Верхоянский муниципальный район,2009,21.9
98616000,Верхоянский муниципальный район,2010,22.1
98616000,Верхоянский муниципальный район,2011,22.9
98616000,Верхоянский муниципальный район,2012,23.5
98616000,Верхоянский муниципальный район,2013,24.4
98616000,Верхоянский муниципальный район,2014,24.7
98616000,Верхоянский муниципальный район,2015,25.0
98616000,Верхоянский муниципальный район,2016,25.2
98616000,Верхоянский муниципальный район,2017,25.5
98616000,Верхоянский муниципальный район,2018,25.6
98616000,Верхоянский муниципальный район,2019,25.3
98616000,Верхоянский муниципальный район,2020,25.72
98616000,Верхоянский муниципальный район,2021,25.8
98616000,Верхоянский муниципальный район,2022,28.0
98616103,город Верхоянск,2008,27.17
98616151,поселок Батагай,2008,26.29
98616156,поселок Эсэ-Хайя,2008,49.76
98616404,Адыччинский наслег,2008,19.64
