oktmo,name,year,livestock
57620000,Ильинский муниципальный район,2015,26065.0
57620000,Ильинский муниципальный район,2016,27257.0
57620000,Ильинский муниципальный район,2017,26635.0
57620000,Ильинский муниципальный район,2018,25212.0
57620000,Ильинский муниципальный район,2019,23737.0
57622000,Карагайский муниципальный район,2007,622207.0
57622000,Карагайский муниципальный район,2008,567623.0
57622000,Карагайский муниципальный район,2009,716360.0
57622000,Карагайский муниципальный район,2010,638792.0
57622000,Карагайский муниципальный район,2011,745260.0
57622000,Карагайский муниципальный район,2012,801628.0
57622000,Карагайский муниципальный район,2013,817382.0
57622000,Карагайский муниципальный район,2014,830567.0
57622000,Карагайский муниципальный район,2015,845772.0
57622000,Карагайский муниципальный район,2016,1042413.0
57622000,Карагайский муниципальный район,2017,1027778.0
57622000,Карагайский муниципальный район,2018,1184598.0
57622000,Карагайский муниципальный район,2019,1180107.0
57622000,Карагайский муниципальный район,2020,1185771.0
57623000,Кизеловский муниципальный район,2007,3026.0
57623000,Кизеловский муниципальный район,2008,2642.0
57623000,Кизеловский муниципальный район,2009,2544.0
57623000,Кизеловский муниципальный район,2010,3271.0
57623000,Кизеловский муниципальный район,2011,2769.0
57623000,Кизеловский муниципальный район,2012,2454.0
57623000,Кизеловский муниципальный район,2013,1784.0
57623000,Кизеловский муниципальный район,2014,1619.0
57623000,Кизеловский муниципальный район,2015,1702.0
57623000,Кизеловский муниципальный район,2016,1763.0
57623000,Кизеловский муниципальный район,2017,2066.0
57623000,Кизеловский муниципальный район,2018,1965.0
57624000,Кишертский муниципальный район,2007,35965.0
57624000,Кишертский муниципальный район,2008,98082.0
57624000,Кишертский муниципальный район,2009,106963.0
57624000,Кишертский муниципальный район,2010,94399.0
57624000,Кишертский муниципальный район,2011,95095.0
57624000,Кишертский муниципальный район,2012,21378.0
57624000,Кишертский муниципальный район,2013,142469.0
57624000,Кишертский муниципальный район,2014,195643.0
57624000,Кишертский муниципальный район,2015,171721.0
57624000,Кишертский муниципальный район,2016,149390.0
57624000,Кишертский муниципальный район,2017,130771.0
57624000,Кишертский муниципальный район,2018,157822.0
57624000,Кишертский муниципальный район,2019,159478.0
57624000,Кишертский муниципальный район,2020,158791.0
57626000,Красновишерский муниципальный район,2007,7088.0
57626000,Красновишерский муниципальный район,2008,5684.0
57626000,Красновишерский муниципальный район,2009,4809.0
57626000,Красновишерский муниципальный район,2010,5510.0
57626000,Красновишерский муниципальный район,2011,6313.0
57626000,Красновишерский муниципальный район,2012,5107.0
57626000,Красновишерский муниципальный район,2013,5020.0
57626000,Красновишерский муниципальный район,2014,4864.0
57626000,Красновишерский муниципальный район,2015,5520.0
57626000,Красновишерский муниципальный район,2016,6129.0
57626000,Красновишерский муниципальный район,2017,6725.0
57626000,Красновишерский муниципальный район,2018,6366.0
57626000,Красновишерский муниципальный район,2019,5567.0
57627000,Краснокамский муниципальный район,2007,144139.0
57627000,Краснокамский муниципальный район,2008,146693.0
57627000,Краснокамский муниципальный район,2009,153065.0
57627000,Краснокамский муниципальный район,2010,155013.0
57627000,Краснокамский муниципальный район,2011,157526.0
57627000,Краснокамский муниципальный район,2012,188916.0
57627000,Краснокамский муниципальный район,2013,193193.0
57627000,Краснокамский муниципальный район,2014,208105.0
57627000,Краснокамский муниципальный район,2015,241612.0
57627000,Краснокамский муниципальный район,2016,218373.0
57627000,Краснокамский муниципальный район,2017,202912.0
57627000,Краснокамский муниципальный район,2018,203982.0
57628000,Куединский муниципальный район,2007,68850.0
57628000,Куединский муниципальный район,2008,65822.0
57628000,Куединский муниципальный район,2009,67415.0
57628000,Куединский муниципальный район,2010,70883.0
57628000,Куединский муниципальный район,2011,73103.0
57628000,Куединский муниципальный район,2012,75540.0
57628000,Куединский муниципальный район,2013,72939.0
57628000,Куединский муниципальный район,2014,71958.0
57628000,Куединский муниципальный район,2015,72449.0
57628000,Куединский муниципальный район,2016,73197.0
57628000,Куединский муниципальный район,2017,73419.0
57628000,Куединский муниципальный район,2018,71628.0
57628000,Куединский муниципальный район,2019,70456.0
57628000,Куединский муниципальный район,2020,68652.0
57630000,Кунгурский муниципальный район,2007,898211.0
57630000,Кунгурский муниципальный район,2008,1211221.0
57630000,Кунгурский муниципальный район,2009,1998910.0
57630000,Кунгурский муниципальный район,2010,2682524.0
57630000,Кунгурский муниципальный район,2011,2709636.0
57630000,Кунгурский муниципальный район,2012,2731930.0
57630000,Кунгурский муниципальный район,2013,2828308.0
57630000,Кунгурский муниципальный район,2014,2834862.0
57630000,Кунгурский муниципальный район,2015,2709646.0
57630000,Кунгурский муниципальный район,2016,2725539.0
57630000,Кунгурский муниципальный район,2017,2898083.0
57630000,Кунгурский муниципальный район,2018,3008573.0
57630000,Кунгурский муниципальный район,2019,2906065.0
57630000,Кунгурский муниципальный район,2020,2795151.0
57630000,Кунгурский муниципальный район,2021,2899390.0
57632000,Лысьвенский муниципальный район,2007,15125.0
57632000,Лысьвенский муниципальный район,2008,14464.0
57632000,Лысьвенский муниципальный район,2009,15304.0
57632000,Лысьвенский муниципальный район,2010,17319.0
57632000,Лысьвенский муниципальный район,2011,18967.0
57632000,Лысьвенский муниципальный район,2012,19571.0
57634000,Нытвенский муниципальный район,2007,69599.0
57634000,Нытвенский муниципальный район,2008,64628.0
57634000,Нытвенский муниципальный район,2009,49348.0
57634000,Нытвенский муниципальный район,2010,30228.0
57634000,Нытвенский муниципальный район,2011,33294.0
57634000,Нытвенский муниципальный район,2012,32847.0
57634000,Нытвенский муниципальный район,2013,37392.0
57634000,Нытвенский муниципальный район,2014,33978.0
57634000,Нытвенский муниципальный район,2015,34878.0
57634000,Нытвенский муниципальный район,2016,37220.0
57634000,Нытвенский муниципальный район,2017,39224.0
57634000,Нытвенский муниципальный район,2018,39639.0
57634000,Нытвенский муниципальный район,2019,39242.0
57636000,Октябрьский муниципальный район,2007,49580.0
57636000,Октябрьский муниципальный район,2008,46058.0
57636000,Октябрьский муниципальный район,2009,45577.0
57636000,Октябрьский муниципальный район,2010,45374.0
57636000,Октябрьский муниципальный район,2011,44842.0
57636000,Октябрьский муниципальный район,2012,43594.0
57636000,Октябрьский муниципальный район,2013,42216.0
57636000,Октябрьский муниципальный район,2014,40719.0
57636000,Октябрьский муниципальный район,2015,39008.0
57636000,Октябрьский муниципальный район,2016,37416.0
57636000,Октябрьский муниципальный район,2017,35749.0
57636000,Октябрьский муниципальный район,2018,35070.0
57636000,Октябрьский муниципальный район,2019,35412.0
57638000,Ординский муниципальный район,2007,34901.0
57638000,Ординский муниципальный район,2008,31632.0
57638000,Ординский муниципальный район,2009,32124.0
57638000,Ординский муниципальный район,2010,32416.0
57638000,Ординский муниципальный район,2011,33324.0
57638000,Ординский муниципальный район,2012,32180.0
57638000,Ординский муниципальный район,2013,30854.0
57638000,Ординский муниципальный район,2014,32576.0
57638000,Ординский муниципальный район,2015,30603.0
57638000,Ординский муниципальный район,2016,31011.0
57638000,Ординский муниципальный район,2017,28644.0
57638000,Ординский муниципальный район,2018,28753.0
57638000,Ординский муниципальный район,2019,28811.0
57640000,Осинский муниципальный район,2007,17660.0
57640000,Осинский муниципальный район,2008,18262.0
57640000,Осинский муниципальный район,2009,19396.0
57640000,Осинский муниципальный район,2010,22487.0
57640000,Осинский муниципальный район,2011,23026.0
57640000,Осинский муниципальный район,2012,19937.0
57640000,Осинский муниципальный район,2013,20004.0
57640000,Осинский муниципальный район,2014,20208.0
57640000,Осинский муниципальный район,2015,21357.0
57640000,Осинский муниципальный район,2016,22779.0
57640000,Осинский муниципальный район,2017,23576.0
57640000,Осинский муниципальный район,2018,21939.0
57640000,Осинский муниципальный район,2019,21339.0
57642000,Оханский муниципальный район,2007,19185.0
57642000,Оханский муниципальный район,2008,18756.0
57642000,Оханский муниципальный район,2009,19058.0
57642000,Оханский муниципальный район,2010,20016.0
57642000,Оханский муниципальный район,2011,23051.0
57642000,Оханский муниципальный район,2012,22885.0
57642000,Оханский муниципальный район,2013,23735.0
57642000,Оханский муниципальный район,2014,22840.0
57642000,Оханский муниципальный район,2015,23815.0
57642000,Оханский муниципальный район,2016,24978.0
57642000,Оханский муниципальный район,2017,27290.0
57642000,Оханский муниципальный район,2018,27934.0
57644000,Очерский муниципальный район,2007,18516.0
57644000,Очерский муниципальный район,2008,17603.0
57644000,Очерский муниципальный район,2009,17029.0
57644000,Очерский муниципальный район,2010,17678.0
57644000,Очерский муниципальный район,2011,18447.0
57644000,Очерский муниципальный район,2012,18818.0
57644000,Очерский муниципальный район,2013,18584.0
57644000,Очерский муниципальный район,2014,19210.0
57644000,Очерский муниципальный район,2015,19831.0
57644000,Очерский муниципальный район,2016,20698.0
57644000,Очерский муниципальный район,2017,21256.0
57644000,Очерский муниципальный район,2018,20623.0
57644000,Очерский муниципальный район,2019,20493.0
57646000,Пермский муниципальный район,2007,2331488.0
57646000,Пермский муниципальный район,2008,2557546.0
57646000,Пермский муниципальный район,2009,2114423.0
57646000,Пермский муниципальный район,2010,2294722.0
57646000,Пермский муниципальный район,2011,2201935.0
57646000,Пермский муниципальный район,2012,2093094.0
57646000,Пермский муниципальный район,2013,2213988.0
57646000,Пермский муниципальный район,2014,2478704.0
57646000,Пермский муниципальный район,2015,2560383.0
57646000,Пермский муниципальный район,2016,2672538.0
57646000,Пермский муниципальный район,2017,2558056.0
57646000,Пермский муниципальный район,2018,2393999.0
57646000,Пермский муниципальный район,2019,2676066.0
57646000,Пермский муниципальный район,2020,2566569.0
57646000,Пермский муниципальный район,2021,2535006.0
57646000,Пермский муниципальный район,2022,2516054.0
57648000,Сивинский муниципальный район,2007,29260.0
57648000,Сивинский муниципальный район,2008,27778.0
57648000,Сивинский муниципальный район,2009,28459.0
57648000,Сивинский муниципальный район,2010,29272.0
57648000,Сивинский муниципальный район,2011,31360.0
57648000,Сивинский муниципальный район,2012,31984.0
57648000,Сивинский муниципальный район,2013,33926.0
57648000,Сивинский муниципальный район,2014,34968.0
57648000,Сивинский муниципальный район,2015,35523.0
57648000,Сивинский муниципальный район,2016,36494.0
57648000,Сивинский муниципальный район,2017,37407.0
57648000,Сивинский муниципальный район,2018,36593.0
57648000,Сивинский муниципальный район,2019,37312.0
57648000,Сивинский муниципальный район,2020,37228.0
57650000,Соликамский муниципальный район,2007,10185.0
57650000,Соликамский муниципальный район,2008,10246.0
57650000,Соликамский муниципальный район,2009,10108.0
57650000,Соликамский муниципальный район,2010,10898.0
57650000,Соликамский муниципальный район,2011,13359.0
57650000,Соликамский муниципальный район,2012,12947.0
57650000,Соликамский муниципальный район,2013,12905.0
57650000,Соликамский муниципальный район,2014,13054.0
57650000,Соликамский муниципальный район,2015,14007.0
57650000,Соликамский муниципальный район,2016,15026.0
57650000,Соликамский муниципальный район,2017,15522.0
57650000,Соликамский муниципальный район,2018,13303.0
57651000,Суксунский муниципальный район,2007,38930.0
57651000,Суксунский муниципальный район,2008,35523.0
57651000,Суксунский муниципальный район,2009,35414.0
57651000,Суксунский муниципальный район,2010,36570.0
57651000,Суксунский муниципальный район,2011,36389.0
57651000,Суксунский муниципальный район,2012,35286.0
57651000,Суксунский муниципальный район,2013,34035.0
57651000,Суксунский муниципальный район,2014,33023.0
57651000,Суксунский муниципальный район,2015,32412.0
57651000,Суксунский муниципальный район,2016,31906.0
57651000,Суксунский муниципальный район,2017,30812.0
57651000,Суксунский муниципальный район,2018,31690.0
57651000,Суксунский муниципальный район,2019,31387.0
57652000,Уинский муниципальный район,2007,26767.0
57652000,Уинский муниципальный район,2008,26418.0
57652000,Уинский муниципальный район,2009,27040.0
57652000,Уинский муниципальный район,2010,28259.0
57652000,Уинский муниципальный район,2011,27687.0
57652000,Уинский муниципальный район,2012,27250.0
57652000,Уинский муниципальный район,2013,26709.0
57652000,Уинский муниципальный район,2014,26110.0
57652000,Уинский муниципальный район,2015,25713.0
57652000,Уинский муниципальный район,2016,26232.0
57652000,Уинский муниципальный район,2017,24500.0
57652000,Уинский муниципальный район,2018,25338.0
57652000,Уинский муниципальный район,2019,24813.0
57653000,Усольский муниципальный район,2007,5392.0
57653000,Усольский муниципальный район,2008,5154.0
57653000,Усольский муниципальный район,2009,5224.0
57653000,Усольский муниципальный район,2010,5835.0
57653000,Усольский муниципальный район,2011,5821.0
57653000,Усольский муниципальный район,2012,5997.0
57653000,Усольский муниципальный район,2013,6199.0
57653000,Усольский муниципальный район,2014,6325.0
57653000,Усольский муниципальный район,2015,6382.0
57653000,Усольский муниципальный район,2016,6492.0
57653000,Усольский муниципальный район,2017,6476.0
57653000,Усольский муниципальный район,2018,6362.0
57654000,Чайковский муниципальный район,2007,717356.0
57654000,Чайковский муниципальный район,2008,816517.0
57654000,Чайковский муниципальный район,2009,778302.0
57654000,Чайковский муниципальный район,2010,739303.0
57654000,Чайковский муниципальный район,2011,834973.0
57654000,Чайковский муниципальный район,2012,772518.0
57654000,Чайковский муниципальный район,2013,862529.0
57654000,Чайковский муниципальный район,2014,904275.0
57654000,Чайковский муниципальный район,2015,961961.0
57654000,Чайковский муниципальный район,2016,1028181.0
57654000,Чайковский муниципальный район,2017,1101754.0
57654000,Чайковский муниципальный район,2018,1095346.0
57655000,Частинский муниципальный район,2007,39198.0
57655000,Частинский муниципальный район,2008,35205.0
57655000,Частинский муниципальный район,2009,34085.0
57655000,Частинский муниципальный район,2010,32222.0
57655000,Частинский муниципальный район,2011,31512.0
57655000,Частинский муниципальный район,2012,33678.0
57655000,Частинский муниципальный район,2013,33627.0
57655000,Частинский муниципальный район,2014,32981.0
57655000,Частинский муниципальный район,2015,32910.0
57655000,Частинский муниципальный район,2016,32205.0
57655000,Частинский муниципальный район,2017,33258.0
57655000,Частинский муниципальный район,2018,34435.0
57655000,Частинский муниципальный район,2019,30900.0
57655000,Частинский муниципальный район,2020,31110.0
57656000,Чердынский муниципальный район,2007,9980.0
57656000,Чердынский муниципальный район,2008,9318.0
57656000,Чердынский муниципальный район,2009,9066.0
57656000,Чердынский муниципальный район,2010,10083.0
57656000,Чердынский муниципальный район,2011,9788.0
57656000,Чердынский муниципальный район,2012,9681.0
57656000,Чердынский муниципальный район,2013,8599.0
57656000,Чердынский муниципальный район,2014,8255.0
57656000,Чердынский муниципальный район,2015,8000.0
57656000,Чердынский муниципальный район,2016,8526.0
57656000,Чердынский муниципальный район,2017,8334.0
57656000,Чердынский муниципальный район,2018,8824.0
57656000,Чердынский муниципальный район,2019,9117.0
57657000,Чернушинский муниципальный район,2007,42234.0
57657000,Чернушинский муниципальный район,2008,39654.0
57657000,Чернушинский муниципальный район,2009,41978.0
57657000,Чернушинский муниципальный район,2010,45885.0
57657000,Чернушинский муниципальный район,2011,49628.0
57657000,Чернушинский муниципальный район,2012,51118.0
57657000,Чернушинский муниципальный район,2013,48522.0
57657000,Чернушинский муниципальный район,2014,43611.0
57657000,Чернушинский муниципальный район,2015,44467.0
57657000,Чернушинский муниципальный район,2016,44678.0
57657000,Чернушинский муниципальный район,2017,44657.0
57657000,Чернушинский муниципальный район,2018,43447.0
57657000,Чернушинский муниципальный район,2019,42637.0
57658000,Чусовской муниципальный район,2007,16017.0
57658000,Чусовской муниципальный район,2008,15160.0
57658000,Чусовской муниципальный район,2009,16007.0
57658000,Чусовской муниципальный район,2010,18478.0
57658000,Чусовской муниципальный район,2011,20975.0
57658000,Чусовской муниципальный район,2012,21850.0
57658000,Чусовской муниципальный район,2013,19780.0
57658000,Чусовской муниципальный район,2014,20298.0
57658000,Чусовской муниципальный район,2015,20578.0
57658000,Чусовской муниципальный район,2016,22710.0
57658000,Чусовской муниципальный район,2017,23254.0
57658000,Чусовской муниципальный район,2018,24286.0
57658000,Чусовской муниципальный район,2019,24393.0
57701000,Пермский,2007,6293.0
57701000,Пермский,2008,6953.0
57701000,Пермский,2009,7277.0
57701000,Пермский,2010,7715.0
57701000,Пермский,2011,11755.0
57701000,Пермский,2012,25385.0
57701000,Пермский,2013,15073.0
57701000,Пермский,2014,20059.0
57701000,Пермский,2015,11372.0
57701000,Пермский,2016,16290.0
57701000,Пермский,2017,13707.0
57701000,Пермский,2018,13312.0
57701000,Пермский,2019,13782.0
57701000,Пермский,2020,13135.0
57701000,Пермский,2021,11519.0
57701000,Пермский,2022,11186.0
57708000,город Березники,2007,1810.0
57708000,город Березники,2008,1666.0
57708000,город Березники,2009,1697.0
57708000,город Березники,2010,2395.0
57708000,город Березники,2011,2127.0
57708000,город Березники,2012,2332.0
57708000,город Березники,2013,2300.0
57708000,город Березники,2014,2073.0
57708000,город Березники,2015,1789.0
57708000,город Березники,2016,1714.0
57708000,город Березники,2017,1927.0
57708000,город Березники,2018,1899.0
57708000,город Березники,2019,8287.0
57708000,город Березники,2020,8007.0
57708000,город Березники,2021,7028.0
57708000,город Березники,2022,6481.0
57712000,Верещагинский,2020,35816.0
57712000,Верещагинский,2021,35887.0
57712000,Верещагинский,2022,35346.0
57714000,Горнозаводский,2019,3327.0
57714000,Горнозаводский,2020,2964.0
57714000,Горнозаводский,2021,2413.0
57714000,Горнозаводский,2022,2210.0
57715000,Городской округ Гремячинский,2019,2103.0
57715000,Городской округ Гремячинский,2020,1928.0
57715000,Городской округ Гремячинский,2021,1454.0
57715000,Городской округ Гремячинский,2022,1237.0
57717000,Городской округ Губахинский,2013,4404.0
57717000,Городской округ Губахинский,2014,3134.0
57717000,Городской округ Губахинский,2015,3174.0
57717000,Городской округ Губахинский,2016,3451.0
57717000,Городской округ Губахинский,2017,4137.0
57717000,Городской округ Губахинский,2018,5575.0
57717000,Городской округ Губахинский,2019,4023.0
57717000,Городской округ Губахинский,2020,3539.0
57717000,Городской округ Губахинский,2021,3243.0
57717000,Городской округ Губахинский,2022,2936.0
57718000,Добрянский,2020,14211.0
57718000,Добрянский,2021,11268.0
57718000,Добрянский,2022,9033.0
57719000,город Кизел,2019,1471.0
57719000,город Кизел,2020,1357.0
57719000,город Кизел,2021,999.0
57719000,город Кизел,2022,818.0
57720000,Краснокамский,2019,209598.0
57720000,Краснокамский,2020,223120.0
57720000,Краснокамский,2021,211306.0
57720000,Краснокамский,2022,207459.0
57721000,Городской округ город Кудымкар.,2020,3756.0
57721000,Городской округ город Кудымкар.,2021,2677.0
57721000,Городской округ город Кудымкар.,2022,2414.0
57722000,Городской округ город Кунгур,2007,4337.0
57722000,Городской округ город Кунгур,2008,4630.0
57722000,Городской округ город Кунгур,2009,4141.0
57722000,Городской округ город Кунгур,2010,4619.0
57722000,Городской округ город Кунгур,2011,7349.0
57722000,Городской округ город Кунгур,2012,5113.0
57722000,Городской округ город Кунгур,2013,4404.0
57722000,Городской округ город Кунгур,2014,5720.0
57722000,Городской округ город Кунгур,2015,5475.0
57722000,Городской округ город Кунгур,2016,6261.0
57722000,Городской округ город Кунгур,2017,5522.0
57722000,Городской округ город Кунгур,2018,6215.0
57722000,Городской округ город Кунгур,2019,5583.0
57722000,Городской округ город Кунгур,2020,5261.0
57722000,Городской округ город Кунгур,2021,4529.0
57726000,Лысьвенский,2013,22118.0
57726000,Лысьвенский,2014,22755.0
57726000,Лысьвенский,2015,22575.0
57726000,Лысьвенский,2016,24057.0
57726000,Лысьвенский,2017,23825.0
57726000,Лысьвенский,2018,23056.0
57726000,Лысьвенский,2019,21578.0
57726000,Лысьвенский,2020,20675.0
57726000,Лысьвенский,2021,18922.0
57726000,Лысьвенский,2022,17966.0
57727000,Нытвенский,2020,38888.0
57727000,Нытвенский,2021,37043.0
57727000,Нытвенский,2022,36124.0
57728000,Осинский,2020,20938.0
57728000,Осинский,2021,17898.0
57728000,Осинский,2022,16926.0
57729000,Оханский,2019,22460.0
57729000,Оханский,2020,22363.0
57729000,Оханский,2021,20826.0
57729000,Оханский,2022,20313.0
57730000,Соликамский,2007,8129.0
57730000,Соликамский,2008,6893.0
57730000,Соликамский,2009,12592.0
57730000,Соликамский,2010,12674.0
57730000,Соликамский,2011,9681.0
57730000,Соликамский,2012,8119.0
57730000,Соликамский,2013,7062.0
57730000,Соликамский,2014,6986.0
57730000,Соликамский,2015,6664.0
57730000,Соликамский,2016,8037.0
57730000,Соликамский,2017,8257.0
57730000,Соликамский,2018,8208.0
57730000,Соликамский,2019,17223.0
57730000,Соликамский,2020,14105.0
57730000,Соликамский,2021,10708.0
57730000,Соликамский,2022,9153.0
57731000,Суксунский,2020,30842.0
57731000,Суксунский,2021,27862.0
57731000,Суксунский,2022,26832.0
57735000,Чайковский,2019,1012163.0
57735000,Чайковский,2020,1146512.0
57735000,Чайковский,2021,1197567.0
57735000,Чайковский,2022,1290410.0
57756000,Чердынский,2020,8392.0
57756000,Чердынский,2021,7280.0
57756000,Чердынский,2022,7300.0
57757000,Чернушинский,2020,41276.0
57757000,Чернушинский,2021,36160.0
57757000,Чернушинский,2022,34514.0
57758000,Чусовской,2020,23419.0
57758000,Чусовской,2021,20756.0
57758000,Чусовской,2022,19602.0
57759000,Ильинский,2020,21243.0
57759000,Ильинский,2021,18681.0
57759000,Ильинский,2022,18161.0
57760000,Красновишерский,2020,5451.0
57760000,Красновишерский,2021,4794.0
57760000,Красновишерский,2022,4590.0
57761000,Октябрьский,2020,34968.0
57761000,Октябрьский,2021,31576.0
57761000,Октябрьский,2022,29480.0
57762000,Очерский,2020,19787.0
57762000,Очерский,2021,17831.0
57762000,Очерский,2022,16937.0
57814000,Гайнский муниципальный район,2007,6774.0
57814000,Гайнский муниципальный район,2008,6434.0
57814000,Гайнский муниципальный район,2009,6775.0
57814000,Гайнский муниципальный район,2010,7522.0
57814000,Гайнский муниципальный район,2011,7773.0
57814000,Гайнский муниципальный район,2012,7897.0
57814000,Гайнский муниципальный район,2013,7556.0
57814000,Гайнский муниципальный район,2014,7577.0
57814000,Гайнский муниципальный район,2015,7795.0
57814000,Гайнский муниципальный район,2016,7986.0
57814000,Гайнский муниципальный район,2017,8367.0
57814000,Гайнский муниципальный район,2018,8148.0
57814000,Гайнский муниципальный район,2019,7615.0
57817000,Косинский муниципальный район,2007,7626.0
57817000,Косинский муниципальный район,2008,7054.0
57817000,Косинский муниципальный район,2009,7216.0
57817000,Косинский муниципальный район,2010,7892.0
57817000,Косинский муниципальный район,2011,7901.0
57817000,Косинский муниципальный район,2012,7599.0
57817000,Косинский муниципальный район,2013,7364.0
57817000,Косинский муниципальный район,2014,7196.0
57817000,Косинский муниципальный район,2015,7276.0
57817000,Косинский муниципальный район,2016,7425.0
57817000,Косинский муниципальный район,2017,7519.0
57817000,Косинский муниципальный район,2018,7366.0
57817000,Косинский муниципальный район,2019,7086.0
57819000,Кочевский муниципальный район,2007,9232.0
57819000,Кочевский муниципальный район,2008,8378.0
57819000,Кочевский муниципальный район,2009,8644.0
57819000,Кочевский муниципальный район,2010,9848.0
57819000,Кочевский муниципальный район,2011,9307.0
57819000,Кочевский муниципальный район,2012,9654.0
57819000,Кочевский муниципальный район,2013,9296.0
57819000,Кочевский муниципальный район,2014,8591.0
57819000,Кочевский муниципальный район,2015,8823.0
57819000,Кочевский муниципальный район,2016,9206.0
57819000,Кочевский муниципальный район,2017,9501.0
57819000,Кочевский муниципальный район,2018,9090.0
57819000,Кочевский муниципальный район,2019,8962.0
57821000,Кудымкарский муниципальный район,2007,40678.0
57821000,Кудымкарский муниципальный район,2008,38074.0
57821000,Кудымкарский муниципальный район,2009,38665.0
57821000,Кудымкарский муниципальный район,2010,40810.0
57821000,Кудымкарский муниципальный район,2011,41975.0
57821000,Кудымкарский муниципальный район,2012,39688.0
57821000,Кудымкарский муниципальный район,2013,39877.0
57821000,Кудымкарский муниципальный район,2014,38952.0
57821000,Кудымкарский муниципальный район,2015,39110.0
57821000,Кудымкарский муниципальный район,2016,39943.0
57821000,Кудымкарский муниципальный район,2017,38958.0
57821000,Кудымкарский муниципальный район,2018,38914.0
57821000,Кудымкарский муниципальный район,2019,37956.0
57825000,Юрлинский муниципальный район,2007,11574.0
57825000,Юрлинский муниципальный район,2008,10507.0
57825000,Юрлинский муниципальный район,2009,10586.0
57825000,Юрлинский муниципальный район,2010,10887.0
57825000,Юрлинский муниципальный район,2011,10712.0
57825000,Юрлинский муниципальный район,2012,10425.0
57825000,Юрлинский муниципальный район,2013,9879.0
57825000,Юрлинский муниципальный район,2014,9677.0
57825000,Юрлинский муниципальный район,2015,9530.0
57825000,Юрлинский муниципальный район,2016,9675.0
57825000,Юрлинский муниципальный район,2017,9514.0
57825000,Юрлинский муниципальный район,2018,9406.0
57825000,Юрлинский муниципальный район,2019,9106.0
57827000,Юсьвинский муниципальный район,2007,39154.0
57827000,Юсьвинский муниципальный район,2008,37013.0
57827000,Юсьвинский муниципальный район,2009,36948.0
57827000,Юсьвинский муниципальный район,2010,37653.0
57827000,Юсьвинский муниципальный район,2011,37648.0
57827000,Юсьвинский муниципальный район,2012,36907.0
57827000,Юсьвинский муниципальный район,2013,35886.0
57827000,Юсьвинский муниципальный район,2014,34749.0
57827000,Юсьвинский муниципальный район,2015,34173.0
57827000,Юсьвинский муниципальный район,2016,34981.0
57827000,Юсьвинский муниципальный район,2017,34702.0
57827000,Юсьвинский муниципальный район,2018,34780.0
57827000,Юсьвинский муниципальный район,2019,33151.0
57851000,Городской округ город Кудымкар,2007,2177.0
57851000,Городской округ город Кудымкар,2008,2235.0
57851000,Городской округ город Кудымкар,2009,2448.0
57851000,Городской округ город Кудымкар,2010,3121.0
57851000,Городской округ город Кудымкар,2011,3432.0
57851000,Городской округ город Кудымкар,2012,3585.0
57851000,Городской округ город Кудымкар,2013,3420.0
57851000,Городской округ город Кудымкар,2014,3327.0
57851000,Городской округ город Кудымкар,2015,3473.0
57851000,Городской округ город Кудымкар,2016,3728.0
57851000,Городской округ город Кудымкар,2017,3916.0
57851000,Городской округ город Кудымкар,2018,3613.0
57851000,Городской округ город Кудымкар,2019,3453.0
58604000,Бежаницкий муниципальный район,2007,38047.0
58604000,Бежаницкий муниципальный район,2008,33399.0
58604000,Бежаницкий муниципальный район,2009,33139.0
58604000,Бежаницкий муниципальный район,2010,32947.0
58604000,Бежаницкий муниципальный район,2011,34325.0
58604000,Бежаницкий муниципальный район,2012,34725.0
58604000,Бежаницкий муниципальный район,2013,34909.0
58604000,Бежаницкий муниципальный район,2014,33356.0
58604000,Бежаницкий муниципальный район,2015,36480.0
58604000,Бежаницкий муниципальный район,2016,37900.0
58604000,Бежаницкий муниципальный район,2017,38246.0
58604000,Бежаницкий муниципальный район,2018,36865.0
58604000,Бежаницкий муниципальный район,2019,35511.0
58604000,Бежаницкий муниципальный район,2020,34939.0
58604000,Бежаницкий муниципальный район,2021,32273.0
58604000,Бежаницкий муниципальный район,2022,31180.0
58606000,Великолукский муниципальный район,2007,170840.0
58606000,Великолукский муниципальный район,2008,142323.0
58606000,Великолукский муниципальный район,2009,217670.0
58606000,Великолукский муниципальный район,2010,243345.0
58606000,Великолукский муниципальный район,2011,163744.0
58606000,Великолукский муниципальный район,2012,132745.0
58606000,Великолукский муниципальный район,2013,113169.0
58606000,Великолукский муниципальный район,2014,128208.0
58606000,Великолукский муниципальный район,2015,147652.0
58606000,Великолукский муниципальный район,2016,152106.0
58606000,Великолукский муниципальный район,2017,163329.0
58606000,Великолукский муниципальный район,2018,245969.0
58606000,Великолукский муниципальный район,2019,160267.0
58606000,Великолукский муниципальный район,2020,151120.0
58606000,Великолукский муниципальный район,2021,162568.0
58606000,Великолукский муниципальный район,2022,170604.0
58608000,Гдовский муниципальный район,2007,11730.0
58608000,Гдовский муниципальный район,2008,12535.0
58608000,Гдовский муниципальный район,2009,11923.0
58608000,Гдовский муниципальный район,2010,13066.0
58608000,Гдовский муниципальный район,2011,12280.0
58608000,Гдовский муниципальный район,2012,13753.0
58608000,Гдовский муниципальный район,2013,14774.0
58608000,Гдовский муниципальный район,2014,14915.0
58608000,Гдовский муниципальный район,2015,17512.0
58608000,Гдовский муниципальный район,2016,18553.0
