oktmo,name,year,cliniccap
91620455,Терезинское,2010,17.0
91620455,Терезинское,2011,17.0
91620455,Терезинское,2012,17.0
91620455,Терезинское,2013,17.0
91620460,Учкекенское,2008,350.0
91620460,Учкекенское,2009,350.0
91620460,Учкекенское,2010,350.0
91620460,Учкекенское,2011,350.0
91620460,Учкекенское,2012,350.0
91620460,Учкекенское,2013,350.0
91623000,Ногайский муниципальный район,2008,362.0
91623000,Ногайский муниципальный район,2009,362.0
91623000,Ногайский муниципальный район,2010,362.0
91623000,Ногайский муниципальный район,2011,362.0
91623000,Ногайский муниципальный район,2012,362.0
91623000,Ногайский муниципальный район,2013,624.0
91623408,Икон-Халкское,2008,98.0
91623408,Икон-Халкское,2009,98.0
91623408,Икон-Халкское,2010,98.0
91623408,Икон-Халкское,2011,98.0
91623408,Икон-Халкское,2012,98.0
91623408,Икон-Халкское,2013,98.0
91623412,Эркен-Халкское,2013,262.0
91623415,Эркен-Шахарское,2008,203.0
91623415,Эркен-Шахарское,2009,203.0
91623415,Эркен-Шахарское,2010,203.0
91623415,Эркен-Шахарское,2011,203.0
91623415,Эркен-Шахарское,2012,203.0
91623415,Эркен-Шахарское,2013,203.0
91623418,Эркен-Юртское,2008,61.0
91623418,Эркен-Юртское,2009,61.0
91623418,Эркен-Юртское,2010,61.0
91623418,Эркен-Юртское,2011,61.0
91623418,Эркен-Юртское,2012,61.0
91623418,Эркен-Юртское,2013,61.0
91625000,Прикубанский муниципальный район,2008,350.0
91625000,Прикубанский муниципальный район,2009,370.0
91625000,Прикубанский муниципальный район,2010,360.0
91625000,Прикубанский муниципальный район,2011,370.0
91625000,Прикубанский муниципальный район,2012,370.0
91625000,Прикубанский муниципальный район,2013,370.0
91625158,Ударненское,2008,30.0
91625158,Ударненское,2009,30.0
91625158,Ударненское,2011,10.0
91625158,Ударненское,2012,10.0
91625158,Ударненское,2013,10.0
91625407,Дружбинское,2010,40.0
91625407,Дружбинское,2011,40.0
91625407,Дружбинское,2012,40.0
91625407,Дружбинское,2013,40.0
91625410,Знаменское,2008,39.0
91625410,Знаменское,2009,39.0
91625410,Знаменское,2010,10.0
91625410,Знаменское,2011,10.0
91625410,Знаменское,2012,10.0
91625410,Знаменское,2013,10.0
91625420,Кавказское,2008,225.0
91625420,Кавказское,2009,225.0
91625420,Кавказское,2010,225.0
91625420,Кавказское,2011,225.0
91625420,Кавказское,2012,225.0
91625420,Кавказское,2013,225.0
91625430,Николаевское,2008,25.0
91625430,Николаевское,2009,25.0
91625430,Николаевское,2010,25.0
91625430,Николаевское,2011,25.0
91625430,Николаевское,2012,25.0
91625430,Николаевское,2013,25.0
91625435,Октябрьское,2008,31.0
91625435,Октябрьское,2009,31.0
91625435,Октябрьское,2010,20.0
91625435,Октябрьское,2011,20.0
91625435,Октябрьское,2012,20.0
91625435,Октябрьское,2013,20.0
91625445,Счастливенское,2010,20.0
91625445,Счастливенское,2011,20.0
91625445,Счастливенское,2012,20.0
91625445,Счастливенское,2013,20.0
91625455,Чапаевское,2009,25.0
91625455,Чапаевское,2010,20.0
91625455,Чапаевское,2011,20.0
91625455,Чапаевское,2012,20.0
91625455,Чапаевское,2013,20.0
91630000,Урупский муниципальный район,2008,325.0
91630000,Урупский муниципальный район,2009,325.0
91630000,Урупский муниципальный район,2010,325.0
91630000,Урупский муниципальный район,2011,325.0
91630000,Урупский муниципальный район,2012,325.0
91630000,Урупский муниципальный район,2013,325.0
91630158,Медногорское,2008,70.0
91630158,Медногорское,2009,70.0
91630158,Медногорское,2010,70.0
91630158,Медногорское,2011,70.0
91630158,Медногорское,2012,70.0
91630158,Медногорское,2013,70.0
91630413,Курджиновское,2008,75.0
91630413,Курджиновское,2009,75.0
91630413,Курджиновское,2010,75.0
91630413,Курджиновское,2011,75.0
91630413,Курджиновское,2012,75.0
91630413,Курджиновское,2013,75.0
91630425,Преградненское,2008,180.0
91630425,Преградненское,2009,180.0
91630425,Преградненское,2010,180.0
91630425,Преградненское,2011,180.0
91630425,Преградненское,2012,180.0
91630425,Преградненское,2013,180.0
91635000,Усть-Джегутинский муниципальный район,2008,504.0
91635000,Усть-Джегутинский муниципальный район,2009,504.0
91635000,Усть-Джегутинский муниципальный район,2010,504.0
91635000,Усть-Джегутинский муниципальный район,2011,504.0
91635000,Усть-Джегутинский муниципальный район,2012,504.0
91635000,Усть-Джегутинский муниципальный район,2013,504.0
91635101,Усть-Джегутинское,2008,479.0
91635101,Усть-Джегутинское,2009,422.0
91635101,Усть-Джегутинское,2010,479.0
91635101,Усть-Джегутинское,2011,479.0
91635101,Усть-Джегутинское,2012,479.0
91635101,Усть-Джегутинское,2013,479.0
91635410,Джегутинское,2008,15.0
91635410,Джегутинское,2009,52.0
91635410,Джегутинское,2010,15.0
91635410,Джегутинское,2011,15.0
91635410,Джегутинское,2012,15.0
91635410,Джегутинское,2013,15.0
91635435,Сары-Тюзское,2008,10.0
91635435,Сары-Тюзское,2009,30.0
91635435,Сары-Тюзское,2010,10.0
91635435,Сары-Тюзское,2011,10.0
91635435,Сары-Тюзское,2012,10.0
91635435,Сары-Тюзское,2013,10.0
91640000,Хабезский муниципальный район,2008,140.0
91640000,Хабезский муниципальный район,2009,140.0
91640000,Хабезский муниципальный район,2010,360.0
91640000,Хабезский муниципальный район,2011,388.0
91640000,Хабезский муниципальный район,2012,360.0
91640000,Хабезский муниципальный район,2013,360.0
91640403,Али-Бердуковское,2008,15.0
91640403,Али-Бердуковское,2009,15.0
91640408,Бесленеевское,2008,19.0
91640408,Бесленеевское,2009,19.0
91640408,Бесленеевское,2010,19.0
91640408,Бесленеевское,2011,19.0
91640408,Бесленеевское,2012,19.0
91640408,Бесленеевское,2013,19.0
91640420,Кош-Хабльское,2008,15.0
91640420,Кош-Хабльское,2009,15.0
91640430,Псаучье-Дахское,2008,17.0
91640430,Псаучье-Дахское,2009,17.0
91640430,Псаучье-Дахское,2011,28.0
91640430,Псаучье-Дахское,2012,28.0
91640430,Псаучье-Дахское,2013,28.0
91640440,Хабезское,2008,74.0
91640440,Хабезское,2009,74.0
91640440,Хабезское,2010,341.0
91640440,Хабезское,2011,341.0
91640440,Хабезское,2012,313.0
91640440,Хабезское,2013,313.0
91701000,Черкесский,2008,3190.0
91701000,Черкесский,2009,3190.0
91701000,Черкесский,2010,3070.0
91701000,Черкесский,2011,3070.0
91701000,Черкесский,2012,3001.5
91701000,Черкесский,2013,3046.0
91705000,Карачаевский,2008,742.0
91705000,Карачаевский,2009,742.0
91705000,Карачаевский,2010,742.0
91705000,Карачаевский,2011,742.0
91705000,Карачаевский,2012,742.0
91705000,Карачаевский,2013,742.0
92601101,город Агрыз,2008,298.0
92601101,город Агрыз,2009,298.0
92601101,город Агрыз,2010,298.0
92601101,город Агрыз,2011,298.0
92601101,город Агрыз,2012,298.0
92601101,город Агрыз,2013,298.0
92601415,Кичкетанское,2008,19.0
92601415,Кичкетанское,2009,19.0
92601415,Кичкетанское,2010,19.0
92601415,Кичкетанское,2011,19.0
92601415,Кичкетанское,2012,19.0
92601415,Кичкетанское,2013,19.0
92601435,Исенбаевское,2008,40.0
92601435,Исенбаевское,2009,40.0
92601435,Исенбаевское,2010,40.0
92601435,Исенбаевское,2011,40.0
92601435,Исенбаевское,2012,40.0
92601435,Исенбаевское,2013,40.0
92601445,Красноборское,2008,52.0
92601445,Красноборское,2009,52.0
92601445,Красноборское,2010,52.0
92601445,Красноборское,2011,52.0
92601445,Красноборское,2012,52.0
92601445,Красноборское,2013,52.0
92601491,Терсинское,2008,26.0
92601491,Терсинское,2009,37.0
92601491,Терсинское,2010,26.0
92601491,Терсинское,2011,28.0
92601491,Терсинское,2012,28.0
92601491,Терсинское,2013,28.0
92602101,город Азнакаево,2008,1100.0
92602101,город Азнакаево,2009,1100.0
92602101,город Азнакаево,2010,1100.0
92602101,город Азнакаево,2011,1100.0
92602101,город Азнакаево,2012,1360.0
92602101,город Азнакаево,2013,1375.0
92602157,поселок городского типа Актюбинский,2008,265.0
92602157,поселок городского типа Актюбинский,2009,265.0
92602157,поселок городского типа Актюбинский,2010,265.0
92602157,поселок городского типа Актюбинский,2011,265.0
92602157,поселок городского типа Актюбинский,2012,265.0
92602157,поселок городского типа Актюбинский,2013,265.0
92602404,Агерзинское,2011,0.0
92602404,Агерзинское,2012,0.0
92602418,Бирючевское,2012,0.0
92602418,Бирючевское,2013,0.0
92602420,Вахитовское,2008,15.0
92602420,Вахитовское,2009,15.0
92602420,Вахитовское,2010,15.0
92602420,Вахитовское,2011,15.0
92602420,Вахитовское,2012,15.0
92602428,Какре-Елгинское,2013,0.0
92602436,Мальбагушское,2011,0.0
92602436,Мальбагушское,2012,0.0
92602458,Татарско-Шуганское,2011,0.0
92602458,Татарско-Шуганское,2012,0.0
92602458,Татарско-Шуганское,2013,0.0
92602460,Тумутукское,2008,150.0
92602460,Тумутукское,2009,0.0
92602462,Уразаевское,2013,0.0
92602476,Чалпинское,2013,0.0
92602480,Чемодуровское,2012,0.0
92602480,Чемодуровское,2013,0.0
92604151,поселок городского типа Аксубаево,2008,340.0
92604151,поселок городского типа Аксубаево,2009,340.0
92604151,поселок городского типа Аксубаево,2010,340.0
92604151,поселок городского типа Аксубаево,2011,340.0
92604151,поселок городского типа Аксубаево,2012,300.0
92604151,поселок городского типа Аксубаево,2013,300.0
92604450,Староибрайкинское,2008,60.0
92604450,Староибрайкинское,2009,60.0
92604450,Староибрайкинское,2010,60.0
92604450,Староибрайкинское,2011,60.0
92604450,Староибрайкинское,2012,60.0
92604450,Староибрайкинское,2013,60.0
92604460,Старокиреметское,2012,0.0
92605409,Актанышское,2008,450.0
92605409,Актанышское,2009,450.0
92605409,Актанышское,2010,450.0
92605409,Актанышское,2011,400.0
92605409,Актанышское,2012,902.0
92605409,Актанышское,2013,600.0
92605438,Масадинское,2013,0.0
92605441,Поисевское,2008,150.0
92605441,Поисевское,2009,150.0
92605441,Поисевское,2010,150.0
92605441,Поисевское,2011,150.0
92605441,Поисевское,2012,150.0
92605441,Поисевское,2013,150.0
92605448,Старобайсаровское,2008,100.0
92605448,Старобайсаровское,2009,40.0
92605448,Старобайсаровское,2010,150.0
92605448,Старобайсаровское,2011,150.0
92605448,Старобайсаровское,2012,150.0
92605464,Такталачукское,2008,163.0
92605464,Такталачукское,2009,163.0
92605464,Такталачукское,2010,150.0
92605470,Татарско-Суксинское,2008,150.0
92605470,Татарско-Суксинское,2009,150.0
92605470,Татарско-Суксинское,2010,150.0
92605470,Татарско-Суксинское,2011,150.0
92605470,Татарско-Суксинское,2012,150.0
92606151,поселок городского типа Алексеевское,2008,530.0
92606151,поселок городского типа Алексеевское,2009,531.0
92606151,поселок городского типа Алексеевское,2010,531.0
92606151,поселок городского типа Алексеевское,2011,531.0
92606151,поселок городского типа Алексеевское,2012,450.0
92606151,поселок городского типа Алексеевское,2013,451.0
92606405,Билярское,2008,20.0
92606405,Билярское,2012,81.0
92606405,Билярское,2013,80.0
92607408,Базарно-Матакское,2008,185.0
92607408,Базарно-Матакское,2009,185.0
92607408,Базарно-Матакское,2010,185.0
92607408,Базарно-Матакское,2011,185.0
92607408,Базарно-Матакское,2012,314.0
92607408,Базарно-Матакское,2013,314.0
92607444,Салманское,2008,15.0
92607444,Салманское,2009,15.0
92607444,Салманское,2010,15.0
92607444,Салманское,2011,15.0
92607444,Салманское,2012,15.0
92607448,Староалпаровское,2012,0.0
92607464,Старохурадинское,2010,15.0
92607464,Старохурадинское,2011,15.0
92607464,Старохурадинское,2012,15.0
92607470,Тяжбердинское,2012,0.0
92607472,Чувашско-Бродское,2008,23.0
92607472,Чувашско-Бродское,2009,26.0
92607472,Чувашско-Бродское,2010,26.0
92607472,Чувашско-Бродское,2011,23.0
92607472,Чувашско-Бродское,2012,23.0
92607484,Шибашинское,2011,0.0
92607484,Шибашинское,2012,0.0
92607488,Юхмачинское,2008,76.0
92607488,Юхмачинское,2009,76.0
92607488,Юхмачинское,2010,76.0
92607488,Юхмачинское,2011,76.0
92607488,Юхмачинское,2012,76.0
92608101,город Альметьевск,2008,4637.0
92608101,город Альметьевск,2009,4713.0
92608101,город Альметьевск,2010,4715.0
92608101,город Альметьевск,2011,4092.0
92608101,город Альметьевск,2012,4099.0
92608101,город Альметьевск,2013,4099.0
92608406,Багряж-Никольское,2013,0.0
92608412,Борискинское,2012,0.0
92608413,Бутинское,2012,0.0
92608421,Елховское,2008,25.0
92608421,Елховское,2009,25.0
92608421,Елховское,2010,35.0
92608421,Елховское,2011,31.0
92608421,Елховское,2012,40.0
92608421,Елховское,2013,45.0
92608424,Аппаковское,2013,0.0
92608434,Кичучатовское,2011,0.0
92608434,Кичучатовское,2012,0.0
92608445,Миннибаевское,2012,0.0
92608469,Ямашинское,2008,30.0
92608469,Ямашинское,2009,30.0
92608469,Ямашинское,2011,30.0
92608469,Ямашинское,2012,30.0
92610151,поселок городского типа Апастово,2008,400.0
92610151,поселок городского типа Апастово,2009,300.0
92610151,поселок городского типа Апастово,2010,300.0
92610151,поселок городского типа Апастово,2011,421.0
92610151,поселок городского типа Апастово,2012,467.0
92610151,поселок городского типа Апастово,2013,279.0
92610417,Большекокузское,2008,25.0
92610459,Среднебалтаевское,2008,25.0
92610459,Среднебалтаевское,2009,25.0
92610459,Среднебалтаевское,2010,25.0
92612151,город Арск,2008,435.0
92612151,город Арск,2009,280.0
92612151,город Арск,2010,330.0
92612151,город Арск,2011,330.0
92612151,город Арск,2012,235.0
92612151,город Арск,2013,235.0
92612450,Новокинерское,2008,100.0
92612450,Новокинерское,2009,100.0
92612450,Новокинерское,2010,100.0
92612450,Новокинерское,2011,100.0
92612450,Новокинерское,2012,100.0
92612450,Новокинерское,2013,100.0
92612496,Шушмабашское,2008,45.0
92612496,Шушмабашское,2009,45.0
92612496,Шушмабашское,2010,45.0
92612496,Шушмабашское,2011,45.0
92612496,Шушмабашское,2012,45.0
92612496,Шушмабашское,2013,45.0
92613408,Большеатнинское,2008,200.0
92613408,Большеатнинское,2009,200.0
92613408,Большеатнинское,2010,200.0
92613408,Большеатнинское,2011,200.0
92613408,Большеатнинское,2012,200.0
92613408,Большеатнинское,2013,200.0
92614101,город Бавлы,2008,520.0
92614101,город Бавлы,2009,520.0
92614101,город Бавлы,2010,420.0
92614101,город Бавлы,2011,420.0
92614101,город Бавлы,2012,420.0
92614101,город Бавлы,2013,450.0
92614448,Потапово-Тумбарлинское,2013,0.0
92615151,поселок городского типа Балтаси,2008,300.0
92615151,поселок городского типа Балтаси,2009,300.0
92615151,поселок городского типа Балтаси,2010,300.0
92615151,поселок городского типа Балтаси,2011,300.0
92615151,поселок городского типа Балтаси,2012,370.0
92615151,поселок городского типа Балтаси,2013,370.0
92615430,Норминское,2013,40.0
92615465,Ципьинское,2008,70.0
92615465,Ципьинское,2009,70.0
92615465,Ципьинское,2010,70.0
92615465,Ципьинское,2011,70.0
92615465,Ципьинское,2012,70.0
92615465,Ципьинское,2013,70.0
92615475,Янгуловское,2008,30.0
92615475,Янгуловское,2009,30.0
92615475,Янгуловское,2010,30.0
92615475,Янгуловское,2011,30.0
92615475,Янгуловское,2012,30.0
92615475,Янгуловское,2013,30.0
92617101,город Бугульма,2009,2310.0
92617101,город Бугульма,2010,2600.0
92617101,город Бугульма,2011,2749.0
92617101,город Бугульма,2012,2573.0
92617101,город Бугульма,2013,2517.0
92617155,поселок городского типа Карабаш,2008,300.0
92617155,поселок городского типа Карабаш,2009,300.0
92617155,поселок городского типа Карабаш,2010,300.0
92617155,поселок городского типа Карабаш,2011,300.0
92617155,поселок городского типа Карабаш,2012,300.0
92617155,поселок городского типа Карабаш,2013,300.0
92617430,Кудашевское,2013,0.0
92618101,город Буинск,2008,640.0
92618101,город Буинск,2009,640.0
92618101,город Буинск,2010,640.0
92618101,город Буинск,2011,610.0
92618101,город Буинск,2012,610.0
92618101,город Буинск,2013,610.0
92618404,Адав-Тулумбаевское,2012,0.0
92618408,Альшеевское,2012,0.0
92618411,Альшиховское,2013,0.0
92618423,Бюрганское,2012,0.0
92618469,Старостуденецкое,2012,0.0
92618483,Черки-Кильдуразское,2008,35.0
92618483,Черки-Кильдуразское,2009,35.0
92618483,Черки-Кильдуразское,2010,35.0
92618483,Черки-Кильдуразское,2011,35.0
92618483,Черки-Кильдуразское,2012,35.0
92620415,Верхнеуслонское,2008,250.0
92620415,Верхнеуслонское,2009,250.0
92620415,Верхнеуслонское,2010,300.0
92620415,Верхнеуслонское,2011,250.0
92620415,Верхнеуслонское,2012,250.0
92620415,Верхнеуслонское,2013,250.0
92620425,Кильдеевское,2013,0.0
92620450,Макуловское,2008,50.0
92620450,Макуловское,2009,50.0
92620450,Макуловское,2011,50.0
92620450,Макуловское,2012,50.0
92620450,Макуловское,2013,50.0
92620475,Шеланговское,2009,50.0
92620475,Шеланговское,2011,50.0
92620475,Шеланговское,2012,50.0
92620475,Шеланговское,2013,50.0
92622412,Бирюлинское,2008,100.0
92622412,Бирюлинское,2009,100.0
92622412,Бирюлинское,2010,100.0
92622412,Бирюлинское,2011,100.0
92622412,Бирюлинское,2012,100.0
92622427,Высокогорское,2008,35.0
92622427,Высокогорское,2009,35.0
92622427,Высокогорское,2010,35.0
92622427,Высокогорское,2011,35.0
92622427,Высокогорское,2012,35.0
92622427,Высокогорское,2013,35.0
92622430,Дубъязское,2008,100.0
92622430,Дубъязское,2009,100.0
92622430,Дубъязское,2010,100.0
92622430,Дубъязское,2011,100.0
92622430,Дубъязское,2012,100.0
92622440,Красносельское,2008,250.0
92622440,Красносельское,2009,250.0
92622440,Красносельское,2010,250.0
92622440,Красносельское,2011,250.0
92622440,Красносельское,2012,655.0
92622440,Красносельское,2013,490.0
92622443,Мемдельское,2013,20.0
92622467,Усадское,2008,50.0
92622467,Усадское,2009,25.0
92622467,Усадское,2010,25.0
92622467,Усадское,2012,15.0
92622467,Усадское,2013,15.0
92622473,Чепчуговское,2012,95.0
92622473,Чепчуговское,2013,95.0
92624470,Стародрожжановское,2008,300.0
92624470,Стародрожжановское,2009,300.0
92624470,Стародрожжановское,2010,300.0
92624470,Стародрожжановское,2011,300.0
92624470,Стародрожжановское,2012,300.0
92624470,Стародрожжановское,2013,300.0
92624485,Старошаймурзинское,2008,150.0
92624485,Старошаймурзинское,2009,150.0
92624485,Старошаймурзинское,2010,90.0
92624485,Старошаймурзинское,2011,90.0
92624485,Старошаймурзинское,2012,90.0
92624485,Старошаймурзинское,2013,90.0
92626101,город Елабуга,2008,2384.0
92626101,город Елабуга,2009,2345.0
92626101,город Елабуга,2010,2345.0
92626101,город Елабуга,2011,4804.0
92626101,город Елабуга,2012,2305.0
92626101,город Елабуга,2013,1975.0
92626432,Костенеевское,2008,18.0
92626432,Костенеевское,2009,15.0
92626432,Костенеевское,2010,15.0
92626432,Костенеевское,2011,15.0
92626432,Костенеевское,2012,30.0
92626432,Костенеевское,2013,30.0
92626444,Мортовское,2009,42.0
92626444,Мортовское,2010,42.0
92626444,Мортовское,2012,42.0
92626444,Мортовское,2013,42.0
92627101,город Заинск,2008,823.0
92627101,город Заинск,2009,1074.0
92627101,город Заинск,2010,943.0
92627101,город Заинск,2011,943.0
92627101,город Заинск,2012,973.0
92627101,город Заинск,2013,943.0
92627420,Бегишевское,2008,40.0
92627420,Бегишевское,2009,26.0
92627420,Бегишевское,2013,30.0
92627434,Верхнешипкинское,2013,20.0
92627468,Савалеевское,2013,20.0
92628101,город Зеленодольск,2008,759.0
92628101,город Зеленодольск,2009,2519.0
92628101,город Зеленодольск,2010,2578.0
92628101,город Зеленодольск,2011,2493.0
92628101,город Зеленодольск,2012,2580.0
92628101,город Зеленодольск,2013,2622.0
92628155,поселок городского типа Васильево,2008,478.0
92628155,поселок городского типа Васильево,2009,450.0
92628155,поселок городского типа Васильево,2010,450.0
92628155,поселок городского типа Васильево,2011,450.0
92628155,поселок городского типа Васильево,2012,450.0
92628155,поселок городского типа Васильево,2013,450.0
92628162,поселок городского типа Нижние Вязовые,2008,48.0
92628162,поселок городского типа Нижние Вязовые,2009,45.0
92628162,поселок городского типа Нижние Вязовые,2010,45.0
92628162,поселок городского типа Нижние Вязовые,2011,45.0
92628162,поселок городского типа Нижние Вязовые,2012,43.0
92628162,поселок городского типа Нижние Вязовые,2013,67.0
92628404,Айшинское,2008,30.0
92628404,Айшинское,2009,35.0
92628404,Айшинское,2010,30.0
92628416,Бишнинское,2011,0.0
92628416,Бишнинское,2012,0.0
92628420,Большеключинское,2008,90.0
92628420,Большеключинское,2009,90.0
92628420,Большеключинское,2010,90.0
92628420,Большеключинское,2011,90.0
92628420,Большеключинское,2012,90.0
92628420,Большеключинское,2013,90.0
92628464,Нурлатское,2008,70.0
92628464,Нурлатское,2009,70.0
92628464,Нурлатское,2010,70.0
92628464,Нурлатское,2011,70.0
92628464,Нурлатское,2012,2.0
92628464,Нурлатское,2013,70.0
92628468,Октябрьское,2008,20.0
92628468,Октябрьское,2009,16.0
92628468,Октябрьское,2010,16.0
92628468,Октябрьское,2013,0.0
92628472,Осиновское,2008,230.0
92628472,Осиновское,2009,230.0
92628472,Осиновское,2010,230.0
92628472,Осиновское,2011,230.0
92628472,Осиновское,2012,280.0
92628472,Осиновское,2013,280.0
92628474,Раифское,2009,30.0
92628474,Раифское,2010,30.0
92629408,Большекайбицкое,2012,190.0
92629408,Большекайбицкое,2013,190.0
92629409,Большеподберезинское,2008,215.0
92629409,Большеподберезинское,2009,23.0
92629409,Большеподберезинское,2010,21.5
92629409,Большеподберезинское,2011,21.5
92629409,Большеподберезинское,2012,25.0
92629409,Большеподберезинское,2013,25.0
92629465,Эбалаковское,2013,0.0
92630151,поселок городского типа Камское Устье,2008,325.0
92630151,поселок городского типа Камское Устье,2009,402.0
92630151,поселок городского типа Камское Устье,2010,411.0
92630151,поселок городского типа Камское Устье,2013,348.0
92630157,поселок городского типа Куйбышевский Затон,2009,37.0
92630157,поселок городского типа Куйбышевский Затон,2010,40.0
92630157,поселок городского типа Куйбышевский Затон,2011,40.0
92630157,поселок городского типа Куйбышевский Затон,2012,129.0
92630415,Большекляринское,2009,24.0
92630415,Большекляринское,2010,17.0
92630415,Большекляринское,2011,11.0
92630415,Большекляринское,2012,43.0
92630460,Сюкеевское,2009,17.0
92630460,Сюкеевское,2010,11.0
92630460,Сюкеевское,2011,9.0
92630460,Сюкеевское,2012,11.0
92630465,Теньковское,2009,75.0
92630465,Теньковское,2010,80.0
92630465,Теньковское,2011,82.0
92630465,Теньковское,2012,178.0
92632101,город Болгар,2008,350.0
92632101,город Болгар,2009,330.0
92632101,город Болгар,2010,320.0
92632101,город Болгар,2011,300.0
92632101,город Болгар,2012,300.0
92632101,город Болгар,2013,300.0
92632440,Кузнечихинское,2008,40.0
92632440,Кузнечихинское,2009,40.0
92632440,Кузнечихинское,2010,40.0
92632440,Кузнечихинское,2011,100.0
92632440,Кузнечихинское,2012,100.0
92632440,Кузнечихинское,2013,100.0
92632445,Кураловское,2008,40.0
92632445,Кураловское,2009,40.0
92632445,Кураловское,2010,40.0
92632445,Кураловское,2011,20.0
92632445,Кураловское,2012,20.0
92632445,Кураловское,2013,20.0
92633151,поселок городского типа Кукмор,2008,1115.0
92633151,поселок городского типа Кукмор,2009,1000.0
92633151,поселок городского типа Кукмор,2010,1140.0
92633151,поселок городского типа Кукмор,2011,1140.0
92633151,поселок городского типа Кукмор,2012,570.0
92633151,поселок городского типа Кукмор,2013,570.0
92633434,Лубянское,2008,30.0
92633444,Ныртинское,2008,25.0
92633444,Ныртинское,2009,25.0
92633444,Ныртинское,2010,25.0
92633444,Ныртинское,2011,25.0
92633444,Ныртинское,2012,25.0
92633484,Ядыгерьское,2008,41.0
92633484,Ядыгерьское,2009,40.0
92633484,Ядыгерьское,2010,35.0
92633484,Ядыгерьское,2011,35.0
92633484,Ядыгерьское,2012,35.0
92634101,город Лаишево,2008,150.0
92634101,город Лаишево,2009,150.0
92634101,город Лаишево,2010,150.0
92634101,город Лаишево,2011,150.0
92634101,город Лаишево,2012,150.0
92634101,город Лаишево,2013,210.0
92634414,Габишевское,2008,10.0
92634414,Габишевское,2009,10.0
92634414,Габишевское,2010,10.0
92634414,Габишевское,2011,10.0
92634414,Габишевское,2012,10.0
92634414,Габишевское,2013,10.0
92634460,Рождественское,2008,50.0
92634460,Рождественское,2009,50.0
92634460,Рождественское,2010,50.0
92634460,Рождественское,2011,50.0
92634460,Рождественское,2012,50.0
92634460,Рождественское,2013,50.0
92634480,Столбищенское,2008,75.0
92634480,Столбищенское,2009,75.0
92634480,Столбищенское,2010,75.0
92634480,Столбищенское,2011,75.0
92634480,Столбищенское,2012,75.0
92634480,Столбищенское,2013,100.0
92636101,город Лениногорск,2008,1750.0
92636101,город Лениногорск,2009,1700.0
92636101,город Лениногорск,2010,1700.0
92636101,город Лениногорск,2011,1805.0
92636101,город Лениногорск,2012,2055.0
92636101,город Лениногорск,2013,2105.0
92636465,Старокувакское,2008,50.0
92636465,Старокувакское,2010,50.0
92636465,Старокувакское,2011,50.0
92636465,Старокувакское,2012,50.0
92636497,Шугуровское,2008,150.0
92638101,город Мамадыш,2008,600.0
92638101,город Мамадыш,2009,600.0
92638101,город Мамадыш,2010,600.0
92638101,город Мамадыш,2011,600.0
92638101,город Мамадыш,2012,600.0
92638101,город Мамадыш,2013,600.0
92638430,Красногорское,2013,70.0
92638454,Нижнетаканышское,2008,50.0
92638454,Нижнетаканышское,2009,50.0
92638454,Нижнетаканышское,2010,50.0
92638454,Нижнетаканышское,2011,50.0
92638454,Нижнетаканышское,2012,50.0
92638454,Нижнетаканышское,2013,62.0
92638475,Сокольское,2008,15.0
92638475,Сокольское,2009,15.0
92638475,Сокольское,2010,15.0
92638475,Сокольское,2011,15.0
92638475,Сокольское,2012,15.0
92638475,Сокольское,2013,61.0
92638487,Урманчеевское,2009,60.0
92638487,Урманчеевское,2010,60.0
92638487,Урманчеевское,2011,60.0
92638487,Урманчеевское,2012,60.0
92638487,Урманчеевское,2013,70.0
92638490,Усалинское,2008,35.0
92638490,Усалинское,2009,35.0
92638490,Усалинское,2010,35.0
92638490,Усалинское,2011,35.0
92638490,Усалинское,2012,35.0
92638490,Усалинское,2013,87.0
92638493,Шадчинское,2009,60.0
92638493,Шадчинское,2010,60.0
92638493,Шадчинское,2011,60.0
92638493,Шадчинское,2012,60.0
92638493,Шадчинское,2013,63.0
92639101,город Менделеевск,2008,660.0
92639101,город Менделеевск,2009,660.0
92639101,город Менделеевск,2010,660.0
92639101,город Менделеевск,2011,660.0
92639101,город Менделеевск,2012,660.0
92639101,город Менделеевск,2013,682.0
92640101,город Мензелинск,2008,368.0
92640101,город Мензелинск,2009,300.0
92640101,город Мензелинск,2010,300.0
92640101,город Мензелинск,2011,300.0
92640101,город Мензелинск,2012,369.0
92640101,город Мензелинск,2013,384.0
92642443,Муслюмовское,2008,250.0
92642443,Муслюмовское,2009,280.0
92642443,Муслюмовское,2010,280.0
92642443,Муслюмовское,2011,250.0
92642443,Муслюмовское,2012,250.0
92642443,Муслюмовское,2013,156.0
92644101,город Нижнекамск,2008,6302.0
92644101,город Нижнекамск,2009,5033.0
92644101,город Нижнекамск,2010,5049.0
92644101,город Нижнекамск,2011,5049.0
92644101,город Нижнекамск,2012,4533.0
92644101,город Нижнекамск,2013,4615.0
92644156,поселок городского типа Камские Поляны,2008,500.0
92644156,поселок городского типа Камские Поляны,2009,730.0
92644156,поселок городского типа Камские Поляны,2010,730.0
92644156,поселок городского типа Камские Поляны,2011,630.0
92644156,поселок городского типа Камские Поляны,2012,630.0
92644156,поселок городского типа Камские Поляны,2013,630.0
92644405,Афанасовское,2008,20.0
92644405,Афанасовское,2009,20.0
92644405,Афанасовское,2010,25.0
92644405,Афанасовское,2011,25.0
