oktmo,name,year,inflow
01647473,Среднесибирский сельсовет,2013,51.0
01647475,Староперуновский сельсовет,2013,37.0
01647482,Шадринцевский сельсовет,2013,7.0
01647492,Шишкинский сельсовет,2013,33.0
01648000,Тогульский муниципальный район,2013,265.0
01648406,Антипинский сельсовет,2013,52.0
01648430,Новоиушинский сельсовет,2013,14.0
01648436,Старотогульский сельсовет,2013,49.0
01648446,Тогульский сельсовет,2013,146.0
01648457,Топтушинский сельсовет,2013,4.0
01649000,Топчихинский муниципальный район,2013,899.0
01649403,Белояровский сельсовет,2013,25.0
01649407,Володарский сельсовет,2013,21.0
01649409,Зиминский сельсовет,2013,23.0
01649412,Кировский сельсовет,2013,47.0
01649420,Ключевский сельсовет,2013,25.0
01649424,Красноярский сельсовет,2013,19.0
01649436,Макарьевский сельсовет,2013,45.0
01649447,Парфёновский сельсовет,2013,61.0
01649450,Переясловский сельсовет,2013,43.0
01649452,Победимский сельсовет,2013,59.0
01649454,Покровский сельсовет,2013,20.0
01649460,Сидоровский сельсовет,2013,51.0
01649462,Топчихинский сельсовет,2013,341.0
01649469,Фунтиковский сельсовет,2013,51.0
01649475,Хабазинский сельсовет,2013,24.0
01649480,Чаузовский сельсовет,2013,11.0
01649491,Чистюньский сельсовет,2013,33.0
01650000,Третьяковский муниципальный район,2013,369.0
01650411,Екатерининский сельсовет,2013,26.0
01650422,Корболихинский сельсовет,2013,25.0
01650433,Новоалейский сельсовет,2013,7.0
01650444,Первокаменский сельсовет,2013,12.0
01650455,Плосковский сельсовет,2013,9.0
01650460,Садовый сельсовет,2013,35.0
01650466,Староалейский сельсовет,2013,202.0
01650477,Третьяковский сельсовет,2013,44.0
01650488,Шипунихинский сельсовет,2013,9.0
01651000,Троицкий муниципальный район,2013,609.0
01651408,Беловский сельсовет,2013,142.0
01651410,Боровлянский сельсовет,2013,8.0
01651414,Гордеевский сельсовет,2013,60.0
01651425,Ерёминский сельсовет,2013,16.0
01651430,Заводской сельсовет,2013,20.0
01651434,Зелёнополянский сельсовет,2013,35.0
01651440,Кипешинский сельсовет,2013,14.0
01651454,Петровский сельсовет,2013,11.0
01651457,Троицкий сельсовет,2013,231.0
01651470,Хайрюзовский сельсовет,2013,61.0
01651492,Южаковский сельсовет,2013,11.0
01652000,Тюменцевский муниципальный район,2013,222.0
01652403,Андроновский сельсовет,2013,4.0
01652407,Берёзовский сельсовет,2013,17.0
01652416,Вылковский сельсовет,2013,20.0
01652420,Грязновский сельсовет,2013,9.0
