name,year,popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,saldo
Красноярск,2016,1083.8,284.9,3793,41715.3,23.7,52.5,73.2,99.2,327.6,20.7,41.2,53907,345937.70000000007,25050.0,922.3,18529,103519.1,3704.0,10719
Ачинск,2015,106.6,29.6,490,30391.1,23.8,6.0,36.5,77.3,466.1,12.2,65.4,1898,28441.9,1417.0,32.1,435,4568.6,181.0,-636
Ачинск,2016,106.5,28.1,427,32718.6,24.1,5.9,43.5,122.2,473.0,33.1,57.3,1909,33403.299999999996,671.2,37.1,619,5181.1,184.5,-148
Норильск,2015,178.1,85.6,999,76465.7,24.4,11.3,52.6,75.5,327.8,1.6,52.5,2303,0.0,24245.6,1.4,61,5322.4,1691.4,-540
Норильск,2016,178.7,85.1,980,82991.9,24.3,11.4,53.1,73.2,345.9,2.1,45.8,2331,448027.89999999997,36457.6,-,-,6694.1,1999.6,-936
Новосибирск,2015,1584.1,419.3,6446,37093.0,24.0,61.9,71.1,114.6,258.3,27.5,46.9,167545,244076.4,19116.5,1735.6,32292,176277.6,3588.7,12382
Новосибирск,2016,1602.9,409.0,5022,39282.9,24.6,64.3,68.6,114.1,256.3,15.7,48.7,153571,267572.5,11616.6,1527.9,27984,177409.4,4136.8,15000
Бердск,2015,102.8,14.9,925,27783.8,25.8,6.0,34.5,69.8,166.8,59.5,58.8,6069,10830.6,293.5,102.5,1679,3187.4,90.4,-11
Бердск,2016,103.3,15.1,702,29419.0,26.4,6.2,36.2,69.5,136.3,50.1,57.4,6143,12883.0,99.2,80.2,1449,3785.0,80.9,453
Омск,2015,1178.1,308.7,2474,31077.4,23.1,50.0,71.2,113.4,253.3,23.3,45.9,40496,674094.6,17891.3,576.5,10041,107130.4,1944.9,2212
Омск,2016,1178.4,298.1,2685,32861.2,23.7,52.0,70.3,111.5,257.4,11.3,46.6,40042,690474.7000000001,17485.6,621.5,10657,102054.9,2385.6,-970
Горно-Алтайск,2015,62.9,16.9,661,31776.7,22.5,3.1,73,170,476,63.1,49.4,5697,3222.2999999999997,31.0,39.5,652,4308.2,76.5,47
Горно-Алтайск,2016,63.3,16.7,744,33070.9,22.8,3.2,89,172,464,60.7,46.0,5388,3361.9,168.9,35.0,546,4443.7,89.1,-58
Улан-Удэ,2015,430.5,102.5,3075,32860.1,19.6,18.3,55.9,104.9,220.5,34.3,35.6,13738,82386.90000000001,1592.5,243.2,4249,13762.4,856.4,398
Улан-Удэ,2016,431.9,98.8,2778,34892.1,19.9,20.5,56.5,104.0,228.1,45.0,37,13141,59752.0,759.1,166.1,2931,15174.6,827.9,-1529
Кызыл,2015,115.9,33.6,751,38429.1,14.5,5.1,88.7,240.5,463.4,22.8,44.9,1927,10052.0,2167.5,51.3,538,761.3,78.7,-214
Кызыл,2016,116.0,32.9,751,40377.0,15.1,4.9,91.9,225.0,464.3,48.6,44.8,1961,17377.2,2310.5,61.6,669,1435.7,87.7,-1080
Абакан,2015,179.2,48.8,1584,37043.5,23.5,12.0,66.3,123.0,416.7,47.6,38.1,6542,18617.0,2530.9,121.2,1787,11387.4,114.4,2273
Абакан,2016,181.7,48.7,1325,38758.7,23.7,12.3,70.6,118.2,406.0,58.0,42.0,6883,19640.899999999998,4405.6,102.1,2023,12683.9,109.2,1928
Томск,2015,590.7,143.2,2393,39053.2,22.8,27.2,69.7,133.7,251.7,12.8,51.6,28097,108837.29999999999,10444.9,445.1,7101,47641.4,396.6,2198
Томск,2016,594.1,140.5,2489,41245.9,22.9,29.4,71.1,130.9,265.5,12.2,56.2,27712,107241.3,7377.8,175.7,2819,50429.5,834.1,1424
Благовещенск,2015,229.7,74.3,2725,36753.7,24.4,11.4,112.7,200.6,334.7,31.5,44.5,10348,36475.899999999994,9093,151.5,2805,22498,544,-667
Благовещенск,2016,229.8,70.1,2623,38634.9,24.9,12.4,110.2,182.5,327.7,36,45.8,10571,37400.40000000001,8881.4,123.4,2253,26508.1,343.9,-621
Биробиджан,2015,74.6,21.1,374,34379.8,21.9,4.7,60.2,158.8,303.2,45.9,24.2,2266,4329.7,115.7,26.9,377,6472.4,230.2,-295
Биробиджан,2016,74.1,20.0,312,35684.3,22.5,4.7,59.2,159.8,305.0,44.4,25.1,2189,3898.3,72.6,43.8,753,7246.6,117.1,-489
Петропавловск-Камчатский,2015,181.0,54.0,1041,67255.5,24.7,9.4,59.9,143.7,279.6,43.6,35.7,7511,43982.3,3121.9,41.6,501,10258.8,241.8,-511
Петропавловск-Камчатский,2016,180.5,52.9,963,71951.5,25.3,9.7,58.8,141.9,294.4,45.0,37.7,7154,59051.1,2628.0,43.5,553,11439.1,1279.8,-831
Магадан,2015,98.9,33.4,791,68151.2,25.2,5.5,69.9,136.2,356.7,14.3,40.4,4029,7586.299999999999,551.8,9.3,139,4307.9,686.9,-960
Магадан,2016,99.6,32.9,691,72281.9,25.0,5.9,69.2,134.8,364.0,28.8,39.8,4102,8379.199999999999,2244.0,4.4,66,3761.5,829.7,507
Владивосток,2015,633.2,181.7,1555,45138.7,21.5,22.1,89.5,147.7,258.9,32.2,33.6,46651,108083.9,8949.9,134.2,1619,35495.7,2331.7,1053
Владивосток,2016,633.4,173.3,1284,48375.6,21.7,24.1,88.4,147.2,268.5,32.2,37.3,46627,98193.80000000002,6462.6,206.2,2916,64881.1,1319.4,-157
Артем,2015,114.9,21,373,35127.8,20.8,5.5,32.6,81.3,197.6,5.5,25.4,2469,11960.5,506.2,47.4,588,4902.9,814.1,1468
Артем,2016,116.3,20.5,257,39175.9,21,5.8,32.9,77.7,178.4,5.5,25.1,2528,9952.3,554.4,56,710,3028.8,916.5,1672
Находка,2015,154.5,35.5,1017,41326.5,23.3,8.5,39.6,60,251.6,14.6,44.3,5503,12751.4,1495.9,42.3,463,5387.7,51.6,-2150
Находка,2016,152.3,34,802,44293.6,23.8,8.8,39.2,59.7,251.2,3.9,47.7,5598,13031.0,1333.2,24,254,3005.1,34.2,-1984
Уссурийск,2015,194.8,44.4,1087,33364.2,21.1,7.6,36.1,141.1,191.6,40.4,41.5,5072,23400.0,1105.6,152.4,2241,6623.7,823.8,122
Уссурийск,2016,196.9,40.3,933,35668.4,21.3,7.7,36.1,138.1,202.1,50,43.4,5093,19805.5,1237.7,107.9,1709,4597.3,596.9,1795
Якутск,2015,303.8,83.5,965,58512.0,18.2,10.5,92,134,224,31.7,45.7,13818,75159.6,9408.0,307.4,4912,19220.1,733.2,1503
Якутск,2016,307.9,82.0,1054,61623.1,18.5,14.4,93,130,249,39.3,45.3,14670,64427.9,7369.9,360.9,4777,19293.2,893.1,772
Южно-Сахалинск,2015,193.7,82.3,263,78818.0,22.7,10.7,81.1,160.6,247.0,17.1,41.2,11635,66032.1,53360.9,119.0,684,10331.1,977.2,-140
Южно-Сахалинск,2016,194.9,80.1,243,84495.6,23.2,12.0,83.6,158.8,238.5,24.4,45.4,11519,66386.4,61426.1,221.5,2064,12777.7,1183.2,-36
Хабаровск,2015,611.2,217.2,1097,46511.9,22.7,20.6,81.1,110.8,364.8,17.4,32.6,31304,90074.3,12735.4,285.5,4239,53251.7,3694.2,2495
Хабаровск,2016,616.2,205.2,1110,48972.3,22.9,23.1,89.5,108.9,412.6,25.2,35.2,30827,90262.4,9237.2,220.5,3201,62015.0,3597.4,4131
Комсомольск-на-Амуре,2015,251.3,65.0,1499,38886.0,23.1,15.5,43.7,96.1,334.0,6.7,46.0,5743,104986.6,4622.2,28.1,330,10606.9,434.3,-1503
Комсомольск-на-Амуре,2016,249.8,64.9,1390,42067.2,23.2,15.5,44.2,94.0,322.3,18.8,48.9,5657,102014.9,3086.6,23.0,244,8108.3,418.9,-1059
Ростов-на-Дону,2013,1109.8,297.2,2220,31609.0,23.9,29.6,81.0,115.6,285.1,26.1,46.2,43543,195545.0,51247.1,1025.1,11919,101183.8,2610.0,6701
Ростов-на-Дону,2014,1114.8,294.1,2466,33974.9,24.3,32.8,78.8,110.1,297.1,13.3,45.9,44378,210650.59999999998,57475.7,1102.7,14724,111356.7,2507.3,5029
Батайск,2013,117.4,22.9,366,24519.0,19.3,4.1,34.2,72.0,259.6,44.5,33.7,1918,5174.400000000001,3846.3,99.6,1213,5029.9,53.0,1413
Батайск,2014,119.8,21.7,394,25689.5,19.8,4.5,34.7,62.6,263.7,37.5,46.8,2043,6462.299999999999,3683.9,110.2,1904,5703.7,59.3,1950
Волгодонск,2013,170.1,41.6,373,26329.5,22.2,8.0,37.3,65.7,254.9,0.5,27.4,3309,46363.7,13581.7,70.0,735,9105.5,90.7,-215
Волгодонск,2014,170.2,41.1,408,29800.6,22.6,8.2,36.1,59.8,236.1,0.3,32.3,3219,51509.6,21652.8,76.3,936,10692.2,96.7,-1
Новочеркасск,2013,173.4,45.5,264,23612.1,23.0,5.5,36.3,115.1,280.3,3.4,29.5,3824,57460.9,5023.4,86.5,696,6184.1,227.9,964
Новочеркасск,2014,172.8,43.8,284,25502.7,23.3,5.8,36.3,103.1,281.8,4.1,29.6,3992,59743.899999999994,3679.6,100.7,945,7719.4,213.0,-61
Новошахтинск,2013,109.5,12.5,474,17580.3,20.1,2.8,17.7,90.0,257.0,16.6,38.6,648,4416.900000000001,659.9,31.8,555,1441.7,26.8,-36
Новошахтинск,2014,109.2,12.3,446,18607.9,20.3,3.2,18.0,75.6,242.2,13.5,35.0,659,2295.2,349.3,36.7,479,1766.2,30.9,261
Таганрог,2013,253.6,68.3,1056,22582.7,22.9,7.6,40.6,96.1,396.5,7.2,40.4,6719,51151.899999999994,4803.6,119.4,2121,10549.6,211.2,-31
Таганрог,2014,253.1,64.9,1209,25137.0,23.4,9.1,40.6,81.3,365.7,16.7,41.1,6967,52382.0,4290.9,130.0,1826,13181.4,178.9,637
Шахты,2013,237.4,34.9,835,19778.5,20.7,6.5,27.5,104.5,236.6,23.0,36.4,3291,31724.1,1789.5,83.9,892,6999.3,106.4,570
Шахты,2014,237.2,35.1,821,22396.8,20.8,7.0,28.1,86.8,238.7,16.6,41.8,3420,27005.4,3309.7,90.3,1122,8553.1,110.0,812
Майкоп,2013,167.6,39.8,523,22358.4,27.4,5.8,65.1,135.3,339.9,53.6,50.4,3682,8060.200000000001,713.1,28.5,236,11118.5,46.2,102
Майкоп,2014,167.4,39.5,634,24315.5,27.9,7.1,65.1,132.1,346.2,57.5,52.3,3808,8749.7,476.0,85.5,759,12164.1,53.2,-287
Астрахань,2013,530.9,137.9,1413,27588,22.8,20.3,99.2,145.4,289.0,7.0,35.8,12477,129828.79999999999,28214.9,357.6,3432,36655.0,717.2,2354
Астрахань,2014,532.7,138.3,1623,29724,23.3,25.0,97.2,140.2,294.3,3.9,39.6,12637,131302.2,19010.5,365.8,4222,40077.6,604.1,953
Волгоград,2013,1018.0,279.8,3966,26351.1,22.1,38.3,83.2,126.6,341.1,13.0,55.7,32405,377468.7,15805.7,405.4,5371,89601.0,1132.6,1378
Волгоград,2014,1017.5,275.7,3986,28452.6,22.6,42.1,82.7,117.5,347.5,8.4,57.3,33177,441642.6,18293.2,556.6,6871,95287.8,1203.6,1553
Волжский,2013,326.8,70.5,1325,22864.2,18.6,13.3,38.3,79.1,195.9,11.1,33.4,6454,127142.0,2659.6,66.6,1187,17381.8,307.6,9
Волжский,2014,326.6,67.4,1515,24790.1,19.0,13.2,37.8,67.9,187.0,5.9,34.7,6747,135126.69999999998,2830.1,171.5,2620,19025.9,311.7,221
Камышин,2013,115.1,24.5,460,18117.8,22.8,4.7,32.6,82.7,310.6,22.0,43.3,1466,11689.3,584.5,14.7,81,4615.9,73.0,-1199
Камышин,2014,113.4,23.2,567,19764.1,23.2,5.8,34.4,91.4,321.9,19.8,46.7,1414,11301.0,202.7,14.6,160,5424.1,113.6,-1314
Элиста,2013,104.0,26.3,535,21638.5,25.5,4.8,95.8,180.8,316.0,62.4,34.2,3835,2340.6,360.5,93.5,1222,4307.1,37.5,-843
Элиста,2014,104.3,26.1,522,22989.9,26.5,5.5,96.5,169.2,325.7,70.1,40.5,3559,2737.0,161.0,107.9,1355,4268.6,36.7,-316
Краснодар,2013,893.3,277.9,956,34400.8,28.1,27.3,95.0,140.4,288.7,41.2,28.6,50720,243722.90000000002,54002.7,1304.0,18624,121849.0,1359.0,19157
Краснодар,2014,917.9,284.8,1271,37215.1,29.2,29.1,89.2,134.0,283.9,21.1,31.7,58837,288978.0,47824.0,1719.3,24058,144518.6,3527.9,20522
Армавир,2013,210.5,37.0,619,20713.7,19.3,5.9,31.9,81.2,239.2,19.2,41.0,3410,23088.1,1557.9,92.6,927,8886.2,124.1,353
Армавир,2014,210.3,36.9,690,21722.6,19.6,6.6,29.5,81.6,243.2,16.6,46.3,3418,22305.2,2098.6,93.2,820,11613.3,218.5,-264
Новороссийск,2013,313.3,69.4,430,32695.0,16.8,9.6,39.2,59.3,237.4,34.5,43.2,9126,42995.8,16721.5,261.0,2257,20658.7,140.4,5283
Новороссийск,2014,319.2,70.4,375,35208.9,16.9,10.3,42.4,60.7,234.1,9.8,41.9,9377,40130.5,15399.1,308.4,2969,24145.8,948.6,5496
Сочи,2013,473.2,112.4,347,36311.5,19.9,14.4,38.8,77.1,232.2,17.8,18.4,21625,11155.0,105666.1,301.5,3768,37344.9,1405.9,26247
Сочи,2014,467.7,99.0,685,38492.2,20.2,14.6,39.9,77.8,234.4,8.4,14.5,21400,9014.9,18379.4,439.5,6152,43578.6,3520.4,-7810
Белгород,2013,379.5,119.0,1334,26423.9,24.2,15.2,76.3,141.7,367.9,15.1,45.4,19067,81839.20000000001,9373.6,212.1,3325,33234.5,672.3,5556
Белгород,2014,384.4,116.4,1537,28571.3,24.3,16.1,76.4,139.6,323.4,16.3,48.2,19895,80434.2,7430.5,272.3,3948,37988.5,975.9,4654
СтарыйОскол,2013,220.6,71.1,986,25489.2,25.0,11.1,43.1,74.5,217.9,…,45.6,5567,157145.6,3551.2,163.8,1433,16178.6,426.4,-445
СтарыйОскол,2014,221.3,68.6,906,27733.7,26.1,11.2,43.8,73.2,217.0,…,46.3,5955,161791.4,3104.6,179.5,1638,18795.9,454.6,365
Брянск,2013,427.4,136.7,1635,24420.1,25.0,17.8,65.4,142.8,377.8,14.4,48.1,12404,69725.3,4581.3,246.8,3779,35803.5,371.5,-1105
Брянск,2014,426.0,133.6,1885,26283.8,26.7,18.1,64.2,138.3,337.5,9.6,47.7,12969,66425.8,3912.2,313.2,4912,45065.8,619.6,561
Владимир,2013,352.7,115.2,2065,25721.4,23.7,15.2,65.4,156.1,353.9,14.1,46.0,15010,68297.3,1775.8,200.1,3154,39478.0,957.7,3139
Владимир,2014,355.3,113.7,1963,27993.3,24.2,15.8,64.1,151.7,350.6,15.7,44.2,15134,74010.3,2351.2,229.3,3428,41546.1,826.4,3182
Ковров,2013,141.0,41.2,491,24044.2,24.3,7.8,31.8,69.6,411.8,14.3,47.5,2931,37703.200000000004,345.9,25.1,335,4684.3,100.1,-258
Ковров,2014,140.1,42.0,475,26848.2,24.6,8.1,30.7,66.4,423.2,12.1,49.1,3001,51879.299999999996,802.5,29.7,431,5299.0,107.1,-7
Муром,2013,120.6,33.4,969,20925.7,24.1,6.7,34.2,75.9,457.7,21.2,42.3,2024,20815.699999999997,403.0,25.5,177,6510.1,83.5,-659
Муром,2014,119.9,32.8,1042,22931.0,24.5,7.1,36.8,75.4,483.1,21.1,43.3,1998,22736.7,618.7,31.5,252,7760.8,88.8,-29
Воронеж,2013,1014.6,296.9,4356,26977.1,25.9,34.4,91.5,121.4,259.4,23.2,49.6,42084,146404.2,16626.6,822.8,13962,88171.0,1239.2,12731
Воронеж,2014,1023.6,282.1,3906,29752.0,26.3,37.2,91.8,124.1,273.3,22.5,50.0,43447,169078.8,19239.4,926.1,15342,98765.5,1185.4,10624
Иваново,2013,409.2,100.2,1019,24393.4,23.6,19.1,79.3,153.8,238.2,23.8,44.7,23240,54174.7,3595.8,136.8,1654,22270.4,728.3,1468
Иваново,2014,409.3,95.9,1010,26020.2,23.7,19.8,80.4,143.8,246.6,18.1,54.8,24736,46911.8,3146.7,151.3,2163,27681.4,708.4,1467
Калуга,2013,334.2,119.5,641,31469,22.8,14.1,60.4,158.0,280.4,10.4,39.2,11471,242023.5,8835.3,163.3,2908,32103.8,522.1,3974
Калуга,2014,342.9,121.1,733,34398,23.2,14.6,63.1,146.3,276.3,8.6,40.2,11701,246120.3,14119.5,236.7,4176,42727.9,631.6,9780
Обнинск,2013,107.3,30.4,198,35583,24.3,5.1,60.9,105.5,300.7,31.4,40.5,4995,31937.100000000002,766.3,80.3,1131,6568.1,181.0,1228
Обнинск,2014,109.4,30.4,193,38298,24.9,5.6,59.7,118.3,294.7,26.7,40.6,5184,35839.3,841.4,87.3,1090,8340.9,233.7,1970
Кострома,2013,273.4,70.5,532,23917.1,23.5,11.4,46.4,92.2,272.1,34.8,48.4,10767,42354.0,975.2,113.4,1366,9462.9,462.0,2395
Кострома,2014,276.1,68.8,564,25818.9,23.6,12.2,45.0,85.7,260.4,26.4,48.4,10539,43695.7,605.5,166.9,2551,10581.7,478.0,3108
Курск,2013,431.2,121.5,1925,23790.8,24.9,13.1,90.7,111.7,323.5,17.7,37.7,14166,71549.2,9698.0,273.9,3904,34037.4,512.6,2713
Курск,2014,435.1,121.2,1933,25780.4,25.4,14.2,90.3,109.9,316.7,10.3,38.8,15270,73432.1,10795.0,312.3,5840,40231.3,526.6,4285
Липецк,2013,509.7,154.2,1178,27941.5,24.4,19.9,62.3,95.4,480.8,11,53.0,13515,330872.6,6773.8,423,2851,44537.5,881.6,1445
Липецк,2014,510.2,151.4,1358,30082.8,24.8,21.7,61.9,103.1,447.7,13.4,53.8,14023,370673.0,7169.2,525.7,3545,51810.9,909.1,1112
Елец,2013,106.4,28.7,577,20084.9,26.5,4.6,33.5,85.3,357.7,20.2,38.6,1304,9206.7,1479,35.2,289,6544.6,141.2,26
Елец,2014,106.0,28.0,610,21706.2,26.9,4.9,40.1,83.5,368.2,9.1,40.9,1313,11247.199999999999,1072.4,29.1,302,7394.1,182.1,173
Москва,2013,12108.3,4700.5,24500,55485,19.2,405.2,68.6,85.5,314.9,34.7,33.2,1173170,4825761.0,674277,3146,46352,4016987,165049,108800
Москва,2014,12197.6,4756.0,28600,61208,19.4,413.8,66.1,78.6,316.5,36.4,35.8,1142555,5470893.0,734698,3342,46080,4436898,174126,69600
Балашиха,2013,247.1,32.8,650,41944.0,23.8,9.0,36.8,84.2,216.9,25.2,36.1,6305,26155.6,5020.7,478.0,8189,31721.3,871.3,10897
Домодедово,2013,108.2,55.6,124,49009.0,33.4,5.0,25.9,43.5,181.6,16.0,28.1,4919,40273.2,4135.6,117.8,1699,21643.4,7168.1,3825
Железнодорожный,2013,146.3,16.1,202,36782.0,26.6,6.7,42.6,73.2,145.6,47.3,29.5,3744,16407.4,2240.9,225.3,4068,5685.9,1096.2,4446
Жуковский,2013,107.6,27.1,99,42652.1,21.8,3.9,28.2,71.6,95.9,79.2,43.5,3762,8997.8,1121.7,35.5,477,6454.0,5.3,910
Коломна,2013,144.3,42.9,308,33525.3,24.3,6.5,44.1,115.6,188.8,26.7,42.9,3712,34417.0,601.2,53.1,699,8223.1,529.9,303
Королев,2013,187.8,53.7,258,45372.3,24.7,7.5,24.5,56.7,152.0,6.5,37.5,8730,60731.399999999994,2694.2,140.6,2182,17502.5,446.8,744
Красногорск,2013,132.0,36.2,155,44728.0,32.5,4.9,41.4,65.4,264.1,34.8,42.4,6476,33399.0,8499.2,362.4,5610,8766.3,1132.5,4266
Люберцы,2013,185.1,29.3,491,41643.0,26.5,7.7,32.6,71.1,190.7,27.9,22.2,9176,8672.3,1461.7,140.1,2038,14199.8,799.0,3661
Мытищи,2013,183.2,60.8,292,41772.6,25.6,8.1,34.0,50.7,272.3,5.8,28.1,11957,72725.6,11590.2,287.9,3254,136313.7,1136.9,4317
Ногинск,2013,101.9,33.2,261,31809.0,20.3,5.9,39.3,107.5,187.0,13.9,46.5,3374,35822.3,66.4,…,…,12398.3,592.7,608
Одинцово,2013,140.4,33.1,97,41512.4,28.1,4.8,28.3,55.5,173.4,28.8,46.8,7978,26256.5,3401.9,…,…,2403.0,852.3,2280
Орехово-Зуево,2013,120.7,22.8,381,31078.0,23.0,5.1,49.2,127.9,290.5,17.4,36.9,1972,10470.1,2912.1,17.9,197,10481.2,351.9,24
Подольск,2013,218.5,61.7,708,44161.1,28.1,10.5,34.4,69.8,124.7,18.5,39.4,9392,70851.6,4920.9,226.1,3655,14987.2,995.0,12097
Пушкино,2013,106.1,16.4,35,36453.0,20.8,3.4,28.3,69.8,198.8,45.1,31.8,4709,10937.699999999999,-,137,1826,2859.1,311.7,1772
Раменское,2013,103.1,25.0,99,34834.0,25.5,5.6,38.8,107.8,221.2,17.1,45.8,3298,26325.0,4592.3,152.9,2762,7907.0,376.3,2457
СергиевПосад,2013,106.7,26.8,615,32999.0,32.6,4.0,55.2,99.7,405.9,16.3,50.6,4998,8521.7,1797.4,111.3,1966,6604.3,487.0,-1190
Серпухов,2013,127.1,21.0,365,31448.7,25.1,5.2,33.3,74.2,311.3,18.9,45.9,3210,17758.0,…1,22.7,393,5089.5,388.5,826
Химки,2013,225.7,72.8,338,52102.2,31.2,10.5,43.9,92.2,216.9,16.8,34.3,10611,21872.4,6817.4,587.6,9110,62151.0,13175.8,4825
Щелково,2013,116.4,31.7,179,46649.0,23.0,4.9,31.4,46.8,160.6,1.8,33.6,4104,39320.9,1815.3,171.4,2855,15912.1,461.3,3344
Балашиха,2014,260.7,32.9,716,45074.4,26.7,11.3,27.2,32.1,205.8,12.9,34.9,6367,25969.800000000003,6618.1,519.4,9154,40299.6,789.2,12222
Домодедово,2014,112.1,56.5,261,51386.8,47.9,5.6,54.9,50.8,262.8,4.0,28.6,5160,36539.299999999996,10156.7,307.8,5504,24692.2,7772.6,4024
Железнодорожный,2014,152.0,15.1,215,40642.8,26.7,7.5,45.1,71.2,161.8,0.8,30.6,3871,17619.100000000002,1729.0,461.8,8411,8237.1,1178.7,5457
Жуковский,2014,107.8,26.4,120,46090.6,22.1,4.4,31.6,75.3,96.6,38.5,38.6,3938,6604.799999999999,454.2,23.2,401,7705.2,…1,521
Коломна,2014,144.3,42.0,413,36869.4,24.5,7.2,…,…,…,11.9,51.6,3600,36006.7,521.5,39.3,446,9674.3,533.2,542
Королев,2014,220.9,56.5,336,49846.6,27.0,9.6,36.8,48.7,186.1,10.2,39.5,8742,65859.0,3951.9,244.6,4032,24549.1,578.8,382
Красногорск,2014,137.6,36.8,269,50186.1,32.9,5.3,47.8,…,…,4.4,33.1,6979,33730.7,2656.2,933.9,15513,17531.6,1152.7,5407
Люберцы,2014,189.1,26.2,400,47764.3,25.3,8.6,…,…,…,7.2,27.2,9417,14179.400000000001,1140.0,324.0,6696,12870.0,764.1,3637
Мытищи,2014,187.1,58.6,421,47267.2,28.3,8.9,47.5,…,…,2.2,30.0,12566,66940.1,8381.7,290.9,4869,187718.6,1384.7,3543
Ногинск,2014,102.2,31.9,150,36053.8,22.9,5.5,…,…,…,9.6,42.9,3514,48293.9,193.2,104.9,2281,21089.9,585.6,611
Одинцово,2014,141.4,36.0,270,39638.5,40.3,4.8,…,…,…,35.0,46.0,8428,24222.8,9428.7,365.2,5175,4993.6,798.1,400
Орехово-Зуево,2014,120.2,20.7,955,34350.1,23.2,5.1,37.0,89.6,221.7,25.2,38.9,1879,12955.099999999999,1100.2,19.9,280,11537.4,325.7,130
Подольск,2014,223.9,61.6,747,47606.9,28.3,11.5,37.8,71.8,133.5,20.9,40.0,9987,71944.1,5458.6,170.2,2853,16656.9,1126.1,4892
Пушкино,2014,108.3,15.6,140,40233.7,21.1,4.1,…,…,…,53.8,35.6,5037,10728.4,97.1,83.3,1297,5028.9,392.3,2463
Раменское,2014,106.3,22.0,135,39737.9,30.2,5.0,…,…,…,13.7,43.9,3395,34277.8,4443.7,157.2,2889,8523.7,423.7,3157
СергиевПосад,2014,106.0,24.9,1318,34458.8,22.7,4.0,…,…,…,16.4,48.6,5164,11158.5,2277.7,85.6,1354,9964.4,486.8,-204
Серпухов,2014,126.7,20.7,220,34613.9,25.7,5.5,…,…,…,34.5,49.3,3229,20746.9,29.4,68.7,1103,6395.4,349.2,180
Химки,2014,232.1,72.9,463,57567.7,32.3,11.5,35.8,65.5,193.5,6.7,40.6,11022,19430.2,5553.7,568.8,8504,66885.3,15348.7,6434
Щелково,2014,119.0,26.7,200,48091.2,24.1,5.3,…,…,…,0.8,34.0,4298,47950.8,1613.7,105.8,2082,18697.3,488.4,2359
Орёл,2013,317.1,93.1,1365,24173.4,26.6,12.9,74.1,181.6,325.7,32.7,52.6,10012,39740.700000000004,3957.1,238.6,4087,27280.1,610.5,606
Орёл,2014,319.6,94.7,1379,25961.0,27.3,13.0,75.4,176.3,326.4,21.5,51.0,10123,45865.0,4645.9,256.8,4158,29694.8,604.8,4059
Рязань,2013,530.3,162.1,950,27569.7,24.2,14.9,84.0,134.6,288.7,16.9,47.9,21705,152224.80000000002,12155.8,361.4,5199,45294.7,1285.0,4047
Рязань,2014,532.8,161.9,883,29795.7,24.8,17.5,84.2,126.2,287.8,13.4,47.8,22614,164147.09999999998,6425.9,355.6,5260,56969.6,1230.7,4213
Смоленск,2013,331.0,112.9,886,25389,24.7,13.0,106.2,140.1,309.6,35,40.2,14799,57341.5,3479.5,173.7,2671,39300.2,442.3,690
Смоленск,2014,330.0,110.4,1251,27357,25.4,14.0,106.6,142.2,311.2,26,44.6,15415,56272.5,3833.4,169.2,2497,47607.7,446.0,-129
Тамбов,2013,285.0,93.9,1053,22687.4,23.8,13.2,70.3,172.6,392.0,25.2,63.5,9209,49470.3,1950.5,334.1,3405,32504.2,333.7,4088
Тамбов,2014,288.9,94.0,972,24990.6,24.1,14.0,67.5,164.5,387.6,36.1,65.9,9453,54673.5,3219.0,355.2,3949,38426.4,485.7,4694
Тверь,2013,411.0,122.0,822,29377,24.8,18.0,96.7,137.2,334.0,29.3,42.4,19989,100880.90000000001,1732.4,221.0,2850,44512.8,173.3,3494
Тверь,2014,414.0,119.2,1027,31014,25.1,18.3,95.6,133.2,336.0,25.8,42.9,20595,93895.9,1852.0,217.8,2774,52217.6,472.0,4096
Тула,2013,490.5,164.2,1409,29061.2,26.1,22.2,58.0,115.6,309.3,16.4,54.8,21959,168893.0,3879.4,252.7,3086,46446.4,749.1,713
Тула,2014,552.4,175.4,1513,31922.9,27.0,24.4,59.3,150.1,298.1,11.7,50.4,22023,216980.5,4733.1,336.1,3828,58260.6,763.0,1723
Новомосковск,2013,140.0,35.4,433,26685.0,24.8,5.7,32.4,82.3,309.9,4.4,36.8,2605,73962.7,1656.2,33.4,220,7342.3,70.1,-239
Новомосковск,2014,139.2,35.6,515,30038.9,25.2,6.6,35.2,76.1,349.6,2.8,40.9,2536,93014.1,1647.3,35.5,414,9246.7,78.0,-14
Ярославль,2013,602.4,180.5,2438,29062.0,22.3,27.0,86.6,141.8,288.4,9.1,45.5,30140,152609.4,6411.9,188.6,2610,46814.7,1378.3,4391
Ярославль,2014,604.0,180.0,2143,31560.9,22.6,29.7,87.6,138.1,289.0,4.9,47.0,29748,160369.69999999998,7972.6,378.2,5783,53282.2,1416.8,2704
Рыбинск,2013,194.8,56.9,1533,23605.3,24.4,9.9,38.1,93.8,278.2,14,37.3,4876,55018.9,1829.4,23.5,345,8170.6,183.2,-445
Рыбинск,2014,193.3,56.6,1464,26159.0,24.7,10.1,36.8,98.6,278.4,12,38.2,5027,53979.799999999996,928.6,34.5,429,11195.8,281.3,-324
