oktmo,name,year,inflow
14650000,Ровеньский муниципальный район,2010,463.0
14654000,Чернянский муниципальный район,2010,399.0
14656000,Муниципальный район Шебекинский район и город Шебекино,2010,1852.0
14656101,город Шебекино,2010,739.0
14658000,Яковлевский муниципальный район,2010,971.0
14701000,город Белгород,2010,8562.0
14730000,Губкинский,2010,1890.0
14740000,Старооскольский,2010,3615.0
15604000,Брасовский муниципальный район,2010,508.0
15604151,Локотское,2010,249.0
15608000,Брянский муниципальный район,2010,1569.0
15610000,Выгоничский муниципальный район,2010,789.0
15610151,Выгоничское,2010,124.0
15611000,Гордеевский муниципальный район,2010,495.0
15611153,Мирнинское до 2012,2010,78.0
15612000,Дубровский муниципальный район,2010,343.0
15612151,Дубровское,2010,137.0
15616000,Дятьковский муниципальный район,2010,2352.0
15616104,Дятьковское,2010,591.0
15616153,Бытошское,2010,190.0
15616156,Ивотское,2010,282.0
15616159,Любохонское,2010,300.0
15616163,Старское,2010,108.0
15620000,Жирятинский муниципальный район,2010,150.0
15622000,Жуковский муниципальный район,2010,785.0
15622101,Жуковское,2010,331.0
15623000,Злынковский муниципальный район,2010,439.0
15623101,Злынковское,2010,150.0
15623153,Вышковское,2010,71.0
15624000,Карачевский муниципальный район,2010,652.0
15624101,Карачевское,2010,255.0
15626000,Клетнянский муниципальный район,2010,334.0
15626151,Клетнянское,2010,179.0
15628000,Климовский муниципальный район,2010,771.0
15630000,Клинцовский муниципальный район,2010,797.0
15632000,Комаричский муниципальный район,2010,427.0
15632151,Комаричское,2010,258.0
15634000,Красногорский муниципальный район,2010,755.0
15634151,Красногорское,2010,372.0
15636000,Мглинский муниципальный район,2010,373.0
15636101,Мглинское,2010,175.0
15638000,Навлинский муниципальный район,2010,525.0
15638151,Навлинское,2010,295.0
15638162,Алтуховское,2010,52.0
15640000,Новозыбковский муниципальный район,2010,356.0
15642000,Погарский муниципальный район,2010,607.0
15642151,Погарское,2010,264.0
15644000,Почепский муниципальный район,2010,1036.0
15644101,Почепское,2010,494.0
15644160,Рамасухское,2010,14.0
15646000,Рогнединский муниципальный район,2010,117.0
