saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,goodcompincome
-0.08518518518518518,0.132610132820482,0.06548513066987083,0.2857395073949795,0.06897970021985857,0.045488257107540175,0.056356024481783895,0.49016100178890876,0.17065868263473055,0.05995203836930456,0.3625975167564004,0.08332069736285809,0.04417286153382597,0.0830247116151818,0.1511627906976744,0.0823166456317487,0.022627245527353665
-0.18518518518518517,0.13091732275577458,0.06354928073161777,0.31403395924151034,0.062459147899459264,0.05142150803461063,0.05888787691799909,0.4973166368515206,0.17964071856287425,0.06235011990407674,0.3625975167564004,0.06662872902354572,0.041482100735703555,0.08496113060540215,0.1511627906976744,0.08063385219464311,0.017199061809521278
-0.18611111111111112,0.1293346955946872,0.06328226694703114,0.3334395152672131,0.0630997831124844,0.05142150803461063,0.058872388782122774,0.5116279069767442,0.17664670658682635,0.06235011990407674,0.3625975167564004,0.06502321748080968,0.04416049149310453,0.0980153801165534,0.1511627906976744,0.08161548169962138,0.022392546190170424
-0.16018518518518518,0.12622954103812328,0.061246286839558094,0.33931680033063377,0.0643996226751441,0.04647713226205192,0.05966515740198668,0.5259391771019678,0.17664670658682635,0.06954436450839328,0.16470717503571036,0.06285577689811603,0.03962154814321381,0.10826796768020655,0.1511627906976744,0.08049361940821764,0.020307480478670495
-0.020370370370370372,0.18462647995672818,0.12082373752544975,0.31036871574348324,0.10946320339889475,0.15129789864029666,0.061688782029057344,0.4311270125223614,0.23952095808383234,0.1750599520383693,0.29557191517415665,0.19375313297738547,0.1136817819948334,0.12972224127381374,0.20930232558139536,0.11653344551956248,0.01608201495934938
0.07314814814814814,0.18384518300378627,0.11468242047995728,0.28473012959664645,0.10882535355636104,0.14017305315203957,0.05689281598053894,0.4347048300536673,0.23952095808383234,0.1630695443645084,0.2982639270409845,0.1797280977007291,0.10951326289918308,0.158964393045283,0.20930232558139536,0.1072780816154817,0.04621575279297757
-0.14537037037037037,0.18260312118116073,0.11368111878775741,0.2854893030121134,0.1083360568067027,0.15327564894932014,0.05446720558751959,0.4364937388193202,0.23952095808383234,0.16546762589928057,0.2982639270409845,0.15472314737347231,0.09668571529852786,0.15294129942910267,0.20930232558139536,0.11485065208245687,0.05795303135360549
-0.24537037037037038,0.18245287176713343,0.11164513868028438,0.2960568135166252,0.11227178531107017,0.15327564894932014,0.08449416026372923,0.44543828264758495,0.25748502994011974,0.14628297362110312,0.2982639270409845,0.14383421131029364,0.08933569558031369,0.13418580134275146,0.20930232558139536,0.11204599635394755,0.030588394089849542
-0.08981481481481482,0.17993869823907688,0.10560395180401189,0.32660233608533507,0.12096121278745023,0.16019777503090235,0.07532086144279745,0.4579606440071557,0.2844311377245509,0.12470023980815348,0.2982639270409845,0.12209558502164765,0.07997815980074019,0.13434150403341905,0.18604651162790697,0.10994250455756556,0.042166484325724264
-0.1388888888888889,0.17560149848748924,0.0978271753279263,0.35738180175747614,0.12130474181472459,0.16019777503090235,0.0770336160753975,0.46690518783542045,0.2125748502994012,0.12709832134292565,0.2928249642896385,0.11674923158433663,0.07763831428716318,0.1265211701709662,0.18604651162790697,0.10503435703267423,0.04036846917721801
-0.08703703703703704,0.1732175411182563,0.0932879409899536,0.3721975253633527,0.11608217214332403,0.1433868974042027,0.08173918102657134,0.4758497316636852,0.2245508982035928,0.1223021582733813,0.2928249642896385,0.10627594462055519,0.06927056639277797,0.16227618044488462,0.18604651162790697,0.10699761604263076,0.10082531384604176
-0.10462962962962963,0.17029268585852514,0.09185274189780047,0.35961909685799476,0.1297471997741993,0.1433868974042027,0.10003147142449202,0.4865831842576029,0.2215568862275449,0.12470023980815348,0.29260520821887703,0.11898267653045388,0.06580898589298402,0.20259116809758856,0.18604651162790697,0.10755854718833263,0.14349690268456472
-0.05277777777777778,0.14557164893723581,0.06485097293147758,0.29277033742361475,0.08266979618515657,0.017058096415327566,0.027790769657522422,0.39892665474060823,0.12574850299401197,0.07673860911270983,0.1488847379408856,0.05652827751802187,0.0748684713879112,0.05818220858752772,0.1744186046511628,0.09269387182723321,0.0015625270093108615
-0.10648148148148148,0.20176492978344052,0.14375354627682654,0.43033171624533817,0.1870970497355755,0.11965389369592089,0.05001911063377599,0.4311270125223614,0.20658682634730538,0.26618705035971224,0.37902428304581914,0.10203917804944619,0.06970573334770967,0.11649296196326588,0.26744186046511625,0.14556163230963398,0.05490976300599152
-0.03981481481481482,0.19909049021375483,0.14619004706117952,0.408690454916702,0.18108900558559626,0.12484548825710753,0.05826757536352213,0.4364937388193202,0.20359281437125748,0.23980815347721823,0.37902428304581914,0.10055675572498658,0.06019027953584162,0.11816956396619885,0.23255813953488372,0.14415930444537933,0.101988034457206
-0.10648148148148148,0.1972273974798165,0.14869330129167918,0.43015402654910806,0.1666793555766831,0.12484548825710753,0.07427146042788137,0.4418604651162791,0.20359281437125748,0.20623501199040767,0.37902428304581914,0.09839109904400707,0.06089746430166259,0.12325638768818045,0.23255813953488372,0.13953162249333895,0.05832294361884872
-0.09074074074074075,0.18913396237754673,0.14311938853843328,0.5179451937061492,0.09379920821201497,0.07713226205191595,0.10968007455897202,0.46869409660107336,0.23652694610778444,0.2038369304556355,0.37902428304581914,0.084346440848495,0.053260348862227046,0.11294970051560997,0.20930232558139536,0.13336137989061841,0.026534796382708288
-0.06851851851851852,0.18668990524270287,0.13721170855445414,0.5045967704161459,0.09844149236437102,0.07713226205191595,0.11631423170065121,0.4758497316636852,0.20958083832335328,0.20623501199040767,0.37902428304581914,0.06662872902354572,0.04598313391104501,0.09455163730892088,0.20930232558139536,0.13153835366708735,0.04837370285095434
-0.44074074074074077,0.5302902818679007,0.28877540803043955,0.3152359465868947,0.45744696654584344,0.26402966625463536,0.23153493208063677,0.37924865831842575,0.31137724550898205,0.486810551558753,0.3955609273706186,0.4525669453715778,0.18927670094829596,0.15206322968817196,0.3488372093023256,0.3315103071098023,0.15222630856875574
-0.12314814814814815,0.5227377446561292,0.2793631721237609,0.3251135892465288,0.4659367758036722,0.24820766378244746,0.3714438912672536,0.3864042933810376,0.20958083832335328,0.4556354916067146,0.3955609273706186,0.4334256799787359,0.16147592679299125,0.16169635854170886,0.38372093023255816,0.32548029729350725,0.140054027205342
-0.09537037037037037,0.5149047418715067,0.2680818397249758,0.3544491644608012,0.48856048339176417,0.26056860321384423,0.3908574631905703,0.3917710196779964,0.2125748502994012,0.4460431654676259,0.4504999450609823,0.42849319173910794,0.1798628537893189,0.15906425433225554,0.38372093023255816,0.30879259570887674,0.18791936673136198
-0.06759259259259259,0.510236993409059,0.2636427355562231,0.37272992905149427,0.5024353422663259,0.26402966625463536,0.394745256934217,0.39713774597495527,0.3532934131736527,0.4412470023980815,0.4504999450609823,0.41687463987484147,0.1928055473909184,0.1338075459390673,0.38372093023255816,0.31664563174870286,0.14531629059028411
-0.026851851851851852,0.5056193280846205,0.2601381796335236,0.37774419570372847,0.49987001604373404,0.26402966625463536,0.4023275803934498,0.4042933810375671,0.36227544910179643,0.5347721822541966,0.4504999450609823,0.4239513779748791,0.16103657494866128,0.18681037780904863,0.38372093023255816,0.30654887112606927,0.07159189250538354
-0.09074074074074075,0.5004507482420819,0.25710089783385065,0.35581175580331226,0.5147893888525759,0.23906056860321384,0.38871245872935944,0.4096601073345259,0.39520958083832336,0.4724220623501199,0.4504999450609823,0.4225652863429836,0.15840914137393367,0.25863122872599914,0.47674418604651164,0.32954704809984575,0.14542641407536858
-0.11018518518518519,0.17361820622232907,0.116685023864357,0.30546825029766883,0.1380606022342385,0.11545117428924598,0.08222963258070896,0.5277280858676208,0.15568862275449102,0.1510791366906475,0.2126139984617075,0.11660651944720454,0.0703701460821804,0.12895183237591043,0.1744186046511628,0.12242322254943205,0.06083212737487332
-0.14814814814814814,0.1724262275377126,0.09959614165081272,0.2742748389636205,0.13684618069998217,0.12978986402966625,0.05401553848396189,0.5348837209302325,0.15568862275449102,0.1510791366906475,0.2126139984617075,0.1019696058825943,0.06177721421267214,0.13102752486349442,0.1744186046511628,0.11751507502454074,0.018336809199726713
-0.08148148148148149,0.16672676643227757,0.07449684589966957,0.31734154669710596,0.06652021807594034,0.10210135970333746,0.045147948535547974,0.43828264758497315,0.16766467065868262,0.07434052757793765,0.3005164267662894,0.07280459675793702,0.41386371390717525,0.14748326176337895,0.26744186046511625,0.10924134062543822,0.0005027015429852023
-0.18055555555555555,0.17855640363002584,0.09779379860485297,0.29802898950040835,0.10720891021451066,0.07045735475896168,0.04921752914271912,0.4418604651162791,0.08982035928143713,0.10071942446043165,0.4400615316998132,0.20532530339708405,0.057605864162428855,0.17555709957599389,0.2558139534883721,0.08988921609872388,0.02250788712870313
-0.1259259259259259,0.17547128232866557,0.09015052902106072,0.27068576050697185,0.10733053805930239,0.09419035846724351,0.050424566933471596,0.45080500894454384,0.08383233532934131,0.07913669064748201,0.4400615316998132,0.19705335114856512,0.053681668756649675,0.16669251368313096,0.2558139534883721,0.09002944888514935,0.02244906572687445
-0.10462962962962963,0.1722058617304726,0.08798104202129435,0.2784136606870492,0.1045182423198051,0.10012360939431397,0.05827671097643913,0.4579606440071557,0.08383233532934131,0.09112709832134293,0.4400615316998132,0.19411348112364402,0.06339756646219791,0.16499139797412843,0.2558139534883721,0.09045014724442575,0.13195722457100223
-0.06944444444444445,0.16975178796802692,0.08527752745235473,0.28577067750410834,0.10125750193119021,0.10012360939431397,0.06347959447743505,0.46511627906976744,0.08383233532934131,0.09112709832134293,0.4400615316998132,0.2043512930611575,0.06145799331106973,0.15009061458358006,0.2558139534883721,0.08918805216659655,0.015153253621621303
-0.16111111111111112,0.16712743153635035,0.07963686125296218,0.32026949017446843,0.09834400439717154,0.0934487021013597,0.0750254564685409,0.47227191413237923,0.08383233532934131,0.05515587529976019,0.4400615316998132,0.2000413865197683,0.05689357136984231,0.13850526242895922,0.2558139534883721,0.08750525872949096,0.13024183303690973
-0.14537037037037037,0.1649938898571629,0.07900270351456894,0.3414070759572144,0.10134013458910214,0.09666254635352287,0.07518449291420544,0.48300536672629696,0.09880239520958084,0.045563549160671464,0.4417097022305241,0.1930003264540137,0.062377438128871955,0.14890290692205796,0.18604651162790697,0.08960875052587294,0.1613617517298896
-0.1425925925925926,0.1616283029829517,0.07483061313040286,0.35318545289944203,0.10164188305900528,0.0892459826946848,0.07903143974408422,0.4937388193202147,0.09880239520958084,0.050359712230215826,0.4417097022305241,0.13813642923529484,0.05589147498642373,0.13657811844820958,0.20930232558139536,0.08834665544804375,0.1821737372286045
-0.1398148148148148,0.15834284912955507,0.0695237141617436,0.3639382330771577,0.11438123922990076,0.09666254635352287,0.0658167681788111,0.5062611806797853,0.11377245508982035,0.05515587529976019,0.4417097022305241,0.13531608062522188,0.06283722208026421,0.161891717892823,0.20930232558139536,0.0736222128733698,0.1332078280544791
0.000925925925925926,0.22353106156219324,0.13040285704749507,0.41293998405872684,0.1018925664032325,0.19011124845488256,0.07394940462414268,0.42397137745974955,0.23053892215568864,0.13908872901678657,0.3065597187122294,0.11480121091248356,0.07540659893053922,0.08510774161984143,0.23255813953488372,0.1525732716309073,0.005982027422900897
-0.03333333333333333,0.22292004727848228,0.1291679182937819,0.36866897355913525,0.11380002525402579,0.20247218788627935,0.08046717183954905,0.4275491949910554,0.23053892215568864,0.11990407673860912,0.30782331611910774,0.09932407964050813,0.06923997977467572,0.1018652759648881,0.23255813953488372,0.15004908147524892,0.0009942722176114048
-0.06574074074074074,0.2213975198830058,0.11788658589499683,0.4179118002814324,0.14079026531582386,0.20865265760197774,0.10838052687655543,0.4364937388193202,0.23652694610778444,0.13189448441247004,0.30782331611910774,0.0986711716131288,0.05295300566141685,0.09661612397552875,0.22093023255813954,0.15187210769877998,0.001633346086922542
-0.06111111111111111,0.12985556022998176,0.07352892093054304,0.29687177115416785,0.04946817992750609,0.012360939431396786,0.017039491527695957,0.4991055456171735,0.10479041916167664,0.06474820143884892,0.2934842325019229,0.12649647055045854,0.08405387281973417,0.15195120345553864,0.3023255813953488,0.07684756696115552,0.01889504733060098
-0.07592592592592592,0.11704429352725525,0.060779012716531494,0.3404705804788286,0.036808671044031134,0.005933250927070457,0.026505283237173764,0.5563506261180681,0.0658682634730539,0.05995203836930456,0.2934842325019229,0.07396413287213528,0.28789681982869525,0.22887809826597363,0.23255813953488372,0.06408638339643809,0.05664079271029695
-0.15185185185185185,0.2711601258088427,0.11034344648042455,0.33926965352331656,0.09255878988650544,0.0899876390605686,0.051527683007667725,0.4364937388193202,0.3473053892215569,0.1774580335731415,0.18228766069662675,0.14596775776041843,0.08369403387397181,0.1465789771228377,0.20930232558139536,0.1292946290842799,0.022495793266401963
-0.14722222222222223,0.2671735080233187,0.10693902072694503,0.30313315509284317,0.13634759938201912,0.10210135970333746,0.057838296188459974,0.44007155635062617,0.31736526946107785,0.1606714628297362,0.19360509834084164,0.14041982342940834,0.07130109934582794,0.16023882193916722,0.20930232558139536,0.13560510447342589,0.01790567703757036
-0.2,0.24321373479976763,0.0953906745435733,0.3570650911703059,0.15671237150157466,0.10407911001236093,0.1211464838137756,0.4919499105545617,0.19461077844311378,0.14148681055155876,0.20981210855949894,0.07861298073921319,0.06009156538003473,0.16466591723942517,0.20930232558139536,0.11008273734399103,0.03079364567858692
-0.2722222222222222,0.23711360859025984,0.09412235906678683,0.3453141914724029,0.15225949254263474,0.08578491965389369,0.10800127841044588,0.5008944543828265,0.19461077844311378,0.14388489208633093,0.21014174266564115,0.07071386394895186,0.05732313795807923,0.27810460867270426,0.20930232558139536,0.10447342588697238,0.07566980782520825
0.010185185185185186,0.22560450347576977,0.10937552151129802,0.310317546224772,0.14472785073385228,0.1295426452410383,0.03161977789359335,0.5026833631484795,0.19161676646706588,0.14628297362110312,0.32194264366553127,0.23722681775124918,0.11059597994601,0.1409083893084711,0.20930232558139536,0.14976861590239798,0.002792875934082985
0.05462962962962963,0.22502353907486428,0.10523680785020527,0.28192948289265224,0.1624260948362945,0.13250927070457355,0.0385134351546783,0.5062611806797853,0.19161676646706588,0.15587529976019185,0.32194264366553127,0.200958312000842,0.11182639897160036,0.17159815509962134,0.20930232558139536,0.14906745197027066,0.010641732057916416
0.020370370370370372,0.22385159364545146,0.0986282166816862,0.2925906749456324,0.15303382553924771,0.1404202719406675,0.04884333201093622,0.5080500894454383,0.19161676646706588,0.18705035971223022,0.32194264366553127,0.20199832670019213,0.11697818244837693,0.20361086956095875,0.20930232558139536,0.14626279624176133,0.02658394422658526
-0.17685185185185184,0.20445940260832982,0.11798671606421682,0.31444850083150466,0.11901331035712162,0.11223733003708282,0.046652961756552196,0.41860465116279066,0.2694610778443114,0.3069544364508393,0.2017360729590155,0.09166043787651476,0.2873055195737124,0.1118477230448253,0.12790697674418605,0.1654746879820502,0.04029553980126052
-0.046296296296296294,0.20126409840334955,0.10794032241914489,0.28309499070092403,0.11019575583813655,0.11273176761433869,0.04525004313743015,0.4257602862254025,0.09281437125748503,0.29256594724220625,0.2017360729590155,0.088335245081337,0.21178962117888828,0.11748199089471138,0.11627906976744186,0.15916421259290423,0.01826553898073833
-0.046296296296296294,0.19871987499248753,0.10300056740429224,0.28191288743689913,0.0990932690593618,0.1142150803461063,0.05047109943014338,0.42933810375670844,0.11077844311377245,0.2517985611510791,0.2017360729590155,0.08711327240714345,0.17226777187133976,0.13015567770491412,0.12790697674418605,0.15986537652503155,0.05077021135726179
-0.018518518518518517,0.09529819500370615,0.0588097860552051,0.30221701780108834,0.057304355576683105,0.028182941903584672,0.018599681034204965,0.5259391771019678,0.12275449101796407,0.050359712230215826,0.30178002417316774,0.10756748946160062,0.05248799059827672,0.09803117891589799,0.1744186046511628,0.05314822605525172,0.039344155966902
-0.05092592592592592,0.0940561331810806,0.05560562064016555,0.2824830991015813,0.055911670330976285,0.028182941903584672,0.01845105035766663,0.5295169946332737,0.12275449101796407,0.05515587529976019,0.30178002417316774,0.10265640804254249,0.04974811889221547,0.124573159175113,0.1744186046511628,0.05497125227878278,0.06406455408928625
-0.030555555555555555,0.09349520203537873,0.05296885951737258,0.2938466014583313,0.05365552023293125,0.030655129789864028,0.01892781440410192,0.5384615384615385,0.12275449101796407,0.05755395683453238,0.30743874299527524,0.09942932984164304,0.05361618754606456,0.14254862953332453,0.1744186046511628,0.056513812929462906,0.0726740901657029
-0.08518518518518518,0.09225314021275317,0.05173392076365942,0.3013588490794407,0.057582892625824465,0.005933250927070457,0.030681132430535434,0.5456171735241503,0.12275449101796407,0.06235011990407674,0.30743874299527524,0.10017500075815823,0.04731411336717679,0.11248346119141767,0.1744186046511628,0.06534847847426728,0.046662009861830764
-0.075,0.0913716769837931,0.05083274924067955,0.32372859529830844,0.05665443579535326,0.005933250927070457,0.030843845955686473,0.552772808586762,0.1317365269461078,0.06474820143884892,0.30743874299527524,0.09802896699603439,0.04033556412555259,0.11503732136625627,0.1744186046511628,0.058897770298695834,0.03564940927697897
-0.062037037037037036,0.08998938237474208,0.04956443376389306,0.34428405420032865,0.0530056004516014,0.005933250927070457,0.02936534963832574,0.5617173524150268,0.11077844311377245,0.05515587529976019,0.30743874299527524,0.09220452789933085,0.04181732268500535,0.11847976989998446,0.1744186046511628,0.06296452110503435,0.056024824769605304
-0.0962962962962963,0.0887974036901256,0.04836287173325323,0.3475373110417917,0.050573043555766826,0.005933250927070457,0.023601534352680902,0.5724508050089445,0.11377245508982035,0.05275779376498801,0.30826282826063073,0.09231869760903653,0.03739327916609433,0.13820885314280487,0.1744186046511628,0.060861029308652365,0.07275801173373167
-0.004629629629629629,0.08708456037021456,0.047261439871833386,0.3383415587022623,0.04964458672529562,0.005933250927070457,0.021640079183477233,0.5885509838998211,0.12574850299401197,0.050359712230215826,0.31551477859575866,0.08231279289436269,0.04022564923635615,0.21371989293119245,0.1511627906976744,0.06268405553218342,0.20838841076934161
-0.11018518518518519,0.2382154376264599,0.17482727545809554,0.3217126044300995,0.18326066611206845,0.10828182941903584,0.06994017896408512,0.42218246869409665,0.2215568862275449,0.2853717026378897,0.4003955609273706,0.1692744336558033,0.06899805624195948,0.18320693319625747,0.20930232558139536,0.14626279624176133,0.08040684976679992
-0.10925925925925926,0.2361920788508925,0.16728413604352324,0.2964623368725584,0.19768702834393012,0.11124845488257108,0.0705625081453643,0.4275491949910554,0.2215568862275449,0.2853717026378897,0.4003406219096803,0.1651179426618311,0.05956765415286269,0.1795918098380459,0.20930232558139536,0.1496283831159725,0.08340616805130247
0.011111111111111112,0.2344592022757778,0.16568205333600347,0.2948452318864824,0.21367459073622913,0.11124845488257108,0.09724134260355757,0.4329159212880143,0.23053892215568864,0.2973621103117506,0.4003406219096803,0.16153765192152972,0.0661611935698436,0.22907194126149413,0.20930232558139536,0.16687701584630488,0.1005808907210654
-0.18333333333333332,0.23229561071378488,0.15613631053703148,0.30721415407929303,0.21481612840929348,0.05686032138442522,0.1510606012705786,0.4347048300536673,0.2155688622754491,0.29256594724220625,0.4003406219096803,0.14249628502468029,0.0590610363657042,0.19848146081647708,0.20930232558139536,0.15621932407796943,0.09744218543286823
-0.1398148148148148,0.2317847627060921,0.15096291846066553,0.33737038583785167,0.21388767157882227,0.07070457354758962,0.16006029950748843,0.44007155635062617,0.2634730538922156,0.19904076738609114,0.4003406219096803,0.12484992926829704,0.05274499204132505,0.19729905640561604,0.20930232558139536,0.15145140933950357,0.08270626709372575
-0.01574074074074074,0.2289300238395737,0.14598978672273957,0.3563096535233165,0.21507795323548634,0.10284301606922126,0.19769781461172203,0.44901610017889093,0.25149700598802394,0.17985611510791366,0.4008900120865839,0.11781600480939902,0.05615629232584829,0.22103963372433327,0.20930232558139536,0.13939138970691348,0.11340528978897521
-0.07777777777777778,0.2257146863793898,0.14552251259971297,0.36137433612469616,0.21560345980153306,0.10778739184177998,0.20393403711884228,0.4543828264758497,0.25748502994011974,0.10551558752997602,0.4076475112624986,0.11779459798882921,0.047054465597008946,0.19997675839207082,0.16279069767441862,0.13995232085261533,0.19651457432222716
0.013888888888888888,0.2235010116793878,0.13514235172390773,0.35804682522657266,0.2205066403232515,0.10135970333745364,0.19427313781543393,0.46153846153846156,0.25748502994011974,0.11031175059952038,0.4076475112624986,0.11571278468841481,0.053743703587730306,0.3252220791245675,0.16279069767441862,0.12957509465713082,0.2763805482696883
-0.08333333333333333,0.23485986737985054,0.13327325523180134,0.30230754848803915,0.12537231118901895,0.10457354758961682,0.044762430133891334,0.46869409660107336,0.3562874251497006,0.2637889688249401,0.23645753213932533,0.3454204567145169,0.08057616818725855,0.23252694594695497,0.313953488372093,0.13588557004627683,0.023640678897579166
0.10277777777777777,0.2331971071979486,0.12265945729448283,0.2691191808940889,0.138108881989423,0.10061804697156984,0.051665187849488856,0.4740608228980322,0.3562874251497006,0.2446043165467626,0.23645753213932533,0.3216749409974508,0.07968958705973117,0.2796706837997316,0.3023255813953488,0.13364184546346936,0.005664051443052539
-0.1,0.22111705431015485,0.09625846934347985,0.32930560758883326,0.1456748767009329,0.0934487021013597,0.09523494873764403,0.5152057245080501,0.3772455089820359,0.12709832134292565,0.24184155587298098,0.27365587465592994,0.0880946912462453,0.39415690038345613,0.29069767441860467,0.13434300939559668,0.009657237566724007
