saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,visiblecompanies
-0.12092534174553102,0.18403549892822085,0.11129785247432306,0.33585955772602516,0.1355017377728477,0.11882756799577501,0.046318713028819805,0.4280821917808219,0.20535714285714285,0.28225806451612906,0.3494167852062589,0.17098630494539108,0.0946076211106735,0.14167663309801065,0.17045454545454544,0.08971395550418954,0.14705882352941177
-0.13459516298633017,0.18071999519201876,0.10909430438842203,0.30480464499961674,0.14486691560801407,0.12674940586216002,0.03901278855308414,0.4332191780821918,0.14583333333333334,0.28225806451612906,0.3494167852062589,0.16185083075718398,0.08523455522421651,0.19926199407490983,0.17045454545454544,0.0986709043629009,0.11764705882352941
-0.21240799158780233,0.1790572350101168,0.10741363211951448,0.29808805120383464,0.15020137305240697,0.12674940586216002,0.05862765137190537,0.4383561643835617,0.14583333333333334,0.28225806451612906,0.3494167852062589,0.1502336886924037,0.08222141731840432,0.20701074013816184,0.17045454545454544,0.10704998555330829,0.11764705882352941
-0.2302839116719243,0.1773343750626039,0.10259570494864613,0.3140495266932569,0.15020137305240697,0.12674940586216002,0.07327886167680575,0.4469178082191781,0.14583333333333334,0.28225806451612906,0.3494167852062589,0.12873269765658774,0.07546489056433917,0.1762321060751384,0.17045454545454544,0.10488298179716844,0.11764705882352941
-0.1619348054679285,0.17451970270649278,0.10513538748832867,0.33639749751533843,0.15020137305240697,0.12674940586216002,0.08799613114672296,0.4571917808219178,0.14583333333333334,0.28225806451612906,0.3494167852062589,0.10524555665217497,0.06359927980644797,0.17359536533101905,0.17045454545454544,0.09664836752383704,0.17647058823529413
-0.03470031545741325,0.17112406594947613,0.10184873949579831,0.3518699416345473,0.15253723527347512,0.12674940586216002,0.0894783334751959,0.464041095890411,0.14285714285714285,0.2768817204301075,0.3494167852062589,0.10247024853383796,0.06801236426039499,0.16699702226279256,0.17045454545454544,0.09245882692863334,0.17647058823529413
-0.11251314405888538,0.16881022497345594,0.09620915032679739,0.3602379617867917,0.15253723527347512,0.12252442566675469,0.09776757278239943,0.4691780821917808,0.14285714285714285,0.2768817204301075,0.34156472261735416,0.08675845643112913,0.06059408934901255,0.19653158864777429,0.17045454545454544,0.09058075700664547,0.20588235294117646
-0.11251314405888538,0.16726766432277582,0.0915032679738562,0.34553236782538144,0.15254266751119855,0.044890414576181675,0.09878077283067145,0.476027397260274,0.14583333333333334,0.271505376344086,0.3427027027027027,0.08399742249121118,0.06594588701963654,0.27271334670967623,0.17045454545454544,0.09072522392372147,0.14705882352941177
-0.005257623554153523,0.1351944227417513,0.07809523809523809,0.2804975280331726,0.08271668381443041,0.04858727224716134,0.04525100146020374,0.4571917808219178,0.19047619047619047,0.06182795698924731,0.3755334281650071,0.11051884599384987,0.06268166601024025,0.11344354869478487,0.1590909090909091,0.08263507656746605,0.08823529411764706
-0.07045215562565721,0.1339323276639221,0.07574229691876751,0.2860840080040958,0.08271668381443041,0.04858727224716134,0.04582084725278768,0.4623287671232877,0.19047619047619047,0.06720430107526881,0.3755334281650071,0.10633855088540689,0.05800772238789175,0.1267547146802069,0.14772727272727273,0.08523548107483386,0.08823529411764706
-0.09674027339642481,0.132610132820482,0.07327731092436975,0.2927088660050893,0.08071762033221393,0.04858727224716134,0.0655982031137117,0.4691780821917808,0.16964285714285715,0.06720430107526881,0.3755334281650071,0.09524343591709557,0.050481207449502054,0.0967975615396616,0.14772727272727273,0.0848020803236059,0.08823529411764706
-0.2103049421661409,0.13091732275577458,0.07111111111111111,0.3216934365663639,0.07308749922590611,0.05492474254026934,0.06854526994271548,0.476027397260274,0.17857142857142858,0.06989247311827956,0.3755334281650071,0.07616293770748538,0.047406177910313395,0.09905521028936409,0.14772727272727273,0.08306847731869402,0.08823529411764706
-0.2113564668769716,0.1293346955946872,0.07081232492997198,0.34157230578632775,0.0738371480317373,0.05492474254026934,0.06852724181009949,0.4897260273972603,0.17559523809523808,0.06989247311827956,0.3755334281650071,0.07432768619646163,0.050467070837787655,0.11427501046484217,0.14772727272727273,0.08407974573822595,0.08823529411764706
-0.1819137749737119,0.12622954103812328,0.06853408029878619,0.34759294137076757,0.07535817459429332,0.04964351729601268,0.06945002153819795,0.5034246575342466,0.17559523809523808,0.07795698924731183,0.1705832147937411,0.07185009665657958,0.0452799189782254,0.12622838502437525,0.14772727272727273,0.08292401040161802,0.11764705882352941
-0.06624605678233439,0.12299417032273574,0.0657703081232493,0.33202039722479554,0.07484428490565832,0.04964351729601268,0.05169534540638861,0.5188356164383562,0.17559523809523808,0.07795698924731183,0.1705832147937411,0.07014535191967308,0.05181560513137906,0.16110971859831286,0.14772727272727273,0.0806125397284022,0.11764705882352941
-0.023133543638275498,0.18462647995672818,0.13520074696545284,0.3179387955728207,0.12808999262302115,0.16160549247425401,0.07180551308560824,0.41267123287671237,0.23809523809523808,0.19623655913978494,0.30611664295874824,0.22147815235034543,0.12991672762054804,0.1512416771884179,0.20454545454545456,0.12005200809014735,0.2647058823529412
0.08307045215562565,0.18384518300378627,0.12832866479925303,0.2916748688745756,0.12734360315982404,0.14972273567467653,0.06622302642388733,0.4160958904109589,0.23809523809523808,0.1827956989247312,0.30890469416785205,0.20544621081738024,0.1251529004670005,0.18533476743329055,0.20454545454545456,0.11051719156313204,0.23529411764705882
-0.1650893796004206,0.18260312118116073,0.12720821661998133,0.29245255898669364,0.12677104530377614,0.1637179825719567,0.06339962493843578,0.4178082191780822,0.23809523809523808,0.18548387096774194,0.30890469416785205,0.1768631881173582,0.11049344511337422,0.1783125114852826,0.20454545454545456,0.11831840508523549,0.23529411764705882
-0.2786540483701367,0.18245287176713343,0.12492997198879552,0.30327781743440546,0.13137649644568683,0.1637179825719567,0.09835088862050922,0.4263698630136986,0.25595238095238093,0.1639784946236559,0.30890469416785205,0.16441610453592606,0.10209376582456535,0.15644569081344048,0.20454545454545456,0.11542906674371568,0.23529411764705882
-0.10199789695057834,0.17993869823907688,0.11816993464052288,0.334568363687993,0.14154455901637386,0.17111169791391603,0.0876732028750791,0.4383561643835617,0.28273809523809523,0.13978494623655913,0.30890469416785205,0.13956679907666458,0.09139987621673325,0.15662722279938274,0.18181818181818182,0.11326206298757585,0.23529411764705882
-0.15772870662460567,0.17560149848748924,0.10946778711484594,0.36609855905814603,0.1419465446079065,0.17111169791391603,0.08966684290392048,0.4469178082191781,0.2113095238095238,0.1424731182795699,0.30327169274537696,0.1334554115449555,0.08872587632926349,0.14750958500715394,0.18181818181818182,0.10820572088991622,0.23529411764705882
-0.09884332281808622,0.1732175411182563,0.10438842203548086,0.38127564708233136,0.13583527716906535,0.15315553208344335,0.09514410302420519,0.45547945205479456,0.22321428571428573,0.13709677419354838,0.30327169274537696,0.12148345418804395,0.07916312665278794,0.18919594247843935,0.18181818181818182,0.11022825772898007,0.23529411764705882
-0.11882229232386961,0.17029268585852514,0.10278244631185808,0.3683904231330928,0.15182561213170787,0.15315553208344335,0.11643626108488704,0.4657534246575342,0.22023809523809523,0.13978494623655913,0.3030440967283073,0.1360084503136241,0.07520719630900805,0.2361987254133664,0.18181818181818182,0.11080612539728402,0.23529411764705882
-0.05993690851735016,0.14557164893723581,0.07256769374416433,0.2999111822109179,0.09673728937856287,0.018220227092685504,0.032348352628560464,0.3818493150684932,0.125,0.08602150537634409,0.1541963015647226,0.06461716653480044,0.08556047093906487,0.06783397143694266,0.17045454545454544,0.09549263218722913,0.14705882352941177
-0.12092534174553102,0.20176492978344052,0.16085901027077498,0.4408277658786569,0.21893439051922414,0.12780565091101134,0.05822205893856536,0.41267123287671237,0.20535714285714285,0.29838709677419356,0.39254623044096726,0.11664042936728684,0.07966043999324819,0.13581781177201618,0.26136363636363635,0.1499566599248772,0.20588235294117646
-0.0452155625657203,0.19909049021375483,0.16358543417366947,0.4186586611574517,0.21190398845758127,0.13335093741748086,0.06782324123794971,0.4178082191780822,0.20238095238095238,0.26881720430107525,0.39254623044096726,0.11494588047210826,0.06878608000900242,0.13777254286832688,0.22727272727272727,0.1485119907541173,0.11764705882352941
-0.12092534174553102,0.1972273974798165,0.16638655462184873,0.4406457422237606,0.1950423225641031,0.13335093741748086,0.08645170399262242,0.4229452054794521,0.20238095238095238,0.23118279569892472,0.39254623044096726,0.11247033010057178,0.06959425814437631,0.14370321245682427,0.22727272727272727,0.14374458249060965,0.14705882352941177
-0.34069400630914826,0.19582506961556184,0.15873015873015872,0.4622287801616185,0.11299489043719735,0.08238711381040402,0.10238493634583001,0.42979452054794526,0.20833333333333334,0.21774193548387097,0.39254623044096726,0.1147154544490575,0.06287367073651043,0.11755359013766066,0.2159090909090909,0.1415775787344698,0.14705882352941177
-0.11987381703470032,0.1935312618947453,0.15525676937441643,0.49792164480063805,0.11142931952530932,0.08238711381040402,0.12372762545917156,0.4400684931506849,0.23214285714285715,0.22311827956989247,0.39254623044096726,0.11203190890627167,0.05484724019580262,0.10853712483871457,0.2159090909090909,0.14143311181739382,0.14705882352941177
-0.10304942166140904,0.18913396237754673,0.16014939309056955,0.5305781888009827,0.10976053609667645,0.08238711381040402,0.12766719928535927,0.4486301369863014,0.23511904761904762,0.22849462365591397,0.39254623044096726,0.09641595771580519,0.060866482867270574,0.13168676378210825,0.20454545454545456,0.13738803813926612,0.11764705882352941
-0.07781282860147214,0.18668990524270287,0.15353874883286647,0.5169041894307387,0.1151927738200908,0.08238711381040402,0.13538933354997226,0.45547945205479456,0.20833333333333334,0.23118279569892472,0.39254623044096726,0.07616293770748538,0.05255000562651213,0.1102366723477115,0.20454545454545456,0.13550996821727823,0.14705882352941177
-0.07465825446898001,0.18400544904541538,0.1460690943043884,0.5280000592495999,0.11767530645969117,0.08608397148138368,0.1420602499558632,0.4657534246575342,0.20833333333333334,0.23118279569892472,0.39254623044096726,0.0693419195915138,0.057919245484724026,0.18282428721595162,0.20454545454545456,0.12828662236347876,0.17647058823529413
-0.10620399579390116,0.13200913516437285,0.06476190476190476,0.3633803469673416,0.050818583902541306,0.023237391074729337,0.05907345000665162,0.4058219178082192,0.16964285714285715,0.056451612903225805,0.21337126600284495,0.057427058948278535,0.08413942497046081,0.14031703747113108,0.10227272727272728,0.07512279687951459,0.08823529411764706
-0.017875920084121977,0.12941482861550174,0.06143790849673202,0.37476701577797855,0.051700779308823795,0.02429363612358067,0.06164287520402838,0.4143835616438356,0.17261904761904762,0.05913978494623656,0.21337126600284495,0.0534567981794305,0.0776444606988128,0.14552048952385901,0.10227272727272728,0.07035538861600693,0.08823529411764706
-0.5005257623554153,0.5302902818679007,0.32313725490196077,0.3229247411067388,0.5352883594750719,0.28201742804330604,0.26950580070555546,0.363013698630137,0.30952380952380953,0.5456989247311828,0.4096728307254623,0.5173268134324097,0.21630739042367636,0.17728878001870663,0.3409090909090909,0.34151979196763943,0.3235294117647059
-0.1398527865404837,0.5227377446561292,0.3126050420168067,0.3330433054175128,0.5452228358236522,0.2651175072616847,0.43235930938621564,0.36986301369863017,0.20833333333333334,0.510752688172043,0.4096728307254623,0.4954465370843155,0.184536375400889,0.1885199347541989,0.375,0.3353077145333719,0.29411764705882354
-0.10830704521556257,0.5149047418715067,0.2999813258636788,0.36309439297225937,0.5716963031449397,0.2783205703723264,0.45495663497649064,0.375,0.2113095238095238,0.5,0.4665718349928876,0.4898082366087815,0.20554914758341303,0.18545119456544318,0.375,0.3181161514013291,0.3235294117647059
-0.07676130389064142,0.510236993409059,0.2950140056022409,0.38182103641695153,0.5879321752526805,0.28201742804330604,0.4594820124495307,0.3801369863013699,0.35119047619047616,0.4946236559139785,0.4665718349928876,0.4765271331740063,0.22034019298936589,0.15600468716520702,0.375,0.3262062987575845,0.2647058823529412
-0.030494216614090432,0.5056193280846205,0.2910924369747899,0.38695760405159,0.5849303206867218,0.28201742804330604,0.46830780878499406,0.38698630136986306,0.3601190476190476,0.5994623655913979,0.4665718349928876,0.48461651400092987,0.18403427952512239,0.21780008253485125,0.375,0.31580468072811324,0.35294117647058826
-0.10304942166140904,0.5004507482420819,0.2876937441643324,0.36449021873793985,0.6023884462822308,0.2553472405598099,0.4524598577531113,0.3921232876712329,0.39285714285714285,0.5295698924731183,0.4665718349928876,0.4830320801964127,0.18103162099814324,0.30153519104913523,0.4659090909090909,0.33949725512857554,0.29411764705882354
-0.12513144058885384,0.17361820622232907,0.13056956115779644,0.31291880482453865,0.16155366344679828,0.12331660945339319,0.09571498681101585,0.5051369863013698,0.15476190476190477,0.1693548387096774,0.220199146514936,0.13329227807730895,0.08041973780453497,0.15034346626717862,0.17045454545454544,0.12611961860733892,0.23529411764705882
-0.16824395373291273,0.1724262275377126,0.11144724556489262,0.2809645674085753,0.1601325900583531,0.13863216266173753,0.06287388610800183,0.511986301369863,0.15476190476190477,0.1693548387096774,0.220199146514936,0.11656090180180916,0.07059964552973612,0.15276349239428635,0.17045454545454544,0.12106327650967928,0.17647058823529413
-0.09253417455310199,0.16672676643227757,0.08336134453781513,0.32508169807127985,0.077839620786349,0.10905730129390019,0.05255204435436308,0.4195205479452055,0.16666666666666666,0.08333333333333333,0.3112375533428165,0.08322253851989005,0.4729677741518033,0.17194904780614978,0.26136363636363635,0.1125397284021959,0.14705882352941177
-0.04416403785488959,0.1645731914978865,0.07742296918767506,0.300790915630555,0.07794011718423217,0.09242144177449169,0.055676594259534265,0.4263698630136986,0.11904761904761904,0.09408602150537634,0.3112375533428165,0.08333877111558821,0.5773324002700725,0.16607661637926993,0.26136363636363635,0.11297312915342386,0.11764705882352941
-0.1871713985278654,0.16301059759200273,0.07480859010270775,0.29678337133362837,0.07691288103073451,0.06522313176656984,0.0495059660122221,0.42979452054794526,0.11904761904761904,0.08333333333333333,0.3112375533428165,0.08112831262897739,0.12906550666741687,0.15559841837586413,0.26136363636363635,0.10314937879225658,0.11764705882352941
-0.19873817034700317,0.1622593505218663,0.07118580765639589,0.2981306422972279,0.0722704906723046,0.08001056245048851,0.0762618653366694,0.4400684931506849,0.11607142857142858,0.07526881720430108,0.3112375533428165,0.07468861899362964,0.13509790131097732,0.12333864275402492,0.26136363636363635,0.11759607049985553,0.08823529411764706
-0.20504731861198738,0.17855640363002584,0.10943043884220355,0.30529809597774904,0.12545209798453116,0.07525745973065752,0.057289021061141324,0.4229452054794521,0.08928571428571429,0.11290322580645161,0.4557610241820768,0.23470623740813545,0.06583258313171665,0.20468001417091772,0.25,0.09260329384570934,0.2647058823529412
-0.14300736067297581,0.17547128232866557,0.10087768440709617,0.27728794916762367,0.12559442261288462,0.10060734090308952,0.05869400856499374,0.4315068493150685,0.08333333333333333,0.08870967741935484,0.4557610241820768,0.225250613789672,0.061347971642378894,0.19434489488179382,0.25,0.09274776076278532,0.20588235294117646
-0.11882229232386961,0.1722058617304726,0.0984500466853408,0.28520433748554763,0.1223035730000402,0.10694481119619752,0.06783387505744298,0.4383561643835617,0.08333333333333333,0.10215053763440861,0.4557610241820768,0.221890064356153,0.07245140100151916,0.1923615835359927,0.25,0.09318116151401329,0.17647058823529413
-0.07886435331230283,0.16975178796802692,0.09542483660130718,0.2927407963719452,0.11848796922311394,0.10694481119619752,0.07389001212200169,0.4452054794520548,0.08333333333333333,0.10215053763440861,0.4557610241820768,0.23359285149144773,0.07023483654982277,0.1749889306333113,0.25,0.09188095926032938,0.14705882352941177
-0.1829652996845426,0.16712743153635035,0.08911297852474323,0.32808105585277514,0.1150786968278991,0.09981515711645102,0.08732935258258118,0.4520547945205479,0.08333333333333333,0.06182795698924731,0.4557610241820768,0.22866622076852178,0.06501856749001295,0.16148170108286866,0.25,0.0901473562554175,0.17647058823529413
-0.1650893796004206,0.1649938898571629,0.08840336134453781,0.34973420007829636,0.11858466305459071,0.10324795352521784,0.08751447041445656,0.4623287671232877,0.09821428571428571,0.051075268817204304,0.45746799431009955,0.22061762330850987,0.07128558768919147,0.17360419585711376,0.18181818181818182,0.09231436001155735,0.20588235294117646
-0.1619348054679285,0.1616283029829517,0.08373482726423903,0.36179985872512205,0.11893775850661265,0.09532611565883285,0.0919923022316318,0.47260273972602745,0.09821428571428571,0.056451612903225805,0.45746799431009955,0.15790300084013736,0.06387336127834356,0.15923486596060982,0.20454545454545456,0.09101415775787344,0.20588235294117646
-0.1587802313354364,0.15834284912955507,0.07779645191409898,0.3728149056849057,0.13384490526720633,0.10324795352521784,0.07661047362695486,0.48458904109589046,0.1130952380952381,0.06182795698924731,0.45746799431009955,0.15467907568577233,0.07181103359027738,0.18874770198691712,0.20454545454545456,0.07584513146489454,0.17647058823529413
0.0010515247108307045,0.22353106156219324,0.14591970121381886,0.4230118388736093,0.11923109934367702,0.20306311064166888,0.08607683223362476,0.4058219178082192,0.22916666666666666,0.15591397849462366,0.3174964438122333,0.13122863971158003,0.08617544871434198,0.09922614239399284,0.22727272727272727,0.1571800057786767,0.11764705882352941
-0.03785488958990536,0.22292004727848228,0.14453781512605043,0.37766103177530275,0.13316478910423485,0.21626617375231053,0.09366348905648703,0.4092465753424657,0.22916666666666666,0.13440860215053763,0.31880512091038404,0.11353681514531114,0.07912817194621055,0.11876355999486331,0.22727272727272727,0.15457960127130888,0.11764705882352941
0.03470031545741325,0.22263958170563133,0.1430812324929972,0.37030175255513864,0.16397209568126236,0.22286770530763136,0.08950799731086614,0.41267123287671237,0.22916666666666666,0.14516129032258066,0.31880512091038404,0.12217881059388738,0.08606967028638947,0.15221055364090003,0.2159090909090909,0.15746893961282865,0.11764705882352941
0.0452155625657203,0.2219784842839113,0.14061624649859944,0.3864324753189877,0.16414592728841162,0.22286770530763136,0.13097328285141374,0.4160958904109589,0.2261904761904762,0.1478494623655914,0.31880512091038404,0.12338395908612632,0.0756002785123502,0.12628280926813992,0.2159090909090909,0.15949147645189252,0.11764705882352941
-0.07465825446898001,0.2213975198830058,0.1319140989729225,0.4281049206871864,0.16474781922816592,0.22286770530763136,0.12615453061131765,0.4178082191780822,0.23511904761904762,0.1478494623655914,0.31880512091038404,0.11279047953082814,0.06051524784785911,0.11264363373632828,0.2159090909090909,0.15645767119329673,0.14705882352941177
-0.04311251314405889,0.22080653885449847,0.13019607843137254,0.44891722654267313,0.1632593860919504,0.22286770530763136,0.16280564981945964,0.4229452054794521,0.14583333333333334,0.14516129032258066,0.31880512091038404,0.10826148663529066,0.06089173184043212,0.11887307186529122,0.2159090909090909,0.152557064432245,0.08823529411764706
0.023133543638275498,0.21896347937576377,0.12683473389355743,0.44956577709038253,0.230589799778582,0.22128333773435438,0.17170002726437486,0.4280821917808219,0.1488095238095238,0.3279569892473118,0.31880512091038404,0.1039568022577672,0.05521275248973161,0.09295394018242813,0.22727272727272727,0.15169026292978907,0.17647058823529413
-0.07465825446898001,0.21710038664182543,0.12126984126984126,0.427639758868966,0.22718052738336714,0.15526802218114602,0.15966828740115505,0.43493150684931503,0.1488095238095238,0.3064516129032258,0.3187482219061167,0.09513535999477973,0.06345383446801328,0.12108549533422099,0.22727272727272727,0.14764518925166137,0.14705882352941177
-0.09253417455310199,0.08587254843039445,0.05112978524743231,0.3647606234628838,0.046774826141231664,0.030367045154475837,0.038529286540731914,0.6113013698630138,0.0625,0.04032258064516129,0.1490184921763869,0.05748823399864599,0.03310963258875823,0.11929382162915073,0.14772727272727273,0.04218433978618896,0.11764705882352941
-0.0694006309148265,0.12985556022998176,0.08227824463118581,0.3041126523793595,0.05788592518070339,0.013203063110641669,0.019833904830342773,0.4777397260273972,0.10416666666666667,0.07258064516129033,0.3039544807965861,0.14459742738521522,0.096057643616722,0.1771581699155648,0.29545454545454547,0.0791678705576423,0.20588235294117646
-0.08622502628811778,0.11704429352725525,0.06801120448179272,0.3487748629113911,0.04307221290895243,0.006337470293108001,0.03085205121132323,0.5325342465753425,0.06547619047619048,0.06720430107526881,0.3039544807965861,0.08454799794451831,0.32901149215101555,0.26684635659643885,0.22727272727272727,0.06602138110372725,0.11764705882352941
-0.17245005257623555,0.2711601258088427,0.1234733893557423,0.3475446446244359,0.10830904217698013,0.09611829944547134,0.05997803157688145,0.4178082191780822,0.34523809523809523,0.1989247311827957,0.1887908961593172,0.16685494987724206,0.09564641591177629,0.17089475268799423,0.20454545454545456,0.1331984975440624,0.11764705882352941
-0.167192429022082,0.2671735080233187,0.11966386554621848,0.31052675524186185,0.15954916772685837,0.10905730129390019,0.06732356187310529,0.4212328767123288,0.31547619047619047,0.18010752688172044,0.2005120910384068,0.16051313632248224,0.08148364091599618,0.18682060950228155,0.20454545454545456,0.13969950881248194,0.17647058823529413
-0.22292323869610936,0.2544123244586013,0.0996078431372549,0.339442529551613,0.16577233926280188,0.10984948508053868,0.10287037418929201,0.4486301369863014,0.24404761904761904,0.13978494623655913,0.21200568990042676,0.14560069821124152,0.07516668542170708,0.18779596856152014,0.20454545454545456,0.11600693441201965,0.08823529411764706
