saldo,saldoone,saldotwo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
-0.19253830779480346,-0.1391509433962264,-0.2016509433962264,0.07450480676172656,0.03857958739655775,0.36364103363965455,0.0693362689025551,0.008004574042309892,0.029040040045621232,0.49650349650349646,0.10843373493975904,0.09937888198757763,0.2252173405682945,0.09491956172528711,0.04486361653151188,0.11795209360819199,0.10344827586206896,0.08638132295719844,0.006672348065069158
-0.21852098600932712,-0.31721698113207547,-0.0695754716981132,0.2375233886057165,0.24208399704728234,0.40772773978724725,0.3290572873495807,0.15037164093767869,0.11895914323497754,0.43006993006993005,0.28012048192771083,0.3944099378881988,0.19277670809265415,0.2583039631734158,0.16457693291407766,0.1627823524725197,0.27586206896551724,0.2614785992217899,0.2401945312068072
-0.06862091938707528,-0.0695754716981132,-0.05188679245283019,0.23491838183108588,0.23730525661447607,0.37596804520467636,0.3306299137183864,0.14351057747284163,0.11556232960874391,0.43706293706293703,0.28313253012048195,0.40993788819875776,0.19277670809265415,0.2460020619051044,0.15732656807137377,0.1766546195421707,0.27586206896551724,0.2706225680933852,0.26110673597319944
-0.21518987341772153,-0.05188679245283019,-0.3290094339622642,0.23178108265049358,0.22965150161233924,0.382703934366901,0.3468409720013385,0.14351057747284163,0.13612681456307602,0.4405594405594405,0.28313253012048195,0.40683229813664595,0.19277670809265415,0.24554892229494835,0.1816199016053079,0.19852505103697365,0.27586206896551724,0.27976653696498055,0.2954002452234173
-0.26382411725516325,-0.3290094339622642,-0.13797169811320756,0.23062778243757662,0.2197832083608532,0.40060616991793163,0.3467227294172178,0.14351057747284163,0.23260161763515702,0.444055944055944,0.28313253012048195,0.4409937888198758,0.19277670809265415,0.23389915845500972,0.15233717483864173,0.19116623906335267,0.27586206896551724,0.277431906614786,0.26844043555591385
-0.13857428381079281,-0.13797169811320756,-0.10731132075471699,0.22953900251629136,0.20556354170713703,0.43388376470256695,0.3661972830219021,0.18696397941680962,0.23961607076020974,0.45104895104895104,0.3102409638554217,0.4254658385093168,0.2039792286597818,0.1974753650291304,0.14279341628176387,0.18172604509072718,0.27586206896551724,0.27198443579766535,0.24243791246108357
-0.20319786808794138,-0.10731132075471699,-0.25235849056603776,0.22617588231498806,0.21620886592330704,0.46223007447888964,0.3979335925999061,0.20411663807890223,0.26782555722939827,0.458041958041958,0.18072289156626506,0.4254658385093168,0.2039792286597818,0.1806924165048311,0.15186972482585345,0.18287317193184904,0.27586206896551724,0.2723735408560311,0.24794671002687005
-0.24783477681545638,-0.25235849056603776,-0.18632075471698112,0.22382089167043034,0.21123586774932981,0.47091444885599504,0.4018947191679506,0.21269296740994853,0.2913393625911031,0.46678321678321677,0.21686746987951808,0.42857142857142855,0.2039792286597818,0.163688892085641,0.13538176839634705,0.19422299863530174,0.27586206896551724,0.2721789883268482,0.25010664141071753
-0.21652231845436376,-0.1792452830188679,-0.20400943396226415,0.08426350087102394,0.06325032052527294,0.28923943652183665,0.04887793699798633,0.010291595197255575,0.03209249221688424,0.47027972027972026,0.15060240963855423,0.046583850931677016,0.1198436314837505,0.10097580857848426,0.05175515669429943,0.06669102090866803,0.1839080459770115,0.13229571984435798,0.013074247232815887
-0.21852098600932712,-0.20400943396226415,-0.18278301886792453,0.08374733853797019,0.059481720346555814,0.32032638958643816,0.048318649575095275,0.017438536306460833,0.03331533883844453,0.4807692307692307,0.15060240963855423,0.043478260869565216,0.12147733239978994,0.08940276678894243,0.04785607895647464,0.05326514185408781,0.1724137931034483,0.12684824902723735,0.011978928192725153
-0.19920053297801465,-0.18278301886792453,-0.16981132075471697,0.08194883540873604,0.055324604685496714,0.3395137108864923,0.044975931722002226,0.017438536306460833,0.031374299671982256,0.49475524475524474,0.08132530120481928,0.037267080745341616,0.12147733239978994,0.07380901004579347,0.05073246874388794,0.05190474118064819,0.1724137931034483,0.12684824902723735,0.012559334294623994
-0.2078614257161892,-0.16981132075471697,-0.19811320754716982,0.07971482031098781,0.050507012704456275,0.3559537887936511,0.04493454681755997,0.012864493996569469,0.02617892994657013,0.5087412587412588,0.0783132530120482,0.034161490683229816,0.12334441916097788,0.06240859286964444,0.04536732513879067,0.04772112737954803,0.1724137931034483,0.12684824902723735,0.012337204349159994
-0.10792804796802132,-0.13443396226415094,-0.05660377358490566,0.07222240144525453,0.04634989704339718,0.2950978635821791,0.06999369767026636,0.010291595197255575,0.020041931798984072,0.45279720279720276,0.12951807228915663,0.14906832298136646,0.1600443433105782,0.07137788007384498,0.11498630899544135,0.09052384661365503,0.09195402298850575,0.08754863813229571,0.010911866649576161
-0.04530313124583611,-0.05660377358490566,-0.02358490566037736,0.0712465320343248,0.04324177318466141,0.3213677812031834,0.06841870644977824,0.010291595197255575,0.019307001626930307,0.4632867132867133,0.12951807228915663,0.13354037267080746,0.162786626991073,0.06111151070512359,0.10211232641762077,0.09605444799111791,0.09195402298850575,0.08715953307392996,0.010217575377646143
-0.05396402398401066,-0.02358490566037736,-0.07193396226415094,0.06962545970707787,0.043164070088193014,0.34050666199158486,0.06813492424788849,0.010291595197255575,0.019920517628259846,0.47202797202797203,0.10240963855421686,0.13354037267080746,0.162786626991073,0.059907933539523846,0.10427535468728842,0.10369265346001982,0.09195402298850575,0.08715953307392996,0.010780089151817366
-0.10859427048634245,-0.07193396226415094,-0.12028301886792453,0.06860120007742435,0.04285325770231944,0.3487232486442184,0.06796110764923102,0.010291595197255575,0.03024551621530442,0.47902097902097895,0.11746987951807229,0.13354037267080746,0.16646245405216173,0.055908796662590805,0.09289497043645718,0.13158031133624776,0.09195402298850575,0.09299610894941635,0.014494209020275681
-0.16189207195203198,-0.13561320754716982,-0.1509433962264151,0.14817891476869474,0.11577761373790746,0.3503232741587348,0.14747215091537497,0.12864493996569468,0.05933188069304345,0.43706293706293703,0.20783132530120482,0.32608695652173914,0.35830561876422196,0.20103814524443167,0.10119074127010397,0.15134176053786075,0.1724137931034483,0.1208171206225681,0.06520051020449576
-0.21985343104596936,-0.1509433962264151,-0.23820754716981132,0.1455093877024324,0.11348537239208982,0.31793098858946767,0.15766466166658194,0.137221269296741,0.049973368528056825,0.4423076923076923,0.14759036144578314,0.32608695652173914,0.35830561876422196,0.1902970581888801,0.0911654655693803,0.21285557351380247,0.1724137931034483,0.13287937743190661,0.05994909699668035
-0.2804796802131912,-0.23820754716981132,-0.25825471698113206,0.14417059165107426,0.11173705272155095,0.3109251461901513,0.1634703725469098,0.137221269296741,0.07509899539624289,0.44755244755244755,0.14759036144578314,0.32608695652173914,0.35830561876422196,0.17663813565417535,0.08794266327651315,0.22113293616373295,0.1724137931034483,0.1441634241245136,0.05663597692591657
-0.24850099933377748,-0.25825471698113206,-0.18160377358490565,0.14278340538099232,0.10672520299933952,0.32757399903720996,0.1634703725469098,0.137221269296741,0.09386643958835945,0.4562937062937063,0.14759036144578314,0.32608695652173914,0.35830561876422196,0.1513582200484308,0.08071599440323769,0.18825459508383088,0.1724137931034483,0.14124513618677043,0.05612223430648862
-0.1245836109260493,-0.18160377358490565,-0.03891509433962264,0.14051713013742823,0.10936710827926494,0.35088438020427487,0.1634703725469098,0.137221269296741,0.11271850216128082,0.46678321678321677,0.14759036144578314,0.32608695652173914,0.35830561876422196,0.12374307703373373,0.0680247340785653,0.18543797686266753,0.1724137931034483,0.1301556420233463,0.05357564394321771
-0.09327115256495669,-0.03891509433962264,-0.12617924528301888,0.13778308277953416,0.10594817203465558,0.367023141654979,0.1660125881055055,0.137221269296741,0.11461712684157341,0.4737762237762238,0.14457831325301204,0.3198757763975155,0.35830561876422196,0.12047999232779497,0.07274489596341041,0.17838949727403022,0.1724137931034483,0.1245136186770428,0.05866805187369
-0.1425716189207195,-0.12617924528301888,-0.12617924528301888,0.1359200593586683,0.10008158825129182,0.3757515287159537,0.1660125881055055,0.13264722698684964,0.1252352145527988,0.47902097902097895,0.14457831325301204,0.3198757763975155,0.3502538071065989,0.10200676113069122,0.0648104322445725,0.20993890083963637,0.1724137931034483,0.12198443579766537,0.05603091708152746
-0.047968021319120584,-0.00589622641509434,-0.07900943396226415,0.10885379701916252,0.0812385873577062,0.29257709108927993,0.0900239914203181,0.052601486563750716,0.05796419728257619,0.46678321678321677,0.1927710843373494,0.07142857142857142,0.38508664449501134,0.12994317773142489,0.06704326959242933,0.12118262557280061,0.16091954022988506,0.111284046692607,0.019503441549380402
-0.10592938041305797,-0.07900943396226415,-0.10849056603773585,0.10783760242596296,0.07879093981895179,0.29840415156564865,0.0900239914203181,0.052601486563750716,0.05869414033082077,0.47202797202797203,0.1927710843373494,0.07763975155279502,0.38508664449501134,0.12502817137788008,0.062044097070726834,0.13540187437194326,0.14942528735632185,0.11478599221789883,0.019183724531795815
-0.19453697534976683,-0.10849056603773585,-0.2358490566037736,0.10677301761403961,0.07622673763549477,0.30531430758877404,0.08784832787249666,0.052601486563750716,0.08402791239901475,0.47902097902097895,0.1716867469879518,0.07763975155279502,0.38508664449501134,0.1119830252463497,0.053993861615538534,0.1034010553388144,0.14942528735632185,0.11420233463035019,0.019175311196730375
-0.2671552298467688,-0.2358490566037736,-0.23702830188679244,0.10541002645331957,0.07397334783791135,0.33554709217248274,0.07954415118969776,0.05946255002858777,0.08780295289688182,0.486013986013986,0.18072289156626506,0.08074534161490683,0.38508664449501134,0.08954901819751133,0.050704861058871314,0.10581272005009891,0.14942528735632185,0.11186770428015565,0.01946062060897721
-0.2491672218520986,-0.23702830188679244,-0.20400943396226415,0.10413575069359314,0.07366253545203777,0.3562820404313972,0.0803600250201308,0.05946255002858777,0.08777985978950588,0.5,0.17771084337349397,0.08074534161490683,0.38508664449501134,0.08739121053010142,0.0539787413302842,0.12207080935687845,0.14942528735632185,0.1132295719844358,0.022831815707158514
-0.15722851432378415,-0.20400943396226415,-0.07429245283018868,0.10163558939286406,0.07129259100975174,0.3625619533352845,0.08201542119782103,0.053744997141223556,0.08896189299279092,0.513986013986014,0.17771084337349397,0.09006211180124224,0.17492269093879456,0.08447817017909803,0.04843064979613944,0.1348396387019175,0.14942528735632185,0.11167315175097277,0.01983740584826209
-0.038640906062624915,-0.0330188679245283,-0.03537735849056604,0.049301567843086654,0.02614709196161467,0.29678977998164124,0.029827874270295453,0.03430531732418525,0.022720634576420994,0.5122377622377622,0.02710843373493976,0.031055900621118012,0.12252756870295815,0.057910762665132225,0.041956534821791264,0.041566251238979834,0.08045977011494253,0.05058365758754864,0.0059709234753753445
0.0013324450366422385,-0.03537735849056604,0.03773584905660377,0.0493822182076263,0.025564318738101714,0.31220164440102965,0.02842078751925876,0.03430531732418525,0.021400348934845402,0.5209790209790209,0.02710843373493976,0.031055900621118012,0.12252756870295815,0.05335059579467261,0.03846570478583357,0.039333624177690055,0.08045977011494253,0.049805447470817124,0.007240509483920878
0.002664890073284477,0.03773584905660377,-0.0330188679245283,0.04878540551003291,0.025447764093399123,0.33524114958649714,0.0281843023510173,0.037164093767867355,0.023879440866037237,0.5314685314685315,0.045180722891566265,0.031055900621118012,0.12252756870295815,0.05324510297537702,0.040852001745226955,0.037221472452027816,0.08045977011494253,0.05058365758754864,0.0035300503607649746
-0.05329780146568954,-0.0330188679245283,-0.06132075471698113,0.047986966901090396,0.02521465480399394,0.34713914783251204,0.0281843023510173,0.037164093767867355,0.030505140754868217,0.5367132867132867,0.045180722891566265,0.031055900621118012,0.12252756870295815,0.05241554580546165,0.0366965561857764,0.038523234566187864,0.08045977011494253,0.049805447470817124,0.003441595606669643
0.0379746835443038,-0.025943396226415096,0.09316037735849056,0.1486547519194787,0.14064260460779363,0.33163075840769635,0.13940564182665874,0.17495711835334476,0.09197915608853936,0.42132867132867136,0.24096385542168675,0.2267080745341615,0.3139039617247214,0.26040422930302815,0.13895677554275054,0.16155932839369103,0.20689655172413793,0.16167315175097277,0.05199235681920551
-0.0519653564290473,0.09316037735849056,-0.18514150943396226,0.14802567907606942,0.13349391973270136,0.30423578160402964,0.13859331527374932,0.1620926243567753,0.08482827880968136,0.4248251748251748,0.24096385542168675,0.2111801242236025,0.3167629383277904,0.2415545805461651,0.1338614650879384,0.19797823662865557,0.20689655172413793,0.14883268482490272,0.04940953994426025
-0.2811459027315123,-0.18514150943396226,-0.3125,0.14702561455577778,0.13232837328567543,0.30504696276618765,0.13797017685543309,0.17724413950829046,0.0812116472340341,0.4265734265734265,0.24096385542168675,0.21428571428571427,0.3167629383277904,0.20794792490829317,0.1181819549550905,0.1904769249805747,0.20689655172413793,0.1593385214007782,0.04421069874535414
-0.24117255163224516,-0.3125,-0.11438679245283019,0.14690463900896833,0.1299584288433894,0.31633840853802564,0.14298247999631084,0.17724413950829046,0.12598241203411822,0.43531468531468526,0.25903614457831325,0.18944099378881987,0.3167629383277904,0.19331319379510417,0.10919779740322265,0.1671183579009005,0.20689655172413793,0.15544747081712063,0.04878812670375935
-0.16455696202531644,-0.11438679245283019,-0.17688679245283018,0.14488031485902317,0.12292629861299972,0.34897647513940583,0.15404880344417002,0.18524871355060035,0.11230484771294451,0.44755244755244755,0.286144578313253,0.16149068322981366,0.3167629383277904,0.16409647797837398,0.09775979057276543,0.16731227393169315,0.1839080459770115,0.15252918287937745,0.04793908709730875
-0.1625582944703531,-0.17688679245283018,-0.11084905660377359,0.14138815407445643,0.1138738878744318,0.38186451129274074,0.15448630100541672,0.18524871355060035,0.11485859769003247,0.4562937062937063,0.21385542168674698,0.16459627329192547,0.31098663866036524,0.15691097844589896,0.09489972467540284,0.15757263426600565,0.1839080459770115,0.14571984435797666,0.049486759826656755
-0.13790806129247168,-0.11084905660377359,-0.1332547169811321,0.1394686753984128,0.10859007731458098,0.39769519720451446,0.14783515564862562,0.16580903373356204,0.1218746852004798,0.46503496503496505,0.22590361445783133,0.15838509316770186,0.31098663866036524,0.14283487976216164,0.08467156634119187,0.202102819605394,0.1839080459770115,0.14844357976653696,0.05927353554564247
-0.011992005329780146,-0.06721698113207547,0.045990566037735846,0.11720917478547004,0.07548855821904503,0.3128267899246515,0.10528319690109836,0.01972555746140652,0.04143657008734362,0.38986013986013984,0.12650602409638553,0.09937888198757763,0.15811891008810314,0.07597401040542809,0.09151405960852754,0.07246157984598528,0.1724137931034483,0.12859922178988326,0.010626081218876133
-0.1552298467688208,-0.17688679245283018,-0.09787735849056604,0.1130718110845861,0.05617933874664906,0.32922784591716503,0.11470713085552058,0.03401943967981704,0.07853422392609971,0.40559440559440557,0.1355421686746988,0.16459627329192547,0.21658206429780033,0.06260519312378623,0.0717311598236719,0.051446040961508316,0.1839080459770115,0.10194552529182879,0.009911766224266656
-0.17521652231845436,-0.09787735849056604,-0.21226415094339623,0.11185399058003742,0.05462527681728117,0.34233840740919863,0.10879500164948405,0.03401943967981704,0.08630788852933961,0.4160839160839161,0.1355421686746988,0.16459627329192547,0.21658206429780033,0.058469395094583904,0.07587298960386357,0.051517697343678656,0.1839080459770115,0.10408560311284047,0.010360412538029004
-0.10526315789473684,-0.13561320754716982,-0.05070754716981132,0.1624540292922124,0.16733361824468704,0.4598119146237552,0.2382753609650487,0.13836477987421383,0.0745794524234069,0.42132867132867136,0.20783132530120482,0.3447204968944099,0.4025322364198611,0.1371406650842744,0.08520348443588548,0.14508325259082783,0.26436781609195403,0.2019455252918288,0.03931739044529817
-0.10526315789473684,-0.05070754716981132,-0.13561320754716982,0.1603006645590038,0.17016978126578344,0.43668810238603467,0.23062388334659623,0.14436821040594625,0.0868780713929104,0.4265734265734265,0.20481927710843373,0.3105590062111801,0.4025322364198611,0.13514828933803255,0.07357244948621121,0.14717133471859203,0.22988505747126436,0.2,0.11923085930717735
-0.29247168554297137,-0.13561320754716982,-0.38207547169811323,0.15880056777856635,0.17308364738334822,0.45962205216103613,0.21227263429105886,0.14436821040594625,0.11074017069103519,0.43181818181818177,0.20481927710843373,0.2670807453416149,0.4025322364198611,0.13223764655110407,0.07443686340590068,0.15350659238998673,0.22988505747126436,0.193579766536965,0.13704681102809765
-0.2918054630246502,-0.38207547169811323,-0.13443396226415094,0.15767146267501128,0.16511907999533781,0.48213455878099193,0.12297701718892445,0.08919382504288165,0.13114981895666925,0.4388111888111888,0.21084337349397592,0.2515527950310559,0.4025322364198611,0.13487736459756888,0.06724863466080912,0.12557305252075104,0.21839080459770116,0.19066147859922178,0.13842302902561218
-0.14123917388407728,-0.13443396226415094,-0.11556603773584906,0.15582456932705335,0.16150588600955748,0.5193645286204863,0.12127314155174473,0.08919382504288165,0.15848870212800426,0.44930069930069927,0.23493975903614459,0.2577639751552795,0.4025322364198611,0.1317221702750006,0.05866369777483563,0.11594148729836865,0.21839080459770116,0.1904669260700389,0.11360159208117628
-0.1145902731512325,-0.11556603773584906,-0.08726415094339622,0.15228401832376282,0.1665954388282373,0.5534274193548389,0.11945693545965033,0.08919382504288165,0.16353509286194737,0.458041958041958,0.23795180722891565,0.2639751552795031,0.4025322364198611,0.11336162458941715,0.06510177983059262,0.1406703860369865,0.20689655172413793,0.1850194552529183,0.09430643546544601
-0.0966022651565623,-0.08726415094339622,-0.08372641509433962,0.15031614942899543,0.15971871479078442,0.5391645522723542,0.12536906466568684,0.08919382504288165,0.17342674828420845,0.46503496503496505,0.21084337349397592,0.2670807453416149,0.4025322364198611,0.08954901819751133,0.05620661380835603,0.11775697730900006,0.20689655172413793,0.18249027237354085,0.11679882999566274
-0.07861425716189208,-0.11910377358490566,-0.020047169811320754,0.10628911542680172,0.06736858463809783,0.3790292400086487,0.05530796872247165,0.025157232704402517,0.07567004043787497,0.4143356643356643,0.1716867469879518,0.06521739130434782,0.218799229826711,0.06752019947733102,0.08999413242661773,0.14988941380084317,0.10344827586206896,0.10116731517509728,0.08862931828357211
-0.014656895403064623,-0.020047169811320754,-0.00589622641509434,0.10420027098522486,0.06391079684525429,0.3909062731546206,0.05626809850553198,0.026300743281875358,0.07896134149724598,0.423076923076923,0.1746987951807229,0.06832298136645963,0.218799229826711,0.06285214222350093,0.08304722644319737,0.15544784342550402,0.10344827586206896,0.09474708171206225,0.09203136250973852
-0.05996002664890073,-0.00589622641509434,-0.10023584905660378,0.10278888960578102,0.06192936788531023,0.4294898921506989,0.05451810826054517,0.026300743281875358,0.08643229666746013,0.43181818181818177,0.12951807228915663,0.06832298136645963,0.218799229826711,0.06498597425016184,0.08800803406201574,0.15665154843565143,0.10344827586206896,0.08988326848249027,0.09018085964863773
0.018654230512991338,-0.10023584905660378,0.1332547169811321,0.10195819085102265,0.06107463382415789,0.44226404955307236,0.05439986567642444,0.026300743281875358,0.07954765036503353,0.43706293706293703,0.15963855421686746,0.06832298136645963,0.218799229826711,0.07034452995756311,0.07847465659650654,0.18119099530451274,0.10344827586206896,0.08657587548638132,0.11801393040505379
-0.4057295136575616,-0.5613207547169812,-0.15683962264150944,0.426971094909349,0.3361435953222736,0.33683142256638665,0.5825764822594739,0.3053173241852487,0.3452230204150081,0.3706293706293706,0.3132530120481928,0.6304347826086957,0.42009452126728514,0.6082500179817305,0.23135879458979644,0.18938335493248898,0.3448275862068966,0.4599221789883268,0.14188590050767483
-0.15722851432378415,-0.15683962264150944,-0.1214622641509434,0.42089005742305957,0.32518745872023,0.3473857405769752,0.5933885841514736,0.28702115494568325,0.5538299595040201,0.3776223776223776,0.21084337349397592,0.5900621118012422,0.42009452126728514,0.5825241554580546,0.1973770442475213,0.20138069488456609,0.3793103448275862,0.45155642023346304,0.15268818324817504
-0.11725516322451698,-0.1214622641509434,-0.08608490566037735,0.4145831989160591,0.3120556354170714,0.3787309714689822,0.6222007546241719,0.30131503716409375,0.5827759672454235,0.3828671328671328,0.21385542168674698,0.577639751552795,0.47844098255440803,0.5758948907909563,0.21985195661004708,0.19810260637664473,0.3793103448275862,0.42840466926070037,0.15974944887935913
-0.06795469686875416,-0.08608490566037735,-0.03419811320754717,0.4108248919285115,0.30688837950192316,0.3982640736083572,0.6398709263951738,0.3053173241852487,0.5885727422152793,0.38811188811188807,0.35542168674698793,0.5714285714285714,0.47844098255440803,0.5602795559711333,0.23567221327876992,0.1666472691471107,0.3793103448275862,0.43929961089494163,0.16243284740932873
-0.08461025982678215,-0.03419811320754717,-0.11556603773584906,0.40710691012323375,0.30280896693733245,0.40362184637471166,0.6366038837959181,0.3053173241852487,0.5998781317858184,0.3951048951048951,0.3644578313253012,0.6925465838509317,0.47844098255440803,0.5697906926562613,0.19684001083244315,0.23265832350287977,0.3793103448275862,0.4252918287937743,0.17178906632688332
-0.18587608261159227,-0.1403301886792453,-0.18867924528301888,0.1397912768565714,0.13582501262675317,0.32639458288513074,0.17582554016168492,0.13350485991995426,0.12260595786575373,0.5157342657342657,0.1566265060240964,0.1956521739130435,0.22580080518116574,0.15671917331990698,0.08601561677223284,0.16059984185605816,0.1724137931034483,0.1698443579766537,0.06135070912193969
-0.2551632245169887,-0.18867924528301888,-0.26297169811320753,0.1388315375185496,0.11593301993084425,0.29306424341050574,0.17427892716138577,0.15008576329331047,0.08053820292776423,0.5227272727272727,0.1566265060240964,0.1956521739130435,0.22580080518116574,0.13704716008535328,0.07551220906615312,0.16318496126929788,0.1724137931034483,0.16303501945525292,0.02851934503779005
-0.2664890073284477,-0.26297169811320753,-0.20872641509433962,0.13743628621201368,0.09926570573837368,0.29936637977886693,0.1747353435360918,0.15008576329331047,0.07421047307019356,0.5332167832167832,0.1566265060240964,0.27639751552795033,0.22580080518116574,0.1267208516147594,0.07765394857598508,0.18183913909427898,0.1724137931034483,0.1743190661478599,0.027250277435771263
-0.2251832111925383,-0.20872641509433962,-0.18985849056603774,0.13539583198916058,0.08376393799292901,0.30485469250388075,0.17842569458649976,0.15008576329331047,0.0790002973315151,0.5454545454545454,0.1566265060240964,0.27639751552795033,0.22580080518116574,0.1147522117528591,0.07063821144327259,0.1343970255596077,0.1724137931034483,0.17237354085603113,0.027244512735660007
-0.18787475016655564,-0.18985849056603774,-0.14268867924528303,0.13274243499580618,0.07525544892963984,0.343285845003727,0.17275123297454592,0.13293310463121785,0.06098605307751555,0.5576923076923076,0.18072289156626506,0.2111801242236025,0.22580080518116574,0.10288666714617949,0.06044127160846736,0.13298988200028958,0.1724137931034483,0.16284046692607004,0.019231675214556227
-0.18187874750166555,-0.14268867924528303,-0.1792452830188679,0.1305648751532357,0.07121488791328334,0.3620825675871742,0.1634384470491972,0.13979416809605488,0.06252690464722614,0.5699300699300699,0.1716867469879518,0.2267080745341615,0.22580080518116574,0.09476132249634371,0.06257037326793748,0.1335133459544364,0.1724137931034483,0.15447470817120623,0.017003387657417168
-0.1765489673550966,-0.1792452830188679,-0.1332547169811321,0.12845183560229692,0.0731963168732274,0.3699178134600434,0.17022320652604472,0.13979416809605488,0.08727383525618901,0.5804195804195804,0.1716867469879518,0.2267080745341615,0.22580080518116574,0.09643002709247404,0.05560571411377074,0.14568063978905002,0.1724137931034483,0.16673151750972762,0.01710714649909337
-0.0866089273817455,-0.10377358490566038,-0.049528301886792456,0.13424253177624362,0.086716655658728,0.33908126839823854,0.08471608181913852,0.1180674671240709,0.06731645639352178,0.4283216783216783,0.1686746987951807,0.09627329192546584,0.31915514324056243,0.09784938502481479,0.505878481050747,0.18367934816596718,0.26436781609195403,0.15155642023346302,0.012375835186117396
-0.14656895403064624,-0.049528301886792456,-0.2099056603773585,0.1325085489386412,0.08053925948949066,0.313744408866452,0.0848254562094502,0.10005717552887364,0.071318843551337,0.43531468531468526,0.12048192771084337,0.10869565217391304,0.31915514324056243,0.09798604617708408,0.6175051529330344,0.177406301642007,0.26436781609195403,0.15214007782101166,0.021641431846939552
