oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
19634000,2019,Никольский муниципальный район,2,-0.116504854368932,0.1720841132171636,0.4204635851823312,0.446780487804878,0.370288139416852,0.222354379812155,0.2732582687872801,0.530421216848674,0.2446214847169109,0.3379319931686781,0.3355926278638727,0.0537039874134307,0.0700040716705834,0.0686879110309529,0.3754685186130828,0.5077476543296593,0.0438699516243227
19634000,2020,Никольский муниципальный район,2,-0.0145631067961165,0.170221179447974,0.4208951890244172,0.450407617810075,0.3882004147030505,0.239251432136537,0.318837186657758,0.5382215288611545,0.2562913488363976,0.3346583380654931,0.3388928045919087,0.051377407153873,0.0778328948428885,0.0650886151143725,0.3795777192710753,0.4393401881341375,0.049027710060219
19634000,2021,Никольский муниципальный район,2,-0.1237864077669902,0.1687361048866861,0.4024440985946772,0.4416747828612613,0.3978976213385667,0.2413571238369367,0.4207931210704301,0.5491419656786273,0.2993702240523654,0.3305703109629784,0.3433790320062123,0.0426196614336374,0.07322357101168,0.0607646412546431,0.3829184459952088,0.4195583203629999,0.0635782398562167
19636000,2015,Нюксенский муниципальный район,2,-0.1310679611650485,0.0785947152435434,0.6608043085262583,0.684788343779764,0.5146270339632354,0.2975905505955454,0.2108242237897286,0.5959438377535102,0.2142407216105218,0.3775032299741602,0.454213152078088,0.0463944458478401,0.0705532523292686,0.037445825650694,0.5284883720930234,0.6442722894904217,0.2096000630311896
19636000,2016,Нюксенский муниципальный район,5,-0.1492718446601941,0.0772326646104095,0.6277296259978727,0.6749711362083417,0.5471198701600088,0.3028387626040003,0.2912362696540408,0.6131045241809673,0.2180190026265226,0.3995271867612293,0.4622235103181726,0.0502330729070303,0.0740690276613947,0.0381419571626902,0.5378086244168847,0.6084216617376823,0.4534783137462214
19636000,2017,Нюксенский муниципальный район,5,-0.0618932038834951,0.0758266768600778,0.8031898387395309,0.7743423958523373,0.671807543972685,0.3084540369134962,0.3471260953353094,0.62402496099844,0.2119678320240133,0.4069352699553186,0.4707941166052172,0.0543800147598909,0.0809117040137159,0.0393902655317847,0.54778073936725,0.6197030924802978,0.5467695592268886
19636000,2018,Нюксенский муниципальный район,2,-0.1213592233009708,0.0750621710208349,0.6540766807919022,0.7030817304817373,0.5551870719556443,0.3279954016101934,0.3067856141320683,0.6427457098283932,0.2141267176931879,0.4110798928171909,0.4755891398017349,0.0518766840100908,0.0708149765927352,0.0428263071125478,0.5533598688831656,0.5893520988811517,0.1956472552751392
19636000,2019,Нюксенский муниципальный район,2,0.078883495145631,0.0734364976845139,0.6273150130406895,0.7225820016820858,0.4661147792295605,0.3352562786351887,0.3254351559912954,0.6489859594383777,0.2084446369493736,0.3716977118317312,0.4769045533840638,0.0531916679137515,0.0681780052451032,0.0428789354330226,0.5656096685413426,0.5742929713252997,0.2175923324953735
19636000,2020,Нюксенский муниципальный район,2,0.0097087378640776,0.0735683090361075,0.6152560349191298,0.72325494342357,0.4635184477852693,0.2760908736809931,0.3027559752348255,0.6614664586583464,0.2080711694918676,0.3871635610766046,0.4760500898985453,0.0514048502450646,0.0648200395848363,0.0423526172366457,0.6273291925465839,0.573264018318864,0.1988568183488424
19636000,2021,Нюксенский муниципальный район,2,-0.0303398058252427,0.072856527737502,0.6095754801474644,0.6829817218571566,0.4826371916195537,0.2562598415655919,0.4263016392733054,0.6786271450858035,0.2101039477729966,0.4561036733271687,0.4879556909339752,0.0487746843033103,0.0611646415225734,0.0375795115482537,0.6334579664696659,0.5656441969166731,0.2191652966701812
