oktmo,name,year,inflow
1620470,Усть-Козлухинский сельсовет,2017,19.0
1620472,Усть-Пустынский сельсовет,2017,2.0
1620481,Харловский сельсовет,2017,30.0
1620492,Чинетинский сельсовет,2017,17.0
1621000,Крутихинский муниципальный район,2017,498.0
1621406,Боровской сельсовет,2017,37.0
1621412,Волчно-Бурлинский сельсовет,2017,48.0
1621418,Долганский сельсовет,2017,51.0
1621424,Заковряшинский сельсовет,2017,39.0
1621430,Крутихинский сельсовет,2017,176.0
1621436,Маловолчанский сельсовет,2017,27.0
1621442,Новодубровский сельсовет,2017,35.0
1621446,Подборный сельсовет,2017,49.0
1621448,Прыганский сельсовет,2017,36.0
1622000,Кулундинский муниципальный район,2017,1034.0
1622411,Ананьевский сельсовет,2017,37.0
1622433,Воздвиженский сельсовет,2017,16.0
1622444,Златополинский сельсовет,2017,24.0
1622455,Константиновский сельсовет,2017,36.0
1622460,Кулундинский сельсовет,2017,692.0
1622466,Курский сельсовет,2017,58.0
1622472,Мирабилитский сельсовет,2017,35.0
1622477,Октябрьский сельсовет,2017,115.0
1622488,Семёновский сельсовет,2017,21.0
1623000,Курьинский муниципальный район,2017,152.0
1623422,Ивановский сельсовет,2017,12.0
1623433,Казанцевский сельсовет,2017,10.0
1623438,Колыванский сельсовет,2017,20.0
1623444,Краснознаменский сельсовет,2017,17.0
1623455,Кузнецовский сельсовет,2017,3.0
1623466,Курьинский сельсовет,2017,58.0
1623468,Новофирсовский сельсовет,2017,8.0
1623477,Трусовский сельсовет,2017,13.0
1623488,Усть-Таловский сельсовет,2017,11.0
1624000,Кытмановский муниципальный район,2017,464.0
1624407,Дмитро-Титовский сельсовет,2017,41.0
1624423,Кытмановский сельсовет,2017,178.0
1624434,Червовский сельсовет,2017,13.0
1624446,Новотарабинский сельсовет,2017,18.0
1624457,Октябрьский сельсовет,2017,57.0
1624469,Порошинский сельсовет,2017,25.0
1624480,Семено-Красиловский сельсовет,2017,19.0
1624491,Сунгайский сельсовет,2017,19.0
1624493,Тягунский сельсовет,2017,79.0
1624494,Тяхтинский сельсовет,2017,15.0
1625000,Локтевский муниципальный район,2017,678.0
1625101,город Горняк,2017,343.0
1625404,Александровский сельсовет,2017,8.0
1625409,Второкаменский сельсовет,2017,16.0
1625413,Георгиевский сельсовет,2017,20.0
1625417,Гилёвский сельсовет,2017,26.0
1625421,Золотухинский сельсовет,2017,13.0
1625426,Кировский сельсовет,2017,37.0
1625434,Локтевский сельсовет,2017,36.0
1625440,Масальский сельсовет,2017,35.0
1625449,Николаевский сельсовет,2017,12.0
1625456,Новенский сельсовет,2017,12.0
1625459,Новомихайловский сельсовет,2017,32.0
1625466,Покровский сельсовет,2017,14.0
1625473,Ремовский сельсовет,2017,12.0
1625476,Самарский сельсовет,2017,22.0
1625484,Успенский сельсовет,2017,26.0
1625495,Устьянский сельсовет,2017,14.0
1626000,Мамонтовский муниципальный район,2017,855.0
1626406,Буканский сельсовет,2017,60.0
1626412,Гришенский сельсовет,2017,23.0
1626424,Кадниковский сельсовет,2017,27.0
1626429,Комсомольский сельсовет,2017,32.0
1626434,Корчинский сельсовет,2017,37.0
1626437,Костино-Логовской сельсовет,2017,58.0
1626442,Крестьянский сельсовет,2017,22.0
1626449,Мамонтовский сельсовет,2017,421.0
1626460,Островновский сельсовет,2017,66.0
1626468,Покровский сельсовет,2017,33.0
1626473,Сусловский сельсовет,2017,23.0
1626478,Тимирязевский сельсовет,2017,10.0
1626492,Чернокурьинский сельсовет,2017,43.0
1627000,Михайловский муниципальный район,2017,790.0
1627154,Малиновоозёрский поссовет,2017,118.0
1627405,Ащегульский сельсовет,2017,11.0
1627411,Бастанский сельсовет,2017,34.0
1627416,Михайловский сельсовет,2017,486.0
1627420,Назаровский сельсовет,2017,14.0
1627422,Николаевский сельсовет,2017,46.0
1627433,Полуямский сельсовет,2017,19.0
1627444,Ракитовский сельсовет,2017,62.0
1628000,Новичихинский муниципальный район,2017,288.0
1628411,Долговский сельсовет,2017,18.0
1628422,Лобанихинский сельсовет,2017,20.0
1628433,Мельниковский сельсовет,2017,19.0
1628444,Новичихинский сельсовет,2017,147.0
1628455,Поломошенский сельсовет,2017,18.0
1628466,Солоновский сельсовет,2017,44.0
1628477,Токарёвский сельсовет,2017,22.0
1629000,Зональный муниципальный район,2017,774.0
1629412,Буланихинский сельсовет,2017,77.0
1629426,Зональный сельсовет,2017,122.0
1629442,Луговской сельсовет,2017,56.0
1629466,Новочемровский сельсовет,2017,103.0
1629470,Октябрьский сельсовет,2017,24.0
1629474,Плешковский сельсовет,2017,108.0
1629480,Соколовский сельсовет,2017,155.0
1629493,Чемровский сельсовет,2017,57.0
1629496,Шубенский сельсовет,2017,72.0
1630000,Павловский муниципальный район,2017,915.0
1630401,Арбузовский сельсовет,2017,32.0
1630403,Бурановский сельсовет,2017,18.0
1630412,Елунинский сельсовет,2017,21.0
1630432,Колыванский сельсовет,2017,35.0
1630437,Комсомольский сельсовет,2017,123.0
1630449,Лебяжинский сельсовет,2017,13.0
1630455,Новозоринский сельсовет,2017,58.0
1630460,Павловский сельсовет,2017,338.0
1630462,Павлозаводской сельсовет,2017,49.0
1630464,Прутской сельсовет,2017,47.0
1630466,Рогозихинский сельсовет,2017,32.0
1630473,Стуковский сельсовет,2017,28.0
1630482,Черемновский сельсовет,2017,55.0
1630485,Чернопятовский сельсовет,2017,23.0
1630490,Шаховский сельсовет,2017,43.0
1631000,Панкрушихинский муниципальный район,2017,453.0
1631411,Велижанский сельсовет,2017,27.0
1631417,Железнодорожный сельсовет,2017,75.0
1631422,Зятьковский сельсовет,2017,25.0
1631433,Кривинский сельсовет,2017,16.0
1631444,Луковский сельсовет,2017,24.0
1631456,Панкрушихинский сельсовет,2017,168.0
1631467,Подойниковский сельсовет,2017,87.0
1631478,Романовский сельсовет,2017,18.0
1631489,Урываевский сельсовет,2017,13.0
1632000,Первомайский муниципальный район,2017,2644.0
1632406,Акуловский сельсовет,2017,31.0
1632412,Баюновоключевский сельсовет,2017,101.0
1632416,Берёзовский сельсовет,2017,419.0
1632420,Бобровский сельсовет,2017,303.0
1632422,Боровихинский сельсовет,2017,345.0
1632425,Жилинский сельсовет,2017,58.0
1632430,Журавлихинский сельсовет,2017,46.0
1632434,Зудиловский сельсовет,2017,303.0
1632442,Логовской сельсовет,2017,58.0
1632445,Новоберёзовский сельсовет,2017,21.0
1632449,Первомайский сельсовет,2017,153.0
1632454,Повалихинский сельсовет,2017,102.0
1632461,Рассказихинский сельсовет,2017,61.0
1632472,Санниковский сельсовет,2017,359.0
1632483,Северный сельсовет,2017,49.0
1632494,Сибирский сельсовет,2017,138.0
1632496,Солнечный сельсовет,2017,45.0
1632497,Сорочелоговской сельсовет,2017,52.0
1633000,Петропавловский муниципальный район,2017,499.0
1633405,Алексеевский сельсовет,2017,47.0
1633407,Антоньевский сельсовет,2017,56.0
1633414,Зеленодольский сельсовет,2017,84.0
1633423,Камышенский сельсовет,2017,42.0
1633434,Николаевский сельсовет,2017,45.0
1633440,Новообинский сельсовет,2017,60.0
1633446,Паутовский сельсовет,2017,34.0
1633457,Петропавловский сельсовет,2017,105.0
1633479,Соловьихинский сельсовет,2017,26.0
1634000,Поспелихинский муниципальный район,2017,623.0
1634408,Борковский сельсовет,2017,37.0
