oktmo,name,year,inflow
1638422,Дальний сельсовет,2020,22.0
1638425,Куйбышевский сельсовет,2020,78.0
1638437,Новоалександровский сельсовет,2020,32.0
1638440,Новониколаевский сельсовет,2020,41.0
1638444,Новороссийский сельсовет,2020,14.0
1638447,Новосклюихинский сельсовет,2020,47.0
1638451,Половинкинский сельсовет,2020,16.0
1638460,Ракитовский сельсовет,2020,32.0
1638462,Рубцовский сельсовет,2020,47.0
1638465,Самарский сельсовет,2020,23.0
1638467,Саратовский сельсовет,2020,19.0
1638471,Тишинский сельсовет,2020,23.0
1640000,Смоленский муниципальный район,2020,525.0
1640405,Ануйский сельсовет,2020,32.0
1640412,Верх-Обский сельсовет,2020,75.0
1640423,Кировский сельсовет,2020,24.0
1640434,Линёвский сельсовет,2020,34.0
1640445,Новотырышкинский сельсовет,2020,42.0
1640456,Смоленский сельсовет,2020,222.0
1640460,Солоновский сельсовет,2020,33.0
1640466,Сычёвский сельсовет,2020,42.0
1640479,Точилинский сельсовет,2020,21.0
1641000,Суетский муниципальный район,2020,122.0
1641404,Александровский сельсовет,2020,14.0
1641410,Боронский сельсовет,2020,11.0
1641413,Верх-Суетский сельсовет,2020,66.0
1641425,Нижнесуетский сельсовет,2020,31.0
1642000,Советский муниципальный район,2020,480.0
1642411,Кокшинский сельсовет,2020,50.0
1642415,Коловский сельсовет,2020,15.0
1642420,Красноярский сельсовет,2020,21.0
1642429,Никольский сельсовет,2020,28.0
1642435,Платовский сельсовет,2020,27.0
1642440,Половинский сельсовет,2020,15.0
1642447,Сетовский сельсовет,2020,23.0
1642452,Советский сельсовет,2020,152.0
1642457,Талицкий сельсовет,2020,11.0
1642466,Урожайный сельсовет,2020,46.0
1642471,Шульгин-Логский сельсовет,2020,45.0
1642472,Шульгинский сельсовет,2020,47.0
1643000,Солонешенский муниципальный район,2020,334.0
1643407,Берёзовский сельсовет,2020,20.0
1643423,Карповский сельсовет,2020,6.0
1643434,Лютаевский сельсовет,2020,13.0
1643445,Сибирячихинский сельсовет,2020,16.0
1643450,Солонешенский сельсовет,2020,206.0
1643457,Степной сельсовет,2020,4.0
1643470,Тополинский сельсовет,2020,31.0
1643481,Тумановский сельсовет,2020,38.0
1644000,Солтонский муниципальный район,2020,168.0
1644424,Карабинский сельсовет,2020,37.0
1644436,Макарьевский сельсовет,2020,10.0
1644447,Ненинский сельсовет,2020,17.0
1644450,Нижнененинский сельсовет,2020,11.0
1644481,Солтонский сельсовет,2020,72.0
1644492,Сузопский сельсовет,2020,21.0
1645000,Шелаболихинский муниципальный район,2020,393.0
1645410,Верх-Кучукский сельсовет,2020,16.0
1645420,Ильинский сельсовет,2020,20.0
1645423,Инской сельсовет,2020,14.0
1645428,Кипринский сельсовет,2020,60.0
1645430,Крутишинский сельсовет,2020,47.0
1645433,Кучукский сельсовет,2020,46.0
1645438,Макаровский сельсовет,2020,22.0
1645442,Новообинцевский сельсовет,2020,35.0
1645460,Шелаболихинский сельсовет,2020,133.0
1646000,Табунский муниципальный район,2020,299.0
1646407,Алтайский сельсовет,2020,76.0
1646422,Большеромановский сельсовет,2020,32.0
1646440,Лебединский сельсовет,2020,21.0
1646455,Серебропольский сельсовет,2020,30.0
1646466,Табунский сельсовет,2020,140.0
1647000,Тальменский муниципальный район,2020,1381.0
1647151,Тальменский поссовет,2020,563.0
1647406,Анисимовский сельсовет,2020,52.0
1647415,Зайцевский сельсовет,2020,19.0
1647424,Казанцевский сельсовет,2020,4.0
1647430,Кашкарагаихинский сельсовет,2020,25.0
1647436,Курочкинский сельсовет,2020,37.0
1647442,Ларичихинский сельсовет,2020,60.0
1647448,Луговской сельсовет,2020,89.0
1647451,Лушниковский сельсовет,2020,19.0
1647456,Новоозёрский сельсовет,2020,170.0
1647459,Новоперуновский сельсовет,2020,38.0
1647462,Новотроицкий сельсовет,2020,29.0
1647466,Озёрский сельсовет,2020,146.0
1647470,Речкуновский сельсовет,2020,3.0
1647473,Среднесибирский сельсовет,2020,64.0
1647475,Староперуновский сельсовет,2020,25.0
1647482,Шадринцевский сельсовет,2020,16.0
1647492,Шишкинский сельсовет,2020,22.0
1648000,Тогульский муниципальный район,2020,240.0
1648406,Антипинский сельсовет,2020,55.0
1648430,Новоиушинский сельсовет,2020,5.0
1648436,Старотогульский сельсовет,2020,27.0
1648446,Тогульский сельсовет,2020,146.0
1648457,Топтушинский сельсовет,2020,7.0
1649000,Топчихинский муниципальный район,2020,831.0
1649403,Белояровский сельсовет,2020,36.0
1649407,Володарский сельсовет,2020,23.0
1649409,Зиминский сельсовет,2020,12.0
1649412,Кировский сельсовет,2020,12.0
1649420,Ключевский сельсовет,2020,20.0
1649424,Красноярский сельсовет,2020,23.0
1649436,Макарьевский сельсовет,2020,20.0
1649447,Парфёновский сельсовет,2020,61.0
1649450,Переясловский сельсовет,2020,41.0
1649452,Победимский сельсовет,2020,53.0
1649454,Покровский сельсовет,2020,9.0
1649460,Сидоровский сельсовет,2020,33.0
1649462,Топчихинский сельсовет,2020,382.0
1649469,Фунтиковский сельсовет,2020,32.0
1649475,Хабазинский сельсовет,2020,20.0
1649480,Чаузовский сельсовет,2020,6.0
1649491,Чистюньский сельсовет,2020,48.0
1650000,Третьяковский муниципальный район,2020,455.0
1650411,Екатерининский сельсовет,2020,42.0
1650422,Корболихинский сельсовет,2020,35.0
1650433,Новоалейский сельсовет,2020,12.0
1650444,Первокаменский сельсовет,2020,14.0
1650455,Плосковский сельсовет,2020,13.0
1650460,Садовый сельсовет,2020,57.0
1650466,Староалейский сельсовет,2020,199.0
1650477,Третьяковский сельсовет,2020,73.0
1650488,Шипунихинский сельсовет,2020,10.0
1651000,Троицкий муниципальный район,2020,871.0
1651408,Беловский сельсовет,2020,78.0
1651410,Боровлянский сельсовет,2020,58.0
1651414,Гордеевский сельсовет,2020,51.0
1651425,Ерёминский сельсовет,2020,30.0
1651430,Заводской сельсовет,2020,42.0
1651434,Зелёнополянский сельсовет,2020,38.0
1651440,Кипешинский сельсовет,2020,17.0
1651454,Петровский сельсовет,2020,19.0
1651457,Троицкий сельсовет,2020,430.0
1651470,Хайрюзовский сельсовет,2020,93.0
1651492,Южаковский сельсовет,2020,15.0
1652000,Тюменцевский муниципальный район,2020,183.0
1652403,Андроновский сельсовет,2020,5.0
1652407,Берёзовский сельсовет,2020,8.0
1652416,Вылковский сельсовет,2020,27.0
1652420,Грязновский сельсовет,2020,3.0
1652425,Заводской сельсовет,2020,9.0
1652432,Ключевской сельсовет,2020,4.0
1652436,Королёвский сельсовет,2020,9.0
1652450,Мезенцевский сельсовет,2020,4.0
1652452,Новокарповский сельсовет,2020,4.0
1652458,Тюменцевский сельсовет,2020,60.0
1652461,Урывский сельсовет,2020,6.0
1652469,Черемшанский сельсовет,2020,8.0
1652480,Шарчинский сельсовет,2020,26.0
