oktmo,name,year,inflow
46612440,Раменское (Егорьевского муниципального района) (до 2016 г.),2011,10.0
46612443,Саввинское (до 2016 г.),2011,22.0
46615000,ND,2011,188.0
46615100,ND,2011,160.0
46615101,Сергиев Посад (до 2020 г.),2011,81.0
46615103,Краснозаводск (до 2020 г.),2011,32.0
46615105,Пересвет (до 2020 г.),2011,3.0
46615106,Хотьково (до 2020 г.),2011,27.0
46615153,Богородское (до 2020 г.),2011,12.0
46615161,Скоропусковский (до 2020 г.),2011,5.0
46615400,ND,2011,28.0
46615406,Березняковское (до 2020 г.),2011,4.0
46615413,ND,2011,3.0
46615446,Реммаш (до 2020 г.),2011,4.0
46615452,Селковское (до 2020 г.),2011,8.0
46615458,Лозовское (до 2020 г.),2011,2.0
46615461,Шеметовское (до 2020 г.),2011,7.0
46616000,Зарайский (до 2020 г.),2011,63.0
46616100,Городские поселения Зарайского муниципального района,2011,20.0
46616101,Зарайск (до 2018 г.),2011,20.0
46616400,Сельские поселения Зарайского муниципального района,2011,43.0
46616408,Гололобовское,2011,14.0
46616416,Каринское,2011,8.0
46616428,Машоновское,2011,11.0
46616437,Струпненское,2011,10.0
46618000,Истринский,2011,182.0
46618100,Городские поселения Истринского муниципального района,2011,81.0
46618101,Истра (до 2018 г.),2011,52.0
46618103,Дедовск,2011,27.0
46618156,Снегири,2011,2.0
46618400,Сельские поселения Истринского муниципального района,2011,101.0
46618402,Бужаровское,2011,5.0
46618404,Букаревское,2011,22.0
46618413,Ермолинское (Истринского муниципального района),2011,4.0
46618416,Ивановское (Истринского муниципального района),2011,5.0
46618419,Костровское,2011,7.0
46618425,Лучинское,2011,24.0
46618428,Новопетровское,2011,12.0
46618431,Обушковское,2011,1.0
46618434,Онуфриевское,2011,3.0
46618437,ND,2011,14.0
46618443,Ядроминское,2011,4.0
46620000,Каширский (до 2016 г.),2011,240.0
46620100,Городские поселения Каширского муниципального района (до 2016 г.),2011,157.0
46620101,Кашира (до 2016 г.),2011,98.0
46620104,Ожерелье (до 2016 г.),2011,59.0
46620400,Сельские поселения Каширского муниципального района (до 2016 г.),2011,83.0
46620402,Базаровское (до 2016 г.),2011,30.0
46620407,Домнинское (до 2016 г.),2011,16.0
46620410,Знаменское (до 2016 г.),2011,2.0
46620413,Колтовское (до 2016 г.),2011,18.0
46620419,Топкановское (до 2016 г.),2011,17.0
46621000,Клинский,2011,632.0
46621100,Городские поселения Клинского муниципального района,2011,506.0
46621101,Клин (до 2019 г.),2011,443.0
46621103,Высоковск,2011,45.0
46621154,Решетниково,2011,18.0
46621400,Сельские поселения Клинского муниципального района,2011,126.0
46621407,Воздвиженское,2011,15.0
46621410,Воронинское,2011,31.0
46621416,Зубовское,2011,38.0
46621434,Нудольское,2011,33.0
46621437,Петровское,2011,9.0
46622000,Коломенский (до 2018 г.),2011,728.0
46622100,Городские поселения Коломенского муниципального района,2011,9.0
46622154,Пески,2011,9.0
46622400,Сельские поселения Коломенского муниципального района,2011,719.0
46622402,Акатьевское,2011,133.0
46622404,Биорковское,2011,156.0
46622416,Заруденское,2011,70.0
46622419,Непецинское,2011,220.0
46622422,Радужное,2011,34.0
46622425,Пестриковское,2011,63.0
46622431,Проводниковское,2011,33.0
46622434,Хорошовское,2011,10.0
46623000,Красногорский,2011,724.0
46623100,Городские поселения Красногорского муниципального района,2011,614.0
