oktmo,name,year,inflow
01637417,Гуселетовский сельсовет,2012,8.0
01637422,Дубровинский сельсовет,2012,4.0
01637435,Закладинский сельсовет,2012,7.0
01637440,Казанцевский сельсовет,2012,6.0
01637446,Майский сельсовет,2012,2.0
01637466,Рассветовский сельсовет,2012,1.0
01637468,Романовский сельсовет,2012,30.0
01637479,Сидоровский сельсовет,2012,5.0
01637482,Тамбовский сельсовет,2012,6.0
01638000,Рубцовский муниципальный район,2012,211.0
01638406,Безрукавский сельсовет,2012,22.0
01638412,Бобковский сельсовет,2012,14.0
01638415,Большешелковниковский сельсовет,2012,1.0
01638418,Веселоярский сельсовет,2012,48.0
01638420,Вишнёвский сельсовет,2012,5.0
01638422,Дальний сельсовет,2012,6.0
01638425,Куйбышевский сельсовет,2012,7.0
01638437,Новоалександровский сельсовет,2012,21.0
01638440,Новониколаевский сельсовет,2012,11.0
01638444,Новороссийский сельсовет,2012,2.0
01638447,Новосклюихинский сельсовет,2012,21.0
01638451,Половинкинский сельсовет,2012,6.0
01638460,Ракитовский сельсовет,2012,10.0
01638462,Рубцовский сельсовет,2012,14.0
01638465,Самарский сельсовет,2012,3.0
01638467,Саратовский сельсовет,2012,4.0
01638471,Тишинский сельсовет,2012,16.0
01640000,Смоленский муниципальный район,2012,265.0
01640405,Ануйский сельсовет,2012,15.0
01640412,Верх-Обский сельсовет,2012,40.0
01640423,Кировский сельсовет,2012,5.0
01640434,Линёвский сельсовет,2012,12.0
01640445,Новотырышкинский сельсовет,2012,53.0
01640456,Смоленский сельсовет,2012,85.0
01640460,Солоновский сельсовет,2012,10.0
01640466,Сычёвский сельсовет,2012,34.0
01640479,Точилинский сельсовет,2012,11.0
01641000,Суетский муниципальный район,2012,25.0
01641404,Александровский сельсовет,2012,6.0
01641410,Боронский сельсовет,2012,1.0
01641413,Верх-Суетский сельсовет,2012,9.0
01641420,Ильичёвский сельсовет,2012,1.0
01641425,Нижнесуетский сельсовет,2012,8.0
01642000,Советский муниципальный район,2012,257.0
01642411,Кокшинский сельсовет,2012,8.0
01642415,Коловский сельсовет,2012,4.0
01642420,Красноярский сельсовет,2012,19.0
01642429,Никольский сельсовет,2012,13.0
01642435,Платовский сельсовет,2012,45.0
01642440,Половинский сельсовет,2012,22.0
01642447,Сетовский сельсовет,2012,10.0
01642452,Советский сельсовет,2012,34.0
01642457,Талицкий сельсовет,2012,2.0
01642466,Урожайный сельсовет,2012,31.0
01642471,Шульгин-Логский сельсовет,2012,56.0
01642472,Шульгинский сельсовет,2012,13.0
01643000,Солонешенский муниципальный район,2012,106.0
01643407,Берёзовский сельсовет,2012,7.0
01643423,Карповский сельсовет,2012,2.0
01643434,Лютаевский сельсовет,2012,2.0
01643445,Сибирячихинский сельсовет,2012,5.0
01643450,Солонешенский сельсовет,2012,58.0
01643457,Степной сельсовет,2012,4.0
01643470,Тополинский сельсовет,2012,25.0
01643481,Тумановский сельсовет,2012,3.0
01644000,Солтонский муниципальный район,2012,122.0
01644424,Карабинский сельсовет,2012,23.0
01644436,Макарьевский сельсовет,2012,10.0
01644447,Ненинский сельсовет,2012,9.0
01644450,Нижнененинский сельсовет,2012,13.0
01644481,Солтонский сельсовет,2012,47.0
01644492,Сузопский сельсовет,2012,20.0
01645000,Шелаболихинский муниципальный район,2012,91.0
01645410,Верх-Кучукский сельсовет,2012,9.0
01645420,Ильинский сельсовет,2012,5.0
01645423,Инской сельсовет,2012,6.0
01645428,Кипринский сельсовет,2012,12.0
01645430,Крутишинский сельсовет,2012,8.0
01645433,Кучукский сельсовет,2012,16.0
01645438,Макаровский сельсовет,2012,1.0
01645442,Новообинцевский сельсовет,2012,3.0
01645445,Омутский сельсовет,2012,2.0
01645460,Шелаболихинский сельсовет,2012,29.0
01646000,Табунский муниципальный район,2012,195.0
01646407,Алтайский сельсовет,2012,28.0
01646409,Белозёрский сельсовет,2012,3.0
01646422,Большеромановский сельсовет,2012,10.0
01646440,Лебединский сельсовет,2012,4.0
01646455,Серебропольский сельсовет,2012,28.0
01646466,Табунский сельсовет,2012,122.0
01647000,Тальменский муниципальный район,2012,388.0
01647151,Тальменский поссовет,2012,165.0
01647406,Анисимовский сельсовет,2012,19.0
01647415,Зайцевский сельсовет,2012,8.0
01647424,Казанцевский сельсовет,2012,8.0
01647430,Кашкарагаихинский сельсовет,2012,13.0
01647436,Курочкинский сельсовет,2012,28.0
01647442,Ларичихинский сельсовет,2012,11.0
01647448,Луговской сельсовет,2012,13.0
01647451,Лушниковский сельсовет,2012,4.0
01647456,Новоозёрский сельсовет,2012,38.0
01647459,Новоперуновский сельсовет,2012,17.0
01647462,Новотроицкий сельсовет,2012,7.0
01647466,Озёрский сельсовет,2012,22.0
01647470,Речкуновский сельсовет,2012,1.0
01647473,Среднесибирский сельсовет,2012,21.0
01647475,Староперуновский сельсовет,2012,6.0
01647482,Шадринцевский сельсовет,2012,2.0
01647492,Шишкинский сельсовет,2012,5.0
01648000,Тогульский муниципальный район,2012,125.0
01648406,Антипинский сельсовет,2012,24.0
01648430,Новоиушинский сельсовет,2012,6.0
01648436,Старотогульский сельсовет,2012,27.0
01648446,Тогульский сельсовет,2012,62.0
01648457,Топтушинский сельсовет,2012,6.0
01649000,Топчихинский муниципальный район,2012,155.0
01649403,Белояровский сельсовет,2012,4.0
01649407,Володарский сельсовет,2012,7.0
01649409,Зиминский сельсовет,2012,1.0
01649412,Кировский сельсовет,2012,6.0
01649420,Ключевский сельсовет,2012,3.0
