name,year,inflow
Ширинский муниципальный район,2022,899.0
Коммунаровский сельсовет,2022,48.0
Туимский сельсовет,2022,120.0
Ширинский сельсовет,2022,303.0
Беренжакский сельсовет,2022,8.0
Борцовский сельсовет,2022,49.0
Воротский сельсовет,2022,20.0
Джиримский сельсовет,2022,21.0
Ефремкинский сельсовет,2022,32.0
Жемчужненский сельсовет,2022,111.0
Селосонский сельсовет,2022,18.0
Солёноозёрный сельсовет,2022,16.0
Спиринский сельсовет,2022,32.0
Фыркальский сельсовет,2022,24.0
Целинный сельсовет,2022,65.0
Черноозёрный сельсовет,2022,32.0
город Абакан,2022,7776.0
город Абаза,2022,517.0
город Саяногорск,2022,1980.0
город Сорск,2022,461.0
город Черногорск,2022,2432.0
Ачхой-Мартановский муниципальный район,2022,637.0
Сельские поселения Ачхой-Мартановского муниципального района/,2022,617.0
ND,2022,217.0
Валерикское,2022,37.0
Давыденковское,2022,23.0
Закан-Юртовское,2022,48.0
Катар-Юртовское,2022,69.0
Куларинское,2022,20.0
Хамби-Ирзинское,2022,32.0
Ново-Шаройское,2022,35.0
Яндинское,2022,20.0
Самашкинское,2022,97.0
Шаами-Юртовское,2022,35.0
Старо-Ачхойское,2022,4.0
Веденский муниципальный район,2022,359.0
Сельские поселения Веденского муниципального района/,2022,359.0
Агишбатойское,2022,5.0
Белгатойское,2022,3.0
Веденское,2022,71.0
Гунинское,2022,27.0
Даргойское,2022,14.0
Дышне-Веденское,2022,49.0
Тевзанинское,2022,25.0
Курчалинское,2022,7.0
Макажойское,2022,2.0
Махкетинское,2022,43.0
Сельментаузенское,2022,4.0
Тазен-Калинское,2022,7.0
Харачойское,2022,22.0
Хаттунинское,2022,27.0
Ца-Веденское,2022,26.0
Элистанжинское,2022,17.0
Эрсинойское,2022,2.0
Бенойское,2022,7.0
Хойское,2022,1.0
Грозненский муниципальный район,2022,543.0
Сельские поселения Грозненского муниципального района/,2022,543.0
Алхан-Калинское,2022,75.0
Виноградненское,2022,42.0
Беркат-Юртовское,2022,31.0
Горячеисточненское,2022,12.0
Ильиновское,2022,3.0
Кень-Юртовское,2022,12.0
Октябрьское,2022,23.0
Первомайское,2022,48.0
Петропавловское,2022,38.0
Побединское,2022,78.0
Правобережненское,2022,30.0
Пролетарское,2022,42.0
Толстой-Юртовское,2022,83.0
Центора-Юртовское,2022,11.0
Терское,2022,15.0
Гудермесский муниципальный район,2022,588.0
Городские поселения Гудермесского муниципального района/,2022,266.0
Гудермесское,2022,266.0
Сельские поселения Гудермесского муниципального района/,2022,322.0
Азамат-Юртовское,2022,1.0
Бильтой-Юртовское,2022,4.0
Брагунское,2022,69.0
Герзель-Аульское,2022,8.0
Джалкинское,2022,20.0
Дарбанхинское,2022,10.0
Хангиш-Юртовское,2022,2.0
Мелчхинское,2022,8.0
Гордали-Юртовское,2022,8.0
Ишхой-Юртовское,2022,19.0
Кади-Юртовское,2022,7.0
Комсомольское,2022,11.0
Ново-Энгенойское,2022,7.0
Ойсхарское,2022,56.0
Кошкельдинское,2022,25.0
Шуанинское,2022,22.0
Энгель-Юртовское,2022,15.0
Ново-Бенойское,2022,6.0
Нижне-Нойберское,2022,18.0
Верхне-Нойберское,2022,6.0
Итум-Калинский муниципальный район,2022,69.0
Сельские поселения Итум-Калинского муниципального района/,2022,69.0
Гухойское,2022,6.0
Итум-Калинское,2022,22.0
Ушкалойское,2022,9.0
Бугаройское,2022,3.0
Ведучинское,2022,5.0
Гучум-Калинское,2022,1.0
Зумсойское,2022,1.0
Кокадойское,2022,2.0
Тазбичинское,2022,14.0
Тусхаройское,2022,2.0
Хилдехаройское,2022,4.0
Курчалоевский муниципальный район,2022,1062.0
Городские поселения Курчалоевского района/,2022,351.0
Курчалойское,2022,351.0
Сельские поселения Курчалоевского муниципального района/,2022,711.0
Аллеройское,2022,53.0
Бачи-Юртовское,2022,107.0
Майртупское,2022,153.0
Гелдаганское,2022,117.0
Цоци-Юртовское,2022,105.0
Хиди-Хуторское,2022,7.0
Ахмат-Юртовское,2022,34.0
Ялхой-Мохкское,2022,26.0
Регитинское,2022,30.0
Ахкинчу-Барзойское,2022,8.0
Джугуртинское,2022,15.0
Эникалинское,2022,6.0
Илсхан-Юртовское,2022,50.0
Надтеречный муниципальный район,2022,345.0
Сельские поселения Надтеречного муниципального района/,2022,345.0
Бено-Юртовское,2022,39.0
Братское,2022,28.0
Верхненаурское,2022,34.0
Гвардейское,2022,50.0
Горагорское,2022,45.0
