oktmo,name,year,outflow
28634101,Город Кувшиново,2017,35.0
28634410,"Сокольническое (с 2017 г. объединены Сокольническое, Васильковское и Ранцевское)",2017,9.0
28634420,Могилевское,2017,3.0
28634426,ND,2017,3.0
28634432,"Тысяцкое (с 2017 г. объединены Тысяцкое, Большекузнечковское, Борзынское и Пеньское)",2017,17.0
28636000,Лесной муниципальный район (с 2021 г. преобразован в Лесной муниципальный округ),2017,1.0
28636412,Лесное,2017,1.0
28638000,Лихославльский муниципальный район (с 2022 г. преобразован в Лихославльский муниципальный округ),2017,260.0
28638101,Город Лихославль,2017,108.0
28638155,Поселок Калашниково,2017,20.0
28638404,Барановское,2017,10.0
28638408,"Вескинское (с 2018 г. объединены Вескинское, Крючковское и Ильинское)",2017,52.0
28638412,Станское,2017,2.0
28638420,Кавское (с 2018 г. объединены Кавское и Первитинское),2017,21.0
28638422,Крючковское,2017,2.0
28638426,Микшинское,2017,14.0
28638430,Ильинское,2017,6.0
28638432,Первитинское,2017,5.0
28638438,Сосновицкое (с 2018 г. объединены Сосновицкое и Барановское),2017,11.0
28638440,Толмачевское,2017,9.0
28640000,Максатихинский муниципальный район (с 2023 г. преобразован в Максатихинский муниципальный округ),2017,7.0
28640417,"Зареченское (с 2016 г. объединены Зареченское, Ривицкое, Кострецкое, Пальчихинское и Трестенское)",2017,5.0
28640428,"Малышевское (с 2016 г. объединены Малышевское, Каменское и Труженицкое)",2017,2.0
28643000,Нелидовский муниципальный район (с 2019 г. преобразован в Нелидовский городской округ),2017,30.0
28643101,Город Нелидово,2017,15.0
28643412,Земцовское,2017,1.0
28643418,Новоселковское,2017,3.0
28643420,Нелидовское,2017,1.0
28643426,Селянское,2017,10.0
28644000,Оленинский муниципальный район (с 2021 г. преобразован в Оленинский муниципальный округ),2017,42.0
28644151,Поселок Оленино,2017,13.0
28644404,Глазковское,2017,7.0
28644412,Гришинское,2017,3.0
28644414,Гусевское,2017,1.0
28644426,Молодотудское,2017,13.0
28644428,Мостовское,2017,3.0
28644450,Холмецкое,2017,2.0
28645000,Осташковский муниципальный район (с 2018 г. преобразован в Осташковский городской округ),2017,40.0
28645101,Город Осташков,2017,23.0
28645416,Ждановское,2017,2.0
28645420,Сорожское,2017,3.0
28645422,Замошское,2017,7.0
28645430,Мошенское,2017,1.0
28645438,Сиговское,2017,4.0
28647000,Рамешковский муниципальный район (с 2022 г. преобразован в Рамешковский муниципальный округ),2017,145.0
28647151,Поселок Рамешки,2017,35.0
28647404,Алешино,2017,20.0
28647406,Ведное,2017,1.0
28647408,Высоково,2017,19.0
28647414,Заклинье,2017,17.0
28647418,Застолбье,2017,8.0
28647424,Киверичи,2017,2.0
28647428,Кушалино,2017,26.0
28647431,Никольское,2017,5.0
28647440,Некрасово,2017,12.0
28648000,Ржевский муниципальный район (с 2023 г. объединен с городским округом г.Ржев и преобразован в Ржевский муниципальный округ),2017,90.0
28648413,Есинка,2017,8.0
28648418,Итомля (с 2014 г. объединены Итомля и Шолохово),2017,9.0
28648426,Медведево,2017,13.0
28648440,Победа,2017,12.0
28648447,Успенское,2017,13.0
28648448,Хорошево,2017,17.0
28648450,Чертолино,2017,18.0
28649000,Сандовский муниципальный район (с 2021 г. преобразован в Сандовский муниципальный округ),2017,1.0
28649151,Поселок Сандово,2017,1.0
28650000,Селижаровский муниципальный район (с 2021 г. преобразован в Селижаровский муниципальный округ),2017,72.0
28650151,Поселок Селижарово,2017,33.0
28650408,Березугское,2017,1.0
28650410,Большекошинское (с 2018 г. объединены Большекошинское и Елецкое),2017,8.0
28650416,Дмитровское (с 2014 г. объединены Дмитровское и Максимковское),2017,1.0
28650420,Елецкое,2017,2.0
28650426,Захаровское,2017,2.0
28650428,Оковецкое,2017,1.0
28650429,Ларионовское,2017,2.0
28650432,Селищенское (с 2018 г. объединены Селищенское и Шуваевское),2017,19.0
28650440,Талицкое,2017,1.0
28650444,Шуваевское,2017,2.0
28651000,Сонковский муниципальный район (с 2023 г. преобразован в Сонковский муниципальный округ),2017,1.0
28651151,Поселок Сонково,2017,1.0
28652000,Спировский муниципальный район (с 2022 г. преобразован в Спировский муниципальный округ),2017,1.0
28652151,Поселок Спирово,2017,1.0
28653000,Старицкий муниципальный район (с 2023 г. преобразован в Старицкий муниципальный округ),2017,47.0
28653101,Город Старица,2017,12.0
28653402,Архангельское,2017,6.0
28653408,Берновское,2017,2.0
28653418,"Паньково (до 2013 г. Паньковское, с 2013 г. объединены Паньковское и Васильевское)",2017,2.0
28653430,Емельяновское,2017,7.0
28653438,"Луковниково (до 2013 г. Луковниковское, с 2013 г. объединены Луковниковское и Орешкинское)",2017,9.0
28653446,ND,2017,4.0
28653462,"станция Старица (до 2013 г. Старицкое, с 2013 г. объединены Старицкое, Корениченское и Красновское)",2017,5.0
28654000,Торжокский муниципальный район,2017,172.0
28654408,Яконовское,2017,18.0
28654410,Большепетровское,2017,13.0
28654412,Большесвятцовское,2017,4.0
28654414,Будовское,2017,11.0
28654418,Высоковское,2017,14.0
28654422,Борисцевское,2017,26.0
28654424,Грузинское,2017,5.0
28654430,Мирновское,2017,10.0
28654438,Клоковское,2017,14.0
28654444,Марьинское,2017,14.0
28654446,Мошковское,2017,9.0
28654448,Никольское,2017,6.0
28654451,Пироговское,2017,4.0
28654452,Осташковское,2017,1.0
28654458,Тверецкое,2017,1.0
28654460,Страшевичское,2017,4.0
28654462,Сукромленское,2017,4.0
28654464,Рудниковское,2017,7.0
28654466,Масловское,2017,7.0
28655000,Торопецкий муниципальный район,2017,5.0
28655101,Город Торопец,2017,5.0
28657000,Фировский муниципальный район,2017,2.0
28657410,Рождественское,2017,1.0
28657418,Фировское,2017,1.0
28701000,город Тверь,2017,931.0
28714000,Вышневолоцкий,2017,69.0
28726000,Город Кимры (с 2023 г. объединен с Кимрским муниципальным районом и преобразован в Кимрский муниципальный округ),2017,222.0
28745000,Город Ржев (с 2023 г. объединен с Ржевским муниципальным районом и преобразован в Ржевский муниципальный округ),2017,171.0
28750000,город Торжок,2017,131.0
28751000,Удомельский,2017,109.0
29602000,Бабынинский муниципальный район,2017,38.0
29602103,поселок Воротынск,2017,18.0
29602408,поселок Бабынино,2017,5.0
29602420,село Муромцево,2017,4.0
29602440,село Сабуровщино,2017,2.0
29602452,село Бабынино,2017,9.0
29604000,Барятинский муниципальный район,2017,62.0
29604404,деревня Асмолово,2017,18.0
29604408,село Барятино,2017,27.0
29604428,деревня Крисаново-Пятница,2017,6.0
29604444,село Сильковичи,2017,11.0
29606000,Боровский муниципальный район,2017,286.0
29606101,город Боровск,2017,11.0
29606105,город Балабаново,2017,150.0
29606157,город Ермолино,2017,4.0
29606404,деревня Асеньевское,2017,2.0
29606412,село Совхоз Боровский,2017,88.0
29606416,село Ворсино,2017,14.0
29606432,деревня Совьяки,2017,8.0
29606436,деревня Кривское,2017,9.0
29608000,Дзержинский муниципальный район,2017,193.0
29608101,город Кондрово,2017,58.0
29608157,поселок Полотняный Завод,2017,13.0
29608160,поселок Пятовский,2017,6.0
29608164,поселок Товарково,2017,22.0
29608402,деревня Никольское,2017,14.0
29608404,деревня Барсуки,2017,5.0
29608406,деревня Галкино,2017,15.0
29608408,деревня Сени,2017,1.0
29608409,село Дворцы,2017,9.0
29608410,деревня Жилетово,2017,3.0
29608416,деревня Редькино,2017,6.0
29608417,деревня Карцово,2017,1.0
29608420,село Льва Толстого,2017,7.0
29608432,село Совхоз Чкаловский,2017,3.0
29608452,деревня Старки,2017,3.0
29608456,деревня Рудня,2017,5.0
29608464,село Совхоз им Ленина,2017,16.0
29608470,Угорское,2017,6.0
29610000,Думиничский муниципальный район,2017,88.0
29610151,поселок Думиничи,2017,58.0
29610404,село Брынь,2017,9.0
29610408,деревня Буда,2017,4.0
29610416,деревня Высокое,2017,1.0
29610420,деревня Верхнее Гульцово,2017,3.0
29610424,деревня Дубровка,2017,3.0
29610428,деревня Думиничи,2017,1.0
29610432,село Новослободск,2017,4.0
29610436,село Которь,2017,1.0
29610440,село Маклаки,2017,4.0
29612000,Жиздринский муниципальный район,2017,74.0
29612101,город Жиздра,2017,35.0
29612404,деревня Акимовка,2017,2.0
29612416,село Овсорок,2017,7.0
29612420,село Огорь,2017,9.0
29612428,село Студенец,2017,10.0
29612436,"село Совхоз ""Коллективизатор""",2017,8.0
29612444,деревня Младенск,2017,3.0
29613000,Жуковский муниципальный район,2017,66.0
29613101,город Жуков,2017,12.0
29613157,город Белоусово,2017,12.0
29613160,город Кременки,2017,8.0
29613404,село Истье,2017,4.0
29613408,село Высокиничи,2017,1.0
29613418,село Восход,2017,1.0
29613432,деревня Верховье,2017,28.0
29614000,Кировский муниципальный район,2017,336.0
29614101,город Киров,2017,204.0
29614404,село Бережки,2017,1.0
29614408,деревня Малая Песочня,2017,13.0
29614412,деревня Большие Савки,2017,30.0
29614416,деревня Верхняя Песочня,2017,22.0
29614420,село Волое,2017,1.0
29614424,село Воскресенск,2017,4.0
29614428,деревня Выползово,2017,14.0
29614432,деревня Гавриловка,2017,12.0
29614436,село Дуброво,2017,9.0
29614440,деревня Буда,2017,10.0
29614444,деревня Тягаево,2017,1.0
29614448,село Фоминичи,2017,15.0
29616000,Козельский муниципальный район,2017,354.0
29616101,город Козельск,2017,38.0
29616104,город Сосенский,2017,287.0
29616404,село Березичский стеклозавод,2017,1.0
29616416,деревня Дешовки,2017,3.0
29616420,деревня Каменка,2017,4.0
29616424,деревня Киреевское-Первое,2017,4.0
29616428,деревня Лавровск,2017,13.0
29616432,село Нижние Прыски,2017,1.0
29616448,село Попелево,2017,1.0
29616452,деревня Сенино-Первое,2017,2.0
29618000,Куйбышевский муниципальный район,2017,31.0
29618408,поселок Бетлица,2017,22.0
29618412,село Бутчино,2017,2.0
29618424,село Жерелево,2017,2.0
29618440,деревня Высокое,2017,2.0
29618444,село Мокрое,2017,3.0
29620000,Людиновский муниципальный район,2017,150.0
29620101,город Людиново,2017,119.0
29620416,деревня Игнатовка,2017,3.0
29620428,село Заречный,2017,11.0
29620432,деревня Манино,2017,5.0
29620440,деревня Заболотье,2017,12.0
29623000,Малоярославецкий муниципальный район,2017,75.0
29623101,город Малоярославец,2017,43.0
29623412,поселок Детчино,2017,4.0
29623428,село Ильинское,2017,2.0
29623432,село Коллонтай,2017,4.0
29623436,село Кудиново,2017,5.0
29623440,село Спас-Загорье,2017,9.0
29623448,село Маклино,2017,3.0
29623452,село Головтеево,2017,1.0
29623456,деревня Михеево,2017,1.0
29623480,деревня Шумятино,2017,3.0
29625000,Медынский муниципальный район,2017,122.0
29625101,город Медынь,2017,101.0
29625404,село Адуево,2017,3.0
29625425,деревня Михальчуково,2017,2.0
29625428,село Кременское,2017,5.0
29625436,деревня Варваровка,2017,1.0
29625456,деревня Брюхово,2017,2.0
29625460,деревня Романово,2017,7.0
29625464,деревня Михеево,2017,1.0
29627000,Мещовский муниципальный район,2017,407.0
29627101,город Мещовск,2017,153.0
29627412,село Гаврики,2017,21.0
29627424,железнодорожная станция Кудринская,2017,59.0
29627425,поселок Молодежный,2017,161.0
29627440,село Серпейск,2017,13.0
29629000,Мосальский муниципальный район,2017,112.0
29629101,город Мосальск,2017,56.0
29629404,село Боровенск,2017,4.0
29629408,деревня Воронино,2017,6.0
29629424,деревня Долгое,2017,9.0
29629448,деревня Посконь,2017,1.0
29629452,деревня Путогино,2017,3.0
29629456,поселок Раменский,2017,21.0
29629458,деревня Савино,2017,3.0
29629460,деревня Гачки,2017,7.0
29629468,село Дашино,2017,2.0
29632000,Перемышльский муниципальный район,2017,52.0
29632401,село Перемышль,2017,7.0
29632404,село Ахлебинино,2017,1.0
29632408,село Борищево,2017,1.0
29632412,село Калужская опытная сельскохозяйственная станция,2017,2.0
29632424,село Гремячево,2017,7.0
29632432,деревня Большие Козлы,2017,2.0
29632440,село Корекозево,2017,2.0
29632448,деревня Григоровское,2017,5.0
29632460,деревня Покровское,2017,13.0
29632464,деревня Сильково,2017,4.0
29632468,деревня Хотисино,2017,8.0
29634000,Спас-Деменский муниципальный район,2017,31.0
29634101,город Спас-Деменск,2017,21.0
29634408,деревня Болва,2017,2.0
29634416,село Любунь,2017,2.0
29634424,хутор Новоалександровский,2017,4.0
29634428,село Павлиново,2017,2.0
29636000,Сухиничский муниципальный район,2017,121.0
29636101,город Сухиничи,2017,66.0
29636157,поселок Середейский,2017,18.0
29636408,деревня Бордуково,2017,4.0
29636412,село Стрельна,2017,2.0
29636420,деревня Глазково,2017,4.0
29636426,деревня Ермолово,2017,3.0
29636428,село Богдановы Колодези,2017,1.0
29636436,село Брынь,2017,5.0
29636440,деревня Радождево,2017,4.0
29636445,деревня Соболевка,2017,4.0
29636447,деревня Субботники,2017,4.0
29636452,село Шлиппово,2017,3.0
29636460,деревня Юрьево,2017,3.0
29638000,Тарусский муниципальный район,2017,126.0
29638101,город Таруса,2017,66.0
29638404,село Барятино,2017,4.0
29638408,село Волковское,2017,3.0
29638412,деревня Похвиснево,2017,5.0
29638416,село Некрасово,2017,4.0
29638420,село Кузьмищево,2017,16.0
29638424,село Вознесенье,2017,1.0
29638428,село Лопатино,2017,15.0
29638432,село Роща,2017,2.0
29638436,село Петрищево,2017,4.0
29638440,деревня Алекино,2017,6.0
29642000,Ульяновский муниципальный район,2017,15.0
29642456,село Ульяново,2017,15.0
29644000,Ферзиковский муниципальный район,2017,204.0
29644402,поселок Ферзиково,2017,71.0
29644403,поселок Дугна,2017,37.0
29644404,село Авчурино,2017,1.0
29644408,деревня Аристово,2017,10.0
29644412,Бебелевский сельсовет,2017,12.0
29644424,село Грабцево,2017,15.0
29644428,Октябрьский сельсовет,2017,2.0
29644432,деревня Красный Городок,2017,10.0
29644440,деревня Зудна,2017,2.0
29644444,деревня Ястребовка,2017,18.0
29644448,село Кольцово,2017,11.0
29644452,деревня Бронцы,2017,1.0
29644464,село Сашкино,2017,1.0
29644468,деревня Сугоново,2017,2.0
29644480,село Ферзиково,2017,11.0
29650000,Юхновский муниципальный район,2017,2.0
29650101,город Юхнов,2017,2.0
29701000,город Калуга,2017,8469.0
29715000,город Обнинск,2017,1446.0
30601000,Алеутский муниципальный район,2017,11.0
30601400,Сельские поселения Алеутского муниципального района,2017,11.0
30601401,Никольское,2017,11.0
30604000,Быстринский муниципальный район,2017,2.0
30604400,Сельские поселения Быстринского муниципального района/,2017,2.0
30604401,Эссовское,2017,2.0
30607000,Елизовский муниципальный район,2017,255.0
30607101,Елизовское,2017,159.0
30607400,Сельские поселения Елизовского муниципального района/,2017,92.0
30607407,Корякское,2017,2.0
30607410,Начикинское,2017,4.0
30607413,Николаевское,2017,1.0
30607416,Новоавачинское,2017,22.0
30607418,Новолесновское,2017,1.0
30607419,Паратунское,2017,31.0
30607421,Пионерское,2017,27.0
30607422,Раздольненское,2017,4.0
30613000,Соболевский муниципальный район,2017,2.0
30613400,Сельские поселения Соболевского муниципального района/,2017,2.0
30613401,Соболевское,2017,2.0
30616000,Усть-Большерецкий муниципальный район,2017,7.0
30616157,Озерновское,2017,2.0
30616400,Сельские поселения Усть-Большерецкого муниципального района/,2017,7.0
30616402,Апачинское,2017,1.0
30616407,Кавалерское,2017,4.0
30619000,Усть-Камчатский муниципальный район,2017,22.0
30619400,Сельские поселения Усть-Камчатского муниципального района/,2017,22.0
30619401,Усть-Камчатское,2017,17.0
30619402,Ключевское,2017,2.0
30619405,Козыревское,2017,3.0
30701000,Петропавловск-Камчатский,2017,1331.0
30824000,Карагинский муниципальный район,2017,7.0
30824151,поселок Оссора,2017,7.0
30824400,Сельские поселения Карагинского муниципального района/,2017,7.0
30827000,Олюторский муниципальный район,2017,1.0
30827400,Сельские поселения Олюторского муниципального района/,2017,1.0
30827405,село Тиличики,2017,1.0
30829000,Пенжинский муниципальный район,2017,1.0
30829400,Сельские поселения Пенжинского муниципального района/,2017,1.0
30829402,село Каменское,2017,1.0
30832000,Тигильский муниципальный район,2017,4.0
30832400,Сельские поселения Тигильского муниципального района/,2017,4.0
30832405,село Тигиль,2017,4.0
30851000,поселок Палана,2017,2.0
32601000,Беловский муниципальный район,2017,27.0
32601402,Бековское,2017,1.0
32601412,Евтинское,2017,10.0
32601432,Менчерепское,2017,1.0
32601436,Моховское,2017,2.0
32601451,Старобачатское,2017,2.0
32601452,Старопестеревское,2017,11.0
32602000,Гурьевский муниципальный район,2017,28.0
32602101,Гурьевское,2017,22.0
32602104,Салаирское,2017,6.0
32607000,Кемеровский муниципальный район,2017,125.0
32607404,Арсентьевское,2017,3.0
32607408,Береговое,2017,2.0
32607412,Березовское,2017,27.0
32607416,Щегловское,2017,1.0
32607424,Елыкаевское,2017,16.0
32607426,Звездное,2017,7.0
32607428,Ясногорское,2017,13.0
32607441,Суховское,2017,48.0
32607444,Ягуновское,2017,8.0
32610000,Крапивинский муниципальный район,2017,11.0
32610151,Крапивинское,2017,4.0
32610153,Зеленогорское,2017,5.0
32610420,Каменское,2017,1.0
32610428,Мельковское,2017,1.0
32613000,ND,2017,4.0
32613416,Демьяновское,2017,3.0
32613432,Краснинское,2017,1.0
32616000,Мариинский муниципальный район,2017,4.0
32616101,Мариинское,2017,3.0
32616404,Белогородское,2017,1.0
32619000,Новокузнецкий муниципальный район,2017,52.0
32619422,загорское,2017,4.0
32619432,Красулинское,2017,5.0
32619433,Кузедеевское,2017,2.0
32619460,Сосновское,2017,12.0
32619468,Терсинское (до 2014г.),2017,13.0
32619473,центральное,2017,16.0
32622000,Прокопьевский муниципальный район,2017,51.0
32622408,Бурлаковское,2017,1.0
32622420,Калачевское,2017,2.0
32622436,Кузбасское,2017,2.0
32622448,Сафоновское,2017,23.0
32622452,Терентьевское,2017,3.0
32622454,Трудармейское,2017,10.0
32622460,Яснополянское,2017,10.0
32625000,Промышленновский муниципальный район,2017,4.0
32625151,Промышленновское,2017,2.0
32625444,Тарасовское,2017,2.0
32627000,Таштагольский муниципальный район,2017,82.0
32627101,Таштагольское,2017,49.0
32627157,Мундыбашское,2017,6.0
32627162,Спасское,2017,1.0
32627175,Шерегешское,2017,25.0
32627413,Каларское,2017,1.0
32631000,Топкинский муниципальный район,2017,8.0
32631101,Топкинское,2017,2.0
32631404,ND,2017,1.0
32631420,Осиногривское,2017,1.0
32631428,Топкинское.,2017,1.0
32631444,Шишинское,2017,2.0
32631448,Юрьевское,2017,1.0
32634000,Тяжинский муниципальный район,2017,1.0
32634424,Нововосточное,2017,1.0
32640000,Юргинский муниципальный район,2017,8.0
32640412,ND,2017,1.0
32640420,Новоромановское,2017,2.0
32640428,Проскоковское,2017,2.0
32640436,Юргинское,2017,3.0
32643000,Яйский муниципальный район,2017,1.0
32643416,ND,2017,1.0
32646000,Яшкинский муниципальный район,2017,7.0
32646151,Яшкинское,2017,1.0
32646428,Пашковское,2017,4.0
32646432,Поломошинское,2017,1.0
32646450,Шахтерское,2017,1.0
32701000,Кемеровский,2017,975.0
32701362,Заводский,2017,194.0
32701364,Кировский,2017,32.0
32701365,Ленинский,2017,472.0
32701367,Рудничный,2017,170.0
32701370,Центральный,2017,107.0
32704000,Анжеро-Судженский,2017,83.0
32707000,Беловский,2017,310.0
32710000,Березовский,2017,252.0
32715000,Калтанский,2017,9.0
32716000,Киселевский,2017,31.0
32719000,Ленинск-Кузнецкий,2017,35.0
32725000,Междуреченский,2017,106.0
32728000,Мысковский,2017,11.0
32731000,Новокузнецкий,2017,714.0
32731362,Заводский,2017,84.0
32731364,Кузнецкий,2017,39.0
32731367,Куйбышевский,2017,109.0
32731369,Новоильинский,2017,49.0
32731370,Орджоникидзевский,2017,66.0
32731373,Центральный,2017,367.0
32732000,Полысаевский,2017,27.0
32734000,Осинниковский,2017,12.0
32737000,Прокопьевский,2017,97.0
32737362,Зенковский,2017,13.0
32737364,Рудничный,2017,59.0
32737367,Центральный,2017,25.0
32749000,Юргинский,2017,27.0
32751000,Краснобродский,2017,20.0
33602000,Арбажский муниципальный район,2017,11.0
33602151,Арбажское,2017,3.0
33602424,Корминское,2017,1.0
33602440,Сорвижское,2017,7.0
33603000,Афанасьевский муниципальный район,2017,4.0
33603151,Афанасьевское,2017,1.0
33603404,Ичетовкинское,2017,1.0
33603428,Гординское,2017,2.0
33605000,Белохолуницкий муниципальный район,2017,3.0
33605101,Белохолуницкое,2017,1.0
33605428,Климковское,2017,1.0
33605440,Поломское,2017,1.0
33606000,Богородский муниципальный район,2017,4.0
33606151,Богородское,2017,3.0
33606412,Ошланское,2017,1.0
33607000,Верхнекамский муниципальный район,2017,10.0
33607101,Кирсинское,2017,3.0
33607154,Лесное,2017,3.0
33607160,Рудничное,2017,2.0
33607162,Светлополянское,2017,2.0
33608000,Верхошижемский муниципальный район,2017,11.0
33608416,Зоновское,2017,4.0
33608418,Калачиговское,2017,4.0
33608428,Пунгинское,2017,2.0
33608440,Угорское,2017,1.0
33610000,Вятскополянский муниципальный район,2017,16.0
33610104,Сосновское,2017,5.0
33610154,Краснополянское,2017,4.0
33610412,Омгинское,2017,2.0
33610420,Среднетойменское,2017,1.0
33610432,Чекашевское,2017,4.0
33612000,Даровской муниципальный район,2017,10.0
33612151,Даровское,2017,7.0
33612412,Верховонданское,2017,2.0
33612440,Лузянское,2017,1.0
33614000,Зуевский муниципальный район,2017,13.0
33614101,Зуевское,2017,5.0
33614412,Кордяжское,2017,1.0
33614424,Мухинское,2017,1.0
33614428,Октябрьское,2017,1.0
33614442,Семушинское,2017,3.0
33614458,Косинское,2017,2.0
33616000,Кикнурский муниципальный район,2017,6.0
33616151,Кикнурское ГП,2017,1.0
33616438,Кикнурское СП,2017,5.0
33617000,Кильмезский муниципальный район,2017,1.0
33617408,Вихаревское,2017,1.0
33618000,Кирово-Чепецкий муниципальный район,2017,6.0
33618412,Просницкое,2017,1.0
33618420,Кстининское,2017,2.0
33618428,Пасеговское,2017,1.0
33618434,Селезеневское,2017,1.0
33618448,Чепецкое,2017,1.0
33619000,Котельничский муниципальный район,2017,5.0
33619404,Биртяевское,2017,1.0
33619448,Юбилейное,2017,2.0
33619481,Светловское,2017,1.0
33619494,Юрьевское,2017,1.0
33620000,Куменский муниципальный район,2017,18.0
33620151,Куменское,2017,7.0
33620154,Нижнеивкинское,2017,1.0
33620420,Вичевское,2017,7.0
33620421,Вожгальское,2017,1.0
33620428,Куменское,2017,1.0
33620444,Речное,2017,1.0
33621000,Лебяжский муниципальный район,2017,4.0
33621404,Михеевское,2017,1.0
33621412,Ветошкинское,2017,2.0
33621444,Лажское,2017,1.0
33622000,Лузский муниципальный район,2017,11.0
33622101,Лузское,2017,10.0
33622428,Папуловское,2017,1.0
33623000,Малмыжский муниципальный район,2017,17.0
33623101,Малмыжское,2017,8.0
33623428,Калининское,2017,3.0
33623440,Мелетское,2017,2.0
33623456,Ральниковское,2017,1.0
33623470,Староирюкское,2017,2.0
33623472,Старотушкинское,2017,1.0
33624000,Мурашинский муниципальный район,2017,8.0
33624101,Мурашинское,2017,5.0
33624435,Мурашинское (Мурашинское МО),2017,3.0
33626000,Немский муниципальный район,2017,4.0
33626151,Немское (Немское ГП),2017,2.0
33626404,Архангельское,2017,2.0
33627000,Нолинский муниципальный район,2017,14.0
33627101,Нолинское,2017,9.0
33627418,Красноярское,2017,1.0
33627430,Медведское,2017,2.0
33627432,Рябиновское,2017,1.0
33627436,Перевозское,2017,1.0
33628000,Омутнинский муниципальный район,2017,19.0
33628101,Омутнинское,2017,16.0
33628155,Восточное,2017,1.0
33628162,Песковское,2017,2.0
33629000,Опаринский муниципальный район,2017,9.0
33629151,Опаринское,2017,8.0
33629424,Маромицкое,2017,1.0
33630000,Оричевский муниципальный район,2017,67.0
33630151,Оричевское,2017,4.0
33630153,Лёвинское,2017,7.0
33630154,Мирнинское,2017,10.0
33630157,Стрижевское,2017,4.0
33630406,Быстрицкое,2017,1.0
33630416,Истобенское,2017,2.0
33630420,Коршикское,2017,5.0
33630424,Кучелаповское,2017,1.0
33630426,Лугоболотное,2017,8.0
33630436,Пищальское,2017,6.0
33630440,Пустошенское,2017,6.0
33630444,Спас-Талицкое,2017,5.0
33630448,Суводское,2017,6.0
33630452,Усовское,2017,1.0
33630456,Шалеговское,2017,1.0
33631000,Пижанский муниципальный район,2017,7.0
33631151,Пижанское,2017,5.0
33631416,Ижевское,2017,2.0
33632000,Подосиновский муниципальный район,2017,23.0
33632151,Подосиновское,2017,16.0
33632154,Демьяновское,2017,3.0
33632157,Пинюгское,2017,1.0
33632428,Утмановское,2017,3.0
33635000,Слободской муниципальный район,2017,80.0
33635153,Вахрушевское,2017,6.0
33635402,Бобинское,2017,4.0
33635404,Денисовское,2017,10.0
33635416,Ильинское,2017,1.0
33635424,Каринское,2017,1.0
33635436,Озерницкое,2017,1.0
33635440,Октябрьское,2017,4.0
33635452,Шиховское,2017,19.0
33635456,Стуловское,2017,16.0
33635460,Шестаковское,2017,18.0
33636000,Советский муниципальный район,2017,26.0
33636101,Советское,2017,15.0
33636420,Зашижемское,2017,1.0
33636436,Колянурское,2017,2.0
33636444,Лошкаринское,2017,3.0
33636460,Греховское,2017,3.0
33636464,Родыгинское,2017,2.0
33637000,Сунский муниципальный район,2017,13.0
33637151,Сунское,2017,8.0
33637406,Кокуйское,2017,5.0
33638000,Тужинский муниципальный район,2017,10.0
33638151,Тужинское,2017,9.0
33638416,Грековское,2017,1.0
33640000,Унинский муниципальный район,2017,1.0
33640151,Унинское,2017,1.0
33641000,Уржумский муниципальный район,2017,13.0
33641101,Уржумское,2017,7.0
33641480,Донауровское,2017,1.0
33641496,Уржумское,2017,5.0
33643000,Фаленский муниципальный район,2017,11.0
33643151,Фаленское,2017,7.0
33643448,Поломское (Фаленское МО),2017,1.0
33643456,Талицкое,2017,3.0
33645000,Орловский муниципальный район,2017,13.0
33645101,Орловское,2017,10.0
33645420,Орловское,2017,3.0
33647000,Шабалинский муниципальный район,2017,6.0
33647151,Ленинское,2017,4.0
33647412,Высокораменское,2017,1.0
33647448,Новотроицкое,2017,1.0
33649000,Юрьянский муниципальный район,2017,25.0
33649151,Юрьянское,2017,10.0
33649154,Мурыгинское,2017,4.0
33649416,Великорецкое,2017,4.0
33649420,Верховинское,2017,2.0
33649430,Гирсовское,2017,1.0
33649432,Загарское,2017,2.0
33649436,Ивановское,2017,1.0
33649448,Медянское,2017,1.0
33650000,Яранский муниципальный район,2017,9.0
33650101,Яранское,2017,6.0
33650412,Знаменское,2017,2.0
33650424,Кугальское,2017,1.0
33701000,город Киров,2017,1123.0
33704000,город Вятские Поляны,2017,47.0
33707000,город Кирово-Чепецк,2017,14.0
33710000,город Котельнич,2017,12.0
33713000,город Слободской,2017,41.0
33787000,ЗАТО Первомайский,2017,1.0
34604000,Буйский муниципальный район,2017,15.0
34604159,поселок Чистые Боры,2017,6.0
34604404,Барановское,2017,1.0
34604466,Центральное,2017,8.0
34606000,Вохомский муниципальный район,2017,2.0
34606410,Вохомское,2017,2.0
34608000,Галичский муниципальный район,2017,11.0
34608407,Дмитриевское,2017,3.0
34608416,Лопаревское,2017,1.0
34608428,Ореховское,2017,7.0
34612000,Кологривский муниципальный район,2017,4.0
34612101,город Кологрив,2017,2.0
34612408,Илешевское,2017,1.0
34612428,Суховерховское,2017,1.0
34614000,Костромской муниципальный район,2017,297.0
34614404,Апраксинское,2017,7.0
34614408,Бакшеевское,2017,14.0
34614411,Караваевское,2017,172.0
34614416,Кузнецовское,2017,19.0
34614418,Кузьмищенское,2017,1.0
34614420,Минское,2017,14.0
34614424,Никольское,2017,25.0
34614428,Самсоновское,2017,10.0
34614432,Сандогорское,2017,2.0
34614434,Середняковское,2017,4.0
34614436,Сущёвское,2017,13.0
34614440,Чернопенское,2017,7.0
34614444,Шунгенское,2017,9.0
34616000,Красносельский муниципальный район,2017,12.0
34616151,поселок Красное-на-Волге,2017,9.0
