oktmo,name,year,avgsalary
66627000,Монастырщинский муниципальный район,2022,30618.6
66630000,Новодугинский муниципальный район,2017,19026.4
66630000,Новодугинский муниципальный район,2018,20534.0
66630000,Новодугинский муниципальный район,2019,23203.6
66630000,Новодугинский муниципальный район,2020,26133.5
66630000,Новодугинский муниципальный район,2021,26741.7
66630000,Новодугинский муниципальный район,2022,29908.1
66633000,Починковский муниципальный район,2017,21974.3
66633000,Починковский муниципальный район,2018,24959.8
66633000,Починковский муниципальный район,2019,27046.4
66633000,Починковский муниципальный район,2020,29424.1
66633000,Починковский муниципальный район,2021,31061.7
66633000,Починковский муниципальный район,2022,35199.5
66636000,Рославльский муниципальный район,2017,23213.6
66636000,Рославльский муниципальный район,2018,25976.4
66636000,Рославльский муниципальный район,2019,28407.2
66636000,Рославльский муниципальный район,2020,29601.4
66636000,Рославльский муниципальный район,2021,32651.0
66636000,Рославльский муниципальный район,2022,37279.8
66638000,Руднянский муниципальный район,2017,18995.8
66638000,Руднянский муниципальный район,2018,21123.9
66638000,Руднянский муниципальный район,2019,24741.2
66638000,Руднянский муниципальный район,2020,26911.8
66638000,Руднянский муниципальный район,2021,28578.4
66638000,Руднянский муниципальный район,2022,31642.8
66641000,Сафоновский муниципальный район,2017,25635.3
66641000,Сафоновский муниципальный район,2018,28867.6
66641000,Сафоновский муниципальный район,2019,30021.5
66641000,Сафоновский муниципальный район,2020,31739.3
66641000,Сафоновский муниципальный район,2021,34025.2
66641000,Сафоновский муниципальный район,2022,38417.2
66644000,Смоленский муниципальный район,2017,20815.5
66644000,Смоленский муниципальный район,2018,22578.0
66644000,Смоленский муниципальный район,2019,25679.7
66644000,Смоленский муниципальный район,2020,27280.5
66644000,Смоленский муниципальный район,2021,28173.4
66644000,Смоленский муниципальный район,2022,32880.4
66646000,Сычевский муниципальный район,2017,22128.0
66646000,Сычевский муниципальный район,2018,25297.9
66646000,Сычевский муниципальный район,2019,27204.6
66646000,Сычевский муниципальный район,2020,29581.3
66646000,Сычевский муниципальный район,2021,30753.2
66646000,Сычевский муниципальный район,2022,37937.6
66648000,Темкинский муниципальный район,2017,19518.5
66648000,Темкинский муниципальный район,2018,21613.5
66648000,Темкинский муниципальный район,2019,24076.2
66648000,Темкинский муниципальный район,2020,26886.9
66648000,Темкинский муниципальный район,2021,28102.0
66648000,Темкинский муниципальный район,2022,30992.6
66650000,Угранский муниципальный район,2017,19536.7
66650000,Угранский муниципальный район,2018,24451.5
66650000,Угранский муниципальный район,2019,27765.5
66650000,Угранский муниципальный район,2020,29710.4
66650000,Угранский муниципальный район,2021,30039.1
66650000,Угранский муниципальный район,2022,33341.7
66652000,Хиславичский муниципальный район,2017,20283.4
66652000,Хиславичский муниципальный район,2018,22056.6
66652000,Хиславичский муниципальный район,2019,24679.8
66652000,Хиславичский муниципальный район,2020,27005.0
66652000,Хиславичский муниципальный район,2021,28559.5
66652000,Хиславичский муниципальный район,2022,31713.5
66654000,Холм-Жирковский муниципальный район,2017,28368.3
66654000,Холм-Жирковский муниципальный район,2018,32004.8
66654000,Холм-Жирковский муниципальный район,2019,34263.3
66654000,Холм-Жирковский муниципальный район,2020,37145.2
66654000,Холм-Жирковский муниципальный район,2021,40411.2
66654000,Холм-Жирковский муниципальный район,2022,47199.9
66656000,Шумячский муниципальный район,2017,17349.4
66656000,Шумячский муниципальный район,2018,19793.4
66656000,Шумячский муниципальный район,2019,22916.7
66656000,Шумячский муниципальный район,2020,26387.3
66656000,Шумячский муниципальный район,2021,27008.4
66656000,Шумячский муниципальный район,2022,29899.4
66658000,Ярцевский муниципальный район,2017,24314.9
66658000,Ярцевский муниципальный район,2018,27332.6
66658000,Ярцевский муниципальный район,2019,29458.9
66658000,Ярцевский муниципальный район,2020,30793.8
66658000,Ярцевский муниципальный район,2021,33385.0
66658000,Ярцевский муниципальный район,2022,38802.3
66701000,город Смоленск,2017,31467.0
66701000,город Смоленск,2018,35260.3
66701000,город Смоленск,2019,37609.4
66701000,город Смоленск,2020,38939.2
66701000,город Смоленск,2021,42482.1
66701000,город Смоленск,2022,48024.5
66710000,город Десногорск,2017,43998.5
66710000,город Десногорск,2018,48122.6
66710000,город Десногорск,2019,50371.5
66710000,город Десногорск,2020,53728.3
66710000,город Десногорск,2021,58201.0
66710000,город Десногорск,2022,65066.5
67300000,Внутригородские муниципальные образования города федерального значения Севастополя/,2018,34935.3
67300000,Внутригородские муниципальные образования города федерального значения Севастополя/,2019,38155.5
67300000,Внутригородские муниципальные образования города федерального значения Севастополя/,2020,65148.2
67300000,Внутригородские муниципальные образования города федерального значения Севастополя/,2021,46575.4
67302000,Балаклавский муниципальный округ,2018,33666.3
67302000,Балаклавский муниципальный округ,2019,36722.6
67302000,Балаклавский муниципальный округ,2020,43771.3
67302000,Балаклавский муниципальный округ,2021,44228.7
67302000,Балаклавский муниципальный округ,2022,49941.9
67304000,город Инкерман,2018,47372.3
67304000,город Инкерман,2019,46388.7
67304000,город Инкерман,2020,51862.0
67304000,город Инкерман,2021,52922.8
67304000,город Инкерман,2022,55525.7
67306000,Орлиновский муниципальный округ,2018,27072.4
67306000,Орлиновский муниципальный округ,2019,27889.2
67306000,Орлиновский муниципальный округ,2020,34116.9
67306000,Орлиновский муниципальный округ,2021,43895.2
67306000,Орлиновский муниципальный округ,2022,47895.9
67308000,Терновский  муниципальный округ,2018,25332.7
67308000,Терновский  муниципальный округ,2019,27326.2
67308000,Терновский  муниципальный округ,2020,30138.6
67308000,Терновский  муниципальный округ,2021,30985.8
67308000,Терновский  муниципальный округ,2022,36195.8
67310000,Гагаринский муниципальный округ,2018,37326.6
67310000,Гагаринский муниципальный округ,2019,40915.5
67310000,Гагаринский муниципальный округ,2020,45325.3
67310000,Гагаринский муниципальный округ,2021,49644.2
67310000,Гагаринский муниципальный округ,2022,55852.5
67312000,Ленинский муниципальный округ,2018,34436.2
67312000,Ленинский муниципальный округ,2019,37893.6
67312000,Ленинский муниципальный округ,2020,85107.5
67312000,Ленинский муниципальный округ,2021,47790.6
67312000,Ленинский муниципальный округ,2022,53622.2
67314000,Нахимовский муниципальный округ,2018,33586.9
67314000,Нахимовский муниципальный округ,2019,36030.1
67314000,Нахимовский муниципальный округ,2020,37941.1
67314000,Нахимовский муниципальный округ,2021,41230.0
67314000,Нахимовский муниципальный округ,2022,45376.9
67316000,Верхнесадовский муниципальный округ,2018,31725.8
67316000,Верхнесадовский муниципальный округ,2019,35359.9
67316000,Верхнесадовский муниципальный округ,2020,29937.9
67316000,Верхнесадовский муниципальный округ,2021,32540.7
67316000,Верхнесадовский муниципальный округ,2022,42561.3
67318000,Андреевский муниципальный округ,2018,36657.1
67318000,Андреевский муниципальный округ,2019,42872.4
67318000,Андреевский муниципальный округ,2020,39261.1
67318000,Андреевский муниципальный округ,2021,40234.3
67318000,Андреевский муниципальный округ,2022,48427.4
67320000,Качинский муниципальный округ,2018,26441.7
67320000,Качинский муниципальный округ,2019,28179.0
67320000,Качинский муниципальный округ,2020,29723.2
67320000,Качинский муниципальный округ,2021,35151.1
67320000,Качинский муниципальный округ,2022,37493.3
68602000,Бондарский муниципальный район,2017,20453.2
68602000,Бондарский муниципальный район,2018,24041.5
68602000,Бондарский муниципальный район,2019,25380.2
68602000,Бондарский муниципальный район,2020,26983.4
68602000,Бондарский муниципальный район,2021,30074.0
68602000,Бондарский муниципальный район,2022,34203.0
68603000,Гавриловский муниципальный район,2017,21382.5
68603000,Гавриловский муниципальный район,2018,24408.4
68603000,Гавриловский муниципальный район,2019,25913.6
68603000,Гавриловский муниципальный район,2020,28454.2
68603000,Гавриловский муниципальный район,2021,31187.4
68603000,Гавриловский муниципальный район,2022,36865.9
68604000,Жердевский муниципальный район,2017,30016.1
68604000,Жердевский муниципальный район,2018,32208.8
68604000,Жердевский муниципальный район,2019,34658.4
68604000,Жердевский муниципальный район,2020,37997.5
68604000,Жердевский муниципальный район,2021,41434.0
68604000,Жердевский муниципальный район,2022,47034.7
68606000,Знаменский муниципальный район,2017,22440.4
68606000,Знаменский муниципальный район,2018,24158.5
68606000,Знаменский муниципальный район,2019,25958.4
68606000,Знаменский муниципальный район,2020,28390.4
68606000,Знаменский муниципальный район,2021,30131.0
68606000,Знаменский муниципальный район,2022,34848.1
68608000,Инжавинский муниципальный район,2017,23709.1
68608000,Инжавинский муниципальный район,2018,23576.3
68608000,Инжавинский муниципальный район,2019,25517.4
68608000,Инжавинский муниципальный район,2020,27604.2
68608000,Инжавинский муниципальный район,2021,30600.4
68608000,Инжавинский муниципальный район,2022,36754.6
68610000,Кирсановский муниципальный район,2017,26347.9
68610000,Кирсановский муниципальный район,2018,29098.6
68610000,Кирсановский муниципальный район,2019,29105.1
68610000,Кирсановский муниципальный район,2020,31739.2
68610000,Кирсановский муниципальный район,2021,31279.0
68610000,Кирсановский муниципальный район,2022,35973.9
68612000,Мичуринский муниципальный район,2017,31820.6
68612000,Мичуринский муниципальный район,2018,34801.1
68612000,Мичуринский муниципальный район,2019,36622.5
68612000,Мичуринский муниципальный район,2020,39883.3
68612000,Мичуринский муниципальный район,2021,42229.5
68612000,Мичуринский муниципальный район,2022,46716.1
68614000,Мордовский муниципальный район,2017,21890.0
68614000,Мордовский муниципальный район,2018,24346.0
68614000,Мордовский муниципальный район,2019,26132.0
68614000,Мордовский муниципальный район,2020,29237.5
68614000,Мордовский муниципальный район,2021,32312.2
68614000,Мордовский муниципальный район,2022,36599.9
68616000,Моршанский муниципальный район,2017,20956.8
68616000,Моршанский муниципальный район,2018,23837.3
68616000,Моршанский муниципальный район,2019,24971.3
68616000,Моршанский муниципальный район,2020,38016.8
68616000,Моршанский муниципальный район,2021,40870.7
68616000,Моршанский муниципальный район,2022,46879.2
68618000,Мучкапский муниципальный район,2017,20888.9
68618000,Мучкапский муниципальный район,2018,23110.5
68618000,Мучкапский муниципальный район,2019,24477.8
68618000,Мучкапский муниципальный район,2020,26484.2
68618000,Мучкапский муниципальный район,2021,29753.6
68618000,Мучкапский муниципальный район,2022,34073.9
68620000,Никифоровский муниципальный район,2017,23704.6
68620000,Никифоровский муниципальный район,2018,25798.6
68620000,Никифоровский муниципальный район,2019,32291.8
68620000,Никифоровский муниципальный район,2020,35021.5
68620000,Никифоровский муниципальный район,2021,37106.6
68620000,Никифоровский муниципальный район,2022,39661.0
68622000,Первомайский муниципальный район,2017,24619.0
68622000,Первомайский муниципальный район,2018,26778.8
68622000,Первомайский муниципальный район,2019,29725.0
68622000,Первомайский муниципальный район,2020,33083.4
68622000,Первомайский муниципальный район,2021,38245.7
68622000,Первомайский муниципальный район,2022,42174.3
68624000,Петровский муниципальный район,2017,21391.2
68624000,Петровский муниципальный район,2018,23571.8
68624000,Петровский муниципальный район,2019,25540.3
68624000,Петровский муниципальный район,2020,27750.5
68624000,Петровский муниципальный район,2021,33094.0
68624000,Петровский муниципальный район,2022,40652.9
68626000,Пичаевский муниципальный район,2017,20452.9
68626000,Пичаевский муниципальный район,2018,22566.1
68626000,Пичаевский муниципальный район,2019,23955.8
68626000,Пичаевский муниципальный район,2020,25971.7
68626000,Пичаевский муниципальный район,2021,28548.4
68626000,Пичаевский муниципальный район,2022,34299.2
68628000,Рассказовский муниципальный район,2017,22501.8
68628000,Рассказовский муниципальный район,2018,24445.6
68628000,Рассказовский муниципальный район,2019,26703.1
68628000,Рассказовский муниципальный район,2020,28250.2
68628000,Рассказовский муниципальный район,2021,29972.5
68628000,Рассказовский муниципальный район,2022,34499.7
68630000,Ржаксинский муниципальный район,2017,21165.4
68630000,Ржаксинский муниципальный район,2018,23647.1
68630000,Ржаксинский муниципальный район,2019,25155.3
68630000,Ржаксинский муниципальный район,2020,28450.3
68630000,Ржаксинский муниципальный район,2021,30187.4
68630000,Ржаксинский муниципальный район,2022,34152.5
68632000,Сампурский муниципальный район,2017,22545.5
68632000,Сампурский муниципальный район,2018,24680.2
68632000,Сампурский муниципальный район,2019,26548.9
68632000,Сампурский муниципальный район,2020,28407.0
68632000,Сампурский муниципальный район,2021,30002.1
68632000,Сампурский муниципальный район,2022,40647.5
68634000,Сосновский муниципальный район,2017,20788.4
68634000,Сосновский муниципальный район,2018,23506.6
68634000,Сосновский муниципальный район,2019,24037.6
68634000,Сосновский муниципальный район,2020,26683.6
68634000,Сосновский муниципальный район,2021,28581.7
68634000,Сосновский муниципальный район,2022,31735.5
68636000,Староюрьевский муниципальный район,2017,22821.1
68636000,Староюрьевский муниципальный район,2018,25389.5
68636000,Староюрьевский муниципальный район,2019,26932.8
68636000,Староюрьевский муниципальный район,2020,31236.1
68636000,Староюрьевский муниципальный район,2021,33705.8
68636000,Староюрьевский муниципальный район,2022,39068.1
68640000,Тамбовский муниципальный район,2017,26433.6
68640000,Тамбовский муниципальный район,2018,29300.2
68640000,Тамбовский муниципальный район,2019,31835.0
68640000,Тамбовский муниципальный район,2020,34777.1
68640000,Тамбовский муниципальный район,2021,37062.0
68640000,Тамбовский муниципальный район,2022,42278.0
68642000,Токарёвский муниципальный район,2017,23972.8
68642000,Токарёвский муниципальный район,2018,27382.6
68642000,Токарёвский муниципальный район,2019,29562.2
68642000,Токарёвский муниципальный район,2020,32788.2
68642000,Токарёвский муниципальный район,2021,35481.2
68642000,Токарёвский муниципальный район,2022,43767.6
68644000,Уваровский муниципальный район,2017,23618.3
68644000,Уваровский муниципальный район,2018,25125.6
68644000,Уваровский муниципальный район,2019,28201.1
68644000,Уваровский муниципальный район,2020,31026.4
68644000,Уваровский муниципальный район,2021,33503.2
68644000,Уваровский муниципальный район,2022,40231.2
68646000,Умётский муниципальный район,2017,21588.0
68646000,Умётский муниципальный район,2018,24177.3
68646000,Умётский муниципальный район,2019,27010.2
68646000,Умётский муниципальный район,2020,29426.9
68646000,Умётский муниципальный район,2021,31555.2
68646000,Умётский муниципальный район,2022,36309.1
68701000,город Тамбов,2017,28939.3
68701000,город Тамбов,2018,31625.8
68701000,город Тамбов,2019,34040.1
68701000,город Тамбов,2020,36008.6
68701000,город Тамбов,2021,39556.4
68701000,город Тамбов,2022,43541.4
68705000,город Кирсанов,2017,25397.5
68705000,город Кирсанов,2018,25013.1
68705000,город Кирсанов,2019,27650.4
68705000,город Кирсанов,2020,30359.9
68705000,город Кирсанов,2021,34123.9
68705000,город Кирсанов,2022,39824.1
68710000,город Котовск,2017,21077.4
68710000,город Котовск,2018,23856.0
68710000,город Котовск,2019,25080.0
68710000,город Котовск,2020,26270.7
68710000,город Котовск,2021,29645.5
68710000,город Котовск,2022,36291.6
68715000,город Мичуринск,2017,26901.4
68715000,город Мичуринск,2018,29607.3
68715000,город Мичуринск,2019,31521.8
68715000,город Мичуринск,2020,32914.9
68715000,город Мичуринск,2021,35582.3
68715000,город Мичуринск,2022,41412.2
68720000,город Моршанск,2017,26184.0
68720000,город Моршанск,2018,28591.2
68720000,город Моршанск,2019,30126.2
68720000,город Моршанск,2020,27366.0
68720000,город Моршанск,2021,29143.8
68720000,город Моршанск,2022,32808.3
68725000,город Рассказово,2017,21428.0
68725000,город Рассказово,2018,24023.1
68725000,город Рассказово,2019,25488.2
68725000,город Рассказово,2020,28354.1
68725000,город Рассказово,2021,30123.9
68725000,город Рассказово,2022,34287.8
68730000,город Уварово,2017,22623.5
68730000,город Уварово,2018,25501.0
68730000,город Уварово,2019,27042.6
68730000,город Уварово,2020,29513.6
68730000,город Уварово,2021,31278.0
68730000,город Уварово,2022,35265.9
69000000,Муниципальные образования Томской области,2021,56886.3
69604000,Александровский муниципальный район,2017,65389.1
69604000,Александровский муниципальный район,2018,70919.4
69604000,Александровский муниципальный район,2019,72419.3
69604000,Александровский муниципальный район,2020,73161.5
69604000,Александровский муниципальный район,2021,77390.5
69604000,Александровский муниципальный район,2022,89368.7
69608000,Асиновский муниципальный район,2017,26793.2
69608000,Асиновский муниципальный район,2018,29628.8
69608000,Асиновский муниципальный район,2019,32022.6
69608000,Асиновский муниципальный район,2020,33930.6
69608000,Асиновский муниципальный район,2021,36828.5
69608000,Асиновский муниципальный район,2022,40229.6
69612000,Бакчарский муниципальный район,2017,33496.5
69612000,Бакчарский муниципальный район,2018,37503.0
69612000,Бакчарский муниципальный район,2019,39676.9
69612000,Бакчарский муниципальный район,2020,42301.5
69612000,Бакчарский муниципальный район,2021,43982.7
69612000,Бакчарский муниципальный район,2022,48227.7
69616000,Верхнекетский муниципальный район,2017,32672.0
69616000,Верхнекетский муниципальный район,2018,37628.4
69616000,Верхнекетский муниципальный район,2019,39925.0
69616000,Верхнекетский муниципальный район,2020,41791.7
69616000,Верхнекетский муниципальный район,2021,43690.1
69616000,Верхнекетский муниципальный район,2022,48711.0
69620000,Зырянский муниципальный район,2017,23660.1
69620000,Зырянский муниципальный район,2018,28223.4
69620000,Зырянский муниципальный район,2019,30128.4
69620000,Зырянский муниципальный район,2020,33280.9
69620000,Зырянский муниципальный район,2021,36206.1
69620000,Зырянский муниципальный район,2022,40900.4
69624000,Каргасокский муниципальный район,2017,54544.2
69624000,Каргасокский муниципальный район,2018,57494.3
69624000,Каргасокский муниципальный район,2019,61470.5
69624000,Каргасокский муниципальный район,2020,67704.5
69624000,Каргасокский муниципальный район,2021,68003.0
69624000,Каргасокский муниципальный район,2022,76853.6
69628000,Кожевниковский муниципальный район,2017,28295.8
69628000,Кожевниковский муниципальный район,2018,30590.3
69628000,Кожевниковский муниципальный район,2019,32803.2
69628000,Кожевниковский муниципальный район,2020,35384.6
69628000,Кожевниковский муниципальный район,2021,37084.0
69628000,Кожевниковский муниципальный район,2022,41354.4
69632000,Колпашевский муниципальный район,2017,40824.7
69632000,Колпашевский муниципальный район,2018,45419.6
69632000,Колпашевский муниципальный район,2019,47635.8
69632000,Колпашевский муниципальный район,2020,51594.8
69632000,Колпашевский муниципальный район,2021,50604.3
69632000,Колпашевский муниципальный район,2022,54860.5
69636000,Кривошеинский муниципальный район,2017,32876.0
69636000,Кривошеинский муниципальный район,2018,37417.5
69636000,Кривошеинский муниципальный район,2019,40099.4
69636000,Кривошеинский муниципальный район,2020,43208.7
69636000,Кривошеинский муниципальный район,2021,45581.8
69636000,Кривошеинский муниципальный район,2022,50665.5
69640000,Молчановский муниципальный район,2017,35759.3
69640000,Молчановский муниципальный район,2018,40169.1
69640000,Молчановский муниципальный район,2019,42417.3
69640000,Молчановский муниципальный район,2020,46036.3
69640000,Молчановский муниципальный район,2021,47085.2
69640000,Молчановский муниципальный район,2022,52344.4
69644000,Парабельский муниципальный район,2017,57052.5
69644000,Парабельский муниципальный район,2018,62330.5
69644000,Парабельский муниципальный район,2019,64308.4
69644000,Парабельский муниципальный район,2020,74445.9
69644000,Парабельский муниципальный район,2021,76741.9
69644000,Парабельский муниципальный район,2022,88119.2
69648000,Первомайский муниципальный район,2017,24719.1
69648000,Первомайский муниципальный район,2018,28086.3
69648000,Первомайский муниципальный район,2019,30524.3
69648000,Первомайский муниципальный район,2020,33064.4
69648000,Первомайский муниципальный район,2021,35591.0
69648000,Первомайский муниципальный район,2022,40629.4
69652000,Тегульдетский муниципальный район,2017,34573.7
69652000,Тегульдетский муниципальный район,2018,39339.5
69652000,Тегульдетский муниципальный район,2019,42399.3
69652000,Тегульдетский муниципальный район,2020,46269.3
69652000,Тегульдетский муниципальный район,2021,49860.5
69652000,Тегульдетский муниципальный район,2022,57589.1
69654000,Томский муниципальный район,2017,31247.7
69654000,Томский муниципальный район,2018,34746.5
69654000,Томский муниципальный район,2019,37355.1
69654000,Томский муниципальный район,2020,39494.5
69654000,Томский муниципальный район,2021,42134.0
69654000,Томский муниципальный район,2022,47702.0
69656000,Чаинский муниципальный район,2017,34743.6
69656000,Чаинский муниципальный район,2018,39917.3
69656000,Чаинский муниципальный район,2019,42586.8
69656000,Чаинский муниципальный район,2020,45814.1
69656000,Чаинский муниципальный район,2021,48275.3
69656000,Чаинский муниципальный район,2022,53421.8
69658000,Шегарский муниципальный район,2017,26063.9
69658000,Шегарский муниципальный район,2018,29365.3
69658000,Шегарский муниципальный район,2019,31719.9
69658000,Шегарский муниципальный район,2020,34939.5
69658000,Шегарский муниципальный район,2021,35108.9
69658000,Шегарский муниципальный район,2022,38587.7
69701000,город Томск,2017,43409.0
69701000,город Томск,2018,48078.4
69701000,город Томск,2019,51878.1
69701000,город Томск,2020,54713.1
69701000,город Томск,2021,59282.4
69701000,город Томск,2022,68085.8
69707000,город Кедровый,2017,43117.7
69707000,город Кедровый,2018,46637.1
69707000,город Кедровый,2019,49735.1
69707000,город Кедровый,2020,53121.3
69707000,город Кедровый,2021,53331.6
69707000,город Кедровый,2022,57590.5
69710000,город Стрежевой,2017,60269.7
69710000,город Стрежевой,2018,64174.1
69710000,город Стрежевой,2019,68294.1
69710000,город Стрежевой,2020,72305.7
69710000,город Стрежевой,2021,77461.1
69710000,город Стрежевой,2022,80591.6
69741000,ЗАТО Северск,2017,40902.0
69741000,ЗАТО Северск,2018,45076.0
69741000,ЗАТО Северск,2019,47115.3
69741000,ЗАТО Северск,2020,49261.7
69741000,ЗАТО Северск,2021,52204.6
69741000,ЗАТО Северск,2022,58164.9
70604000,Арсеньевский муниципальный район,2017,20692.0
70604000,Арсеньевский муниципальный район,2018,23618.3
70604000,Арсеньевский муниципальный район,2019,25819.9
70604000,Арсеньевский муниципальный район,2020,27734.8
70604000,Арсеньевский муниципальный район,2021,30699.1
70604000,Арсеньевский муниципальный район,2022,34236.2
70606000,Белевский муниципальный район,2017,25387.1
70606000,Белевский муниципальный район,2018,29440.1
70606000,Белевский муниципальный район,2019,31044.9
70606000,Белевский муниципальный район,2020,32594.2
70606000,Белевский муниципальный район,2021,34433.8
70606000,Белевский муниципальный район,2022,38158.5
70608000,Богородицкий муниципальный район,2017,26218.9
70608000,Богородицкий муниципальный район,2018,29455.1
70608000,Богородицкий муниципальный район,2019,47927.6
70608000,Богородицкий муниципальный район,2020,49576.3
70608000,Богородицкий муниципальный район,2021,56615.2
70608000,Богородицкий муниципальный район,2022,52811.2
70612000,Веневский муниципальный район,2017,27385.3
70612000,Веневский муниципальный район,2018,29667.8
70612000,Веневский муниципальный район,2019,31275.8
70612000,Веневский муниципальный район,2020,33790.6
70612000,Веневский муниципальный район,2021,36337.7
70612000,Веневский муниципальный район,2022,40346.1
70616000,Воловский муниципальный район,2017,28720.6
70616000,Воловский муниципальный район,2018,30111.6
70616000,Воловский муниципальный район,2019,31727.7
70616000,Воловский муниципальный район,2020,36515.4
70616000,Воловский муниципальный район,2021,43518.7
70616000,Воловский муниципальный район,2022,44432.9
70618000,Дубенский муниципальный район,2017,26576.6
70618000,Дубенский муниципальный район,2018,27278.0
70618000,Дубенский муниципальный район,2019,29078.5
70618000,Дубенский муниципальный район,2020,31153.4
70618000,Дубенский муниципальный район,2021,34057.5
70618000,Дубенский муниципальный район,2022,38851.7
70622000,Заокский муниципальный район,2017,67151.4
70622000,Заокский муниципальный район,2018,64852.2
70622000,Заокский муниципальный район,2019,32783.0
70622000,Заокский муниципальный район,2020,35193.7
70622000,Заокский муниципальный район,2021,38755.9
70622000,Заокский муниципальный район,2022,43844.7
70624000,Каменский муниципальный район,2017,22751.3
70624000,Каменский муниципальный район,2018,25586.0
70624000,Каменский муниципальный район,2019,28346.6
70624000,Каменский муниципальный район,2020,32051.8
70624000,Каменский муниципальный район,2021,35950.6
70624000,Каменский муниципальный район,2022,40699.7
70626000,Кимовский муниципальный район,2017,27072.7
70626000,Кимовский муниципальный район,2018,29561.0
70626000,Кимовский муниципальный район,2019,30610.5
70626000,Кимовский муниципальный район,2020,32454.7
70626000,Кимовский муниципальный район,2021,35796.8
70626000,Кимовский муниципальный район,2022,41210.5
70628000,Киреевский муниципальный район,2017,24478.5
70628000,Киреевский муниципальный район,2018,27364.0
70628000,Киреевский муниципальный район,2019,29925.9
70628000,Киреевский муниципальный район,2020,32278.2
70628000,Киреевский муниципальный район,2021,34724.3
70628000,Киреевский муниципальный район,2022,40618.1
70630000,Куркинский муниципальный район,2017,26819.5
70630000,Куркинский муниципальный район,2018,27761.5
70630000,Куркинский муниципальный район,2019,28395.2
70630000,Куркинский муниципальный район,2020,33880.4
70630000,Куркинский муниципальный район,2021,36355.3
70630000,Куркинский муниципальный район,2022,40080.9
70636000,Одоевский муниципальный район,2017,22759.7
70636000,Одоевский муниципальный район,2018,25257.9
70636000,Одоевский муниципальный район,2019,27493.3
70636000,Одоевский муниципальный район,2020,31633.6
70636000,Одоевский муниципальный район,2021,33984.7
70636000,Одоевский муниципальный район,2022,38119.2
70638000,Плавский муниципальный район,2017,27254.8
70638000,Плавский муниципальный район,2018,30428.7
70638000,Плавский муниципальный район,2019,33729.7
70638000,Плавский муниципальный район,2020,36137.5
70638000,Плавский муниципальный район,2021,39026.8
70638000,Плавский муниципальный район,2022,43063.4
70640000,Суворовский муниципальный район,2017,30037.8
70640000,Суворовский муниципальный район,2018,33253.2
70640000,Суворовский муниципальный район,2019,33834.5
70640000,Суворовский муниципальный район,2020,37479.1
70640000,Суворовский муниципальный район,2021,41652.1
70640000,Суворовский муниципальный район,2022,44031.3
70642000,Тепло-Огаревский муниципальный район,2017,22068.6
70642000,Тепло-Огаревский муниципальный район,2018,25209.3
70642000,Тепло-Огаревский муниципальный район,2019,27654.4
70642000,Тепло-Огаревский муниципальный район,2020,29092.9
70642000,Тепло-Огаревский муниципальный район,2021,34474.2
70642000,Тепло-Огаревский муниципальный район,2022,36823.5
70644000,Узловский муниципальный район,2017,29352.9
70644000,Узловский муниципальный район,2018,33223.0
70644000,Узловский муниципальный район,2019,36375.2
70644000,Узловский муниципальный район,2020,38308.3
70644000,Узловский муниципальный район,2021,42920.4
70644000,Узловский муниципальный район,2022,48876.8
70646000,Чернский муниципальный район,2017,26238.3
70646000,Чернский муниципальный район,2018,29572.7
70646000,Чернский муниципальный район,2019,30342.7
70646000,Чернский муниципальный район,2020,32901.7
70646000,Чернский муниципальный район,2021,34681.2
70646000,Чернский муниципальный район,2022,39630.3
70648000,Щекинский муниципальный район,2017,31861.6
70648000,Щекинский муниципальный район,2018,34693.9
70648000,Щекинский муниципальный район,2019,38481.3
70648000,Щекинский муниципальный район,2020,41633.7
70648000,Щекинский муниципальный район,2021,46344.1
70648000,Щекинский муниципальный район,2022,51908.2
70650000,Ясногорский муниципальный район,2017,32035.8
70650000,Ясногорский муниципальный район,2018,35903.8
70650000,Ясногорский муниципальный район,2019,37816.5
70650000,Ясногорский муниципальный район,2020,41836.2
70650000,Ясногорский муниципальный район,2021,47273.0
70650000,Ясногорский муниципальный район,2022,54238.1
70701000,город Тула,2017,39193.5
70701000,город Тула,2018,43023.1
70701000,город Тула,2019,46297.2
70701000,город Тула,2020,48711.7
70701000,город Тула,2021,53335.6
70701000,город Тула,2022,59630.8
70702000,рабочий поселок Новогуровский,2017,41346.8
70702000,рабочий поселок Новогуровский,2018,44294.5
70702000,рабочий поселок Новогуровский,2019,47651.4
70702000,рабочий поселок Новогуровский,2020,49689.8
70702000,рабочий поселок Новогуровский,2021,53287.8
70702000,рабочий поселок Новогуровский,2022,60994.0
70706000,город Алексин,2017,27292.7
70706000,город Алексин,2018,29993.2
70706000,город Алексин,2019,34310.6
70706000,город Алексин,2020,38074.1
70706000,город Алексин,2021,41522.9
70706000,город Алексин,2022,46309.0
70712000,город Донской,2017,25690.4
70712000,город Донской,2018,27951.8
70712000,город Донской,2019,30047.1
70712000,город Донской,2020,31536.5
