oktmo,name,year,agrprod
61620000,Александро-Невский муниципальный район,2010,1405929.0
61620000,Александро-Невский муниципальный район,2011,1745916.0
61620000,Александро-Невский муниципальный район,2012,2056877.0
61620000,Александро-Невский муниципальный район,2013,1972278.0
61620000,Александро-Невский муниципальный район,2014,2420775.0
61620000,Александро-Невский муниципальный район,2015,3194935.0
61620000,Александро-Невский муниципальный район,2016,3134604.0
61620000,Александро-Невский муниципальный район,2017,3002798.0
61620000,Александро-Невский муниципальный район,2018,3284214.0
61620000,Александро-Невский муниципальный район,2019,3792641.0
61620000,Александро-Невский муниципальный район,2020,5093679.0
61620000,Александро-Невский муниципальный район,2021,6008487.0
61620000,Александро-Невский муниципальный район,2022,6794042.0
61623000,Пителинский муниципальный район,2009,156118.0
61623000,Пителинский муниципальный район,2010,182915.0
61623000,Пителинский муниципальный район,2011,193751.0
61623000,Пителинский муниципальный район,2012,215757.0
61623000,Пителинский муниципальный район,2013,345626.0
61623000,Пителинский муниципальный район,2014,484041.0
61623000,Пителинский муниципальный район,2015,708863.0
61623000,Пителинский муниципальный район,2016,710942.0
61623000,Пителинский муниципальный район,2017,802601.0
61623000,Пителинский муниципальный район,2018,917666.0
61623000,Пителинский муниципальный район,2019,1166886.0
61623000,Пителинский муниципальный район,2020,1694665.0
61623000,Пителинский муниципальный район,2021,2289612.0
61623000,Пителинский муниципальный район,2022,2868222.0
61625000,Пронский муниципальный район,2009,892234.0
61625000,Пронский муниципальный район,2010,880118.0
61625000,Пронский муниципальный район,2011,1027748.0
61625000,Пронский муниципальный район,2012,1302958.0
61625000,Пронский муниципальный район,2013,1284757.0
61625000,Пронский муниципальный район,2014,1508442.0
61625000,Пронский муниципальный район,2015,1727729.0
61625000,Пронский муниципальный район,2016,1690822.0
61625000,Пронский муниципальный район,2017,1714122.0
61625000,Пронский муниципальный район,2018,1915380.0
61625000,Пронский муниципальный район,2019,2161810.0
61625000,Пронский муниципальный район,2020,3039952.0
61625000,Пронский муниципальный район,2021,3261559.0
61625000,Пронский муниципальный район,2022,3874778.0
61626000,Путятинский муниципальный район,2009,301781.0
61626000,Путятинский муниципальный район,2010,292775.0
61626000,Путятинский муниципальный район,2011,313585.0
61626000,Путятинский муниципальный район,2012,355178.0
61626000,Путятинский муниципальный район,2013,438431.0
61626000,Путятинский муниципальный район,2014,481432.0
61626000,Путятинский муниципальный район,2015,639337.0
61626000,Путятинский муниципальный район,2016,622223.0
61626000,Путятинский муниципальный район,2017,564326.0
61626000,Путятинский муниципальный район,2018,582783.0
61626000,Путятинский муниципальный район,2019,701612.0
61626000,Путятинский муниципальный район,2020,1077307.0
61626000,Путятинский муниципальный район,2021,1155096.0
61626000,Путятинский муниципальный район,2022,1198105.0
61627000,Рыбновский муниципальный район,2009,1005563.0
61627000,Рыбновский муниципальный район,2010,1081158.0
61627000,Рыбновский муниципальный район,2011,1161146.0
61627000,Рыбновский муниципальный район,2012,1425808.0
61627000,Рыбновский муниципальный район,2013,1979746.0
61627000,Рыбновский муниципальный район,2014,2876482.0
61627000,Рыбновский муниципальный район,2015,3186305.0
61627000,Рыбновский муниципальный район,2016,2987598.0
61627000,Рыбновский муниципальный район,2017,3107495.0
61627000,Рыбновский муниципальный район,2018,3803631.0
61627000,Рыбновский муниципальный район,2019,4140262.0
61627000,Рыбновский муниципальный район,2020,4637084.0
61627000,Рыбновский муниципальный район,2021,5962269.0
61627000,Рыбновский муниципальный район,2022,7101482.0
61630000,Ряжский муниципальный район,2009,766421.0
61630000,Ряжский муниципальный район,2010,745864.0
61630000,Ряжский муниципальный район,2011,914618.0
61630000,Ряжский муниципальный район,2012,1120718.0
61630000,Ряжский муниципальный район,2013,1190546.0
61630000,Ряжский муниципальный район,2014,1434822.0
61630000,Ряжский муниципальный район,2015,1881955.0
61630000,Ряжский муниципальный район,2016,2047409.0
61630000,Ряжский муниципальный район,2017,2016382.0
61630000,Ряжский муниципальный район,2018,2014148.0
61630000,Ряжский муниципальный район,2019,2884224.0
61630000,Ряжский муниципальный район,2020,3567284.0
61630000,Ряжский муниципальный район,2021,4125044.0
61630000,Ряжский муниципальный район,2022,4746541.0
61634000,Рязанский муниципальный район,2009,6297250.0
61634000,Рязанский муниципальный район,2010,7086307.0
61634000,Рязанский муниципальный район,2011,7522780.0
61634000,Рязанский муниципальный район,2012,8885050.0
61634000,Рязанский муниципальный район,2013,7527318.0
61634000,Рязанский муниципальный район,2014,7730035.0
61634000,Рязанский муниципальный район,2015,9012001.0
61634000,Рязанский муниципальный район,2016,8792941.0
61634000,Рязанский муниципальный район,2017,8512951.0
61634000,Рязанский муниципальный район,2018,9955001.0
61634000,Рязанский муниципальный район,2019,10624404.0
61634000,Рязанский муниципальный район,2020,12029278.0
61634000,Рязанский муниципальный район,2021,13639170.0
61634000,Рязанский муниципальный район,2022,15771594.0
61637000,Сапожковский муниципальный район,2009,423525.0
61637000,Сапожковский муниципальный район,2010,391461.0
61637000,Сапожковский муниципальный район,2011,433806.0
61637000,Сапожковский муниципальный район,2012,505734.0
61637000,Сапожковский муниципальный район,2013,839306.0
61637000,Сапожковский муниципальный район,2014,901373.0
61637000,Сапожковский муниципальный район,2015,1159606.0
61637000,Сапожковский муниципальный район,2016,1038393.0
61637000,Сапожковский муниципальный район,2017,1001662.0
61637000,Сапожковский муниципальный район,2018,1099231.0
61637000,Сапожковский муниципальный район,2019,1328434.0
61637000,Сапожковский муниципальный район,2020,1978214.0
61637000,Сапожковский муниципальный район,2021,2208363.0
61637000,Сапожковский муниципальный район,2022,2443127.0
61640000,Сараевский муниципальный район,2009,1723341.0
61640000,Сараевский муниципальный район,2010,1587127.0
61640000,Сараевский муниципальный район,2011,2112427.0
61640000,Сараевский муниципальный район,2012,2855638.0
61640000,Сараевский муниципальный район,2013,3257283.0
61640000,Сараевский муниципальный район,2014,4228930.0
61640000,Сараевский муниципальный район,2015,5034673.0
61640000,Сараевский муниципальный район,2016,4869442.0
61640000,Сараевский муниципальный район,2017,5326115.0
61640000,Сараевский муниципальный район,2018,5853410.0
61640000,Сараевский муниципальный район,2019,7066102.0
61640000,Сараевский муниципальный район,2020,8974033.0
61640000,Сараевский муниципальный район,2021,10399445.0
61640000,Сараевский муниципальный район,2022,10798478.0
61642000,Сасовский муниципальный район,2009,1090932.0
61642000,Сасовский муниципальный район,2010,885324.0
61642000,Сасовский муниципальный район,2011,1153077.0
61642000,Сасовский муниципальный район,2012,1241746.0
61642000,Сасовский муниципальный район,2013,1319206.0
61642000,Сасовский муниципальный район,2014,1629904.0
61642000,Сасовский муниципальный район,2015,2051423.0
61642000,Сасовский муниципальный район,2016,1814717.0
61642000,Сасовский муниципальный район,2017,1565704.0
61642000,Сасовский муниципальный район,2018,1749395.0
61642000,Сасовский муниципальный район,2019,1993366.0
61642000,Сасовский муниципальный район,2020,2422714.0
61642000,Сасовский муниципальный район,2021,2626296.0
61642000,Сасовский муниципальный район,2022,3140280.0
61644000,Скопинский муниципальный район,2009,1098236.0
61644000,Скопинский муниципальный район,2010,912400.0
61644000,Скопинский муниципальный район,2011,974515.0
61644000,Скопинский муниципальный район,2012,1219445.0
61644000,Скопинский муниципальный район,2013,1561851.0
61644000,Скопинский муниципальный район,2014,1866496.0
61644000,Скопинский муниципальный район,2015,2151685.0
61644000,Скопинский муниципальный район,2016,2015149.0
61644000,Скопинский муниципальный район,2017,2036196.0
61644000,Скопинский муниципальный район,2018,2261880.0
61644000,Скопинский муниципальный район,2019,2920099.0
61644000,Скопинский муниципальный район,2020,4372853.0
61644000,Скопинский муниципальный район,2021,5319016.0
61644000,Скопинский муниципальный район,2022,6877172.0
61646000,Спасский муниципальный район,2009,1051990.0
61646000,Спасский муниципальный район,2010,1154461.0
61646000,Спасский муниципальный район,2011,1093508.0
61646000,Спасский муниципальный район,2012,1289197.0
61646000,Спасский муниципальный район,2013,1674235.0
61646000,Спасский муниципальный район,2014,2395225.0
61646000,Спасский муниципальный район,2015,2487738.0
61646000,Спасский муниципальный район,2016,2453711.0
61646000,Спасский муниципальный район,2017,2173931.0
61646000,Спасский муниципальный район,2018,2328242.0
61646000,Спасский муниципальный район,2019,2151392.0
61646000,Спасский муниципальный район,2020,2476295.0
61646000,Спасский муниципальный район,2021,3135009.0
61646000,Спасский муниципальный район,2022,3020024.0
61648000,Старожиловский муниципальный район,2009,1312259.0
61648000,Старожиловский муниципальный район,2010,1263264.0
61648000,Старожиловский муниципальный район,2011,1440650.0
61648000,Старожиловский муниципальный район,2012,1638616.0
61648000,Старожиловский муниципальный район,2013,1577659.0
61648000,Старожиловский муниципальный район,2014,1929328.0
61648000,Старожиловский муниципальный район,2015,2429869.0
61648000,Старожиловский муниципальный район,2016,2318196.0
61648000,Старожиловский муниципальный район,2017,2299261.0
61648000,Старожиловский муниципальный район,2018,2233268.0
61648000,Старожиловский муниципальный район,2019,2961221.0
61648000,Старожиловский муниципальный район,2020,3733575.0
61648000,Старожиловский муниципальный район,2021,4037170.0
61648000,Старожиловский муниципальный район,2022,4709191.0
61650000,Ухоловский муниципальный район,2009,727360.0
61650000,Ухоловский муниципальный район,2010,521380.0
61650000,Ухоловский муниципальный район,2011,757316.0
61650000,Ухоловский муниципальный район,2012,869293.0
61650000,Ухоловский муниципальный район,2013,1005827.0
61650000,Ухоловский муниципальный район,2014,1311492.0
61650000,Ухоловский муниципальный район,2015,1671409.0
61650000,Ухоловский муниципальный район,2016,1506040.0
61650000,Ухоловский муниципальный район,2017,1560840.0
61650000,Ухоловский муниципальный район,2018,1494016.0
61650000,Ухоловский муниципальный район,2019,1826551.0
61650000,Ухоловский муниципальный район,2020,2757108.0
61650000,Ухоловский муниципальный район,2021,3416744.0
61650000,Ухоловский муниципальный район,2022,3322336.0
61653000,Чучковский муниципальный район,2009,353398.0
61653000,Чучковский муниципальный район,2010,338169.0
61653000,Чучковский муниципальный район,2011,370328.0
61653000,Чучковский муниципальный район,2012,514924.0
61653000,Чучковский муниципальный район,2013,576423.0
61653000,Чучковский муниципальный район,2014,674162.0
61653000,Чучковский муниципальный район,2015,789074.0
61653000,Чучковский муниципальный район,2016,850568.0
61653000,Чучковский муниципальный район,2017,829875.0
61653000,Чучковский муниципальный район,2018,977622.0
61653000,Чучковский муниципальный район,2019,1204247.0
61653000,Чучковский муниципальный район,2020,1566948.0
61653000,Чучковский муниципальный район,2021,2166065.0
61653000,Чучковский муниципальный район,2022,2257083.0
61656000,Шацкий муниципальный район,2009,1001993.0
61656000,Шацкий муниципальный район,2010,1025508.0
61656000,Шацкий муниципальный район,2011,1260489.0
61656000,Шацкий муниципальный район,2012,1413547.0
61656000,Шацкий муниципальный район,2013,1704529.0
61656000,Шацкий муниципальный район,2014,2008248.0
61656000,Шацкий муниципальный район,2015,2442166.0
61656000,Шацкий муниципальный район,2016,2047274.0
61656000,Шацкий муниципальный район,2017,1861564.0
61656000,Шацкий муниципальный район,2018,1802051.0
61656000,Шацкий муниципальный район,2019,2279049.0
61656000,Шацкий муниципальный район,2020,4822580.0
61656000,Шацкий муниципальный район,2021,5814983.0
61656000,Шацкий муниципальный район,2022,6373269.0
61658000,Шиловский муниципальный район,2009,832389.0
61658000,Шиловский муниципальный район,2010,829289.0
61658000,Шиловский муниципальный район,2011,877922.0
61658000,Шиловский муниципальный район,2012,942015.0
61658000,Шиловский муниципальный район,2013,1108526.0
61658000,Шиловский муниципальный район,2014,1262884.0
61658000,Шиловский муниципальный район,2015,1354970.0
61658000,Шиловский муниципальный район,2016,1318322.0
61658000,Шиловский муниципальный район,2017,1167685.0
61658000,Шиловский муниципальный район,2018,992083.0
61658000,Шиловский муниципальный район,2019,901234.0
61658000,Шиловский муниципальный район,2020,933558.0
61658000,Шиловский муниципальный район,2021,1095551.0
61658000,Шиловский муниципальный район,2022,1111696.0
61701000,город Рязань,2014,500621.0
61701000,город Рязань,2015,492862.0
61701000,город Рязань,2016,470477.0
61701000,город Рязань,2017,384922.0
61701000,город Рязань,2019,543925.0
61701000,город Рязань,2020,659795.0
61701000,город Рязань,2021,677852.0
61701000,город Рязань,2022,642975.0
61705000,город Касимов,2014,0.0
61705000,город Касимов,2015,0.0
61705000,город Касимов,2016,0.0
61705000,город Касимов,2017,0.0
61705000,город Касимов,2019,0.0
61705000,город Касимов,2020,0.0
61705000,город Касимов,2021,0.0
61705000,город Касимов,2022,9731.0
61710000,Город Сасово,2014,0.0
61710000,Город Сасово,2015,0.0
61710000,Город Сасово,2016,0.0
61710000,Город Сасово,2017,0.0
61710000,Город Сасово,2019,0.0
61710000,Город Сасово,2020,0.0
61710000,Город Сасово,2021,0.0
61710000,Город Сасово,2022,20972.0
61715000,город Скопин,2014,0.0
61715000,город Скопин,2015,0.0
61715000,город Скопин,2016,0.0
61715000,город Скопин,2017,0.0
61715000,город Скопин,2019,0.0
61715000,город Скопин,2020,0.0
61715000,город Скопин,2021,0.0
61715000,город Скопин,2022,35194.0
63602000,Александрово-Гайский муниципальный район,2008,882278.0
63602000,Александрово-Гайский муниципальный район,2009,912649.0
63602000,Александрово-Гайский муниципальный район,2010,1327994.0
63602000,Александрово-Гайский муниципальный район,2011,1372707.0
63602000,Александрово-Гайский муниципальный район,2012,1254898.0
63602000,Александрово-Гайский муниципальный район,2013,1353816.0
63602000,Александрово-Гайский муниципальный район,2014,1113671.0
63602000,Александрово-Гайский муниципальный район,2015,1134593.0
63602000,Александрово-Гайский муниципальный район,2016,1417997.0
63602000,Александрово-Гайский муниципальный район,2017,1442829.0
63602000,Александрово-Гайский муниципальный район,2018,1299011.0
63602000,Александрово-Гайский муниципальный район,2019,1479779.0
63602000,Александрово-Гайский муниципальный район,2020,1645559.0
63602000,Александрово-Гайский муниципальный район,2021,2381391.0
63602000,Александрово-Гайский муниципальный район,2022,2817044.0
63603000,Аркадакский муниципальный район,2008,2121131.0
63603000,Аркадакский муниципальный район,2009,1959451.0
63603000,Аркадакский муниципальный район,2010,2201715.0
63603000,Аркадакский муниципальный район,2011,2787171.0
63603000,Аркадакский муниципальный район,2012,2588315.0
63603000,Аркадакский муниципальный район,2013,2383018.0
63603000,Аркадакский муниципальный район,2014,2606567.0
63603000,Аркадакский муниципальный район,2015,3402382.0
63603000,Аркадакский муниципальный район,2016,3804362.0
63603000,Аркадакский муниципальный район,2017,3692734.0
63603000,Аркадакский муниципальный район,2018,3837376.0
63603000,Аркадакский муниципальный район,2019,4651304.0
63603000,Аркадакский муниципальный район,2020,6553881.0
63603000,Аркадакский муниципальный район,2021,7950047.0
63603000,Аркадакский муниципальный район,2022,8035741.0
63604000,Аткарский муниципальный район,2008,1607712.0
63604000,Аткарский муниципальный район,2009,1607357.0
63604000,Аткарский муниципальный район,2010,1666013.0
63604000,Аткарский муниципальный район,2011,2006507.0
63604000,Аткарский муниципальный район,2012,1585511.0
63604000,Аткарский муниципальный район,2013,2092425.0
63604000,Аткарский муниципальный район,2014,2089121.0
63604000,Аткарский муниципальный район,2015,3172756.0
63604000,Аткарский муниципальный район,2016,3510327.0
63604000,Аткарский муниципальный район,2017,3005179.0
63604000,Аткарский муниципальный район,2018,3368844.0
63604000,Аткарский муниципальный район,2019,3690894.0
63604000,Аткарский муниципальный район,2020,6332187.0
63604000,Аткарский муниципальный район,2021,6531740.0
63604000,Аткарский муниципальный район,2022,6381660.0
63606000,Базарно-Карабулакский муниципальный район,2008,2102447.0
63606000,Базарно-Карабулакский муниципальный район,2009,1976395.0
63606000,Базарно-Карабулакский муниципальный район,2010,2205998.0
63606000,Базарно-Карабулакский муниципальный район,2011,2891981.0
63606000,Базарно-Карабулакский муниципальный район,2012,2507031.0
63606000,Базарно-Карабулакский муниципальный район,2013,2570641.0
63606000,Базарно-Карабулакский муниципальный район,2014,2641538.0
63606000,Базарно-Карабулакский муниципальный район,2015,3014686.0
63606000,Базарно-Карабулакский муниципальный район,2016,3042671.0
63606000,Базарно-Карабулакский муниципальный район,2017,2929091.0
63606000,Базарно-Карабулакский муниципальный район,2018,2821141.0
63606000,Базарно-Карабулакский муниципальный район,2019,2867654.0
63606000,Базарно-Карабулакский муниципальный район,2020,4070098.0
63606000,Базарно-Карабулакский муниципальный район,2021,5276076.0
63606000,Базарно-Карабулакский муниципальный район,2022,4998733.0
63607000,Балаковский муниципальный район,2008,2409743.0
63607000,Балаковский муниципальный район,2009,1878435.0
63607000,Балаковский муниципальный район,2010,2082826.0
63607000,Балаковский муниципальный район,2011,2857943.0
63607000,Балаковский муниципальный район,2012,2723913.0
63607000,Балаковский муниципальный район,2013,3046193.0
63607000,Балаковский муниципальный район,2014,3382761.0
63607000,Балаковский муниципальный район,2015,3555646.0
63607000,Балаковский муниципальный район,2016,4976589.0
63607000,Балаковский муниципальный район,2017,5011082.0
63607000,Балаковский муниципальный район,2018,4369425.0
63607000,Балаковский муниципальный район,2019,5780760.0
63607000,Балаковский муниципальный район,2020,6799438.0
63607000,Балаковский муниципальный район,2021,8432013.0
63607000,Балаковский муниципальный район,2022,8798183.0
63608000,Балашовский муниципальный район,2008,3331447.0
63608000,Балашовский муниципальный район,2009,2976990.0
63608000,Балашовский муниципальный район,2010,2529943.0
63608000,Балашовский муниципальный район,2011,3878189.0
63608000,Балашовский муниципальный район,2012,4387909.0
63608000,Балашовский муниципальный район,2013,4660399.0
63608000,Балашовский муниципальный район,2014,5307459.0
63608000,Балашовский муниципальный район,2015,7144504.0
63608000,Балашовский муниципальный район,2016,7373129.0
63608000,Балашовский муниципальный район,2017,7907670.0
63608000,Балашовский муниципальный район,2018,7485208.0
63608000,Балашовский муниципальный район,2019,7397496.0
63608000,Балашовский муниципальный район,2020,9370135.0
63608000,Балашовский муниципальный район,2021,12093094.0
63608000,Балашовский муниципальный район,2022,12000812.0
63609000,Балтайский муниципальный район,2008,425431.0
63609000,Балтайский муниципальный район,2009,487491.0
63609000,Балтайский муниципальный район,2010,400640.0
63609000,Балтайский муниципальный район,2011,620394.0
63609000,Балтайский муниципальный район,2012,530285.0
63609000,Балтайский муниципальный район,2013,678796.0
63609000,Балтайский муниципальный район,2014,713775.0
63609000,Балтайский муниципальный район,2015,874867.0
63609000,Балтайский муниципальный район,2016,1012582.0
63609000,Балтайский муниципальный район,2017,784581.0
63609000,Балтайский муниципальный район,2018,999886.0
63609000,Балтайский муниципальный район,2019,1068442.0
63609000,Балтайский муниципальный район,2020,1670357.0
63609000,Балтайский муниципальный район,2021,1907676.0
63609000,Балтайский муниципальный район,2022,2149384.0
63611000,Вольский муниципальный район,2008,1221129.0
63611000,Вольский муниципальный район,2009,1273109.0
63611000,Вольский муниципальный район,2010,1416702.0
63611000,Вольский муниципальный район,2011,1720100.0
63611000,Вольский муниципальный район,2012,1613037.0
63611000,Вольский муниципальный район,2013,1618670.0
63611000,Вольский муниципальный район,2014,1714900.0
63611000,Вольский муниципальный район,2015,2085626.0
63611000,Вольский муниципальный район,2016,2610566.0
63611000,Вольский муниципальный район,2017,2270346.0
63611000,Вольский муниципальный район,2018,2452738.0
63611000,Вольский муниципальный район,2019,2485002.0
63611000,Вольский муниципальный район,2020,3437272.0
63611000,Вольский муниципальный район,2021,4812310.0
63611000,Вольский муниципальный район,2022,4603107.0
63612000,Воскресенский муниципальный район,2008,696847.0
63612000,Воскресенский муниципальный район,2009,619426.0
63612000,Воскресенский муниципальный район,2010,657106.0
63612000,Воскресенский муниципальный район,2011,802373.0
63612000,Воскресенский муниципальный район,2012,766658.0
63612000,Воскресенский муниципальный район,2013,771535.0
63612000,Воскресенский муниципальный район,2014,708929.0
63612000,Воскресенский муниципальный район,2015,817639.0
63612000,Воскресенский муниципальный район,2016,1107899.0
63612000,Воскресенский муниципальный район,2017,1129321.0
63612000,Воскресенский муниципальный район,2018,937271.0
63612000,Воскресенский муниципальный район,2019,1139372.0
63612000,Воскресенский муниципальный район,2020,1462796.0
63612000,Воскресенский муниципальный район,2021,1897952.0
63612000,Воскресенский муниципальный район,2022,2107945.0
63613000,Дергачевский муниципальный район,2008,2068022.0
63613000,Дергачевский муниципальный район,2009,1999212.0
63613000,Дергачевский муниципальный район,2010,3247373.0
63613000,Дергачевский муниципальный район,2011,3552774.0
63613000,Дергачевский муниципальный район,2012,2743053.0
63613000,Дергачевский муниципальный район,2013,2519142.0
63613000,Дергачевский муниципальный район,2014,2582155.0
63613000,Дергачевский муниципальный район,2015,2515069.0
63613000,Дергачевский муниципальный район,2016,3929844.0
63613000,Дергачевский муниципальный район,2017,3016836.0
63613000,Дергачевский муниципальный район,2018,3275235.0
63613000,Дергачевский муниципальный район,2019,3512394.0
63613000,Дергачевский муниципальный район,2020,4520071.0
63613000,Дергачевский муниципальный район,2021,5557415.0
63613000,Дергачевский муниципальный район,2022,7871676.0
63614000,Духовницкий муниципальный район,2008,1156279.0
63614000,Духовницкий муниципальный район,2009,1035835.0
63614000,Духовницкий муниципальный район,2010,907897.0
63614000,Духовницкий муниципальный район,2011,1371516.0
63614000,Духовницкий муниципальный район,2012,1192996.0
63614000,Духовницкий муниципальный район,2013,1128672.0
63614000,Духовницкий муниципальный район,2014,1428395.0
63614000,Духовницкий муниципальный район,2015,1320193.0
63614000,Духовницкий муниципальный район,2016,2382349.0
63614000,Духовницкий муниципальный район,2017,2085657.0
63614000,Духовницкий муниципальный район,2018,2008371.0
63614000,Духовницкий муниципальный район,2019,2199012.0
63614000,Духовницкий муниципальный район,2020,3218170.0
63614000,Духовницкий муниципальный район,2021,3444686.0
63614000,Духовницкий муниципальный район,2022,4922181.0
63616000,Екатериновский муниципальный район,2008,1887824.0
63616000,Екатериновский муниципальный район,2009,2064019.0
63616000,Екатериновский муниципальный район,2010,1879302.0
63616000,Екатериновский муниципальный район,2011,2398572.0
63616000,Екатериновский муниципальный район,2012,2626416.0
63616000,Екатериновский муниципальный район,2013,2487716.0
63616000,Екатериновский муниципальный район,2014,2871588.0
63616000,Екатериновский муниципальный район,2015,3990921.0
63616000,Екатериновский муниципальный район,2016,3996487.0
63616000,Екатериновский муниципальный район,2017,3312631.0
63616000,Екатериновский муниципальный район,2018,3797539.0
63616000,Екатериновский муниципальный район,2019,4328204.0
63616000,Екатериновский муниципальный район,2020,7000147.0
63616000,Екатериновский муниципальный район,2021,7559093.0
63616000,Екатериновский муниципальный район,2022,7761735.0
63617000,Ершовский муниципальный район,2008,2130400.0
63617000,Ершовский муниципальный район,2009,1766132.0
63617000,Ершовский муниципальный район,2010,2198499.0
63617000,Ершовский муниципальный район,2011,2710807.0
63617000,Ершовский муниципальный район,2012,2874545.0
63617000,Ершовский муниципальный район,2013,4013270.0
63617000,Ершовский муниципальный район,2014,4191408.0
63617000,Ершовский муниципальный район,2015,3240584.0
63617000,Ершовский муниципальный район,2016,5772697.0
63617000,Ершовский муниципальный район,2017,6183014.0
63617000,Ершовский муниципальный район,2018,4892427.0
63617000,Ершовский муниципальный район,2019,5808084.0
63617000,Ершовский муниципальный район,2020,6855744.0
63617000,Ершовский муниципальный район,2021,8647044.0
63617000,Ершовский муниципальный район,2022,9078296.0
63619000,Ивантеевский муниципальный район,2008,1162499.0
63619000,Ивантеевский муниципальный район,2009,1013962.0
63619000,Ивантеевский муниципальный район,2010,1174568.0
63619000,Ивантеевский муниципальный район,2011,1521788.0
63619000,Ивантеевский муниципальный район,2012,1523921.0
63619000,Ивантеевский муниципальный район,2013,1662806.0
63619000,Ивантеевский муниципальный район,2014,1925086.0
63619000,Ивантеевский муниципальный район,2015,1729599.0
63619000,Ивантеевский муниципальный район,2016,3195463.0
63619000,Ивантеевский муниципальный район,2017,2762222.0
63619000,Ивантеевский муниципальный район,2018,2835620.0
63619000,Ивантеевский муниципальный район,2019,2839154.0
63619000,Ивантеевский муниципальный район,2020,4225550.0
63619000,Ивантеевский муниципальный район,2021,4610150.0
63619000,Ивантеевский муниципальный район,2022,5817524.0
63621000,Калининский муниципальный район,2008,2411926.0
63621000,Калининский муниципальный район,2009,2182924.0
63621000,Калининский муниципальный район,2010,2110197.0
63621000,Калининский муниципальный район,2011,3138835.0
63621000,Калининский муниципальный район,2012,2660746.0
63621000,Калининский муниципальный район,2013,3911004.0
63621000,Калининский муниципальный район,2014,4308727.0
63621000,Калининский муниципальный район,2015,6194230.0
63621000,Калининский муниципальный район,2016,6398429.0
63621000,Калининский муниципальный район,2017,5884123.0
63621000,Калининский муниципальный район,2018,7197331.0
63621000,Калининский муниципальный район,2019,8006467.0
63621000,Калининский муниципальный район,2020,10435374.0
63621000,Калининский муниципальный район,2021,13208435.0
63621000,Калининский муниципальный район,2022,14502454.0
63622000,Красноармейский муниципальный район,2008,1237231.0
63622000,Красноармейский муниципальный район,2009,976545.0
63622000,Красноармейский муниципальный район,2010,1101476.0
63622000,Красноармейский муниципальный район,2011,1364841.0
63622000,Красноармейский муниципальный район,2012,1272726.0
63622000,Красноармейский муниципальный район,2013,1429757.0
63622000,Красноармейский муниципальный район,2014,1335065.0
63622000,Красноармейский муниципальный район,2015,1561408.0
63622000,Красноармейский муниципальный район,2016,2110831.0
63622000,Красноармейский муниципальный район,2017,2054533.0
63622000,Красноармейский муниципальный район,2018,1855250.0
63622000,Красноармейский муниципальный район,2019,2123660.0
63622000,Красноармейский муниципальный район,2020,3199973.0
63622000,Красноармейский муниципальный район,2021,3786560.0
63622000,Красноармейский муниципальный район,2022,4450924.0
63623000,Краснокутский муниципальный район,2008,2128014.0
63623000,Краснокутский муниципальный район,2009,1759987.0
63623000,Краснокутский муниципальный район,2010,2146179.0
63623000,Краснокутский муниципальный район,2011,2855469.0
63623000,Краснокутский муниципальный район,2012,2829872.0
63623000,Краснокутский муниципальный район,2013,3079400.0
63623000,Краснокутский муниципальный район,2014,2810152.0
63623000,Краснокутский муниципальный район,2015,2886696.0
63623000,Краснокутский муниципальный район,2016,3929976.0
63623000,Краснокутский муниципальный район,2017,6007108.0
63623000,Краснокутский муниципальный район,2018,3173872.0
63623000,Краснокутский муниципальный район,2019,3307267.0
63623000,Краснокутский муниципальный район,2020,4558473.0
63623000,Краснокутский муниципальный район,2021,4569497.0
63623000,Краснокутский муниципальный район,2022,6977920.0
63624000,Краснопартизанский муниципальный район,2008,1105255.0
63624000,Краснопартизанский муниципальный район,2009,932628.0
63624000,Краснопартизанский муниципальный район,2010,1380150.0
63624000,Краснопартизанский муниципальный район,2011,1620878.0
63624000,Краснопартизанский муниципальный район,2012,1511015.0
63624000,Краснопартизанский муниципальный район,2013,1478843.0
63624000,Краснопартизанский муниципальный район,2014,1612354.0
63624000,Краснопартизанский муниципальный район,2015,1528637.0
63624000,Краснопартизанский муниципальный район,2016,2694791.0
63624000,Краснопартизанский муниципальный район,2017,2944080.0
63624000,Краснопартизанский муниципальный район,2018,1935797.0
63624000,Краснопартизанский муниципальный район,2019,2501098.0
63624000,Краснопартизанский муниципальный район,2020,3531339.0
63624000,Краснопартизанский муниципальный район,2021,3297180.0
63624000,Краснопартизанский муниципальный район,2022,5057349.0
63625000,Лысогорский муниципальный район,2008,991020.0
63625000,Лысогорский муниципальный район,2009,959988.0
