oktmo,year,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
1607000,2021,-0.060098522167487685,0.06367172070128528,0.041391540580311664,0.32949479402717025,0.060997853355979896,0.01156558533145275,0.025153801847964723,0.4548397539656847,0.11337209302325581,0.11044776119402985,0.1624466571834993,0.05531254271710051,0.08593181047142612,0.16564767766321498,0.09090909090909091,0.06542367238222074
1607000,2022,-0.10049261083743842,0.06219804928443377,0.03920310908199072,0.3136561379969721,0.061626385347249915,0.013540197461212976,0.021420805088667578,0.5147296859825187,0.11627906976744186,0.06567164179104477,0.1624466571834993,0.052791013298443636,0.08466303393429096,0.14435043658548763,0.09090909090909091,0.06409189279174296
1608000,2014,-0.2798029556650246,0.13956579866913799,0.11244010112062786,0.33858251564832004,0.13973352932477065,0.12693935119887165,0.051139854324115525,0.4046617028164454,0.2005813953488372,0.31343283582089554,0.3494167852062589,0.20467837684781973,0.10571191487652867,0.14972218135409646,0.17045454545454544,0.10337939071083736
1608000,2015,-0.11330049261083744,0.1370514417671903,0.11021393804474965,0.30727582738452003,0.1493911866594365,0.13540197461212977,0.043073483543052564,0.4095176432502428,0.14244186046511628,0.31343283582089554,0.3494167852062589,0.19374279911734266,0.09523871270223311,0.21057770615725802,0.17045454545454544,0.11370068253704012
1608000,2016,-0.12610837438423644,0.1357904651940081,0.10851601705467305,0.30050477927333635,0.15489224205540045,0.13540197461212977,0.06472998394102113,0.41437358368404015,0.14244186046511628,0.31343283582089554,0.3494167852062589,0.17983655216856412,0.09187191651741154,0.2187664888660232,0.17045454545454544,0.123356084568004
1608000,2017,-0.19901477832512315,0.13448391115432531,0.10364864354978681,0.31659566131122696,0.15489224205540045,0.13540197461212977,0.080906183832378,0.4224668177403691,0.14244186046511628,0.31343283582089554,0.3494167852062589,0.1540988888671913,0.0843223621294919,0.1862399943393822,0.17045454545454544,0.12085899783585817
1608000,2018,-0.21576354679802956,0.13234936647321563,0.10621439082368034,0.33912481674692857,0.15489224205540045,0.13540197461212977,0.09715531873973224,0.4321786986079637,0.14244186046511628,0.31343283582089554,0.3494167852062589,0.12598371380030854,0.07106405989473986,0.18345351807126206,0.17045454545454544,0.11137006825370402
1608000,2019,-0.15172413793103448,0.12977423961593387,0.10289401199864166,0.3547227026269047,0.15730105449966164,0.13540197461212977,0.09879179795515879,0.4386532858530269,0.13953488372093023,0.3074626865671642,0.3494167852062589,0.12266154386924173,0.07599511727322358,0.1764804675696023,0.17045454545454544,0.10654236723822208
1608000,2020,-0.03251231527093596,0.12801950715566224,0.09719654378749576,0.36315856591847123,0.15730105449966164,0.1308885754583921,0.10794383312427848,0.4435092262868242,0.13953488372093023,0.3074626865671642,0.34156472261735416,0.10385381475912438,0.06770614396688308,0.20769224616577875,0.17045454545454544,0.10437822540369569
1608000,2021,-0.10541871921182266,0.12684968551548115,0.09244236501528129,0.3483337473804243,0.1573066563890669,0.047954866008462625,0.10906249336938456,0.4499838135318873,0.14244186046511628,0.30149253731343284,0.3427027027027027,0.10054873166826143,0.07368609328969276,0.28820022230131653,0.17045454545454544,0.1045446978525054
1608000,2022,-0.10541871921182266,0.12496581690012458,0.08765045466550957,0.31598755823557484,0.1573066563890669,0.047954866008462625,0.10219545927767823,0.496924571058595,0.14244186046511628,0.30149253731343284,0.3427027027027027,0.0839793786248511,0.06922348911268708,0.20888838478430422,0.17045454545454544,0.09805227234892626
1609000,2015,-0.04532019704433497,0.1025265108930145,0.07889672867222579,0.2827716421638328,0.08529996997387278,0.05190409026798307,0.04996100865875292,0.4321786986079637,0.18604651162790697,0.06865671641791045,0.3755334281650071,0.13229608076705265,0.0700387438538602,0.11988579344190632,0.1590909090909091,0.09522224071916098
1609000,2016,-0.0049261083743842365,0.1015693840965027,0.07651963928611855,0.2884034141312011,0.08529996997387278,0.05190409026798307,0.050590167564826594,0.4370346390417611,0.18604651162790697,0.07462686567164178,0.3755334281650071,0.12729207756449062,0.06481620972243539,0.13395287538847625,0.14772727272727273,0.09821874479773597
1609000,2017,-0.06600985221674877,0.10056667983349032,0.07402935516733955,0.2950819827060428,0.08323847467273762,0.05190409026798307,0.0724260742968323,0.4435092262868242,0.16569767441860464,0.07462686567164178,0.3755334281650071,0.11401072077173935,0.05640629203141536,0.10229451213348341,0.14772727272727273,0.0977193274513068
1609000,2018,-0.09064039408866995,0.09928291452705783,0.0718409236690186,0.32430154365010866,0.07537006081411138,0.05867418899858956,0.07567989027019305,0.4499838135318873,0.1744186046511628,0.07761194029850746,0.3755334281650071,0.09117049737350856,0.052970339863151306,0.10468036848922392,0.14772727272727273,0.09572165806559015
1609000,2019,-0.19704433497536947,0.09808270790920968,0.07153907104856054,0.34434157941478916,0.07614312155203706,0.05867418899858956,0.07565998565679967,0.4629329880220136,0.17151162790697674,0.07761194029850746,0.3755334281650071,0.08897361791872523,0.056390496176106336,0.12076447235460604,0.14772727272727273,0.0968869652072582
1609000,2020,-0.1980295566502463,0.09572787214001398,0.06923744481756783,0.35041102688200787,0.07771165058550947,0.05303244005641749,0.07667881406938615,0.47588216251213983,0.17151162790697674,0.08656716417910448,0.1705832147937411,0.08600783065476772,0.05059451748652263,0.13339665646613674,0.14772727272727273,0.09555518561678042
1609000,2021,-0.17044334975369457,0.09327428519340038,0.06644530807833075,0.3347122294212883,0.077181711847772,0.05303244005641749,0.05707612022105677,0.4904499838135319,0.17151162790697674,0.08656716417910448,0.1705832147937411,0.0839671737389912,0.057897310751704324,0.17025883505572062,0.14772727272727273,0.09289162643582487
1609000,2022,-0.06206896551724138,0.09047886724803257,0.0634645134513074,0.30808974181119064,0.07768588189424529,0.05303244005641749,0.04180374988560483,0.5406280349627711,0.17151162790697674,0.08656716417910448,0.1705832147937411,0.07661739147415493,0.05817794258906014,0.11075461249056529,0.14772727272727273,0.09555518561678042
1610000,2014,0.03152709359605911,0.04639026465315548,0.03060030939893597,0.3288920056921925,0.022167796754489353,0.031029619181946404,0.0200108790629383,0.4710262220783425,0.03488372093023256,0.026865671641791045,0.11948790896159317,0.0635166669921303,0.043997115252454304,0.047439001609091286,0.09090909090909091,0.03629099384051939
1610000,2015,0.017733990147783252,0.046344687186654916,0.029091046296645662,0.30123297211556405,0.022167796754489353,0.031029619181946404,0.020087806971113707,0.47426351570087405,0.03488372093023256,0.026865671641791045,0.11948790896159317,0.06115380108965221,0.0402474463956648,0.048009029204583206,0.07954545454545454,0.03745630098218745
1610000,2017,0.04433497536945813,0.04643584211965604,0.025393351696034412,0.2868431467084414,0.028262652427410714,0.03385049365303244,0.01958356837533832,0.47426351570087405,0.02616279069767442,0.029850746268656716,0.11948790896159317,0.05895936261204085,0.04383114089219234,0.04112143128304357,0.07954545454545454,0.043282836690527716
1610000,2018,-0.027586206896551724,0.046511804563823644,0.024827378032675547,0.30173849683463067,0.026929402748959167,0.03385049365303244,0.01844557621011923,0.482356749757203,0.02616279069767442,0.029850746268656716,0.11948790896159317,0.05431662403093206,0.04018434156077352,0.038912696611407005,0.07954545454545454,0.04261694689528883
1610000,2019,-0.029556650246305417,0.04594968247698338,0.024714183300003773,0.32400585444517155,0.026705327172748823,0.036671368124118475,0.020582376843039422,0.4920686306247976,0.0436046511627907,0.029850746268656716,0.11948790896159317,0.05420922103536488,0.0426772575911855,0.03682314801230862,0.07954545454545454,0.043282836690527716
1610000,2020,0.03152709359605911,0.0451976542797241,0.024487793834660227,0.33550510235266195,0.026705327172748823,0.036671368124118475,0.026293258128989503,0.496924571058595,0.0436046511627907,0.029850746268656716,0.11948790896159317,0.053364642933859285,0.038336147903273096,0.0381109793593439,0.07954545454545454,0.04261694689528883
1610000,2021,-0.027586206896551724,0.045000151924888335,0.02429913594687394,0.3183730739981388,0.0222014080909209,0.031029619181946404,0.023732799780708004,0.5066364519261897,0.05232558139534884,0.026865671641791045,0.11948790896159317,0.053096135444941316,0.04141421785722228,0.04589229342683791,0.07954545454545454,0.032795072415515235
1610000,2022,-0.05123152709359606,0.04423293123879554,0.02331811493038524,0.28296273930470445,0.023120117953383316,0.031029619181946404,0.022809567561749292,0.6199417287147944,0.05232558139534884,0.026865671641791045,0.11948790896159317,0.05260794001054502,0.04283458745351716,0.04471441982982825,0.07954545454545454,0.03146329282503746
1611000,2014,-0.034482758620689655,0.14001397708972685,0.13658831075727276,0.32051646216677276,0.1320903114202358,0.17263751763046545,0.0792794799065673,0.3900938815150534,0.23255813953488372,0.21791044776119403,0.30611664295874824,0.26511941260325333,0.14516532484412203,0.15983040622257688,0.20454545454545456,0.13833860496087896
1611000,2015,-0.02167487684729064,0.13942147002521954,0.12964570048673735,0.29403960251596334,0.13132061181595328,0.15994358251057827,0.07311593312431769,0.393331175137585,0.23255813953488372,0.20298507462686566,0.30890469416785205,0.24592845007713487,0.13984235736401596,0.19585957863404402,0.20454545454545456,0.12735142333943733
1611000,2016,0.07783251231527094,0.13847953571754124,0.12851375316001962,0.294823597696385,0.130730172672639,0.17489421720733428,0.06999865435677842,0.39494982194885075,0.23255813953488372,0.20597014925373133,0.30890469416785205,0.21171327305747037,0.12346229116759425,0.1884385420412617,0.20454545454545456,0.1363409355751623
1611000,2017,-0.15467980295566502,0.13836559205128984,0.1262121269290269,0.3057366211713917,0.13547945451041726,0.17489421720733428,0.10858786412244811,0.40304305600517965,0.25,0.18208955223880596,0.30890469416785205,0.19681354839969536,0.11407672400562144,0.1653299459469279,0.20454545454545456,0.13301148659896786
1611000,2018,-0.26108374384236455,0.136458934702683,0.11938271139116327,0.3372808533447459,0.14596507109918033,0.18279266572637518,0.09679877807421915,0.41437358368404015,0.2761627906976744,0.15522388059701492,0.30890469416785205,0.16706780058192897,0.10212767027558738,0.16552178679129645,0.18181818181818182,0.13051439986682203
1611000,2019,-0.09556650246305419,0.13316976087022575,0.11059125382032223,0.3690666775731513,0.14637961091516946,0.18279266572637518,0.09899992862402472,0.4224668177403691,0.2063953488372093,0.1582089552238806,0.30327169274537696,0.15975219199750043,0.0991398174454927,0.15588637557916896,0.18181818181818182,0.12468786415848176
1611000,2020,-0.1477832512315271,0.1313618546990368,0.10545975927253519,0.3843668127791785,0.14007748533425354,0.16361071932299012,0.10504729622839584,0.430560051796698,0.2180232558139535,0.15223880597014924,0.30327169274537696,0.14542121502079713,0.08845466789921488,0.19994002251323864,0.18181818181818182,0.12701847844181788
1611000,2021,-0.09261083743842365,0.12914375132934278,0.10383730143757311,0.3713771227761206,0.15656720698757276,0.16361071932299012,0.12855567524557202,0.44027193266429265,0.21511627906976744,0.15522388059701492,0.3030440967283073,0.16280829541682126,0.08403442176206774,0.24961200466616004,0.18181818181818182,0.12768436823705676
1611000,2022,-0.11133004926108374,0.1266293944273951,0.10096970154322152,0.3492949160973536,0.15526644826767172,0.1004231311706629,0.11888296300758742,0.4694075752670767,0.22674418604651161,0.15522388059701492,0.3030440967283073,0.16914751313245718,0.0786026907807294,0.2249033970178524,0.18181818181818182,0.10770767437989012
1612000,2014,-0.1684729064039409,0.11039622010877823,0.07331245519375165,0.30234269118781054,0.09975844652884525,0.019464033850493653,0.03571537145301061,0.36095823891226936,0.12209302325581395,0.0955223880597015,0.1541963015647226,0.07734968462574938,0.09560288182413365,0.07168613448362034,0.17045454545454544,0.11003828866322624
1612000,2015,-0.0561576354679803,0.10842879280483729,0.06701128174168962,0.2793466495026056,0.10194318339689609,0.03695345557122708,0.038637418266409394,0.3658141793460667,0.12209302325581395,0.12238805970149254,0.1541963015647226,0.0720185904821418,0.09000297606487836,0.06139977212938894,0.17045454545454544,0.11436657233227901
1612000,2016,0.03842364532019704,0.10728935614232324,0.06501150813115496,0.2727100011226683,0.10404949381327333,0.03695345557122708,0.03791879689985783,0.36905147296859825,0.12209302325581395,0.15223880597014924,0.1541963015647226,0.06723183424788612,0.09415728601115124,0.05752568070859952,0.18181818181818182,0.10704178458465125
1612000,2018,-0.04630541871921182,0.10649934672298016,0.05455986114779459,0.3181940810521277,0.10868785824082745,0.033568406205923836,0.06769090620633407,0.37552606021366136,0.1308139534883721,0.1582089552238806,0.21120910384068278,0.0637387959147806,0.0749360876904157,0.05089549274050029,0.18181818181818182,0.08723156317629432
1612000,2019,-0.1477832512315271,0.10535231381604934,0.053050598045504285,0.3308652542769,0.10308596883556885,0.033568406205923836,0.07439125129451586,0.3852379410812561,0.1308139534883721,0.1582089552238806,0.21120910384068278,0.059528110293112536,0.0792629732499155,0.050966382294106355,0.18181818181818182,0.08906276011320126
1612000,2020,-0.08177339901477833,0.10345325271185926,0.052861940157717995,0.34657057047537826,0.10289662497367112,0.04118476727785614,0.06941762854006493,0.39494982194885075,0.13662790697674418,0.1373134328358209,0.21120910384068278,0.05073571051963522,0.07164308408338105,0.06689109991554211,0.18181818181818182,0.09056101215248877
1612000,2021,-0.17733990147783252,0.10119716812008143,0.05203184545145832,0.33588118254860383,0.11680611636692824,0.0693935119887165,0.07348136647346998,0.40628034962771126,0.10465116279069768,0.12835820895522387,0.21120910384068278,0.024685602140248786,0.07554363872222689,0.08053823985250985,0.18181818181818182,0.09056101215248877
1613000,2018,-0.22266009852216748,0.1326608124943028,0.06546428706184206,0.3662086953882369,0.05117886160644262,0.03159379407616361,0.004088685927237693,0.36905147296859825,0.12209302325581395,0.0029850746268656717,0.4503556187766714,0.15729412798531509,0.16172362487059774,0.18631313735494734,0.36363636363636365,0.06875312135841519
1614000,2014,-0.1980295566502463,0.15301115128680381,0.16250990453910877,0.4444017462220896,0.22577182832225653,0.13653032440056417,0.06428217491094151,0.3900938815150534,0.2005813953488372,0.33134328358208953,0.39254623044096726,0.1396238942373411,0.08901035194344424,0.14353064863687728,0.26136363636363635,0.1727984018644914
1614000,2015,-0.11330049261083744,0.1509829540275288,0.1652643097007886,0.4220529070316929,0.2185218630539708,0.14245416078984485,0.07488270830279734,0.39494982194885075,0.19767441860465115,0.29850746268656714,0.39254623044096726,0.13759544220742448,0.07685964565259948,0.14559638521813736,0.22727272727272727,0.1711336773763942
1614000,2016,-0.042364532019704436,0.14957005256601136,0.16809417801758292,0.44421824682311595,0.2011335983400481,0.14245416078984485,0.09545013794971834,0.3998057623826481,0.19767441860465115,0.25671641791044775,0.39254623044096726,0.13463209592063896,0.07776268134093767,0.15186384632490965,0.22727272727272727,0.1656400865656734
1614000,2017,-0.11330049261083744,0.14850657834766492,0.1603592046183451,0.4659762677346251,0.1165237811409032,0.08801128349788434,0.11304180076099576,0.40628034962771126,0.20348837209302326,0.2417910447761194,0.39254623044096726,0.13731961178699056,0.07025328457522154,0.12422923637125231,0.2159090909090909,0.16314299983352756
1614000,2018,-0.3192118226600985,0.1467670383762268,0.15685016790552014,0.5019585097824528,0.11490931661430766,0.08801128349788434,0.1366059704187766,0.4159922304953059,0.22674418604651161,0.24776119402985075,0.39254623044096726,0.13410728582866294,0.061284775145213806,0.1147007430471074,0.2159090909090909,0.16297652738471782
1614000,2019,-0.1123152709359606,0.143432287077269,0.1617930045655209,0.5348798144339535,0.11318841618901224,0.08801128349788434,0.14095559972399893,0.4240854645516348,0.22965116279069767,0.2537313432835821,0.39254623044096726,0.1154142826456287,0.06801050888037484,0.1391650062383909,0.20454545454545456,0.15831529881804562
1614000,2020,-0.09655172413793103,0.14157880343957946,0.15511451533788628,0.5210949540682184,0.11879030559427084,0.08801128349788434,0.14948150201143626,0.430560051796698,0.20348837209302326,0.25671641791044775,0.39254623044096726,0.09117049737350856,0.05871790936432527,0.11649680464737078,0.20454545454545456,0.15615115698351922
