oktmo,name,year,docsnum
38644000,Фатежский муниципальный район,2008,44.0
38644000,Фатежский муниципальный район,2009,45.0
38644000,Фатежский муниципальный район,2010,43.0
38644000,Фатежский муниципальный район,2011,41.0
38644000,Фатежский муниципальный район,2012,37.0
38644000,Фатежский муниципальный район,2013,40.0
38644101,город Фатеж,2008,43.0
38644101,город Фатеж,2009,44.0
38644101,город Фатеж,2010,42.0
38644101,город Фатеж,2011,40.0
38644101,город Фатеж,2012,36.0
38644101,город Фатеж,2013,39.0
38644440,Любимовский сельсовет.,2008,1.0
38644440,Любимовский сельсовет.,2009,1.0
38644468,Солдатский сельсовет,2010,1.0
38644468,Солдатский сельсовет,2011,1.0
38644468,Солдатский сельсовет,2012,1.0
38644468,Солдатский сельсовет,2013,1.0
38646000,Хомутовский муниципальный район,2008,18.0
38646000,Хомутовский муниципальный район,2009,18.0
38646000,Хомутовский муниципальный район,2010,18.0
38646000,Хомутовский муниципальный район,2011,19.0
38646000,Хомутовский муниципальный район,2012,18.0
38646000,Хомутовский муниципальный район,2013,17.0
38646151,поселок Хомутовка,2008,18.0
38646151,поселок Хомутовка,2009,18.0
38646151,поселок Хомутовка,2010,18.0
38646151,поселок Хомутовка,2011,19.0
38646151,поселок Хомутовка,2012,18.0
38646151,поселок Хомутовка,2013,17.0
38648000,Черемисиновский муниципальный район,2008,32.0
38648000,Черемисиновский муниципальный район,2009,30.0
38648000,Черемисиновский муниципальный район,2010,30.0
38648000,Черемисиновский муниципальный район,2011,29.0
38648000,Черемисиновский муниципальный район,2012,28.0
38648000,Черемисиновский муниципальный район,2013,27.0
38648151,поселок Черемисиново,2008,30.0
38648151,поселок Черемисиново,2009,28.0
38648151,поселок Черемисиново,2010,28.0
38648151,поселок Черемисиново,2011,27.0
38648151,поселок Черемисиново,2012,26.0
38648151,поселок Черемисиново,2013,25.0
38648428,Покровский сельсовет,2008,1.0
38648428,Покровский сельсовет,2009,1.0
38648428,Покровский сельсовет,2010,1.0
38648428,Покровский сельсовет,2011,1.0
38648428,Покровский сельсовет,2012,1.0
38648428,Покровский сельсовет,2013,1.0
38648436,Стакановский сельсовет,2008,1.0
38648436,Стакановский сельсовет,2009,1.0
38648436,Стакановский сельсовет,2010,1.0
38648436,Стакановский сельсовет,2011,1.0
38648436,Стакановский сельсовет,2012,1.0
38648436,Стакановский сельсовет,2013,1.0
38650000,Щигровский муниципальный район,2008,2.0
38650000,Щигровский муниципальный район,2009,2.0
38650000,Щигровский муниципальный район,2010,2.0
38650000,Щигровский муниципальный район,2011,2.0
38650000,Щигровский муниципальный район,2012,2.0
38650000,Щигровский муниципальный район,2013,2.0
38650412,Защитенский сельсовет,2008,1.0
38650412,Защитенский сельсовет,2009,1.0
38650412,Защитенский сельсовет,2010,1.0
38650412,Защитенский сельсовет,2011,1.0
38650412,Защитенский сельсовет,2012,1.0
38650412,Защитенский сельсовет,2013,1.0
38650440,Охочевский сельсовет,2008,1.0
38650440,Охочевский сельсовет,2009,1.0
38650440,Охочевский сельсовет,2010,1.0
38650440,Охочевский сельсовет,2011,1.0
38650440,Охочевский сельсовет,2012,1.0
38650440,Охочевский сельсовет,2013,1.0
38701000,город Курск,2008,3763.0
38701000,город Курск,2009,3596.0
38701000,город Курск,2010,4287.0
38701000,город Курск,2011,4209.0
38701000,город Курск,2012,4195.0
38701000,город Курск,2013,3912.0
38705000,город Железногорск,2008,314.0
38705000,город Железногорск,2009,324.0
38705000,город Железногорск,2010,313.0
