oktmo,name,year,goodcompincome
36620000,Кинель-Черкасский муниципальный район,2011,21600.0
36620000,Кинель-Черкасский муниципальный район,2012,98524.0
36620000,Кинель-Черкасский муниципальный район,2013,28398.0
36620000,Кинель-Черкасский муниципальный район,2014,18288.0
36620000,Кинель-Черкасский муниципальный район,2015,68665.0
36620000,Кинель-Черкасский муниципальный район,2016,46944.0
36620000,Кинель-Черкасский муниципальный район,2018,32761.0
36620000,Кинель-Черкасский муниципальный район,2019,50751.0
36620000,Кинель-Черкасский муниципальный район,2020,43167.0
36620000,Кинель-Черкасский муниципальный район,2021,65888.0
36620000,Кинель-Черкасский муниципальный район,2022,21940.0
36620400,Сельские поселения Кинель-Черкасского муниципального района/,2009,32745.0
36620400,Сельские поселения Кинель-Черкасского муниципального района/,2010,51445.0
36620400,Сельские поселения Кинель-Черкасского муниципального района/,2011,21600.0
36620400,Сельские поселения Кинель-Черкасского муниципального района/,2012,98524.0
36620400,Сельские поселения Кинель-Черкасского муниципального района/,2013,28398.0
36620420,Ерзовка,2009,546.0
36620420,Ерзовка,2010,38619.0
36620432,Кинель-Черкассы,2009,9180.0
36620432,Кинель-Черкассы,2010,6010.0
36620432,Кинель-Черкассы,2011,7596.0
36620432,Кинель-Черкассы,2012,78759.0
36620432,Кинель-Черкассы,2013,19967.0
36620432,Кинель-Черкассы,2014,12912.0
36620432,Кинель-Черкассы,2016,31948.0
36620440,Красная Горка,2009,6983.0
36620440,Красная Горка,2010,6816.0
36620444,Кротовка,2009,212.0
36620453,Подгорное,2009,15471.0
36620453,Подгорное,2011,13010.0
36620453,Подгорное,2012,19382.0
36620453,Подгорное,2013,7483.0
36620466,Тимашево,2009,353.0
36620466,Тимашево,2011,994.0
36620466,Тимашево,2012,383.0
36620466,Тимашево,2013,948.0
36622000,Клявлинский муниципальный район,2009,637.0
36622000,Клявлинский муниципальный район,2010,1018.0
36622000,Клявлинский муниципальный район,2011,2220.0
36622000,Клявлинский муниципальный район,2012,6848.0
36622000,Клявлинский муниципальный район,2013,1930.0
36622000,Клявлинский муниципальный район,2014,3561.0
36622000,Клявлинский муниципальный район,2015,2781.0
36622000,Клявлинский муниципальный район,2016,8939.0
36622000,Клявлинский муниципальный район,2019,10189.0
36622000,Клявлинский муниципальный район,2020,14216.0
36622000,Клявлинский муниципальный район,2022,123901.0
36622400,Сельские поселения Клявлинского муниципального района/,2009,637.0
36622400,Сельские поселения Клявлинского муниципального района/,2010,1018.0
36622400,Сельские поселения Клявлинского муниципального района/,2011,2220.0
36622400,Сельские поселения Клявлинского муниципального района/,2012,6848.0
36622400,Сельские поселения Клявлинского муниципального района/,2013,1930.0
36622412,Борискино-Игар,2009,95.0
36622412,Борискино-Игар,2010,638.0
36622412,Борискино-Игар,2011,656.0
36622412,Борискино-Игар,2012,655.0
36622412,Борискино-Игар,2013,1441.0
36622424,станция Клявлино,2009,422.0
36622424,станция Клявлино,2010,380.0
36622424,станция Клявлино,2011,1564.0
36622424,станция Клявлино,2012,6193.0
36622424,станция Клявлино,2013,489.0
36622452,Старое Семенкино,2009,120.0
36624000,Кошкинский муниципальный район,2009,240009.0
36624000,Кошкинский муниципальный район,2010,88699.0
36624000,Кошкинский муниципальный район,2011,128836.0
36624000,Кошкинский муниципальный район,2012,239612.0
36624000,Кошкинский муниципальный район,2013,855287.0
36624000,Кошкинский муниципальный район,2014,220074.0
36624000,Кошкинский муниципальный район,2015,325496.0
36624000,Кошкинский муниципальный район,2016,293636.0
36624000,Кошкинский муниципальный район,2018,142098.0
36624000,Кошкинский муниципальный район,2019,115847.0
36624000,Кошкинский муниципальный район,2020,204965.0
36624000,Кошкинский муниципальный район,2021,88091.0
36624000,Кошкинский муниципальный район,2022,136226.0
36624400,Сельские поселения Кошкинского муниципального района/,2009,240009.0
36624400,Сельские поселения Кошкинского муниципального района/,2010,88699.0
36624400,Сельские поселения Кошкинского муниципального района/,2011,128836.0
36624400,Сельские поселения Кошкинского муниципального района/,2012,239612.0
36624400,Сельские поселения Кошкинского муниципального района/,2013,855287.0
36624428,Новая Кармала,2012,62556.0
36624428,Новая Кармала,2013,49030.0
36624432,Кошки,2009,155684.0
36624432,Кошки,2010,37914.0
36624432,Кошки,2011,13558.0
36624432,Кошки,2012,77287.0
36624432,Кошки,2013,701980.0
36624432,Кошки,2014,78717.0
36624432,Кошки,2015,232114.0
36624432,Кошки,2016,186403.0
36624448,Надеждино,2009,2380.0
36624448,Надеждино,2010,3151.0
36624448,Надеждино,2011,5641.0
36624458,Орловка,2009,55968.0
36624458,Орловка,2010,25317.0
36624458,Орловка,2011,102475.0
36624458,Орловка,2012,99769.0
36624458,Орловка,2013,104277.0
36624464,Старое Максимкино,2009,19.0
36624464,Старое Максимкино,2010,6299.0
36624464,Старое Максимкино,2011,7162.0
36624480,Четыровка,2009,25958.0
36624480,Четыровка,2010,16018.0
36626000,Красноармейский муниципальный район,2009,11277.0
36626000,Красноармейский муниципальный район,2010,542.0
36626000,Красноармейский муниципальный район,2011,3074.0
36626000,Красноармейский муниципальный район,2012,45080.0
36626000,Красноармейский муниципальный район,2013,24318.0
36626000,Красноармейский муниципальный район,2015,215.0
36626400,Сельские поселения Красноармейского муниципального района/,2009,11277.0
36626400,Сельские поселения Красноармейского муниципального района/,2010,542.0
36626400,Сельские поселения Красноармейского муниципального района/,2011,3074.0
36626400,Сельские поселения Красноармейского муниципального района/,2012,45080.0
36626400,Сельские поселения Красноармейского муниципального района/,2013,24318.0
36626424,Красноармейское,2009,3581.0
36626424,Красноармейское,2010,542.0
36626424,Красноармейское,2011,449.0
36626432,Ленинский,2009,7696.0
36626432,Ленинский,2011,2625.0
36626432,Ленинский,2012,45080.0
36626432,Ленинский,2013,24318.0
36628000,Красноярский муниципальный район,2009,562136.0
36628000,Красноярский муниципальный район,2010,598771.0
36628000,Красноярский муниципальный район,2011,551808.0
36628000,Красноярский муниципальный район,2012,669249.0
36628000,Красноярский муниципальный район,2013,1054711.0
36628000,Красноярский муниципальный район,2014,1443493.0
36628000,Красноярский муниципальный район,2015,1140079.0
36628000,Красноярский муниципальный район,2016,1383040.0
36628000,Красноярский муниципальный район,2018,1281056.0
36628000,Красноярский муниципальный район,2019,1449773.0
36628000,Красноярский муниципальный район,2020,1897649.0
36628000,Красноярский муниципальный район,2021,2518712.0
36628000,Красноярский муниципальный район,2022,3425246.0
36628100,Городские поселения Красноярского муниципального района/,2009,77719.0
36628100,Городские поселения Красноярского муниципального района/,2010,96268.0
36628100,Городские поселения Красноярского муниципального района/,2011,70887.0
36628100,Городские поселения Красноярского муниципального района/,2012,123495.0
36628100,Городские поселения Красноярского муниципального района/,2013,177720.0
36628155,Волжский,2009,507.0
36628155,Волжский,2010,6657.0
36628155,Волжский,2011,8849.0
36628155,Волжский,2012,581.0
36628155,Волжский,2013,1008.0
36628158,Мирный,2009,5433.0
36628158,Мирный,2010,354.0
36628158,Мирный,2011,181.0
36628158,Мирный,2012,152.0
36628158,Мирный,2013,107.0
36628163,Новосемейкино,2009,71779.0
36628163,Новосемейкино,2010,89257.0
36628163,Новосемейкино,2011,61857.0
36628163,Новосемейкино,2012,122762.0
36628163,Новосемейкино,2013,176605.0
36628163,Новосемейкино,2014,465704.0
36628163,Новосемейкино,2015,338115.0
36628163,Новосемейкино,2016,272677.0
36628400,Сельские поселения Красноярского муниципального района/,2009,484417.0
36628400,Сельские поселения Красноярского муниципального района/,2010,502503.0
36628400,Сельские поселения Красноярского муниципального района/,2011,480921.0
36628400,Сельские поселения Красноярского муниципального района/,2012,545754.0
36628400,Сельские поселения Красноярского муниципального района/,2013,876991.0
36628416,Красный Яр,2009,41696.0
36628416,Красный Яр,2010,43081.0
36628416,Красный Яр,2011,11600.0
36628416,Красный Яр,2012,14203.0
36628416,Красный Яр,2013,44267.0
36628416,Красный Яр,2014,63937.0
36628416,Красный Яр,2015,31062.0
36628416,Красный Яр,2016,42360.0
36628420,Новый Буян,2009,3673.0
36628420,Новый Буян,2010,616.0
36628420,Новый Буян,2011,803.0
36628420,Новый Буян,2012,3704.0
36628420,Новый Буян,2013,11199.0
36628424,Светлое Поле,2009,437748.0
36628424,Светлое Поле,2010,455806.0
36628424,Светлое Поле,2011,468518.0
36628424,Светлое Поле,2012,527847.0
36628424,Светлое Поле,2013,820672.0
36628436,Хорошенькое,2009,1300.0
36628436,Хорошенькое,2010,3000.0
36628436,Хорошенькое,2013,853.0
36630000,Нефтегорский муниципальный район,2009,180268.0
36630000,Нефтегорский муниципальный район,2010,416582.0
36630000,Нефтегорский муниципальный район,2011,488071.0
36630000,Нефтегорский муниципальный район,2012,429213.0
36630000,Нефтегорский муниципальный район,2013,544031.0
36630000,Нефтегорский муниципальный район,2014,146262.0
36630000,Нефтегорский муниципальный район,2015,691049.0
36630000,Нефтегорский муниципальный район,2016,196894.0
36630000,Нефтегорский муниципальный район,2018,771486.0
36630000,Нефтегорский муниципальный район,2019,505797.0
36630000,Нефтегорский муниципальный район,2020,193935.0
36630000,Нефтегорский муниципальный район,2021,673125.0
36630000,Нефтегорский муниципальный район,2022,406683.0
36630100,Городские поселения Нефтегорского муниципального района/,2009,178836.0
36630100,Городские поселения Нефтегорского муниципального района/,2010,415159.0
36630100,Городские поселения Нефтегорского муниципального района/,2011,480264.0
36630100,Городские поселения Нефтегорского муниципального района/,2012,427820.0
36630100,Городские поселения Нефтегорского муниципального района/,2013,544031.0
36630101,Нефтегорск,2009,178836.0
36630101,Нефтегорск,2010,415159.0
36630101,Нефтегорск,2011,480264.0
36630101,Нефтегорск,2012,427820.0
36630101,Нефтегорск,2013,544031.0
36630101,Нефтегорск,2014,146262.0
36630101,Нефтегорск,2015,691049.0
36630101,Нефтегорск,2016,196894.0
36630400,Сельские поселения Нефтегорского муниципального района/,2009,1432.0
36630400,Сельские поселения Нефтегорского муниципального района/,2010,413.0
36630400,Сельские поселения Нефтегорского муниципального района/,2011,3701.0
36630400,Сельские поселения Нефтегорского муниципального района/,2012,1393.0
36630413,Кулешовка,2012,1393.0
36630414,Покровка,2009,1432.0
36630414,Покровка,2010,413.0
36630414,Покровка,2011,3701.0
36632000,Пестравский муниципальный район,2009,29602.0
36632000,Пестравский муниципальный район,2010,84112.0
36632000,Пестравский муниципальный район,2011,75230.0
36632000,Пестравский муниципальный район,2012,174850.0
36632000,Пестравский муниципальный район,2013,712796.0
36632000,Пестравский муниципальный район,2014,901733.0
36632000,Пестравский муниципальный район,2015,1321803.0
36632000,Пестравский муниципальный район,2016,1538470.0
36632000,Пестравский муниципальный район,2019,1037259.0
36632000,Пестравский муниципальный район,2020,2372016.0
36632000,Пестравский муниципальный район,2021,3648387.0
36632000,Пестравский муниципальный район,2022,2855255.0
36632400,Сельские поселения Пестравского муниципального района/,2009,29602.0
36632400,Сельские поселения Пестравского муниципального района/,2010,84112.0
36632400,Сельские поселения Пестравского муниципального района/,2011,75230.0
36632400,Сельские поселения Пестравского муниципального района/,2012,174850.0
36632400,Сельские поселения Пестравского муниципального района/,2013,712796.0
36632416,Марьевка,2009,25297.0
36632416,Марьевка,2010,84112.0
36632416,Марьевка,2011,75230.0
36632416,Марьевка,2012,174850.0
36632416,Марьевка,2013,712796.0
36632432,Пестравка,2009,4305.0
36632432,Пестравка,2015,70606.0
36632432,Пестравка,2016,94316.0
36634000,Похвистневский муниципальный район,2009,59763.0
36634000,Похвистневский муниципальный район,2010,74044.0
36634000,Похвистневский муниципальный район,2011,42774.0
36634000,Похвистневский муниципальный район,2012,63122.0
36634000,Похвистневский муниципальный район,2013,54929.0
36634000,Похвистневский муниципальный район,2014,107146.0
36634000,Похвистневский муниципальный район,2015,70000.0
36634000,Похвистневский муниципальный район,2016,1402.0
36634000,Похвистневский муниципальный район,2019,4177.0
36634000,Похвистневский муниципальный район,2020,6407.0
36634400,Сельские поселения Похвистневского муниципального района/,2009,59763.0
36634400,Сельские поселения Похвистневского муниципального района/,2010,74044.0
36634400,Сельские поселения Похвистневского муниципального района/,2011,42774.0
36634400,Сельские поселения Похвистневского муниципального района/,2012,63122.0
36634400,Сельские поселения Похвистневского муниципального района/,2013,54929.0
36634444,Подбельск,2009,789.0
36634444,Подбельск,2013,7917.0
36634448,Савруха,2009,58954.0
36634448,Савруха,2010,72717.0
36634448,Савруха,2011,41000.0
36634448,Савруха,2012,63122.0
36634448,Савруха,2013,47012.0
36634456,Старый Аманак,2009,20.0
36634456,Старый Аманак,2010,1327.0
36634456,Старый Аманак,2011,1774.0
36636000,Приволжский муниципальный район,2009,64071.0
36636000,Приволжский муниципальный район,2010,120640.0
36636000,Приволжский муниципальный район,2011,48550.0
36636000,Приволжский муниципальный район,2012,64339.0
36636000,Приволжский муниципальный район,2013,4832.0
36636000,Приволжский муниципальный район,2014,14871.0
36636000,Приволжский муниципальный район,2015,39699.0
36636000,Приволжский муниципальный район,2016,68054.0
36636000,Приволжский муниципальный район,2018,116593.0
36636000,Приволжский муниципальный район,2019,83093.0
36636000,Приволжский муниципальный район,2020,265423.0
36636000,Приволжский муниципальный район,2021,144834.0
36636000,Приволжский муниципальный район,2022,648859.0
36636400,Сельские поселения Приволжского муниципального района/,2009,64071.0
36636400,Сельские поселения Приволжского муниципального района/,2010,120640.0
36636400,Сельские поселения Приволжского муниципального района/,2011,48550.0
36636400,Сельские поселения Приволжского муниципального района/,2012,64339.0
36636400,Сельские поселения Приволжского муниципального района/,2013,4832.0
36636408,Обшаровка,2009,61011.0
36636408,Обшаровка,2010,120388.0
36636408,Обшаровка,2011,38267.0
36636408,Обшаровка,2012,42368.0
36636415,Новоспасский,2011,1615.0
36636416,Спасское,2009,3060.0
36636416,Спасское,2010,252.0
36636416,Спасское,2011,8668.0
36636416,Спасское,2012,21971.0
36636416,Спасское,2013,4832.0
36636416,Спасское,2014,14871.0
36636416,Спасское,2015,39699.0
36636416,Спасское,2016,68054.0
36638000,Сергиевский муниципальный район,2009,70888.0
36638000,Сергиевский муниципальный район,2010,94548.0
36638000,Сергиевский муниципальный район,2011,64679.0
36638000,Сергиевский муниципальный район,2012,70500.0
36638000,Сергиевский муниципальный район,2013,77848.0
36638000,Сергиевский муниципальный район,2014,205512.0
36638000,Сергиевский муниципальный район,2015,110779.0
36638000,Сергиевский муниципальный район,2016,145418.0
36638000,Сергиевский муниципальный район,2018,126777.0
36638000,Сергиевский муниципальный район,2019,325429.0
36638000,Сергиевский муниципальный район,2020,308052.0
36638000,Сергиевский муниципальный район,2021,278871.0
36638000,Сергиевский муниципальный район,2022,266575.0
36638100,Городские поселения Сергиевского муниципального района/,2009,69751.0
36638100,Городские поселения Сергиевского муниципального района/,2010,91766.0
36638100,Городские поселения Сергиевского муниципального района/,2011,60562.0
36638100,Городские поселения Сергиевского муниципального района/,2012,57540.0
36638100,Городские поселения Сергиевского муниципального района/,2013,70091.0
36638158,Суходол,2009,69751.0
36638158,Суходол,2010,91766.0
36638158,Суходол,2011,60562.0
36638158,Суходол,2012,57540.0
36638158,Суходол,2013,70091.0
36638158,Суходол,2014,110678.0
36638158,Суходол,2015,109643.0
36638158,Суходол,2016,76307.0
36638400,Сельские поселения Сергиевского муниципального района/,2009,1137.0
36638400,Сельские поселения Сергиевского муниципального района/,2010,2782.0
36638400,Сельские поселения Сергиевского муниципального района/,2011,4117.0
36638400,Сельские поселения Сергиевского муниципального района/,2012,12960.0
36638400,Сельские поселения Сергиевского муниципального района/,2013,7757.0
36638432,Сергиевск,2009,1137.0
36638432,Сергиевск,2010,2782.0
36638432,Сергиевск,2011,4117.0
36638432,Сергиевск,2012,2565.0
36638432,Сергиевск,2013,844.0
36638432,Сергиевск,2014,94834.0
36638432,Сергиевск,2015,1136.0
36638432,Сергиевск,2016,57661.0
36638438,Сургут,2012,10395.0
36638438,Сургут,2013,6913.0
36640000,Ставропольский муниципальный район,2009,519312.0
36640000,Ставропольский муниципальный район,2010,543790.0
36640000,Ставропольский муниципальный район,2011,1584698.0
36640000,Ставропольский муниципальный район,2012,1546668.0
36640000,Ставропольский муниципальный район,2013,2654067.0
36640000,Ставропольский муниципальный район,2014,6250076.0
36640000,Ставропольский муниципальный район,2015,6376819.0
36640000,Ставропольский муниципальный район,2016,2697421.0
36640000,Ставропольский муниципальный район,2018,7239754.0
36640000,Ставропольский муниципальный район,2019,5528825.0
36640000,Ставропольский муниципальный район,2020,2611771.0
36640000,Ставропольский муниципальный район,2021,8731020.0
36640000,Ставропольский муниципальный район,2022,2575299.0
36640400,Сельские поселения Ставропольского муниципального района/,2009,517992.0
36640400,Сельские поселения Ставропольского муниципального района/,2010,543790.0
36640400,Сельские поселения Ставропольского муниципального района/,2011,1584698.0
36640400,Сельские поселения Ставропольского муниципального района/,2012,1546668.0
36640400,Сельские поселения Ставропольского муниципального района/,2013,2654067.0
36640403,Александровка,2009,66000.0
36640403,Александровка,2010,97000.0
36640403,Александровка,2011,800.0
36640403,Александровка,2012,22000.0
36640412,Васильевка,2009,231713.0
36640412,Васильевка,2010,97024.0
36640412,Васильевка,2011,773500.0
36640412,Васильевка,2012,1428009.0
36640412,Васильевка,2013,2550387.0
36640412,Васильевка,2015,6157778.0
36640414,Верхние Белозерки,2009,20972.0
36640414,Верхние Белозерки,2010,69511.0
36640414,Верхние Белозерки,2011,70986.0
36640418,Выселки,2010,114481.0
36640418,Выселки,2011,575634.0
36640424,Луначарский,2009,46829.0
36640424,Луначарский,2010,46560.0
36640424,Луначарский,2011,61038.0
36640424,Луначарский,2012,83.0
36640424,Луначарский,2013,53555.0
36640424,Луначарский,2015,82394.0
36640424,Луначарский,2016,29540.0
36640436,Пискалы,2009,1428.0
36640440,Подстепки,2009,17681.0
36640440,Подстепки,2010,54091.0
36640440,Подстепки,2011,15082.0
36640440,Подстепки,2012,51382.0
36640440,Подстепки,2013,23813.0
36640440,Подстепки,2014,41044.0
36640440,Подстепки,2015,57548.0
36640440,Подстепки,2016,1020621.0
36640442,Приморский,2011,15251.0
36640445,Тимофеевка,2009,74512.0
36640445,Тимофеевка,2010,55831.0
36640445,Тимофеевка,2011,68230.0
36640445,Тимофеевка,2012,33138.0
36640445,Тимофеевка,2013,26212.0
36640445,Тимофеевка,2014,63756.0
36640445,Тимофеевка,2015,49079.0
36640445,Тимофеевка,2016,21316.0
36640454,Ташелка,2009,200.0
36640454,Ташелка,2010,4100.0
36640454,Ташелка,2011,875.0
36640457,Узюково,2009,58604.0
36640457,Узюково,2010,458.0
36640457,Узюково,2011,269.0
36640460,Хрящевка,2009,53.0
36640460,Хрящевка,2010,350.0
36640463,Ягодное,2010,4384.0
36640463,Ягодное,2011,3033.0
36640463,Ягодное,2012,12056.0
36640463,Ягодное,2013,100.0
36642000,Сызранский муниципальный район,2009,118449.0
36642000,Сызранский муниципальный район,2010,63262.0
36642000,Сызранский муниципальный район,2011,83834.0
36642000,Сызранский муниципальный район,2012,145209.0
36642000,Сызранский муниципальный район,2013,70772.0
36642000,Сызранский муниципальный район,2014,58724.0
36642000,Сызранский муниципальный район,2015,44926.0
36642000,Сызранский муниципальный район,2016,115676.0
36642000,Сызранский муниципальный район,2018,147958.0
36642000,Сызранский муниципальный район,2019,166464.0
36642000,Сызранский муниципальный район,2020,234901.0
36642000,Сызранский муниципальный район,2021,269303.0
36642000,Сызранский муниципальный район,2022,297011.0
36642100,Городские поселения Сызранского муниципального района/,2009,32042.0
36642100,Городские поселения Сызранского муниципального района/,2010,38613.0
36642100,Городские поселения Сызранского муниципального района/,2011,54432.0
36642100,Городские поселения Сызранского муниципального района/,2012,109142.0
36642100,Городские поселения Сызранского муниципального района/,2013,53213.0
36642154,Балашейка,2009,32042.0
36642154,Балашейка,2010,38613.0
36642154,Балашейка,2011,54432.0
36642154,Балашейка,2012,109142.0
36642154,Балашейка,2013,53213.0
36642400,Сельские поселения Сызранского муниципального района/,2009,86407.0
36642400,Сельские поселения Сызранского муниципального района/,2010,24649.0
36642400,Сельские поселения Сызранского муниципального района/,2011,29402.0
36642400,Сельские поселения Сызранского муниципального района/,2012,36067.0
36642400,Сельские поселения Сызранского муниципального района/,2013,17559.0
36642406,Варламово,2009,24379.0
36642406,Варламово,2010,10030.0
36642406,Варламово,2011,1735.0
36642406,Варламово,2012,5501.0
36642418,Ивашевка,2009,51326.0
36642418,Ивашевка,2010,9800.0
36642418,Ивашевка,2011,4473.0
36642418,Ивашевка,2012,9330.0
36642418,Ивашевка,2013,5000.0
36642424,Новая Рачейка,2009,2475.0
36642424,Новая Рачейка,2010,515.0
36642424,Новая Рачейка,2011,631.0
36642424,Новая Рачейка,2012,29.0
36642428,Печерское,2011,2849.0
36642428,Печерское,2012,4320.0
36642428,Печерское,2013,4790.0
36642444,Усинское,2009,8085.0
36642444,Усинское,2010,3203.0
36642444,Усинское,2011,2971.0
36642444,Усинское,2012,16887.0
36642444,Усинское,2013,7769.0
36642449,Чекалино,2009,142.0
36642449,Чекалино,2010,1101.0
36642449,Чекалино,2011,16743.0
36644000,Хворостянский муниципальный район,2016,143.0
36644000,Хворостянский муниципальный район,2019,995.0
36644000,Хворостянский муниципальный район,2020,48905.0
36644000,Хворостянский муниципальный район,2021,160278.0
36644424,Хворостянка,2016,143.0
36646000,Челно-Вершинский муниципальный район,2009,4002.0
36646000,Челно-Вершинский муниципальный район,2010,4336.0
36646000,Челно-Вершинский муниципальный район,2011,13590.0
36646000,Челно-Вершинский муниципальный район,2012,11705.0
36646000,Челно-Вершинский муниципальный район,2013,7511.0
36646000,Челно-Вершинский муниципальный район,2014,10424.0
36646000,Челно-Вершинский муниципальный район,2015,22458.0
36646400,Сельские поселения Челно-Вершинского муниципального района/,2009,4002.0
36646400,Сельские поселения Челно-Вершинского муниципального района/,2010,4336.0
36646400,Сельские поселения Челно-Вершинского муниципального района/,2011,13590.0
36646400,Сельские поселения Челно-Вершинского муниципального района/,2012,11705.0
36646400,Сельские поселения Челно-Вершинского муниципального района/,2013,7511.0
36646432,Челно-Вершины,2009,4002.0
36646432,Челно-Вершины,2010,4336.0
36646432,Челно-Вершины,2011,13590.0
36646432,Челно-Вершины,2012,11705.0
36646432,Челно-Вершины,2013,7511.0
36646432,Челно-Вершины,2014,10424.0
36646432,Челно-Вершины,2015,22458.0
36648000,Шенталинский муниципальный район,2009,9544.0
36648000,Шенталинский муниципальный район,2010,9128.0
36648000,Шенталинский муниципальный район,2011,9696.0
36648000,Шенталинский муниципальный район,2012,2513.0
36648000,Шенталинский муниципальный район,2013,2667.0
36648400,Сельские поселения Шенталинского муниципального района/,2009,9544.0
36648400,Сельские поселения Шенталинского муниципального района/,2010,9128.0
36648400,Сельские поселения Шенталинского муниципального района/,2011,9696.0
36648400,Сельские поселения Шенталинского муниципального района/,2012,2513.0
36648400,Сельские поселения Шенталинского муниципального района/,2013,2667.0
36648414,Канаш,2009,7387.0
36648414,Канаш,2010,6045.0
36648414,Канаш,2011,9446.0
36648414,Канаш,2012,31.0
36648414,Канаш,2013,2630.0
36648448,Шентала,2009,2157.0
36648448,Шентала,2010,3083.0
36648448,Шентала,2011,250.0
36648448,Шентала,2012,2482.0
36648448,Шентала,2013,37.0
36650000,Шигонский муниципальный район,2009,2514.0
36650000,Шигонский муниципальный район,2010,1433.0
36650000,Шигонский муниципальный район,2011,958.0
36650000,Шигонский муниципальный район,2012,3458.0
36650000,Шигонский муниципальный район,2013,4621.0
36650000,Шигонский муниципальный район,2014,1046.0
36650000,Шигонский муниципальный район,2015,2027.0
36650000,Шигонский муниципальный район,2016,605.0
36650000,Шигонский муниципальный район,2020,1453.0
36650400,Сельские поселения Шигонского муниципального района/,2009,2514.0
36650400,Сельские поселения Шигонского муниципального района/,2010,1433.0
36650400,Сельские поселения Шигонского муниципального района/,2011,958.0
36650400,Сельские поселения Шигонского муниципального района/,2012,3458.0
36650400,Сельские поселения Шигонского муниципального района/,2013,4621.0
36650440,Усолье,2013,1459.0
36650444,Шигоны,2009,2514.0
36650444,Шигоны,2010,1433.0
36650444,Шигоны,2011,958.0
36650444,Шигоны,2012,3458.0
36650444,Шигоны,2013,3162.0
36650444,Шигоны,2016,605.0
36701000,Самара,2009,61516228.0
36701000,Самара,2010,73168300.0
36701000,Самара,2011,90946314.0
36701000,Самара,2012,101397614.0
36701000,Самара,2013,130187246.0
36701000,Самара,2014,155546471.0
36701000,Самара,2015,177796981.0
36701000,Самара,2016,169689576.0
36701000,Самара,2018,200333200.0
36701000,Самара,2019,177540910.0
36701000,Самара,2020,130572472.0
36701000,Самара,2021,188055747.0
36701000,Самара,2022,147799228.0
36704000,Жигулевск,2009,175878.0
36704000,Жигулевск,2010,220692.0
36704000,Жигулевск,2011,420153.0
36704000,Жигулевск,2012,955488.0
36704000,Жигулевск,2013,658271.0
36704000,Жигулевск,2014,615781.0
36704000,Жигулевск,2015,1638140.0
36704000,Жигулевск,2016,3387798.0
36704000,Жигулевск,2018,2194303.0
36704000,Жигулевск,2019,3924870.0
36704000,Жигулевск,2020,6066374.0
36704000,Жигулевск,2021,5519906.0
36704000,Жигулевск,2022,5980479.0
36708000,Кинель,2009,105878.0
36708000,Кинель,2010,203355.0
36708000,Кинель,2011,74170.0
36708000,Кинель,2012,19879.0
36708000,Кинель,2013,29948.0
36708000,Кинель,2014,7708.0
36708000,Кинель,2015,10631.0
36708000,Кинель,2016,116396.0
36708000,Кинель,2018,679376.0
36708000,Кинель,2019,249225.0
36708000,Кинель,2020,377276.0
36708000,Кинель,2021,411237.0
36708000,Кинель,2022,287073.0
36713000,Новокуйбышевск,2009,7114968.0
36713000,Новокуйбышевск,2010,10584266.0
36713000,Новокуйбышевск,2011,10090682.0
36713000,Новокуйбышевск,2012,9090410.0
36713000,Новокуйбышевск,2013,13287857.0
36713000,Новокуйбышевск,2014,13544765.0
36713000,Новокуйбышевск,2015,8968610.0
36713000,Новокуйбышевск,2016,7308571.0
36713000,Новокуйбышевск,2018,6521743.0
36713000,Новокуйбышевск,2019,6804803.0
36713000,Новокуйбышевск,2020,7401873.0
36713000,Новокуйбышевск,2021,10572281.0
36713000,Новокуйбышевск,2022,5296452.0
36718000,Октябрьск,2009,3693.0
36718000,Октябрьск,2011,2444.0
36718000,Октябрьск,2012,17062.0
36718000,Октябрьск,2013,9922.0
36718000,Октябрьск,2014,5853.0
36718000,Октябрьск,2016,116046.0
36718000,Октябрьск,2019,138368.0
36724000,Отрадный,2009,2659966.0
36724000,Отрадный,2010,2947718.0
36724000,Отрадный,2011,4364403.0
36724000,Отрадный,2012,5771412.0
36724000,Отрадный,2013,4811026.0
36724000,Отрадный,2014,4654473.0
36724000,Отрадный,2015,2126521.0
36724000,Отрадный,2016,4391137.0
36724000,Отрадный,2018,2455258.0
36724000,Отрадный,2019,3056633.0
36724000,Отрадный,2020,2923969.0
36724000,Отрадный,2021,2482238.0
36724000,Отрадный,2022,3359749.0
36727000,Похвистнево,2009,16652.0
36727000,Похвистнево,2010,17947.0
36727000,Похвистнево,2011,2982.0
36727000,Похвистнево,2012,9084.0
36727000,Похвистнево,2013,15702.0
36727000,Похвистнево,2014,49926.0
36727000,Похвистнево,2015,28588.0
36727000,Похвистнево,2016,23192.0
36727000,Похвистнево,2018,15284.0
36727000,Похвистнево,2019,14606.0
36727000,Похвистнево,2020,23212.0
36727000,Похвистнево,2021,5339.0
36727000,Похвистнево,2022,7015.0
36735000,Сызрань,2009,4583110.0
36735000,Сызрань,2010,6130322.0
36735000,Сызрань,2011,5155600.0
36735000,Сызрань,2012,6970851.0
36735000,Сызрань,2013,9069700.0
36735000,Сызрань,2014,11061589.0
36735000,Сызрань,2015,10334311.0
36735000,Сызрань,2016,5600124.0
36735000,Сызрань,2018,10469976.0
36735000,Сызрань,2019,11364355.0
36735000,Сызрань,2020,11500955.0
36735000,Сызрань,2021,9816383.0
36735000,Сызрань,2022,6849213.0
36740000,Тольятти,2009,3486993.0
