popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,feddist,saldo
0.06317667322834646,0.06473308112652375,0.009901663116871346,0.3129210573133887,0.3764367816091954,0.00010860979462875198,0.24640657084188913,0.3615079365079365,0.2158422691110342,0.008866169294806051,0.7497219132369299,0.018351383874849577,0.03407121625346324,0.016571932840449773,0.0018114504826127198,0.002967220392046915,0.027620559960196196,0.01065767182962246,0.5714285714285714,0.0010201768306506462
0.1280757874015748,0.07629255989911726,0.028866633434540264,0.10916277392833584,0.26436781609195403,9.281200631911532e-05,0.20670773442847365,0.3142857142857143,0.19750951227948804,0.0032768366870685045,0.4149054505005561,0.015519645483544401,0.009451434238134509,0.014861889634614486,0.013605712019040064,0.020770542744328404,0.012894720510247806,0.002910212971926428,0.0,0.010730748885362351
0.12869094488188976,0.07440100882723832,0.0305886618026918,0.12344192065898668,0.2686781609195402,9.873617693522907e-05,0.20054757015742644,0.3146825396825397,0.19846074022829469,0.0028209037476906195,0.4905450500556173,0.015390713044142646,0.013097944828158242,0.012154662633138786,0.013804046013486712,0.027242354150603956,0.01459493933372688,0.0028164327202323328,0.0,0.05924582483185974
0.12930610236220472,0.07692307692307693,0.018602438029637014,0.14622368957596313,0.27298850574712646,0.00010268562401263823,0.20465434633812457,0.31626984126984126,0.2034763057765479,0.0037803596752416496,0.5005561735261401,0.01584913949534888,0.018129128226471516,0.011845756888721007,0.012257040856802856,0.021635008527838135,0.01746309220388138,0.003690706679574056,0.0,0.04439658429683367
0.12949064960629922,0.07776376628835645,0.014025467893234242,0.16305968445596916,0.27729885057471265,0.0001165086887835703,0.21834360027378508,0.32222222222222224,0.2068488412314078,0.0034749478508936536,0.45606229143492766,0.016283689568888125,0.016947341107437293,0.012765099714282671,0.012243818590506411,0.021658372467932993,0.018822081112744186,0.0037542352371732817,0.0,0.013337867452580669
0.12936761811023623,0.07755359394703656,0.01563420492137581,0.1710018152992095,0.2816091954022989,0.00013033175355450235,0.20191649555099248,0.32380952380952377,0.21030785195434104,0.0029145836869231014,0.5150166852057841,0.016321891773155312,0.01637266959470941,0.017195479979712186,0.012323152188285072,0.01915843087778323,0.024598419412868496,0.006609995159728945,0.0,-0.00997506234413965
0.12893700787401574,0.07545187053383774,0.02036978293379254,0.180823009114282,0.2887931034482759,0.00014415481832543442,0.20533880903490762,0.31626984126984126,0.21177793151158766,0.0032291434105493726,0.5228031145717463,0.017085935858499036,0.017687022399270082,0.009984948014522666,0.012574375247917493,0.02245274643115815,0.00019126667467317862,0.0024019845111326234,0.0,-0.024370890954432102
0.12881397637795278,0.07292980243799917,0.013889518285222278,0.19344823405866582,0.2945402298850575,0.00014612954186413903,0.20876112251882273,0.3134920634920635,0.21143203043929434,0.002117992533106474,0.5639599555061179,0.017109812236166026,0.018129568644031407,0.015459216657639847,0.012587597514213936,0.022826569472675872,0.00019126667467317862,0.0029707163601161665,0.0,-0.008954885513489004
0.12869094488188976,0.06956704497688104,0.011646349753024879,0.20772108313377638,0.3160919540229885,0.00015007898894154817,0.22724161533196444,0.3150793650793651,0.224403320650294,0.002628263175911067,0.5761957730812013,0.017181441369167,0.017138922745988803,0.041840750485276995,0.012746264709771256,0.023363940094857597,0.024735462091178072,0.007166626331074541,0.0,-0.0004911962517947556
0.1284448818897638,0.06851618327028164,0.011147867856981013,0.22352111367740576,0.3218390804597701,0.00015600315955766194,0.22176591375770022,0.31587301587301586,0.21480456589415425,0.0019366635851207233,0.6040044493882091,0.015978071934750634,0.016481379329075233,0.057513005587342896,0.008211027370091235,0.015093105301278007,0.025852772953748413,0.008273838334946756,0.0,-0.00876596387818333
0.12770669291338582,0.0676754939050021,0.010853310372955092,0.24291080787899685,0.32758620689655177,0.00015600315955766194,0.22518822724161533,0.3126984126984127,0.21999308197855413,0.0028673538945808296,0.6095661846496107,0.01338509732011537,0.013772444321127527,0.0557292183045909,0.009070474679360042,0.014322095278147706,0.028238628793746955,0.009747095837366892,0.0,-0.02901836318295171
0.1267839566929134,0.06662463219840269,0.02336067431005574,0.26146921154927055,0.3347701149425288,0.00015600315955766194,0.22245037645448323,0.3206349206349206,0.21739882393635418,0.003997750480287879,0.6095661846496107,0.012587626306037858,0.022000104966185107,0.06162464756476573,0.009282030940103134,0.016074390785262026,0.03460338217941068,0.008697362052274928,0.0,-0.014320259956170181
0.12598425196850396,0.06494325346784363,0.010354828476911226,0.28089118123550555,0.3419540229885058,0.0001579778830963665,0.21765913757700206,0.29285714285714287,0.2202525077827741,0.004114138818046306,0.5973303670745272,0.01153229041315684,0.02774777433151037,0.05605205348575961,0.01215126272643131,0.02091072638489755,0.040498970909037764,0.012257986447241045,0.0,0.005629864732109121
0.0688976377952756,0.038881883144178224,0.0096977387048534,0.17487408624954145,0.27873563218390807,6.911532385466035e-05,0.24709103353867215,0.20436507936507936,0.16767554479418886,0.01787131171079186,0.503893214682981,0.011178920023685366,0.004547751723408965,0.009208177070999978,0.002208118471506016,0.0028036728113829115,0.0032902951543445813,0.0005868828654404647,1.0,0.002758255875462858
0.06908218503937008,0.03972257250945775,0.007114696152626093,0.20030716814897734,0.2801724137931035,9.083728278041074e-05,0.23545516769336072,0.47500000000000003,0.17710134901418195,0.015721717920311146,0.45161290322580644,0.011322178289687315,0.006687520438127389,0.01356891015267482,0.004270792013751156,0.01156515034695451,0.004915320545366315,0.0007078896418199419,1.0,0.019458928436484547
0.0688361220472441,0.04119377889869694,0.006888113472606154,0.2206147456455648,0.28304597701149425,9.873617693522907e-05,0.23203285420944558,0.47380952380952385,0.17545831892078864,0.017209653116450344,0.31034482758620685,0.011675548679158787,0.007990495789057604,0.012565990706607551,0.004085680285600952,0.010467045162496203,0.00989143127415589,0.005729670861568248,1.0,-0.009257160129978084
0.0687746062992126,0.04308532997057587,0.005211401640458604,0.2618573045719405,0.29022988505747127,9.873617693522907e-05,0.22861054072553047,0.451984126984127,0.18332756831546176,0.00427997031287083,0.24026696329254726,0.011923863006895498,0.008706394532656411,0.009436783709441782,0.008792807087134735,0.026471344127473657,0.010606086601229317,0.02188710067763795,1.0,0.00449633492027507
0.06982037401574803,0.04413619167717528,0.004758236280418725,0.2653068453941309,0.2974137931034483,0.0001066350710900474,0.2265571526351814,0.31666666666666665,0.17269111034244203,0.003654957869804429,0.28253615127919907,0.011326953565220713,0.007975448189094746,0.005503766273883864,0.011595927541980695,0.023223756454288452,0.009986958705249582,0.02282187802516941,1.0,0.06343988513564573
0.07068159448818899,0.04413619167717528,0.008451533964743735,0.276528480359974,0.2988505747126437,0.00010860979462875198,0.22313483915126628,0.3226190476190476,0.17087512971290209,0.013274098689370347,0.28253615127919907,0.011790155291960347,0.008779357041744611,0.004147694637248789,0.006267354224514082,0.013737996775776267,0.010384954366058997,0.024627904162633107,1.0,0.05546739212574624
0.07154281496062992,0.04308532997057587,0.005823174876512439,0.30839540460075227,0.30172413793103453,0.00011453396524486572,0.22518822724161533,0.30833333333333335,0.15427187824282254,0.008228730541340651,0.27919911012235815,0.012071896548430845,0.0073052794687977,0.004542635138069397,0.007404469126008198,0.016588397467348893,0.006415376569768809,0.027725677637947727,1.0,0.06317539484621779
0.07148129921259844,0.040563261874737286,0.004644944940408755,0.32511331843937796,0.3074712643678161,0.00011453396524486572,0.22450376454483228,0.30277777777777776,0.15513663092355587,0.00521889900560621,0.3448275862068965,0.011365155769487899,0.0064263528251134894,0.004648334981650015,0.006941689805632686,0.014181911637578561,0.003011973548009524,0.03223923039690223,1.0,0.003665079724930099
0.07135826771653543,0.03972257250945775,0.004894185888430688,0.3591033398041744,0.31034482758620696,0.00011453396524486572,0.22587268993839837,0.30357142857142855,0.15643375994465583,0.002733585326383098,0.371523915461624,0.011823582220694134,0.006756372383323295,0.011160756352028003,0.00510379479042708,0.008808205415761314,0.0024602020225127016,0.032423765730880925,1.0,-0.0006423335600392957
0.07080462598425197,0.039932744850777635,0.003715955952327004,0.39743716907788157,0.32040229885057475,0.00011453396524486572,0.2340862422997947,0.3055555555555556,0.1575579384296091,0.004466578483801847,0.40266963292547275,0.011551391515290433,0.0067376546370280345,0.017914075040333915,0.009030807880470712,0.01682203686829747,0.005802814860848728,0.03576960309777348,1.0,-0.019307791128240007
0.0703125,0.04014291719209752,0.008315584356731772,0.4059500249544601,0.3505747126436782,0.0001165086887835703,0.22792607802874743,0.3059523809523809,0.1569526115530958,0.008325170852841028,0.43381535038932145,0.010849426011880886,0.007251328317711355,0.013260004408257042,0.009903477456035965,0.01866778813579122,0.013378923852775918,0.02210793804453049,1.0,-0.007443512431043603
0.06994340551181102,0.039932744850777635,0.005891149680518421,0.44774913918920833,0.3347701149425288,0.00011255924170616114,0.21834360027378508,0.3055555555555556,0.15496368038740918,0.008487251518778865,0.44827586206896547,0.010486505071342616,0.008374539901280405,0.019367652734225527,0.010868702895676319,0.020116352421672392,0.01924083439716154,0.03185805905130687,1.0,0.008879316859366734
0.21875000000000003,0.25241698192517864,0.03410069334300086,0.19696468747097176,0.3232758620689655,0.00027053712480252763,0.7399041752224503,0.5507936507936508,0.39709443099273606,0.00788616205680095,0.575083426028921,0.06406987183160469,0.020135964241030254,0.01903908190262996,0.011913261933095332,0.02761617719212168,0.019271547207601863,0.007702081316553727,0.2857142857142857,0.0019647850071790223
0.21930364173228348,0.24401008827238332,0.024833461730185344,0.21928436591267986,0.32471264367816094,0.00032582938388625593,0.6913073237508556,0.5095238095238096,0.3386371497751643,0.01271784047741737,0.5272525027808675,0.06265161499818539,0.02177064741748318,0.04638010810881676,0.009387809070474679,0.02371439919628046,0.0224188689340346,0.007302758954501452,0.2857142857142857,0.04314970150381622
0.22022637795275593,0.24148802017654478,0.02358725699007568,0.24829766498676706,0.32471264367816094,0.000339652448657188,0.6440793976728268,0.5357142857142857,0.3932030439294361,0.012363300182488173,0.5383759733036707,0.06238897484384849,0.021631181856851815,0.06822228431291415,0.009308475472696021,0.024158314058082754,0.026170915307412994,0.0068913359148112295,0.2857142857142857,0.05010201768306506
0.21985728346456693,0.219630096679277,0.024425612906149453,0.28146111906190124,0.3218390804597701,0.00034360189573459714,0.6331279945242985,0.5313492063492063,0.3938948460740228,0.008351768148467574,0.5305895439377085,0.06449009607854374,0.019543602622980178,0.07825557566674889,0.012547930715324607,0.034158080418681805,0.036851559903642264,0.007411665053242982,0.2857142857142857,-0.02773369606287312
0.22028789370078744,0.21080285834384194,0.028526759414510355,0.30141051739963504,0.32471264367816094,0.0003495260663507109,0.6290212183436004,0.5107142857142857,0.386890349360083,0.01082038912670976,0.44605116796440486,0.06045498825282219,0.019299978309435178,0.03680566878913045,0.00823747190268412,0.025396602883110207,0.04275773925755911,0.009577686350435625,0.2857142857142857,0.014169122647925641
