inflow,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool
0.09178743961352658,0.09900434721637918,0.051538217570567715,0.34722806995570854,0.04587995537805508,0.012809564474807857,0.02430459721171849,0.49828767123287676,0.07738095238095238,0.03481012658227848,0.12213299439597897,0.06332686197517529,0.047236569143457606,0.04772112737954803,0.17045454545454544,0.10908482516312532
0.08949911009407577,0.09639000741230443,0.04789089755788138,0.3412462189162882,0.04523284059244807,0.012809564474807857,0.020668150399635973,0.5154109589041096,0.09821428571428571,0.03164556962025317,0.12271072852273383,0.055931024080264305,0.05864872235860305,0.0656815832877149,0.17045454545454544,0.11259829345825666
0.0783117213323163,0.0957990263837971,0.054035838883602916,0.3213678995196175,0.07329299329222062,0.010247651579846286,0.019145766156970775,0.4246575342465754,0.14285714285714285,0.19936708860759494,0.19065226182910625,0.09061847694396193,0.0986628082843164,0.08401429035261987,0.09090909090909091,0.10222519658691652
0.07220950928044749,0.08969890017428932,0.047296225816682524,0.28786394426916306,0.0714663427873262,0.010247651579846286,0.018606989694124606,0.4434931506849315,0.12797619047619047,0.1518987341772152,0.15847247096886014,0.07242812170045883,0.11972402425749298,0.09052384661365503,0.09090909090909091,0.07528860632424293
0.0867022629036359,0.08848688823446922,0.044124643196955284,0.31348989089653456,0.06985821425294461,0.010247651579846286,0.0179246783144402,0.45376712328767127,0.12797619047619047,0.1360759493670886,0.161187821364608,0.062010694770850666,0.10631960232323785,0.09605444799111791,0.09090909090909091,0.07495399029613518
0.08263412153572337,0.0864735460865036,0.0440453536314621,0.33215960827695984,0.06956846136386685,0.010247651579846286,0.01849426841325981,0.4623287671232877,0.10119047619047619,0.1360759493670886,0.161187821364608,0.060789408381625235,0.10857175261217007,0.10369265346001982,0.09090909090909091,0.07495399029613518
0.07627765064836003,0.08520143438107258,0.043728195369489374,0.3401747765792466,0.06939098771930673,0.010247651579846286,0.02808002812085087,0.4691780821917808,0.11607142857142858,0.1360759493670886,0.16482754636316366,0.0567314289050754,0.09672246888431228,0.13158031133624776,0.09090909090909091,0.07997323071775138
0.06763285024154589,0.08395937255844702,0.04349032667300983,0.33256322824959333,0.06573044288729095,0.011670936521491603,0.02709373013487884,0.48116438356164387,0.11607142857142858,0.11708860759493671,0.16494309318851463,0.055128186414040416,0.08564578063708425,0.1674395265940541,0.09090909090909091,0.06575204952317217
0.09865242817187897,0.18403549892822085,0.11814145258483984,0.34173557966317586,0.15057491802407846,0.12809564474807855,0.05508389628610808,0.4280821917808219,0.20535714285714285,0.3322784810126582,0.3547865272401641,0.20399618530466473,0.10536004562887503,0.15134176053786075,0.17045454545454544,0.10389827672745525
0.08339689804220697,0.18071999519201876,0.11580241040279099,0.3101373465391817,0.1609818759567882,0.13663535439795046,0.046395425476369434,0.4332191780821918,0.14583333333333334,0.3322784810126582,0.3547865272401641,0.19309705577532224,0.09492170421529786,0.21285557351380247,0.17045454545454544,0.11427137359879538
0.06737859140605136,0.1790572350101168,0.11401839517919442,0.30330324275573045,0.16690973714583746,0.13663535439795046,0.0697221329456792,0.4383561643835617,0.14583333333333334,0.3322784810126582,0.3547865272401641,0.17923715824660252,0.09156611463894555,0.22113293616373295,0.17045454545454544,0.12397523841392002
0.11263666412407831,0.1773343750626039,0.10890421820488423,0.3195439718139961,0.16690973714583746,0.13663535439795046,0.08714588451664666,0.4469178082191781,0.14583333333333334,0.3322784810126582,0.3547865272401641,0.15358527839004288,0.08404168945264617,0.18825459508383088,0.17045454545454544,0.12146561820311193
0.10907704042715484,0.17451970270649278,0.1116000634316524,0.34228293096372997,0.16690973714583746,0.13663535439795046,0.10464819604657219,0.4571917808219178,0.14583333333333334,0.3322784810126582,0.3547865272401641,0.12556381099741631,0.07082751837224847,0.18543797686266753,0.17045454545454544,0.11192906140204116
0.11492499364352911,0.17112406594947613,0.10811132254995243,0.3580260728164837,0.16950544011049243,0.13663535439795046,0.10641088490379132,0.464041095890411,0.14285714285714285,0.3259493670886076,0.3547865272401641,0.12225271383459597,0.0757421623932414,0.17838949727403022,0.17045454545454544,0.10707712899447884
0.11034833460462751,0.16881022497345594,0.10212496035521726,0.3665404954421846,0.16950544011049243,0.13208084258468544,0.11626874943479908,0.4691780821917808,0.14285714285714285,0.3259493670886076,0.3468137962909469,0.10350767074897456,0.06748077949432592,0.20993890083963637,0.17045454545454544,0.10490212481177849
0.10678871090770405,0.16726766432277582,0.09712971772914684,0.3515776201537187,0.1695114766290149,0.04839168801594079,0.11747368374161736,0.476027397260274,0.14583333333333334,0.31962025316455694,0.3479692645444566,0.10021360347604381,0.07344082415197387,0.29131775022252376,0.17045454545454544,0.10506943282583235
0.18306636155606407,0.1351944227417513,0.08289724072312084,0.28540496505595336,0.09191806754139845,0.05237688585254768,0.05381413489890091,0.4571917808219178,0.19047619047619047,0.07278481012658228,0.3813045236582125,0.13185513889091627,0.069805615165053,0.12118262557280061,0.1590909090909091,0.09570018403881546
0.155860666158149,0.1339323276639221,0.08039961941008564,0.29108918313825516,0.09191806754139845,0.05237688585254768,0.05449181621785806,0.4623287671232877,0.19047619047619047,0.07911392405063292,0.3813045236582125,0.12686781399467695,0.06460046459117529,0.13540187437194326,0.14772727272727273,0.09871172829178518
0.11695906432748537,0.132610132820482,0.07778306374881065,0.29782994616576597,0.08969662872513558,0.05237688585254768,0.0780117663161855,0.4691780821917808,0.16964285714285715,0.07911392405063292,0.3813045236582125,0.11363072386763397,0.056218539879132355,0.1034010553388144,0.14772727272727273,0.09820980424962356
0.09178743961352658,0.13091732275577458,0.0754836663495084,0.32732161550847794,0.08121773480849749,0.0592086535724452,0.0815165252557542,0.476027397260274,0.17857142857142858,0.08227848101265822,0.3813045236582125,0.09086662676806749,0.05279402450969872,0.10581272005009891,0.14772727272727273,0.09620210808097708
0.0706839562674803,0.1293346955946872,0.07516650808753568,0.3475482749548481,0.08205077436459605,0.0592086535724452,0.08149508554548779,0.4897260273972603,0.17559523809523808,0.08227848101265822,0.3813045236582125,0.0886770694965478,0.05620279660139446,0.12207080935687845,0.14772727272727273,0.09737326417935419
0.10068649885583524,0.12622954103812328,0.07274817633999366,0.3536742444086269,0.08374099955088302,0.05351551380586393,0.08259248872259832,0.5034246575342466,0.17559523809523808,0.09177215189873418,0.17320469120110923,0.0857211671799962,0.05042611021829582,0.1348396387019175,0.14772727272727273,0.0960348000669232
0.09916094584286804,0.12299417032273574,0.06981446241674595,0.3378292512317608,0.08316994489865892,0.05351551380586393,0.06147798284180003,0.5188356164383562,0.17559523809523808,0.09177215189873418,0.17320469120110923,0.08368731175889568,0.05770459564291865,0.17210056393392906,0.14772727272727273,0.09335787184206124
0.08492245105517417,0.06117154476430875,0.032151918807484935,0.33195482642272,0.02388771109705273,0.03131226871619698,0.02155417142783989,0.49828767123287676,0.03571428571428571,0.028481012658227847,0.12132416661852215,0.06330496640246008,0.04385066788310248,0.04795216017257051,0.09090909090909091,0.036473147063744354
0.07958301550978897,0.061231644529919665,0.026680938788455438,0.2895143856590487,0.030455443249482066,0.034158838599487616,0.021093905400320072,0.5017123287671234,0.026785714285714284,0.03164556962025317,0.12132416661852215,0.058762851484763116,0.043685245979707306,0.041566251238979834,0.07954545454545454,0.043500083654007024
0.06229341469616069,0.06133181080593786,0.02608626704725658,0.30454844936405834,0.029018751841138148,0.034158838599487616,0.019868148244148974,0.5102739726027398,0.026785714285714284,0.03164556962025317,0.12132416661852215,0.05413558711761815,0.0400505852661405,0.039333624177690055,0.07954545454545454,0.042830851597791535
0.06153063818967709,0.06059058036340325,0.02596733269901681,0.32702317268529835,0.02877729110024001,0.03700540848277825,0.02216974464099991,0.5205479452054794,0.044642857142857144,0.03164556962025317,0.12132416661852215,0.05402854209545496,0.042535203457192465,0.037221472452027816,0.07954545454545454,0.043500083654007024
0.057208237986270026,0.059598934230823165,0.025729464002537266,0.33862950782588347,0.02877729110024001,0.03700540848277825,0.028321064323371545,0.5256849315068494,0.044642857142857144,0.03164556962025317,0.12132416661852215,0.05318677896662628,0.03820854344604215,0.038523234566187864,0.07954545454545454,0.042830851597791535
0.05110602593440122,0.05933850191317587,0.025531240088804315,0.3213379367318225,0.02392393020818745,0.03131226871619698,0.025563136598201454,0.535958904109589,0.05357142857142857,0.028481012658227847,0.12132416661852215,0.05291916641121832,0.041276367836279935,0.046388720893076364,0.07954545454545454,0.03295967876861302
0.1848461734045258,0.18462647995672818,0.14351411354265778,0.32350128529354244,0.142338692152043,0.17421007685738685,0.08539372484545049,0.41267123287671237,0.23809523809523808,0.2310126582278481,0.31082096019411865,0.26423577152699723,0.14468213225700488,0.16155932839369103,0.20454545454545456,0.1390329596787686
0.19603356216628529,0.18384518300378627,0.13621947351728514,0.29677785876602497,0.14150927450705791,0.161400512382579,0.07875482889638807,0.4160958904109589,0.23809523809523808,0.21518987341772153,0.3136518574152175,0.24510877233956627,0.13937688263362952,0.19797823662865557,0.20454545454545456,0.12799063075121297
0.12585812356979406,0.18260312118116073,0.1350301300348874,0.297569154934764,0.1408730254547913,0.17648733276401934,0.07539713727611595,0.4178082191780822,0.23809523809523808,0.21835443037974683,0.3136518574152175,0.21100763425635335,0.12305133859372898,0.1904769249805747,0.20454545454545456,0.13702526351012215
0.129163488431223,0.18245287176713343,0.13261179828734537,0.3085838064030132,0.14599078585812733,0.17648733276401934,0.1169624498212604,0.4263698630136986,0.25595238095238093,0.1930379746835443,0.3136518574152175,0.1961575702726242,0.11369701192588536,0.1671183579009005,0.20454545454545456,0.13367910322904467
0.14569031273836766,0.17993869823907688,0.1254360926102125,0.3404217955742785,0.1572899412284557,0.18445772843723313,0.10426415801399527,0.4383561643835617,0.28273809523809523,0.16455696202531644,0.3136518574152175,0.1665109648162475,0.10178773142814088,0.16731227393169315,0.18181818181818182,0.13116948301823658
0.11416221713704551,0.17560149848748924,0.1161988582302569,0.3725036266368384,0.15773664359911724,0.18445772843723313,0.10663506716495123,0.4469178082191781,0.2113095238095238,0.16772151898734178,0.3079322895603443,0.1592197391020869,0.09880982386796826,0.15757263426600565,0.18181818181818182,0.12531370252635102
0.12178998220188152,0.1732175411182563,0.11080716777672059,0.3879462449998832,0.1509455602613571,0.16510105323085683,0.11314882388807249,0.45547945205479456,0.22321428571428573,0.16139240506329114,0.3079322895603443,0.14493652716754005,0.08816024056354982,0.202102819605394,0.18181818181818182,0.12765601472310523
0.11085685227561658,0.17029268585852514,0.1091024421186172,0.3748355879586003,0.16871465618405104,0.16510105323085683,0.13847023179489973,0.4657534246575342,0.22023809523809523,0.16455696202531644,0.3077011959096424,0.16226565655091207,0.08375470751418031,0.25231211498460965,0.18181818181818182,0.12832524677932072
0.12204424103737604,0.14557164893723581,0.07702981287662544,0.30515827030273784,0.10749832184785076,0.01964133219470538,0.03846983615691963,0.3818493150684932,0.125,0.10126582278481013,0.15656594835056906,0.07709187868879579,0.09528466117568292,0.07246157984598528,0.17045454545454544,0.11059059728961017
0.13628273582506992,0.14297734238836468,0.07040913415794481,0.28194807700553104,0.1098525640716076,0.03729006547110732,0.04161723901403942,0.38698630136986306,0.125,0.12974683544303797,0.15656594835056906,0.07177855304324132,0.0897033950809228,0.062063947550353764,0.17045454545454544,0.11494060565501088
0.1057716755657259,0.14043311897750266,0.057326355851569935,0.3211572769064219,0.11712053237264154,0.03387418161115855,0.07291140943325056,0.3972602739726027,0.13392857142857142,0.16772151898734178,0.21445490785140678,0.06352635497102486,0.07468665786191878,0.051446040961508316,0.18181818181818182,0.08766939936422954
0.09483854563946097,0.13892060820962798,0.05574056454170631,0.33394645096843334,0.1110840138501881,0.03387418161115855,0.08012850300530823,0.4075342465753425,0.13392857142857142,0.16772151898734178,0.21445490785140678,0.059329703533945434,0.0789991410906285,0.051517697343678656,0.18181818181818182,0.08950978751882215
0.0867022629036359,0.13641645130917324,0.055542340627973356,0.3497980235890795,0.11087997952412917,0.041559920296043266,0.07477130119874753,0.4178082191780822,0.13988095238095238,0.14556962025316456,0.21445490785140678,0.05056660876504104,0.07140461523977482,0.06761467628894595,0.18181818181818182,0.09101555964530701
0.21001779811848462,0.20176492978344052,0.17075007928956548,0.4485402563027679,0.2432885987067363,0.13777398235126673,0.06923978768883603,0.41267123287671237,0.20535714285714285,0.3512658227848101,0.398578774048183,0.13915852881214086,0.08871407497591123,0.14508325259082783,0.26136363636363635,0.17366571858792035
0.18001525553012968,0.19909049021375483,0.1736441484300666,0.4259832926010091,0.23547613643497703,0.14375177910617706,0.08065786248884692,0.4178082191780822,0.20238095238095238,0.31645569620253167,0.398578774048183,0.13713683759810433,0.0766038131315228,0.14717133471859203,0.22727272727272727,0.17199263844738163
0.18204932621408593,0.1972273974798165,0.1766175071360609,0.44835504805787063,0.21673878294128157,0.14375177910617706,0.10281150716609766,0.4229452054794521,0.20238095238095238,0.2721518987341772,0.398578774048183,0.13418336812296552,0.07750384300458811,0.15350659238998673,0.22727272727272727,0.16647147398360382
0.12128146453089245,0.19582506961556184,0.16849032667300984,0.4703156914605004,0.1255644144818494,0.0888129803586678,0.12175988593259018,0.42979452054794526,0.20833333333333334,0.2563291139240506,0.398578774048183,0.13686192651845797,0.07001944177313482,0.12557305252075104,0.2159090909090909,0.1639618537727957
0.1772184083396898,0.1935312618947453,0.1648033618775769,0.5066330196611307,0.12382468984367831,0.0888129803586678,0.14714138720302625,0.4400684931506849,0.23214285714285715,0.2626582278481013,0.398578774048183,0.1336603072192136,0.061080784632430496,0.11594148729836865,0.2159090909090909,0.16379454575874183
0.15331807780320367,0.18913396237754673,0.16999682841738029,0.5398609053563099,0.12197027135358063,0.0888129803586678,0.1518264715212837,0.4486301369863014,0.23511904761904762,0.2689873417721519,0.398578774048183,0.11502960767999378,0.0677841313086486,0.1406703860369865,0.20454545454545456,0.1591099213652334
0.1734045258072718,0.18668990524270287,0.16297970187123376,0.5259476728946745,0.12800678987603406,0.0888129803586678,0.16100991413279747,0.45547945205479456,0.20833333333333334,0.2721518987341772,0.398578774048183,0.09086662676806749,0.05852246283764045,0.11775697730900006,0.20454545454545456,0.15693491718253305
0.1695906432748538,0.18400544904541538,0.15505074532191562,0.5372376702081018,0.13076547884079529,0.0927981781952747,0.1689432102761242,0.4657534246575342,0.20833333333333334,0.2721518987341772,0.398578774048183,0.08272877224225261,0.06450193203697493,0.19529649238064886,0.20454545454545456,0.14856951647983938
0.09941520467836257,0.13200913516437285,0.06874405328258801,0.3697378581388752,0.05647163077755188,0.025049814972957586,0.07025229287792023,0.4058219178082192,0.16964285714285715,0.06645569620253164,0.21665029753307527,0.06851367986726417,0.09370210930158278,0.14988941380084317,0.10227272727272728,0.08700016730801405
0.12407831172133231,0.12941482861550174,0.06521566761814145,0.38132374211008513,0.05745196138559831,0.02618844292627384,0.07330794666949147,0.4143835616438356,0.17261904761904762,0.06962025316455696,0.21665029753307527,0.06377693763654323,0.08646897391581686,0.15544784342550402,0.10227272727272728,0.08147900284423625
0.12178998220188152,0.1276619187851834,0.06319378369806533,0.4189615366151499,0.0556651519029521,0.02618844292627384,0.0802440038944985,0.4229452054794521,0.12797619047619047,0.06962025316455696,0.21665029753307527,0.06594216649393493,0.09163417885961336,0.15665154843565143,0.10227272727272728,0.07729630249288941
0.11467073480803458,0.12663020614219606,0.06232159847764034,0.431422553072283,0.05554442153250303,0.02618844292627384,0.07385227758379236,0.4280821917808219,0.15773809523809523,0.06962025316455696,0.21665029753307527,0.07137956705154218,0.08170800308348936,0.18119099530451274,0.10227272727272728,0.07445206625397356
0.14111365369946605,0.12550834385079232,0.06192515065017444,0.40654826799836935,0.05241750493787215,0.02391118701964133,0.06997668632082754,0.4383561643835617,0.15773809523809523,0.07278481012658228,0.21665029753307527,0.06433405832007434,0.09854798417902409,0.20821907179743526,0.10227272727272728,0.07512129831018906
0.22247648105771675,0.5302902818679007,0.3430066603235014,0.3285744623046086,0.5948337059877434,0.3040136635354398,0.320506089306333,0.363013698630137,0.30952380952380953,0.6424050632911392,0.4159685712635045,0.617199702220211,0.2408913389571559,0.18938335493248898,0.3409090909090909,0.3955161452233562
0.38062547673531655,0.5227377446561292,0.33182683158896287,0.33887005568748985,0.6058732910616064,0.2857956162823797,0.5141773982741085,0.36986301369863017,0.20833333333333334,0.6012658227848101,0.4159685712635045,0.5910953138608707,0.20550945795033176,0.20138069488456609,0.375,0.38832190061903965
0.40122044241037375,0.5149047418715067,0.3184268950206153,0.36944690124329643,0.6352916604289308,0.3000284656988329,0.541050958823678,0.375,0.2113095238095238,0.5886075949367089,0.47374198393899125,0.5843685073544795,0.2289103912995598,0.19810260637664473,0.375,0.3684122469466287
0.3503686753114671,0.510236993409059,0.31315413891531874,0.3885011761790655,0.6533336069888397,0.3040136635354398,0.5464327021209351,0.3801369863013699,0.35119047619047616,0.5822784810126582,0.47374198393899125,0.5685234112329154,0.245382480974523,0.1666472691471107,0.375,0.37778149573364567
0.3895245359776252,0.5056193280846205,0.30899143672692675,0.3937276104957992,0.649997826853332,0.3040136635354398,0.5569286597629898,0.38698630136986306,0.3601190476190476,0.7056962025316456,0.47374198393899125,0.5781744931174917,0.20495029745395954,0.23265832350287977,0.375,0.3657353187217668
0.35850495804729215,0.5004507482420819,0.305383761496987,0.37086714764144335,0.6693979900807927,0.2752633077142044,0.5380817006420751,0.3921232876712329,0.39285714285714285,0.6234177215189873,0.47374198393899125,0.5762841753397463,0.20160637826757213,0.32210581010861905,0.4659090909090909,0.39317383302660197
0.19349097381133995,0.17361820622232907,0.13859816048208057,0.31839346743097213,0.17952485355406064,0.13293481354967265,0.11382773962747425,0.5051369863013698,0.15476190476190477,0.19936708860759494,0.22358310705413367,0.15902511178906292,0.08955966913739527,0.16059984185605816,0.17045454545454544,0.1460598962690313
0.18510043224002035,0.1724262275377126,0.1183000317158262,0.2858801755062957,0.17794570030858683,0.14944491887275832,0.0747719095589472,0.511986301369863,0.15476190476190477,0.19936708860759494,0.22358310705413367,0.13906364799704166,0.07862349551833528,0.16318496126929788,0.17045454545454544,0.14020411577714573
0.1286549707602339,0.1706933509625979,0.10129241991753885,0.29202782364680274,0.17841171953852025,0.14944491887275832,0.0688972261487886,0.5222602739726028,0.15476190476190477,0.28164556962025317,0.22358310705413367,0.1285854000321135,0.08085347989881067,0.18183913909427898,0.17045454545454544,0.14990798059227037
0.16196287821001779,0.1681591441793377,0.08547415160164923,0.29738159791418284,0.18217971440023567,0.14944491887275832,0.07334411338306189,0.5342465753424658,0.15476190476190477,0.28164556962025317,0.22358310705413367,0.11644065569941758,0.07354867735319315,0.1343970255596077,0.17045454545454544,0.14823490045173163
0.16755657259089754,0.16486367369833924,0.0767919441801459,0.33487066343001853,0.17638586392238487,0.13236549957301452,0.05661963489747977,0.5462328767123288,0.17857142857142858,0.21518987341772153,0.22358310705413367,0.10440052354747204,0.06293159882619374,0.13298988200028958,0.17045454545454544,0.14003680776309185
0.11823035850495804,0.1621591842458481,0.07266888677450048,0.35320661014451427,0.1668771399458162,0.13919726729291204,0.058050166123977315,0.5582191780821918,0.16964285714285715,0.2310126582278481,0.22358310705413367,0.09615562399949397,0.0651484246461718,0.1335133459544364,0.17045454545454544,0.1328425631587753
0.11060259344012205,0.15953482781417153,0.0746907706945766,0.3608497857131327,0.17380464860218378,0.13919726729291204,0.08102529084850761,0.5684931506849316,0.16964285714285715,0.2310126582278481,0.22358310705413367,0.09784888162280253,0.05789680461589771,0.14568063978905002,0.17045454545454544,0.1433829680441693
0.11823035850495804,0.15685037161688403,0.07326355851569934,0.34049169862589335,0.17274705055704995,0.14147452319954454,0.08234838735449813,0.5856164383561644,0.16964285714285715,0.23417721518987342,0.22358310705413367,0.09312430359914559,0.0648475792243248,0.173941270707133,0.17045454545454544,0.1410406558474151
0.11797609966946351,0.16672676643227757,0.08848715509039011,0.3307691562522117,0.08649848121193976,0.11756333617990322,0.062496800354481824,0.4195205479452055,0.16666666666666666,0.0981012658227848,0.31602056733491246,0.09928912373917993,0.52672190337951,0.18367934816596718,0.26136363636363635,0.1303329429479672
0.11263666412407831,0.1645731914978865,0.08218363463368221,0.3060533950749618,0.08661015680460514,0.09962994591517221,0.06621262861616364,0.4263698630136986,0.11904761904761904,0.11075949367088607,0.31602056733491246,0.09942779569970951,0.6429478653133609,0.177406301642007,0.26136363636363635,0.13083486699012883
