saldo,saldoone,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
-0.1905311778290993,-0.1472957422324511,0.1455093877024324,0.11348537239208982,0.3163553108420685,0.15531379583469226,0.137221269296741,0.049377648328413445,0.4423076923076923,0.1467065868263473,0.32608695652173914,0.3494167852062589,0.18933424933983126,0.0904733816998155,0.21285557351380247,0.1724137931034483,0.13287937743190661,0.05893983469853128
-0.24307159353348728,-0.23245109321058688,0.14417059165107426,0.11173705272155095,0.3093841896569986,0.1610329404090761,0.137221269296741,0.07420375879626566,0.44755244755244755,0.1467065868263473,0.32608695652173914,0.3494167852062589,0.17574443418708002,0.08727504535430858,0.22113293616373295,0.1724137931034483,0.1441634241245136,0.05568249206803232
-0.21535796766743648,-0.2520138089758343,0.14278340538099232,0.10672520299933952,0.3259505301731039,0.1610329404090761,0.137221269296741,0.09274748091540155,0.4562937062937063,0.1467065868263473,0.32608695652173914,0.3494167852062589,0.1505924224316633,0.08010323783589642,0.18825459508383088,0.1724137931034483,0.14124513618677043,0.055177398470569954
-0.10796766743648961,-0.17721518987341772,0.14051713013742823,0.10936710827926494,0.3491453842282905,0.1610329404090761,0.137221269296741,0.1113748127004969,0.46678321678321677,0.1467065868263473,0.32608695652173914,0.3494167852062589,0.12311699836120713,0.06750832338627984,0.18543797686266753,0.1724137931034483,0.1301556420233463,0.05267368077379845
-0.08083140877598152,-0.0379746835443038,0.13778308277953416,0.10594817203465558,0.3652041613798822,0.16353725015142337,0.137221269296741,0.11325080434429613,0.4737762237762238,0.1437125748502994,0.3198757763975155,0.3494167852062589,0.11987042324748158,0.07219265209809356,0.17838949727403022,0.1724137931034483,0.1245136186770428,0.05768035638154191
-0.1235565819861432,-0.12313003452243959,0.1359200593586683,0.10008158825129182,0.37388929023150874,0.16353725015142337,0.13264722698684964,0.12374231645100506,0.47902097902097895,0.1437125748502994,0.3198757763975155,0.34156472261735416,0.10149065744935128,0.0643184229682983,0.20993890083963637,0.1724137931034483,0.12198443579766537,0.055087618600413814
-0.04157043879907621,-0.005753739930955121,0.10885379701916252,0.0812385873577062,0.29112706819634504,0.08868168475981922,0.052601486563750716,0.057273220384391754,0.46678321678321677,0.19161676646706588,0.07142857142857142,0.3755334281650071,0.1292857296206445,0.06653430970111508,0.12118262557280061,0.16091954022988506,0.111284046692607,0.01917509484816097
-0.0918013856812933,-0.07710011507479862,0.10783760242596296,0.07879093981895179,0.2969252495453091,0.08868168475981922,0.052601486563750716,0.05799446196160813,0.47202797202797203,0.19161676646706588,0.07763975155279502,0.3755334281650071,0.12439559076455532,0.06157308846548164,0.13540187437194326,0.14942528735632185,0.11478599221789883,0.01886076036923151
-0.16859122401847576,-0.10586881472957423,0.10677301761403961,0.07622673763549477,0.3038011585794102,0.08653846153846154,0.052601486563750716,0.08302623638188068,0.47902097902097895,0.17065868263473055,0.07763975155279502,0.3755334281650071,0.11141644661041815,0.05358396648204427,0.1034010553388144,0.14942528735632185,0.11420233463035019,0.0188524886753635
-0.2315242494226328,-0.23014959723820483,0.10541002645331957,0.07397334783791135,0.3338841083636808,0.07835810464520337,0.05946255002858777,0.08675627555313539,0.486013986013986,0.17964071856287425,0.08074534161490683,0.3755334281650071,0.08909594452435647,0.05031993441775563,0.10581272005009891,0.14942528735632185,0.11186770428015565,0.019132994812039665
-0.21593533487297922,-0.23130034522439585,0.10413575069359314,0.07366253545203777,0.3545162934515374,0.0791618133532125,0.05946255002858777,0.08673345773299626,0.5,0.17664670658682635,0.08074534161490683,0.3755334281650071,0.0869490542948539,0.05356896098264072,0.12207080935687845,0.14942528735632185,0.1132295719844358,0.022447434758221134
-0.13625866050808313,-0.19907940161104717,0.10163558939286406,0.07129259100975174,0.3607650828746273,0.08079252667381075,0.053744997141223556,0.08790140021002875,0.513986013986014,0.17664670658682635,0.09006211180124224,0.1705832147937411,0.08405075248502544,0.04806298786070028,0.1348396387019175,0.14942528735632185,0.11167315175097277,0.019503436750831958
-0.03348729792147806,-0.03222094361334868,0.049301567843086654,0.02614709196161467,0.29531887884662666,0.029383124446722267,0.03430531732418525,0.022449787495974725,0.5122377622377622,0.02694610778443114,0.031055900621118012,0.11948790896159317,0.05761776289267219,0.04163802121807477,0.041566251238979834,0.08045977011494253,0.05058365758754864,0.005870401061348602
0.0011547344110854503,-0.03452243958573072,0.0493822182076263,0.025564318738101714,0.3106543614954953,0.027997018124213763,0.03430531732418525,0.021145240653866776,0.5209790209790209,0.02694610778443114,0.031055900621118012,0.11948790896159317,0.053080668207656764,0.0381736918657278,0.039333624177690055,0.08045977011494253,0.049805447470817124,0.0071186131817644535
0.0023094688221709007,0.03682393555811277,0.04878540551003291,0.025447764093399123,0.33357968204047556,0.027764059078414012,0.037164093767867355,0.023594779941647055,0.5314685314685315,0.04491017964071856,0.031055900621118012,0.11948790896159317,0.052975709129769975,0.04054187321935673,0.037221472452027816,0.08045977011494253,0.05058365758754864,0.0034706208294096492
-0.046189376443418015,-0.03222094361334868,0.047986966901090396,0.02521465480399394,0.34541871336678875,0.027764059078414012,0.037164093767867355,0.030141496496418105,0.5367132867132867,0.04491017964071856,0.031055900621118012,0.11948790896159317,0.05215034910820565,0.036417973781286556,0.038523234566187864,0.08045977011494253,0.049805447470817124,0.003383655239503153
0.032909930715935336,-0.02531645569620253,0.1486547519194787,0.14064260460779363,0.3299871840939925,0.1373270279084937,0.17495711835334476,0.09088269525665986,0.42132867132867136,0.23952095808383234,0.2267080745341615,0.30611664295874824,0.2590867128963696,0.13790188329469105,0.16155932839369103,0.20689655172413793,0.16167315175097277,0.05111704879692715
-0.04503464203233257,0.09090909090909091,0.14802567907606942,0.13349391973270136,0.302727977809367,0.13652681358617155,0.1620926243567753,0.08381706182198649,0.4248251748251748,0.23952095808383234,0.2111801242236025,0.30890469416785205,0.24033243402487053,0.13284525395837235,0.19797823662865557,0.20689655172413793,0.14883268482490272,0.04857771447343799
-0.24364896073903003,-0.1806674338319908,0.14702561455577778,0.13232837328567543,0.3035351387276601,0.1359129665004892,0.17724413950829046,0.08024354321926343,0.4265734265734265,0.23952095808383234,0.21428571428571427,0.30890469416785205,0.20689581141716223,0.11728477503956859,0.1904769249805747,0.20689655172413793,0.1593385214007782,0.0434663974355115
-0.2090069284064665,-0.3049482163406214,0.14690463900896833,0.1299584288433894,0.3147706236763094,0.14085053347621487,0.17724413950829046,0.12448060677545565,0.43531468531468526,0.25748502994011974,0.18944099378881987,0.30890469416785205,0.19233512479395817,0.10836882084172789,0.1671183579009005,0.20689655172413793,0.15544747081712063,0.047966762924382476
-0.1426096997690531,-0.11162255466052934,0.14488031485902317,0.12292629861299972,0.34724693481154245,0.15175185202441413,0.18524871355060035,0.11096608932480598,0.44755244755244755,0.2844311377245509,0.16149068322981366,0.30890469416785205,0.16326623108649344,0.09701764579541053,0.16731227393169315,0.1839080459770115,0.15252918287937745,0.04713201717234094
-0.14087759815242495,-0.17261219792865362,0.14138815407445643,0.1138738878744318,0.3799719766403783,0.15218282625914364,0.18524871355060035,0.11348939667833263,0.4562937062937063,0.2125748502994012,0.16459627329192547,0.30327169274537696,0.1561170866222499,0.09417929212713703,0.15757263426600565,0.1839080459770115,0.14571984435797666,0.04865363433431834
-0.1195150115473441,-0.10817031070195628,0.1394686753984128,0.10859007731458098,0.39572420508681366,0.14563085309602572,0.16580903373356204,0.12042184714017691,0.46503496503496505,0.2245508982035928,0.15838509316770186,0.30327169274537696,0.14211220602512817,0.08402878099578136,0.202102819605394,0.1839080459770115,0.14844357976653696,0.05827564654145065
-0.010392609699769052,-0.06559263521288838,0.11720917478547004,0.07548855821904503,0.31127640877476287,0.10371336719004799,0.01972555746140652,0.04094261495619991,0.38986013986013984,0.12574850299401197,0.09937888198757763,0.1541963015647226,0.07558961954719699,0.09081932938258191,0.07246157984598528,0.1724137931034483,0.12859922178988326,0.010447187729423314
-0.13452655889145496,-0.17261219792865362,0.1130718110845861,0.05617933874664906,0.3275961805267061,0.11299678516516797,0.03401943967981704,0.07759803681416175,0.40559440559440557,0.1347305389221557,0.16459627329192547,0.21120910384068278,0.062288441858634434,0.07118661175002271,0.051446040961508316,0.1839080459770115,0.10194552529182879,0.009744898457121245
-0.15184757505773672,-0.09551208285385501,0.11185399058003742,0.05462527681728117,0.3406417655907087,0.10717280902017426,0.03401943967981704,0.08527903347914163,0.4160839160839161,0.1347305389221557,0.16459627329192547,0.21120910384068278,0.05817356891875452,0.0752969987732071,0.051517697343678656,0.1839080459770115,0.10408560311284047,0.01018599166612692
-0.09122401847575058,-0.1323360184119678,0.1624540292922124,0.16733361824468704,0.4575330697553263,0.23472254577645252,0.13836477987421383,0.07369040916705683,0.42132867132867136,0.20658682634730538,0.3447204968944099,0.39254623044096726,0.1364468012528297,0.08455666102703759,0.14508325259082783,0.26436781609195403,0.2019455252918288,0.03865546955197356
-0.09122401847575058,-0.04948216340621404,0.1603006645590038,0.17016978126578344,0.43452385998696447,0.22718515584960164,0.14436821040594625,0.08584241933343878,0.4265734265734265,0.20359281437125748,0.3105590062111801,0.39254623044096726,0.13446450594092235,0.07301392323709084,0.14717133471859203,0.22988505747126436,0.2,0.11722356950460842
-0.25346420323325636,-0.1323360184119678,0.15880056777856635,0.17308364738334822,0.457344148258,0.20910753389554115,0.14436821040594625,0.10942006443172696,0.43181818181818177,0.20359281437125748,0.2670807453416149,0.39254623044096726,0.13156858956468223,0.0738717749467734,0.15350659238998673,0.22988505747126436,0.193579766536965,0.13473958395744004
-0.2528868360277136,-0.37284234752589185,0.15767146267501128,0.16511907999533781,0.4797450820618657,0.12114336299678516,0.08919382504288165,0.12958641431469087,0.4388111888111888,0.20958083832335328,0.2515527950310559,0.39254623044096726,0.13419495194544037,0.06673811573779016,0.12557305252075104,0.21839080459770116,0.19066147859922178,0.13609263288305007
-0.12240184757505773,-0.13118527042577677,0.15582456932705335,0.16150588600955748,0.5167905387927995,0.11946489307179797,0.08919382504288165,0.15659939740323056,0.44930069930069927,0.23353293413173654,0.2577639751552795,0.39254623044096726,0.13105572134318993,0.0582183515167387,0.11594148729836865,0.21839080459770116,0.1904669260700389,0.11168907279996691
-0.09930715935334873,-0.11277330264672036,0.15228401832376282,0.1665954388282373,0.550684612579863,0.11767576760005592,0.08919382504288165,0.1615856313579921,0.458041958041958,0.23652694610778444,0.2639751552795031,0.39254623044096726,0.11278807092371144,0.06460755878516372,0.1406703860369865,0.20689655172413793,0.1850194552529183,0.09271875634171585
-0.08371824480369515,-0.08515535097813579,0.15031614942899543,0.15971871479078442,0.5364924327945673,0.12349974374504963,0.08919382504288165,0.1713593707958695,0.46503496503496505,0.20958083832335328,0.2670807453416149,0.39254623044096726,0.08909594452435647,0.05577992053654888,0.11775697730900006,0.20689655172413793,0.18249027237354085,0.1148324841875003
-0.06812933025404157,-0.11622554660529344,0.10628911542680172,0.06736858463809783,0.3771507570657154,0.05448329683641616,0.025157232704402517,0.07476799655081211,0.4143356643356643,0.17065868263473055,0.06521739130434782,0.21337126600284495,0.06717858071472362,0.08931094074850865,0.14988941380084317,0.10344827586206896,0.10116731517509728,0.08713721525057368
-0.012702078521939953,-0.019562715765247412,0.10420027098522486,0.06391079684525429,0.38896892719579745,0.05542911056236313,0.026300743281875358,0.07802006282209646,0.423076923076923,0.17365269461077845,0.06832298136645963,0.21337126600284495,0.06253414151823306,0.0824167722961751,0.15544784342550402,0.10344827586206896,0.09474708171206225,0.09048198496976469
-0.05196304849884527,-0.005753739930955121,0.10278888960578102,0.06192936788531023,0.42736132434799073,0.053705213623445,0.026300743281875358,0.08540195857853448,0.43181818181818177,0.12874251497005987,0.06832298136645963,0.21337126600284495,0.06465717741185227,0.08733991987660551,0.15665154843565143,0.10344827586206896,0.08988326848249027,0.08866263591854412
0.016166281755196306,-0.09781357882623705,0.10195819085102265,0.06107463382415789,0.44007217255345327,0.05358873410054512,0.026300743281875358,0.0785993824464918,0.43706293706293703,0.15868263473053892,0.06832298136645963,0.21337126600284495,0.06998862148178364,0.07787891517555426,0.18119099530451274,0.10344827586206896,0.08657587548638132,0.11602712799131926
-0.35161662817551964,-0.5477560414269275,0.426971094909349,0.3361435953222736,0.33516207356861416,0.5738899501467641,0.3053173241852487,0.3411077019423769,0.3706293706293706,0.31137724550898205,0.6304347826086957,0.4096728307254623,0.6051725741929482,0.22960243115965856,0.18938335493248898,0.3448275862068966,0.4599221789883268,0.1394972058117521
-0.13625866050808313,-0.15304948216340622,0.42089005742305957,0.32518745872023,0.3456640839884829,0.5845408377207287,0.28702115494568325,0.5472278891661164,0.3776223776223776,0.20958083832335328,0.5900621118012422,0.4096728307254623,0.579576871790101,0.1958786537364552,0.20138069488456609,0.3793103448275862,0.45155642023346304,0.15011762865360304
-0.10161662817551963,-0.11852704257767549,0.4145831989160591,0.3120556354170714,0.37685396675597166,0.612923403065741,0.30131503716409375,0.5758288386891427,0.3828671328671328,0.2125748502994012,0.577639751552795,0.4665718349928876,0.5729811479183514,0.2181829474966534,0.19810260637664473,0.3793103448275862,0.42840466926070037,0.15706001561044838
-0.05889145496535797,-0.08400460299194476,0.4108248919285115,0.30688837950192316,0.39629026211814244,0.6303301029678983,0.3053173241852487,0.5815565117344327,0.38811188811188807,0.3532934131736527,0.5714285714285714,0.4665718349928876,0.5574448189575179,0.23388310447209418,0.1666472691471107,0.3793103448275862,0.43929961089494163,0.15969823826450183
-0.07332563510392609,-0.0333716915995397,0.40710691012323375,0.30280896693733245,0.40162148156435334,0.6271117737501748,0.3053173241852487,0.5927271325445224,0.3951048951048951,0.36227544910179643,0.6925465838509317,0.4665718349928876,0.5669078340024475,0.19534569721783854,0.23265832350287977,0.3793103448275862,0.4252918287937743,0.16889694223221086
-0.16108545034642033,-0.13693901035673187,0.1397912768565714,0.13582501262675317,0.3247769592511294,0.17320388575688395,0.13350485991995426,0.121144402484386,0.5157342657342657,0.15568862275449102,0.1956521739130435,0.220199146514936,0.155926251935183,0.08536262804972776,0.16059984185605816,0.1724137931034483,0.1698443579766537,0.06031785023359124
-0.22113163972286373,-0.18411967779056387,0.1388315375185496,0.11593301993084425,0.2916118061726353,0.1716803335973536,0.15008576329331047,0.07957812687645482,0.5227272727272727,0.15568862275449102,0.1956521739130435,0.220199146514936,0.13635376934288462,0.07493895710584676,0.16318496126929788,0.1724137931034483,0.16303501945525292,0.028039212706253175
-0.23094688221709006,-0.2566168009205984,0.13743628621201368,0.09926570573837368,0.2978827089198866,0.17212994455574712,0.15008576329331047,0.0733258283256996,0.5332167832167832,0.15568862275449102,0.27639751552795033,0.220199146514936,0.12607970687792067,0.07706443757111281,0.18183913909427898,0.1724137931034483,0.1743190661478599,0.026791510264823726
-0.1951501154734411,-0.20368239355581128,0.13539583198916058,0.08376393799292901,0.30334382136388993,0.17576527046545218,0.15008576329331047,0.07805855427347423,0.5454545454545454,0.15568862275449102,0.27639751552795033,0.220199146514936,0.11417162240494644,0.07010196050209146,0.1343970255596077,0.1724137931034483,0.17237354085603113,0.02678584261528994
-0.1628175519630485,-0.1852704257767549,0.13274243499580618,0.07525544892963984,0.34158450764945,0.1701754181614872,0.13293310463121785,0.06025905338177957,0.5576923076923076,0.17964071856287425,0.2111801242236025,0.220199146514936,0.10236611157627067,0.05998243087447944,0.13298988200028958,0.1724137931034483,0.16284046692607004,0.018907903786850245
-0.15762124711316397,-0.13924050632911392,0.1305648751532357,0.07121488791328334,0.3602880729800287,0.16100149093789312,0.13979416809605488,0.06178153683999868,0.5699300699300699,0.17065868263473055,0.2267080745341615,0.220199146514936,0.09428187714539933,0.06209536942979624,0.1335133459544364,0.1724137931034483,0.15447470817120623,0.01671713016625938
-0.15300230946882218,-0.17491369390103567,0.12845183560229692,0.0731963168732274,0.3680844870843368,0.16768508596188791,0.13979416809605488,0.08623346539332355,0.5804195804195804,0.17065868263473055,0.2267080745341615,0.220199146514936,0.09594213892288132,0.055183582580153066,0.14568063978905002,0.1724137931034483,0.16673151750972762,0.016819142194518043
-0.07505773672055427,-0.10126582278481013,0.13424253177624362,0.086716655658728,0.33740076908124716,0.08345291897684387,0.1180674671240709,0.06651399352133179,0.4283216783216783,0.16766467065868262,0.09627329192546584,0.3112375533428165,0.09735431560717633,0.5020380976938636,0.18367934816596718,0.26436781609195403,0.15155642023346302,0.012167484026763875
-0.12702078521939955,-0.04833141542002301,0.1325085489386412,0.08053925948949066,0.31218947996312285,0.08356066253552626,0.10005717552887364,0.0704686692090794,0.43531468531468526,0.11976047904191617,0.10869565217391304,0.3112375533428165,0.0974902853217115,0.6128173541810733,0.177406301642007,0.26436781609195403,0.15214007782101166,0.021277091392532234
-0.21189376443418015,-0.2048331415420023,0.1312504032518227,0.07781965111309685,0.3080300685415247,0.08245934864650795,0.07061177815894797,0.06265863760504357,0.4388111888111888,0.11976047904191617,0.09627329192546584,0.3112375533428165,0.09490447531195507,0.13699834319876483,0.16621328485142095,0.26436781609195403,0.13891050583657588,0.02160026516043382
-0.17090069284064666,-0.21749136939010358,0.13064552551777533,0.07405105093437973,0.30942839475298567,0.07748217863299632,0.08662092624356775,0.09652300456141567,0.44930069930069927,0.11676646706586827,0.08695652173913043,0.3112375533428165,0.08737127603998941,0.14340151080743097,0.1317527592841031,0.26436781609195403,0.1583657587548638,0.02245543694543784
-0.12759815242494227,-0.12313003452243959,0.1284840957481128,0.06973852908038386,0.33769041322236315,0.07773610399291804,0.09005145797598628,0.09963654922320006,0.458041958041958,0.16467065868263472,0.07763975155279502,0.3112375533428165,0.07534869075477504,0.11871067075403528,0.1239133114621804,0.26436781609195403,0.1480544747081712,0.011325713101508329
-0.14491916859122403,-0.13118527042577677,0.1261210400671011,0.06577567116049575,0.3526018913307012,0.07858989889577413,0.11234991423670669,0.10685961637855527,0.46678321678321677,0.16167664670658682,0.08385093167701864,0.3112375533428165,0.07210450107463783,0.14290364177498185,0.13705330784054703,0.2413793103448276,0.14085603112840467,0.010921902626204894
-0.1351039260969977,-0.15765247410817032,0.12445964255758436,0.06911690430863669,0.3531822697844764,0.07882169314634488,0.11692395654659805,0.11190676914130498,0.47727272727272724,0.25748502994011974,0.07763975155279502,0.1842389758179232,0.06530840078146805,0.12146929370906008,0.15622478430828302,0.2413793103448276,0.13151750972762646,0.013569668673986469
